type	number	misc	seq_id	start	finish
UN	15507	.	G_contig000023	12011	12011
UN	15508	.	G_contig000023	12015	12015
UN	15509	.	G_contig000023	12017	12017
UN	15510	.	G_contig000023	12020	12020
UN	15511	.	G_contig000023	12047	12506
UN	15512	.	G_contig000023	12508	12509
UN	15513	.	G_contig000023	12511	12512
UN	15514	.	G_contig000023	12514	12515
UN	15515	.	G_contig000023	12518	12518
UN	15516	.	G_contig000023	12520	12525
UN	15517	.	G_contig000023	12527	12527
UN	15518	.	G_contig000023	12529	12531
UN	15519	.	G_contig000023	12533	12533
UN	15520	.	G_contig000023	12535	12537
UN	15521	.	G_contig000023	12539	12542
UN	15522	.	G_contig000023	12544	12548
UN	15523	.	G_contig000023	12550	12717
UN	15524	.	G_contig000023	12719	12719
UN	15525	.	G_contig000023	12722	12724
UN	15526	.	G_contig000023	12732	12732
UN	15527	.	G_contig000023	12783	12783
UN	15528	.	G_contig000023	12809	12943
UN	15529	.	G_contig000023	12982	12983
UN	15530	.	G_contig000023	12994	13004
UN	15531	.	G_contig000023	13006	13006
UN	15532	.	G_contig000023	13016	13016
UN	15533	.	G_contig000023	13019	13019
UN	15534	.	G_contig000023	13026	13028
UN	15535	.	G_contig000023	13031	13031
UN	15536	.	G_contig000023	13037	13037
UN	15537	.	G_contig000023	13043	13043
UN	15538	.	G_contig000023	13048	13048
UN	15539	.	G_contig000023	13051	13051
UN	15540	.	G_contig000023	13066	13073
UN	15541	.	G_contig000023	13075	13079
UN	15542	.	G_contig000023	13081	13140
UN	15543	.	G_contig000023	13145	13145
UN	15544	.	G_contig000023	13147	13147
UN	15545	.	G_contig000023	13151	13151
UN	15546	.	G_contig000023	13165	13166
UN	15547	.	G_contig000023	13168	13169
UN	15548	.	G_contig000023	13171	13172
UN	15549	.	G_contig000023	13174	13176
UN	15550	.	G_contig000023	13178	13178
UN	15551	.	G_contig000023	13181	13181
UN	15552	.	G_contig000023	13183	13184
UN	15553	.	G_contig000023	13187	13188
UN	15554	.	G_contig000023	13190	13190
UN	15555	.	G_contig000023	13193	13193
UN	15556	.	G_contig000023	13195	13691
UN	15557	.	G_contig000023	13693	13697
UN	15558	.	G_contig000023	13778	14126
UN	15559	.	G_contig000023	14129	14133
UN	15560	.	G_contig000023	14135	14138
UN	15561	.	G_contig000023	14150	14150
UN	15562	.	G_contig000023	14161	14162
UN	15563	.	G_contig000023	14170	14171
UN	15564	.	G_contig000023	14176	14204
UN	15565	.	G_contig000023	14206	14206
UN	15566	.	G_contig000023	14209	15521
UN	15567	.	G_contig000023	15524	15525
UN	15568	.	G_contig000023	15527	15527
UN	15569	.	G_contig000023	15529	15531
UN	15570	.	G_contig000023	15534	15537
UN	15571	.	G_contig000023	15539	15539
UN	15572	.	G_contig000023	15541	15541
UN	15573	.	G_contig000023	15543	15545
UN	15574	.	G_contig000023	15547	15548
UN	15575	.	G_contig000023	15550	15552
UN	15576	.	G_contig000023	15554	15554
UN	15577	.	G_contig000023	15556	15557
UN	15578	.	G_contig000023	15560	15561
UN	15579	.	G_contig000023	15563	15563
UN	15580	.	G_contig000023	15565	15566
UN	15581	.	G_contig000023	15568	15689
UN	15582	.	G_contig000023	15692	15692
UN	15583	.	G_contig000023	15694	15695
UN	15584	.	G_contig000023	15698	15699
UN	15585	.	G_contig000023	15703	15703
UN	15586	.	G_contig000023	15719	15720
UN	15587	.	G_contig000023	15722	15722
UN	15588	.	G_contig000023	15728	15728
UN	15589	.	G_contig000023	15731	15731
UN	15590	.	G_contig000023	15739	15741
UN	15591	.	G_contig000023	15743	15743
UN	15592	.	G_contig000023	15754	15754
UN	15593	.	G_contig000023	15763	15821
UN	15594	.	G_contig000023	15917	15917
UN	15595	.	G_contig000023	15955	15957
UN	15596	.	G_contig000023	15988	16154
UN	15597	.	G_contig000023	16156	16157
UN	15598	.	G_contig000023	16159	16163
UN	15599	.	G_contig000023	16165	16169
UN	15600	.	G_contig000023	16172	16172
UN	15601	.	G_contig000023	16175	16175
UN	15602	.	G_contig000023	16178	16178
UN	15603	.	G_contig000023	16187	16187
UN	15604	.	G_contig000023	16189	16190
UN	15605	.	G_contig000023	16193	16193
UN	15606	.	G_contig000023	16202	16205
UN	15607	.	G_contig000023	16208	16283
UN	15608	.	G_contig000023	16285	16286
UN	15609	.	G_contig000023	16289	16289
UN	15610	.	G_contig000023	16295	16295
UN	15611	.	G_contig000023	16299	16300
UN	15612	.	G_contig000023	16307	16331
UN	15613	.	G_contig000023	16333	16651
UN	15614	.	G_contig000023	16654	16654
UN	15615	.	G_contig000023	16694	16694
UN	15616	.	G_contig000023	16705	16776
UN	15617	.	G_contig000023	16827	17443
UN	15618	.	G_contig000023	17445	17446
UN	15619	.	G_contig000023	17448	17448
UN	15620	.	G_contig000023	17452	17452
UN	15621	.	G_contig000023	17470	17470
UN	15622	.	G_contig000023	17473	17473
UN	15623	.	G_contig000023	17476	17476
UN	15624	.	G_contig000023	17480	17480
UN	15625	.	G_contig000023	17486	17486
UN	15626	.	G_contig000023	17491	17491
UN	15627	.	G_contig000023	17506	17506
UN	15628	.	G_contig000023	17512	18157
UN	15629	.	G_contig000023	18159	18163
UN	15630	.	G_contig000023	18165	18166
UN	15631	.	G_contig000023	18168	18169
UN	15632	.	G_contig000023	18171	18174
UN	15633	.	G_contig000023	18177	18180
UN	15634	.	G_contig000023	18183	18187
UN	15635	.	G_contig000023	18196	18196
UN	15636	.	G_contig000023	18201	18201
UN	15637	.	G_contig000023	18211	18215
UN	15638	.	G_contig000023	18217	18218
UN	15639	.	G_contig000023	18220	18220
UN	15640	.	G_contig000023	18223	18223
UN	15641	.	G_contig000023	18226	18226
UN	15642	.	G_contig000023	18228	18229
UN	15643	.	G_contig000023	18232	18235
UN	15644	.	G_contig000023	18237	18508
UN	15645	.	G_contig000023	18540	18540
UN	15646	.	G_contig000023	18549	18549
UN	15647	.	G_contig000023	18562	18563
UN	15648	.	G_contig000023	18572	18991
UN	15649	.	G_contig000023	19038	19039
UN	15650	.	G_contig000023	19053	19075
UN	15651	.	G_contig000023	19089	19089
UN	15652	.	G_contig000023	19099	19101
UN	15653	.	G_contig000023	19103	19105
UN	15654	.	G_contig000023	19107	19108
UN	15655	.	G_contig000023	19110	19111
UN	15656	.	G_contig000023	19113	19114
UN	15657	.	G_contig000023	19116	19581
UN	15658	.	G_contig000023	19584	19588
UN	15659	.	G_contig000023	19590	19590
UN	15660	.	G_contig000023	19593	19593
UN	15661	.	G_contig000023	19600	19600
UN	15662	.	G_contig000023	19612	19612
UN	15663	.	G_contig000023	19651	19651
UN	15664	.	G_contig000023	19657	19891
UN	15665	.	G_contig000023	19911	19911
UN	15666	.	G_contig000023	19915	19915
UN	15667	.	G_contig000023	19935	19992
UN	15668	.	G_contig000023	19994	19996
UN	15669	.	G_contig000023	20032	20454
UN	15670	.	G_contig000023	20479	20479
UN	15671	.	G_contig000023	20512	20573
UN	15672	.	G_contig000023	20575	20605
UN	15673	.	G_contig000023	20639	20639
UN	15674	.	G_contig000023	20645	20645
UN	15675	.	G_contig000023	20656	20660
UN	15676	.	G_contig000023	20662	20662
UN	15677	.	G_contig000023	20665	20665
UN	15678	.	G_contig000023	20667	20670
UN	15679	.	G_contig000023	20677	20677
UN	15680	.	G_contig000023	20683	20683
UN	15681	.	G_contig000023	20685	20685
UN	15682	.	G_contig000023	20692	20692
UN	15683	.	G_contig000023	20710	20710
UN	15684	.	G_contig000023	20722	20722
UN	15685	.	G_contig000023	20725	20725
UN	15686	.	G_contig000023	20730	20906
UN	15687	.	G_contig000023	20958	21494
UN	15688	.	G_contig000023	21538	21538
UN	15689	.	G_contig000023	21541	21541
UN	15690	.	G_contig000023	21547	21547
UN	15691	.	G_contig000023	21619	21619
UN	15692	.	G_contig000023	21621	21622
UN	15693	.	G_contig000023	21624	22121
UN	15694	.	G_contig000023	22123	22123
UN	15695	.	G_contig000023	22125	22126
UN	15696	.	G_contig000023	22128	22133
UN	15697	.	G_contig000023	22138	22138
UN	15698	.	G_contig000023	22144	22144
UN	15699	.	G_contig000023	22150	22150
UN	15700	.	G_contig000023	22174	22174
UN	15701	.	G_contig000023	22191	22237
UN	15702	.	G_contig000023	22240	22240
UN	15703	.	G_contig000023	22249	22249
UN	15704	.	G_contig000023	22252	22252
UN	15705	.	G_contig000023	22291	22293
UN	15706	.	G_contig000023	22296	22303
UN	15707	.	G_contig000023	22306	22309
UN	15708	.	G_contig000023	22320	22433
UN	15709	.	G_contig000023	22435	22435
UN	15710	.	G_contig000023	22437	22439
UN	15711	.	G_contig000023	22450	22450
UN	15712	.	G_contig000023	22483	22483
UN	15713	.	G_contig000023	22486	22486
UN	15714	.	G_contig000023	22498	22741
UN	15715	.	G_contig000023	22796	23777
UN	15716	.	G_contig000023	23809	23809
UN	15717	.	G_contig000023	23830	23830
UN	15718	.	G_contig000023	23833	23833
UN	15719	.	G_contig000023	23842	23842
UN	15720	.	G_contig000023	23845	23845
UN	15721	.	G_contig000023	23850	23850
UN	15722	.	G_contig000023	23866	23866
UN	15723	.	G_contig000023	23871	24411
UN	15724	.	G_contig000023	24468	24508
UN	15725	.	G_contig000023	24510	24529
UN	15726	.	G_contig000023	24559	24559
UN	15727	.	G_contig000023	24564	24565
UN	15728	.	G_contig000023	24567	24571
UN	15729	.	G_contig000023	24573	24577
UN	15730	.	G_contig000023	24579	24716
UN	15731	.	G_contig000023	24718	24719
UN	15732	.	G_contig000023	24722	24727
UN	15733	.	G_contig000023	24738	24740
UN	15734	.	G_contig000023	24749	24749
UN	15735	.	G_contig000023	24756	24756
UN	15736	.	G_contig000023	24778	24778
UN	15737	.	G_contig000023	24783	25137
UN	15738	.	G_contig000023	25139	25140
UN	15739	.	G_contig000023	25143	26242
UN	15740	.	G_contig000023	26301	26470
UN	15741	.	G_contig000023	26562	26605
UN	15742	.	G_contig000023	26613	26614
UN	15743	.	G_contig000023	26636	26637
UN	15744	.	G_contig000023	26639	26825
UN	15745	.	G_contig000023	26827	26827
UN	15746	.	G_contig000023	26830	26831
UN	15747	.	G_contig000023	26833	26834
UN	15748	.	G_contig000023	26839	26847
UN	15749	.	G_contig000023	26854	26854
UN	15750	.	G_contig000023	26857	26857
UN	15751	.	G_contig000023	26860	26860
UN	15752	.	G_contig000023	26863	26863
UN	15753	.	G_contig000023	26874	26874
UN	15754	.	G_contig000023	26877	26878
UN	15755	.	G_contig000023	26880	26881
UN	15756	.	G_contig000023	26883	26887
UN	15757	.	G_contig000023	26900	26920
UN	15758	.	G_contig000023	26923	26923
UN	15759	.	G_contig000023	26925	26928
UN	15760	.	G_contig000023	26931	26938
UN	15761	.	G_contig000023	26940	26943
UN	15762	.	G_contig000023	27000	27088
UN	15763	.	G_contig000023	27199	27199
UN	15764	.	G_contig000023	27201	27229
UN	15765	.	G_contig000023	27235	27235
UN	15766	.	G_contig000023	27238	27238
UN	15767	.	G_contig000023	27242	27243
UN	15768	.	G_contig000023	27265	27265
UN	15769	.	G_contig000023	27274	27277
UN	15770	.	G_contig000023	27279	27543
UN	15771	.	G_contig000023	27550	27550
UN	15772	.	G_contig000023	27552	27552
UN	15773	.	G_contig000023	27554	27554
UN	15774	.	G_contig000023	27556	27556
UN	15775	.	G_contig000023	27562	27562
UN	15776	.	G_contig000023	27571	27571
UN	15777	.	G_contig000023	27577	27577
UN	15778	.	G_contig000023	27580	27580
UN	15779	.	G_contig000023	27594	28076
UN	15780	.	G_contig000023	28078	28079
UN	15781	.	G_contig000023	28092	28094
UN	15782	.	G_contig000023	28143	28540
UN	15783	.	G_contig000023	28542	28543
UN	15784	.	G_contig000023	28545	28549
UN	15785	.	G_contig000023	28571	28571
UN	15786	.	G_contig000023	28573	28573
UN	15787	.	G_contig000023	28575	28579
UN	15788	.	G_contig000023	28582	28582
UN	15789	.	G_contig000023	28584	28588
UN	15790	.	G_contig000023	28590	28657
UN	15791	.	G_contig000023	28659	28660
UN	15792	.	G_contig000023	28662	28663
UN	15793	.	G_contig000023	28665	28666
UN	15794	.	G_contig000023	28668	28669
UN	15795	.	G_contig000023	28671	28675
UN	15796	.	G_contig000023	28678	28678
UN	15797	.	G_contig000023	28693	28693
UN	15798	.	G_contig000023	28695	28695
UN	15799	.	G_contig000023	28706	28707
UN	15800	.	G_contig000023	28713	28714
UN	15801	.	G_contig000023	28722	28726
UN	15802	.	G_contig000023	28729	28729
UN	15803	.	G_contig000023	28731	28732
UN	15804	.	G_contig000023	28734	29025
UN	15805	.	G_contig000023	29100	29636
UN	15806	.	G_contig000023	29639	29640
UN	15807	.	G_contig000023	29644	29645
UN	15808	.	G_contig000023	29647	29647
UN	15809	.	G_contig000023	29804	29849
UN	15810	.	G_contig000023	29851	29853
UN	15811	.	G_contig000023	29855	29855
UN	15812	.	G_contig000023	29858	29858
UN	15813	.	G_contig000023	29863	29864
UN	15814	.	G_contig000023	29866	29867
UN	15815	.	G_contig000023	29870	29871
UN	15816	.	G_contig000023	29933	29933
UN	15817	.	G_contig000023	29936	29939
UN	15818	.	G_contig000023	29941	29958
UN	15819	.	G_contig000023	29960	29985
UN	15820	.	G_contig000023	29987	29991
UN	15821	.	G_contig000023	29994	29996
UN	15822	.	G_contig000023	30061	30068
UN	15823	.	G_contig000023	30070	30072
UN	15824	.	G_contig000023	30076	30146
UN	15825	.	G_contig000023	30201	30202
UN	15826	.	G_contig000023	30204	30206
UN	15827	.	G_contig000023	30209	30209
UN	15828	.	G_contig000023	30211	30212
UN	15829	.	G_contig000023	30215	30216
UN	15830	.	G_contig000023	30235	30237
UN	15831	.	G_contig000023	30272	33521
UN	15832	.	G_contig000023	33523	33524
UN	15833	.	G_contig000023	33526	33526
UN	15834	.	G_contig000023	33529	33533
UN	15835	.	G_contig000023	33567	33581
UN	15836	.	G_contig000023	33637	33697
UN	15837	.	G_contig000023	33748	33749
UN	15838	.	G_contig000023	33753	33755
UN	15839	.	G_contig000023	33758	33758
UN	15840	.	G_contig000023	33760	33760
UN	15841	.	G_contig000023	33762	34317
UN	15842	.	G_contig000023	34360	34362
UN	15843	.	G_contig000023	34364	34366
UN	15844	.	G_contig000023	34368	34368
UN	15845	.	G_contig000023	34371	34488
UN	15846	.	G_contig000023	34490	34490
UN	15847	.	G_contig000023	34529	34536
UN	15848	.	G_contig000023	34538	34539
UN	15849	.	G_contig000023	34541	34542
UN	15850	.	G_contig000023	34544	34590
UN	15851	.	G_contig000023	34592	34593
UN	15852	.	G_contig000023	34596	34603
UN	15853	.	G_contig000023	34605	34605
UN	15854	.	G_contig000023	34607	34607
UN	15855	.	G_contig000023	34609	34615
UN	15856	.	G_contig000023	34617	34618
UN	15857	.	G_contig000023	34620	34621
UN	15858	.	G_contig000023	34623	34719
UN	15859	.	G_contig000023	34767	34768
UN	15860	.	G_contig000023	34770	34770
UN	15861	.	G_contig000023	34772	35038
UN	15862	.	G_contig000023	35040	35040
UN	15863	.	G_contig000023	35042	35043
UN	15864	.	G_contig000023	35045	35046
UN	15865	.	G_contig000023	35048	35049
UN	15866	.	G_contig000023	35051	35052
UN	15867	.	G_contig000023	35054	35058
UN	15868	.	G_contig000023	35061	35225
UN	15869	.	G_contig000023	35228	35241
UN	15870	.	G_contig000023	35243	35495
UN	15871	.	G_contig000023	35497	35500
UN	15872	.	G_contig000023	35503	35505
UN	15873	.	G_contig000023	35567	35568
UN	15874	.	G_contig000023	35573	35574
UN	15875	.	G_contig000023	35576	35577
UN	15876	.	G_contig000023	35579	35583
UN	15877	.	G_contig000023	35585	35623
UN	15878	.	G_contig000023	35627	35628
UN	15879	.	G_contig000023	35636	35637
UN	15880	.	G_contig000023	35640	35645
UN	15881	.	G_contig000023	35650	35657
UN	15882	.	G_contig000023	35660	35661
UN	15883	.	G_contig000023	35667	37469
UN	15884	.	G_contig000023	37471	37472
UN	15885	.	G_contig000023	37474	37478
UN	15886	.	G_contig000023	37480	37483
UN	15887	.	G_contig000023	37485	37487
UN	15888	.	G_contig000023	37507	38942
UN	15889	.	G_contig000023	38948	38948
UN	15890	.	G_contig000023	38951	38951
UN	15891	.	G_contig000023	38954	38954
UN	15892	.	G_contig000023	38956	38957
UN	15893	.	G_contig000023	38959	38960
UN	15894	.	G_contig000023	38962	38964
UN	15895	.	G_contig000023	38966	38973
UN	15896	.	G_contig000023	38975	38975
UN	15897	.	G_contig000023	38978	38978
UN	15898	.	G_contig000023	38981	38983
UN	15899	.	G_contig000023	38987	38990
UN	15900	.	G_contig000023	38993	38993
UN	15901	.	G_contig000023	38995	39128
UN	15902	.	G_contig000023	39181	39182
UN	15903	.	G_contig000023	39184	39184
UN	15904	.	G_contig000023	39187	39298
UN	15905	.	G_contig000023	39347	39347
UN	15906	.	G_contig000023	39351	39351
UN	15907	.	G_contig000023	39355	40557
UN	15908	.	G_contig000023	40560	40560
UN	15909	.	G_contig000023	40604	40604
UN	15910	.	G_contig000023	40606	40606
UN	15911	.	G_contig000023	40609	40878
UN	15912	.	G_contig000023	40880	40881
UN	15913	.	G_contig000023	40884	40894
UN	15914	.	G_contig000023	40896	40902
UN	15915	.	G_contig000023	40905	42189
UN	15916	.	G_contig000023	42195	42196
UN	15917	.	G_contig000023	42198	42210
UN	15918	.	G_contig000023	42212	42214
UN	15919	.	G_contig000023	42216	42216
UN	15920	.	G_contig000023	42219	42289
UN	15921	.	G_contig000023	42418	42542
UN	15922	.	G_contig000023	42544	42544
UN	15923	.	G_contig000023	42546	42546
UN	15924	.	G_contig000023	42603	42656
UN	15925	.	G_contig000023	42658	42658
UN	15926	.	G_contig000023	42661	42661
UN	15927	.	G_contig000023	42663	42664
UN	15928	.	G_contig000023	42667	42667
UN	15929	.	G_contig000023	42672	42672
UN	15930	.	G_contig000023	42674	42674
UN	15931	.	G_contig000023	42676	42679
UN	15932	.	G_contig000023	42681	42681
UN	15933	.	G_contig000023	42683	42685
UN	15934	.	G_contig000023	42687	42688
UN	15935	.	G_contig000023	42690	42697
UN	15936	.	G_contig000023	42700	42700
UN	15937	.	G_contig000023	42702	42706
UN	15938	.	G_contig000023	42708	42848
UN	15939	.	G_contig000023	42978	42978
UN	15940	.	G_contig000023	42987	42988
UN	15941	.	G_contig000023	42990	42998
UN	15942	.	G_contig000023	43071	43154
UN	15943	.	G_contig000023	43156	43157
UN	15944	.	G_contig000023	43159	43159
UN	15945	.	G_contig000023	43167	43168
UN	15946	.	G_contig000023	43170	43175
UN	15947	.	G_contig000023	43320	43393
UN	15948	.	G_contig000023	43395	43396
UN	15949	.	G_contig000023	43400	43400
UN	15950	.	G_contig000023	43402	43402
UN	15951	.	G_contig000023	43551	43553
UN	15952	.	G_contig000023	43561	43569
UN	15953	.	G_contig000023	43581	43582
UN	15954	.	G_contig000023	43584	43584
UN	15955	.	G_contig000023	43586	43588
UN	15956	.	G_contig000023	43591	43591
UN	15957	.	G_contig000023	43658	43662
UN	15958	.	G_contig000023	43828	43829
UN	15959	.	G_contig000023	44069	44086
UN	15960	.	G_contig000023	44089	44089
UN	15961	.	G_contig000023	44091	44095
UN	15962	.	G_contig000023	44097	44098
UN	15963	.	G_contig000023	44100	44106
UN	15964	.	G_contig000023	44109	44110
UN	15965	.	G_contig000023	44112	44113
UN	15966	.	G_contig000023	44119	44119
UN	15967	.	G_contig000023	44220	44220
UN	15968	.	G_contig000023	44225	44409
UN	15969	.	G_contig000023	44411	44411
UN	15970	.	G_contig000023	44504	44506
UN	15971	.	G_contig000023	44508	44508
UN	15972	.	G_contig000023	44618	44618
UN	15973	.	G_contig000023	44621	44621
UN	15974	.	G_contig000023	44623	44625
UN	15975	.	G_contig000023	44846	44848
UN	15976	.	G_contig000023	44851	44853
UN	15977	.	G_contig000023	44856	44857
UN	15978	.	G_contig000023	44859	44859
UN	15979	.	G_contig000023	44861	44865
UN	15980	.	G_contig000023	44868	44874
UN	15981	.	G_contig000023	44931	44931
UN	15982	.	G_contig000023	45143	45281
UN	15983	.	G_contig000023	45389	45389
UN	15984	.	G_contig000023	45391	45431
UN	15985	.	G_contig000023	45433	45435
UN	15986	.	G_contig000023	45439	45439
UN	15987	.	G_contig000023	45464	45464
UN	15988	.	G_contig000023	45466	45466
UN	15989	.	G_contig000023	45472	45476
UN	15990	.	G_contig000023	45478	45482
UN	15991	.	G_contig000023	45487	45489
UN	15992	.	G_contig000023	45491	45493
UN	15993	.	G_contig000023	45662	45667
UN	15994	.	G_contig000023	45677	45677
UN	15995	.	G_contig000023	45730	45731
UN	15996	.	G_contig000023	45733	45752
UN	15997	.	G_contig000023	45754	45760
UN	15998	.	G_contig000023	45764	45767
UN	15999	.	G_contig000023	45769	45770
UN	16000	.	G_contig000023	45772	45773
UN	16001	.	G_contig000023	45775	45776
UN	16002	.	G_contig000023	45778	45779
UN	16003	.	G_contig000023	45784	45784
UN	16004	.	G_contig000023	45801	45806
UN	16005	.	G_contig000023	45808	45814
UN	16006	.	G_contig000023	45817	45817
UN	16007	.	G_contig000023	45821	45821
UN	16008	.	G_contig000023	45824	45826
UN	16009	.	G_contig000023	45828	45829
UN	16010	.	G_contig000023	45833	45833
UN	16011	.	G_contig000023	45835	45835
UN	16012	.	G_contig000023	45837	45839
UN	16013	.	G_contig000023	45841	45841
UN	16014	.	G_contig000023	45846	45848
UN	16015	.	G_contig000023	45853	45855
UN	16016	.	G_contig000023	45857	45857
UN	16017	.	G_contig000023	45859	45859
UN	16018	.	G_contig000023	45862	45863
UN	16019	.	G_contig000023	45871	45872
UN	16020	.	G_contig000023	45875	45875
UN	16021	.	G_contig000023	45877	45877
UN	16022	.	G_contig000023	45981	45981
UN	16023	.	G_contig000023	45983	46021
UN	16024	.	G_contig000023	46026	46026
UN	16025	.	G_contig000023	46096	46103
UN	16026	.	G_contig000023	46108	46110
UN	16027	.	G_contig000023	46253	46266
UN	16028	.	G_contig000023	46270	46520
UN	16029	.	G_contig000023	46771	46777
UN	16030	.	G_contig000023	46780	47134
UN	16031	.	G_contig000023	47137	47137
UN	16032	.	G_contig000023	47139	47139
UN	16033	.	G_contig000023	47238	47369
UN	16034	.	G_contig000023	47422	47642
UN	16035	.	G_contig000023	47644	47644
UN	16036	.	G_contig000023	48101	48108
UN	16037	.	G_contig000023	48335	48336
UN	16038	.	G_contig000023	48338	48342
UN	16039	.	G_contig000023	48345	48346
UN	16040	.	G_contig000023	48350	48350
UN	16041	.	G_contig000023	48352	48387
UN	16042	.	G_contig000023	48532	48537
UN	16043	.	G_contig000023	48539	48548
UN	16044	.	G_contig000023	48550	48551
UN	16045	.	G_contig000023	48554	48554
UN	16046	.	G_contig000023	48556	48557
UN	16047	.	G_contig000023	48888	48890
UN	16048	.	G_contig000023	49139	49139
UN	16049	.	G_contig000023	49141	49141
UN	16050	.	G_contig000023	49144	49144
UN	16051	.	G_contig000023	49478	49480
UN	16052	.	G_contig000023	50529	50562
UN	16053	.	G_contig000023	50582	50582
UN	16054	.	G_contig000023	50585	50585
UN	16055	.	G_contig000023	50587	50587
UN	16056	.	G_contig000023	50593	50593
UN	16057	.	G_contig000023	50599	50599
UN	16058	.	G_contig000023	51138	51143
UN	16059	.	G_contig000023	51145	51146
UN	16060	.	G_contig000023	51151	51152
UN	16061	.	G_contig000023	51154	51169
UN	16062	.	G_contig000023	51173	51174
UN	16063	.	G_contig000023	51179	51179
UN	16064	.	G_contig000023	52960	52960
UN	16065	.	G_contig000023	53289	53306
UN	16066	.	G_contig000023	53309	53326
UN	16067	.	G_contig000023	53359	53360
UN	16068	.	G_contig000023	53363	53363
UN	16069	.	G_contig000023	53365	53370
UN	16070	.	G_contig000023	53372	53372
UN	16071	.	G_contig000023	53375	53468
UN	16072	.	G_contig000023	53727	53728
UN	16073	.	G_contig000023	53730	53732
UN	16074	.	G_contig000023	53734	53734
UN	16075	.	G_contig000023	54027	54027
UN	16076	.	G_contig000023	54029	54073
UN	16077	.	G_contig000023	54075	54112
UN	16078	.	G_contig000023	54210	54549
UN	16079	.	G_contig000023	54601	54677
UN	16080	.	G_contig000023	54679	54681
UN	16081	.	G_contig000023	54683	54683
UN	16082	.	G_contig000023	54686	54694
UN	16083	.	G_contig000023	54696	54696
UN	16084	.	G_contig000023	54700	54702
