protein_id KEGG_Orthology species phylum genus num
G_03578 K06975 fjo Bacteroidetes Others 172
G_03578 K06975 fjo Bacteroidetes Others 172
G_01782 K00645 fjo Bacteroidetes Others 573
G_01782 K00645 fjo Bacteroidetes Others 573
G_00992 K07192 fjo Bacteroidetes Others 827
G_00992 K07192 fjo Bacteroidetes Others 827
G_02687 K08068 fjo Bacteroidetes Others 654
G_02687 K08068 fjo Bacteroidetes Others 654
G_03337 K01144 fps Bacteroidetes Others 823
G_03337 K01144 fps Bacteroidetes Others 823
G_00970 K01875 fjo Bacteroidetes Others 767
G_00970 K01875 fjo Bacteroidetes Others 767
G_01757 K06978 chz Bacteroidetes Others 905
G_01757 K06978 chz Bacteroidetes Others 905
G_02418 K01610 fjo Bacteroidetes Others 980
G_02418 K01610 fjo Bacteroidetes Others 980
G_00256 K13766 fjo Bacteroidetes Others 416
G_00256 K13766 fjo Bacteroidetes Others 416
G_01017 K02346 fjo Bacteroidetes Others 682
G_01017 K02346 fjo Bacteroidetes Others 682
G_00864 K09458 fjo Bacteroidetes Others 788
G_00864 K09458 fjo Bacteroidetes Others 788
G_03709 K03412 fjo Bacteroidetes Others 313
G_03709 K03412 fjo Bacteroidetes Others 313
G_03817 K19270 cmr Bacteroidetes Others 206
G_03817 K19270 cmr Bacteroidetes Others 206
G_00707 K03088 fjo Bacteroidetes Others 322
G_00707 K03088 fjo Bacteroidetes Others 322
G_00454 K00128 arb Bacteroidetes Others 657
G_00454 K00128 arb Bacteroidetes Others 657
G_02638 K01991 fjo Bacteroidetes Others 413
G_02638 K01991 fjo Bacteroidetes Others 413
G_04043 K07011 fjo Bacteroidetes Others 640
G_04043 K07011 fjo Bacteroidetes Others 640
G_03836 K07507 fjo Bacteroidetes Others 265
G_03836 K07507 fjo Bacteroidetes Others 265
G_02392 K01091 fjo Bacteroidetes Others 372
G_02392 K01091 fjo Bacteroidetes Others 372
G_04415 K07107 fjo Bacteroidetes Others 258
G_04415 K07107 fjo Bacteroidetes Others 258
G_00849 K07506 fjo Bacteroidetes Others 437
G_00849 K07506 fjo Bacteroidetes Others 437
G_00340 K07114 fjo Bacteroidetes Others 579
G_00340 K07114 fjo Bacteroidetes Others 579
G_01453 K05367 fjo Bacteroidetes Others 1464
G_01453 K05367 fjo Bacteroidetes Others 1464
G_04516 K01805 fjo Bacteroidetes Others 850
G_04516 K01805 fjo Bacteroidetes Others 850
G_02366 K01190 fjo Bacteroidetes Others 1974
G_02366 K01190 fjo Bacteroidetes Others 1974
G_04380 K02115 fjo Bacteroidetes Others 562
G_04380 K02115 fjo Bacteroidetes Others 562
G_01009 K00567 fjo Bacteroidetes Others 294
G_01009 K00567 fjo Bacteroidetes Others 294
G_02295 K01728 fjo Bacteroidetes Others 660
G_02295 K01728 fjo Bacteroidetes Others 660
G_02599 K02992 fjo Bacteroidetes Others 285
G_02599 K02992 fjo Bacteroidetes Others 285
G_00739 K01876 fjo Bacteroidetes Others 1182
G_00739 K01876 fjo Bacteroidetes Others 1182
G_01123 K15738 fjo Bacteroidetes Others 1177
G_01123 K15738 fjo Bacteroidetes Others 1177
G_00587 K01556 fjo Bacteroidetes Others 850
G_00587 K01556 fjo Bacteroidetes Others 850
G_01577 K02914 fin Bacteroidetes Others 104
G_01577 K02914 fin Bacteroidetes Others 104
G_01301 K19147 elb Bacteroidetes Others 494
G_01301 K19147 elb Bacteroidetes Others 494
G_03515 K05795 fbr Bacteroidetes Others 294
G_03515 K05795 fbr Bacteroidetes Others 294
G_03441 K01130 rhl Alphaproteobacteria Others 723
G_03441 K01130 rhl Alphaproteobacteria Others 723
G_00120 K03183 fjo Bacteroidetes Others 441
G_00120 K03183 fjo Bacteroidetes Others 441
G_01906 K06878 fjo Bacteroidetes Others 217
G_01906 K06878 fjo Bacteroidetes Others 217
G_02838 K06975 fjo Bacteroidetes Others 181
G_02838 K06975 fjo Bacteroidetes Others 181
G_01975 K01495 fjo Bacteroidetes Others 451
G_01975 K01495 fjo Bacteroidetes Others 451
G_01539 K02871 fbr Bacteroidetes Others 301
G_01539 K02871 fbr Bacteroidetes Others 301
G_00682 K02426 fjo Bacteroidetes Others 268
G_00682 K02426 fjo Bacteroidetes Others 268
G_03753 K01118 fjo Bacteroidetes Others 303
G_03753 K01118 fjo Bacteroidetes Others 303
G_02979 K07052 fjo Bacteroidetes Others 448
G_02979 K07052 fjo Bacteroidetes Others 448
G_04809 K05349 chz Bacteroidetes Others 1326
G_04809 K05349 chz Bacteroidetes Others 1326
G_01238 K00766 fjo Bacteroidetes Others 640
G_01238 K00766 fjo Bacteroidetes Others 640
G_00720 K00340 fjo Bacteroidetes Others 166
G_00720 K00340 fjo Bacteroidetes Others 166
G_02641 K00012 fjo Bacteroidetes Others 904
G_02641 K00012 fjo Bacteroidetes Others 904
G_04016 K00759 fjo Bacteroidetes Others 303
G_04016 K00759 fjo Bacteroidetes Others 303
G_04100 K01653 fjo Bacteroidetes Others 333
G_04100 K01653 fjo Bacteroidetes Others 333
G_01477 K00161 fjo Bacteroidetes Others 669
G_01477 K00161 fjo Bacteroidetes Others 669
G_01804 K03466 fjo Bacteroidetes Others 1434
G_01804 K03466 fjo Bacteroidetes Others 1434
G_04732 K09946 fjo Bacteroidetes Others 171
G_04732 K09946 fjo Bacteroidetes Others 171
G_03477 K00108 mnr Betaproteobacteria Others 540
G_03477 K00108 mnr Betaproteobacteria Others 540
G_02792 K03496 fjo Bacteroidetes Others 464
G_02792 K03496 fjo Bacteroidetes Others 464
G_02802 K10947 fjo Bacteroidetes Others 224
G_02802 K10947 fjo Bacteroidetes Others 224
G_01594 K01754 fjo Bacteroidetes Others 746
G_01594 K01754 fjo Bacteroidetes Others 746
G_02937 K02337 fjo Bacteroidetes Others 1629
G_02937 K02337 fjo Bacteroidetes Others 1629
G_01870 K00284 fjo Bacteroidetes Others 3004
G_01870 K00284 fjo Bacteroidetes Others 3004
G_04833 K02073 fjo Bacteroidetes Others 411
G_04833 K02073 fjo Bacteroidetes Others 411
G_02915 K02863 fjo Bacteroidetes Others 371
G_02915 K02863 fjo Bacteroidetes Others 371
G_02146 K03701 fjo Bacteroidetes Others 1754
G_02146 K03701 fjo Bacteroidetes Others 1754
G_04560 K03294 fjo Bacteroidetes Others 660
G_04560 K03294 fjo Bacteroidetes Others 660
G_02936 K02342 fjo Bacteroidetes Others 789
G_02936 K02342 fjo Bacteroidetes Others 789
G_03095 K07095 fjo Bacteroidetes Others 309
G_03095 K07095 fjo Bacteroidetes Others 309
G_04595 K00615 fps Bacteroidetes Others 604
G_04595 K00615 fps Bacteroidetes Others 604
G_03899 K03333 cgn Bacteroidetes Others 754
G_03899 K03333 cgn Bacteroidetes Others 754
G_00609 K03550 fjo Bacteroidetes Others 368
G_00609 K03550 fjo Bacteroidetes Others 368
G_00665 K03832 fco Bacteroidetes Others 73
G_00665 K03832 fco Bacteroidetes Others 73
G_01264 K01420 fjo Bacteroidetes Others 415
G_01264 K01420 fjo Bacteroidetes Others 415
G_04505 K05349 fjo Bacteroidetes Others 1595
G_04505 K05349 fjo Bacteroidetes Others 1595
G_02023 K03781 fba Bacteroidetes Others 832
G_02023 K03781 fba Bacteroidetes Others 832
G_00651 K03474 fjo Bacteroidetes Others 462
G_00651 K03474 fjo Bacteroidetes Others 462
G_02453 K01785 plh Planctomycetes Others 330
G_02453 K01785 plh Planctomycetes Others 330
G_03583 K00767 fjo Bacteroidetes Others 537
G_03583 K00767 fjo Bacteroidetes Others 537
G_01043 K03711 fjo Bacteroidetes Others 226
G_01043 K03711 fjo Bacteroidetes Others 226
G_01891 K02884 fps Bacteroidetes Others 220
G_01891 K02884 fps Bacteroidetes Others 220
G_03589 K02990 fjo Bacteroidetes Others 230
G_03589 K02990 fjo Bacteroidetes Others 230
G_03131 K03635 fjo Bacteroidetes Others 292
G_03131 K03635 fjo Bacteroidetes Others 292
G_01191 K02968 fjo Bacteroidetes Others 152
G_01191 K02968 fjo Bacteroidetes Others 152
G_04704 K18928 fjo Bacteroidetes Others 459
G_04704 K18928 fjo Bacteroidetes Others 459
G_01595 K01201 fjo Bacteroidetes Others 1050
G_01595 K01201 fjo Bacteroidetes Others 1050
G_02192 K07058 fjo Bacteroidetes Others 518
G_02192 K07058 fjo Bacteroidetes Others 518
G_03594 K00859 fjo Bacteroidetes Others 322
G_03594 K00859 fjo Bacteroidetes Others 322
G_01452 K06894 fps Bacteroidetes Others 2832
G_01452 K06894 fps Bacteroidetes Others 2832
G_02674 K09691 fjo Bacteroidetes Others 470
G_02674 K09691 fjo Bacteroidetes Others 470
G_04396 K01912 fjo Bacteroidetes Others 834
G_04396 K01912 fjo Bacteroidetes Others 834
G_01203 K00059 afa Betaproteobacteria Others 164
G_01203 K00059 afa Betaproteobacteria Others 164
G_01748 K15633 fjo Bacteroidetes Others 989
G_01748 K15633 fjo Bacteroidetes Others 989
G_00047 K00059 fjo Bacteroidetes Others 369
G_00047 K00059 fjo Bacteroidetes Others 369
G_02024 K01433 fjo Bacteroidetes Others 556
G_02024 K01433 fjo Bacteroidetes Others 556
G_01476 K00627 fjo Bacteroidetes Others 846
G_01476 K00627 fjo Bacteroidetes Others 846
G_00350 K00457 fjo Bacteroidetes Others 738
G_00350 K00457 fjo Bacteroidetes Others 738
G_00887 K09955 mrs Bacteroidetes Others 921
G_00887 K09955 mrs Bacteroidetes Others 921
G_00471 K08191 fjo Bacteroidetes Others 809
G_00471 K08191 fjo Bacteroidetes Others 809
G_04155 K07300 fjo Bacteroidetes Others 483
G_04155 K07300 fjo Bacteroidetes Others 483
G_04130 K16053 fjo Bacteroidetes Others 810
G_04130 K16053 fjo Bacteroidetes Others 810
G_00142 K02014 fjo Bacteroidetes Others 1730
G_00142 K02014 fjo Bacteroidetes Others 1730
G_00215 K03718 fjo Bacteroidetes Others 314
G_00215 K03718 fjo Bacteroidetes Others 314
G_01501 K03297 fjo Bacteroidetes Others 168
G_01501 K03297 fjo Bacteroidetes Others 168
G_00755 K01194 fjo Bacteroidetes Others 1139
G_00755 K01194 fjo Bacteroidetes Others 1139
G_01033 K05337 fjo Bacteroidetes Others 147
G_01033 K05337 fjo Bacteroidetes Others 147
G_03624 K00931 fjo Bacteroidetes Others 494
G_03624 K00931 fjo Bacteroidetes Others 494
G_04000 K07498 lfa Gammaproteobacteria Others 62
G_02656 K00640 ddl Firmicutes Clostridia 192
G_02943 K01548 fjo Bacteroidetes Others 322
G_02943 K01548 fjo Bacteroidetes Others 322
G_00748 K00164 fjo Bacteroidetes Others 1818
G_00748 K00164 fjo Bacteroidetes Others 1818
G_00064 K03770 fjo Bacteroidetes Others 1216
G_00064 K03770 fjo Bacteroidetes Others 1216
G_01956 K19354 cif Gammaproteobacteria Enterobacteria 92
G_02164 K06999 fjo Bacteroidetes Others 397
G_02164 K06999 fjo Bacteroidetes Others 397
G_00726 K00334 fjo Bacteroidetes Others 355
G_00726 K00334 fjo Bacteroidetes Others 355
G_03239 K08641 fjo Bacteroidetes Others 339
G_03239 K08641 fjo Bacteroidetes Others 339
G_04656 K00768 fjo Bacteroidetes Others 981
G_04656 K00768 fjo Bacteroidetes Others 981
G_00253 K03269 fjo Bacteroidetes Others 444
G_00253 K03269 fjo Bacteroidetes Others 444
G_04854 K00059 sli Bacteroidetes Others 146
G_04854 K00059 sli Bacteroidetes Others 146
G_03780 K03088 fjo Bacteroidetes Others 651
G_03780 K03088 fjo Bacteroidetes Others 651
G_04190 K07304 fjo Bacteroidetes Others 298
G_04190 K07304 fjo Bacteroidetes Others 298
G_01113 K03070 fjo Bacteroidetes Others 2139
G_01113 K03070 fjo Bacteroidetes Others 2139
G_01025 K01028 fjo Bacteroidetes Others 426
G_01025 K01028 fjo Bacteroidetes Others 426
G_04898 K15727 fjo Bacteroidetes Others 648
G_04898 K15727 fjo Bacteroidetes Others 648
G_00040 K18707 fjo Bacteroidetes Others 887
G_00040 K18707 fjo Bacteroidetes Others 887
G_01550 K07098 fjo Bacteroidetes Others 748
G_01550 K07098 fjo Bacteroidetes Others 748
G_00289 K05606 fjo Bacteroidetes Others 257
G_00289 K05606 fjo Bacteroidetes Others 257
G_04097 K00052 fjo Bacteroidetes Others 709
G_04097 K00052 fjo Bacteroidetes Others 709
G_00175 K13038 fjo Bacteroidetes Others 697
G_00175 K13038 fjo Bacteroidetes Others 697
G_02928 K01682 fjo Bacteroidetes Others 1704
G_02928 K01682 fjo Bacteroidetes Others 1704
G_02261 K02495 fjo Bacteroidetes Others 814
G_02261 K02495 fjo Bacteroidetes Others 814
G_02189 K06942 fjo Bacteroidetes Others 715
G_02189 K06942 fjo Bacteroidetes Others 715
G_03372 K03316 nia Bacteroidetes Others 367
G_03372 K03316 nia Bacteroidetes Others 367
G_02708 K07273 fjo Bacteroidetes Others 490
G_02708 K07273 fjo Bacteroidetes Others 490
G_01700 K09117 fjo Bacteroidetes Others 238
G_01700 K09117 fjo Bacteroidetes Others 238
G_04706 K00782 fjo Bacteroidetes Others 342
G_04706 K00782 fjo Bacteroidetes Others 342
G_04588 K02314 fjo Bacteroidetes Others 882
G_04588 K02314 fjo Bacteroidetes Others 882
G_00378 K03574 fjo Bacteroidetes Others 425
G_00378 K03574 fjo Bacteroidetes Others 425
G_03146 K00362 fjo Bacteroidetes Others 1565
G_03146 K00362 fjo Bacteroidetes Others 1565
G_01562 K01745 fjo Bacteroidetes Others 934
G_01562 K01745 fjo Bacteroidetes Others 934
G_00231 K09903 fjo Bacteroidetes Others 467
G_00231 K09903 fjo Bacteroidetes Others 467
G_03315 K07034 dde Deltaproteobacteria Others 227
G_03315 K07034 dde Deltaproteobacteria Others 227
G_03246 K09761 fjo Bacteroidetes Others 438
G_03246 K09761 fjo Bacteroidetes Others 438
G_03389 K00954 fjo Bacteroidetes Others 270
G_03389 K00954 fjo Bacteroidetes Others 270
G_02257 K00406 fjo Bacteroidetes Others 551
G_02257 K00406 fjo Bacteroidetes Others 551
G_03639 K12251 fjo Bacteroidetes Others 576
G_03639 K12251 fjo Bacteroidetes Others 576
G_00900 K00849 fjo Bacteroidetes Others 724
G_00900 K00849 fjo Bacteroidetes Others 724
G_02853 K07461 fps Bacteroidetes Others 119
G_02853 K07461 fps Bacteroidetes Others 119
G_00051 K03088 fbr Bacteroidetes Others 213
G_00051 K03088 fbr Bacteroidetes Others 213
G_04360 K01945 fjo Bacteroidetes Others 801
G_04360 K01945 fjo Bacteroidetes Others 801
G_00081 K01173 fjo Bacteroidetes Others 408
G_00081 K01173 fjo Bacteroidetes Others 408
G_02603 K02926 fjo Bacteroidetes Others 412
G_02603 K02926 fjo Bacteroidetes Others 412
G_00298 K01641 fjo Bacteroidetes Others 822
G_00298 K01641 fjo Bacteroidetes Others 822
G_02395 K05770 fjo Bacteroidetes Others 259
G_02395 K05770 fjo Bacteroidetes Others 259
G_01803 K00901 fjo Bacteroidetes Others 213
G_01803 K00901 fjo Bacteroidetes Others 213
G_01604 K06147 fjo Bacteroidetes Others 1117
G_01604 K06147 fjo Bacteroidetes Others 1117
G_04523 K01686 fjo Bacteroidetes Others 685
G_04523 K01686 fjo Bacteroidetes Others 685
G_02844 K03530 fjo Bacteroidetes Others 129
G_02844 K03530 fjo Bacteroidetes Others 129
G_01399 K19340 fco Bacteroidetes Others 323
G_01399 K19340 fco Bacteroidetes Others 323
G_01645 K07386 zpr Bacteroidetes Others 1000
G_01645 K07386 zpr Bacteroidetes Others 1000
G_00616 K02276 fjo Bacteroidetes Others 191
G_00616 K02276 fjo Bacteroidetes Others 191
G_01010 K07501 fps Bacteroidetes Others 411
G_01010 K07501 fps Bacteroidetes Others 411
G_01571 K03696 fjo Bacteroidetes Others 1659
G_01571 K03696 fjo Bacteroidetes Others 1659
G_04378 K02113 fjo Bacteroidetes Others 329
G_04378 K02113 fjo Bacteroidetes Others 329
G_00469 K00046 ahz Bacteroidetes Others 436
G_00469 K00046 ahz Bacteroidetes Others 436
G_00441 K02275 fjo Bacteroidetes Others 691
G_00441 K02275 fjo Bacteroidetes Others 691
G_00007 K00657 fjo Bacteroidetes Others 323
G_00007 K00657 fjo Bacteroidetes Others 323
G_04199 K01661 fjo Bacteroidetes Others 573
G_04199 K01661 fjo Bacteroidetes Others 573
G_01130 K00658 fjo Bacteroidetes Others 777
G_01130 K00658 fjo Bacteroidetes Others 777
G_02055 K01933 fjo Bacteroidetes Others 776
G_02055 K01933 fjo Bacteroidetes Others 776
G_00011 K01847 fjo Bacteroidetes Others 831
G_00011 K01847 fjo Bacteroidetes Others 831
G_02798 K00384 fjo Bacteroidetes Others 613
G_02798 K00384 fjo Bacteroidetes Others 613
G_02982 K03549 fjo Bacteroidetes Others 1204
G_02982 K03549 fjo Bacteroidetes Others 1204
G_03965 K05799 kdi Bacteroidetes Others 275
G_03965 K05799 kdi Bacteroidetes Others 275
G_04205 K00432 fjo Bacteroidetes Others 370
G_04205 K00432 fjo Bacteroidetes Others 370
G_04714 K00847 wfu Bacteroidetes Others 345
G_04714 K00847 wfu Bacteroidetes Others 345
G_00503 K03296 fjo Bacteroidetes Others 1779
G_00503 K03296 fjo Bacteroidetes Others 1779
G_00599 K10206 fjo Bacteroidetes Others 726
G_00599 K10206 fjo Bacteroidetes Others 726
G_01228 K03446 fjo Bacteroidetes Others 919
G_01228 K03446 fjo Bacteroidetes Others 919
G_02786 K01278 pcm Bacteroidetes Others 724
G_02786 K01278 pcm Bacteroidetes Others 724
G_01629 K03790 chz Bacteroidetes Others 191
G_01629 K03790 chz Bacteroidetes Others 191
G_03217 K01224 doi Bacteroidetes Others 349
G_03217 K01224 doi Bacteroidetes Others 349
G_00069 K03305 fjo Bacteroidetes Others 971
G_00069 K03305 fjo Bacteroidetes Others 971
G_02361 K01209 fjo Bacteroidetes Others 1171
G_02361 K01209 fjo Bacteroidetes Others 1171
G_03746 K01990 fjo Bacteroidetes Others 417
G_03746 K01990 fjo Bacteroidetes Others 417
G_01240 K01658 fjo Bacteroidetes Others 367
G_01240 K01658 fjo Bacteroidetes Others 367
G_03847 K01768 lan Bacteroidetes Others 200
G_03847 K01768 lan Bacteroidetes Others 200
G_01155 K07636 fjo Bacteroidetes Others 692
G_01155 K07636 fjo Bacteroidetes Others 692
G_03368 K04043 fjo Bacteroidetes Others 1156
G_03368 K04043 fjo Bacteroidetes Others 1156
G_01707 K01925 fjo Bacteroidetes Others 811
G_01707 K01925 fjo Bacteroidetes Others 811
G_04438 K03657 fjo Bacteroidetes Others 1130
G_04438 K03657 fjo Bacteroidetes Others 1130
G_02095 K09954 fjo Bacteroidetes Others 144
G_02095 K09954 fjo Bacteroidetes Others 144
G_02382 K02014 fbr Bacteroidetes Others 1170
G_02382 K02014 fbr Bacteroidetes Others 1170
G_04668 K15532 fbr Bacteroidetes Others 443
G_04668 K15532 fbr Bacteroidetes Others 443
G_01932 K03711 fjo Bacteroidetes Others 308
G_01932 K03711 fjo Bacteroidetes Others 308
G_01146 K00940 fjo Bacteroidetes Others 274
G_01146 K00940 fjo Bacteroidetes Others 274
G_04555 K12308 bxy Bacteroidetes Others 782
G_04555 K12308 bxy Bacteroidetes Others 782
G_02169 K11927 fjo Bacteroidetes Others 756
G_02169 K11927 fjo Bacteroidetes Others 756
G_03607 K06997 fjo Bacteroidetes Others 387
G_03607 K06997 fjo Bacteroidetes Others 387
G_00963 K06213 fjo Bacteroidetes Others 788
G_00963 K06213 fjo Bacteroidetes Others 788
G_01423 K07263 fjo Bacteroidetes Others 1687
G_01423 K07263 fjo Bacteroidetes Others 1687
G_00226 K09811 fjo Bacteroidetes Others 486
G_00226 K09811 fjo Bacteroidetes Others 486
G_01250 K00111 fjo Bacteroidetes Others 877
G_01250 K00111 fjo Bacteroidetes Others 877
G_04370 K01990 fjo Bacteroidetes Others 444
G_04370 K01990 fjo Bacteroidetes Others 444
G_01115 K00798 fjo Bacteroidetes Others 381
G_01115 K00798 fjo Bacteroidetes Others 381
G_03708 K00575 fjo Bacteroidetes Others 506
G_03708 K00575 fjo Bacteroidetes Others 506
G_00863 K03685 fjo Bacteroidetes Others 444
G_00863 K03685 fjo Bacteroidetes Others 444
G_02582 K02558 fjo Bacteroidetes Others 894
G_02582 K02558 fjo Bacteroidetes Others 894
G_03512 K05795 fbr Bacteroidetes Others 337
G_03512 K05795 fbr Bacteroidetes Others 337
G_02906 K03733 fjo Bacteroidetes Others 508
G_02906 K03733 fjo Bacteroidetes Others 508
G_00809 K01703 fjo Bacteroidetes Others 888
G_00809 K01703 fjo Bacteroidetes Others 888
G_03945 K03496 pha Gammaproteobacteria Others 308
G_02312 K03601 fjo Bacteroidetes Others 623
G_02312 K03601 fjo Bacteroidetes Others 623
G_04013 K06889 phe Bacteroidetes Others 565
G_04013 K06889 phe Bacteroidetes Others 565
G_00800 K15460 fjo Bacteroidetes Others 431
G_00800 K15460 fjo Bacteroidetes Others 431
G_00912 K09702 fjo Bacteroidetes Others 429
G_00912 K09702 fjo Bacteroidetes Others 429
G_02718 K01262 fjo Bacteroidetes Others 795
G_02718 K01262 fjo Bacteroidetes Others 795
G_00468 K01812 fjo Bacteroidetes Others 936
G_00468 K01812 fjo Bacteroidetes Others 936
G_03579 K07397 fjo Bacteroidetes Others 184
G_03579 K07397 fjo Bacteroidetes Others 184
G_01761 K01077 zga Bacteroidetes Others 634
G_01761 K01077 zga Bacteroidetes Others 634
G_04255 K11537 fjo Bacteroidetes Others 836
G_04255 K11537 fjo Bacteroidetes Others 836
G_00938 K00703 fjo Bacteroidetes Others 534
G_00938 K00703 fjo Bacteroidetes Others 534
G_04299 K02341 fjo Bacteroidetes Others 711
G_04299 K02341 fjo Bacteroidetes Others 711
G_00848 K01372 fjo Bacteroidetes Others 758
G_00848 K01372 fjo Bacteroidetes Others 758
G_00689 K09014 fjo Bacteroidetes Others 982
G_00689 K09014 fjo Bacteroidetes Others 982
G_01758 K02477 mrs Bacteroidetes Others 285
G_01758 K02477 mrs Bacteroidetes Others 285
G_02759 K07164 fjo Bacteroidetes Others 408
G_02759 K07164 fjo Bacteroidetes Others 408
G_02723 K03564 fjo Bacteroidetes Others 292
G_02723 K03564 fjo Bacteroidetes Others 292
G_03868 K03569 win Bacteroidetes Others 585
G_03868 K03569 win Bacteroidetes Others 585
G_03577 K01488 fjo Bacteroidetes Others 837
G_03577 K01488 fjo Bacteroidetes Others 837
G_00158 K00957 fjo Bacteroidetes Others 572
G_00158 K00957 fjo Bacteroidetes Others 572
G_02739 K01887 fjo Bacteroidetes Others 1125
G_02739 K01887 fjo Bacteroidetes Others 1125
G_02663 K16698 bay Firmicutes Bacilli 95
G_02630 K01689 fjo Bacteroidetes Others 842
G_02630 K01689 fjo Bacteroidetes Others 842
G_01082 K00428 fps Bacteroidetes Others 830
G_01082 K00428 fps Bacteroidetes Others 830
G_01514 K02014 fjo Bacteroidetes Others 1250
G_01514 K02014 fjo Bacteroidetes Others 1250
G_01049 K08973 fjo Bacteroidetes Others 308
G_01049 K08973 fjo Bacteroidetes Others 308
G_00127 K03522 fjo Bacteroidetes Others 579
G_00127 K03522 fjo Bacteroidetes Others 579
G_00597 K04516 fjo Bacteroidetes Others 730
G_00597 K04516 fjo Bacteroidetes Others 730
G_01465 K02888 fps Bacteroidetes Others 168
G_01465 K02888 fps Bacteroidetes Others 168
G_04610 K03190 elb Bacteroidetes Others 431
G_04610 K03190 elb Bacteroidetes Others 431
G_00440 K02274 fjo Bacteroidetes Others 1112
G_00440 K02274 fjo Bacteroidetes Others 1112
G_01764 K00812 fjo Bacteroidetes Others 783
G_01764 K00812 fjo Bacteroidetes Others 783
G_01598 K00500 fjo Bacteroidetes Others 1118
G_01598 K00500 fjo Bacteroidetes Others 1118
G_00367 K03462 fjo Bacteroidetes Others 951
G_00367 K03462 fjo Bacteroidetes Others 951
G_02019 K01591 fjo Bacteroidetes Others 530
G_02019 K01591 fjo Bacteroidetes Others 530
G_00710 K01297 fjo Bacteroidetes Others 583
G_00710 K01297 fjo Bacteroidetes Others 583
G_01491 K01201 fjo Bacteroidetes Others 817
G_01491 K01201 fjo Bacteroidetes Others 817
G_02564 K03316 fjo Bacteroidetes Others 656
G_02564 K03316 fjo Bacteroidetes Others 656
G_00925 K03088 scn Bacteroidetes Others 232
