protein_id KEGG_Orthology species phylum genus num
G_03061 K02343 iva Actinobacteria Others 660
G_03061 K02343 iva Actinobacteria Others 660
G_02613 K06221 agy Actinobacteria Others 290
G_02613 K06221 agy Actinobacteria Others 290
G_01841 K00259 cfl Actinobacteria Others 407
G_01841 K00259 cfl Actinobacteria Others 407
G_01209 K01775 ske Actinobacteria Others 412
G_01209 K01775 ske Actinobacteria Others 412
G_02179 K03647 iva Actinobacteria Others 256
G_02179 K03647 iva Actinobacteria Others 256
G_02512 K15634 xce Actinobacteria Others 201
G_02512 K15634 xce Actinobacteria Others 201
G_01752 K00655 iva Actinobacteria Others 346
G_01752 K00655 iva Actinobacteria Others 346
G_03507 K01619 cga Actinobacteria Others 283
G_03507 K01619 cga Actinobacteria Others 283
G_03774 K07025 bcv Actinobacteria Others 169
G_03774 K07025 bcv Actinobacteria Others 169
G_01410 K03710 mam Alphaproteobacteria Others 70
G_01410 K03710 mam Alphaproteobacteria Others 70
G_00414 K02313 iva Actinobacteria Others 788
G_00414 K02313 iva Actinobacteria Others 788
G_00089 K01929 xce Actinobacteria Others 450
G_00089 K01929 xce Actinobacteria Others 450
G_01232 K00925 iva Actinobacteria Others 635
G_01232 K00925 iva Actinobacteria Others 635
G_01633 K07164 cfi Actinobacteria Others 312
G_01633 K07164 cfi Actinobacteria Others 312
G_03318 K00232 ske Actinobacteria Others 944
G_03318 K00232 ske Actinobacteria Others 944
G_03320 K00626 iva Actinobacteria Others 670
G_03320 K00626 iva Actinobacteria Others 670
G_00744 K02802 xce Actinobacteria Others 168
G_00744 K02802 xce Actinobacteria Others 168
G_02761 K01992 xce Actinobacteria Others 302
G_02761 K01992 xce Actinobacteria Others 302
G_00050 K02887 iva Actinobacteria Others 235
G_00050 K02887 iva Actinobacteria Others 235
G_00488 K01626 ske Actinobacteria Others 758
G_00488 K01626 ske Actinobacteria Others 758
G_00580 K02409 mip Actinobacteria Others 365
G_00580 K02409 mip Actinobacteria Others 365
G_01513 K05846 ske Actinobacteria Others 114
G_01513 K05846 ske Actinobacteria Others 114
G_03354 K03975 cfl Actinobacteria Others 257
G_03354 K03975 cfl Actinobacteria Others 257
G_02895 K01958 ske Actinobacteria Others 1877
G_02895 K01958 ske Actinobacteria Others 1877
G_01169 K02878 iva Actinobacteria Others 275
G_01169 K02878 iva Actinobacteria Others 275
G_00169 K03177 ske Actinobacteria Others 361
G_00169 K03177 ske Actinobacteria Others 361
G_00956 K02899 cfi Actinobacteria Others 160
G_00956 K02899 cfi Actinobacteria Others 160
G_03135 K07393 sfi Actinobacteria Others 395
G_03135 K07393 sfi Actinobacteria Others 395
G_00260 K01151 bcv Actinobacteria Others 361
G_00260 K01151 bcv Actinobacteria Others 361
G_03039 K02335 cfi Actinobacteria Others 1244
G_03039 K02335 cfi Actinobacteria Others 1244
G_00150 K12574 xce Actinobacteria Others 961
G_00150 K12574 xce Actinobacteria Others 961
G_03528 K03117 ido Actinobacteria Others 108
G_03528 K03117 ido Actinobacteria Others 108
G_01162 K02906 ske Actinobacteria Others 298
G_01162 K02906 ske Actinobacteria Others 298
G_03777 K00059 mip Actinobacteria Others 295
G_03777 K00059 mip Actinobacteria Others 295
G_02821 K03551 iva Actinobacteria Others 536
G_02821 K03551 iva Actinobacteria Others 536
G_01408 K03976 cga Actinobacteria Others 152
G_01408 K03976 cga Actinobacteria Others 152
G_01192 K00886 iva Actinobacteria Others 368
G_01192 K00886 iva Actinobacteria Others 368
G_01506 K06001 rha Actinobacteria Others 708
G_01506 K06001 rha Actinobacteria Others 708
G_00157 K00215 ske Actinobacteria Others 120
G_00157 K00215 ske Actinobacteria Others 120
G_01114 K03799 ske Actinobacteria Others 467
G_01114 K03799 ske Actinobacteria Others 467
G_01164 K02892 iva Actinobacteria Others 189
G_01164 K02892 iva Actinobacteria Others 189
G_03428 K06994 cfi Actinobacteria Others 750
G_03428 K06994 cfi Actinobacteria Others 750
G_01807 K01609 iva Actinobacteria Others 452
G_01807 K01609 iva Actinobacteria Others 452
G_02611 K01997 ske Actinobacteria Others 475
G_02611 K01997 ske Actinobacteria Others 475
G_03895 K16322 ssn Gammaproteobacteria Enterobacteria 85
G_02013 K01187 ske Actinobacteria Others 737
G_02013 K01187 ske Actinobacteria Others 737
G_01224 K02342 xce Actinobacteria Others 321
G_01224 K02342 xce Actinobacteria Others 321
G_03374 K05349 ske Actinobacteria Others 911
G_03374 K05349 ske Actinobacteria Others 911
G_02707 K18930 ars Actinobacteria Others 982
G_02707 K18930 ars Actinobacteria Others 982
G_03578 K03306 ske Actinobacteria Others 479
G_03578 K03306 ske Actinobacteria Others 479
G_02411 K00819 ske Actinobacteria Others 498
G_02411 K00819 ske Actinobacteria Others 498
G_03278 K10823 pgm Firmicutes Bacilli 235
G_00961 K02034 kra Actinobacteria Others 242
G_00961 K02034 kra Actinobacteria Others 242
G_02687 K01669 ido Actinobacteria Others 538
G_02687 K01669 ido Actinobacteria Others 538
G_03380 K03147 rha Actinobacteria Others 482
G_03380 K03147 rha Actinobacteria Others 482
G_00970 K15634 ske Actinobacteria Others 279
G_00970 K15634 ske Actinobacteria Others 279
G_03337 K01952 ido Actinobacteria Others 145
G_03337 K01952 ido Actinobacteria Others 145
G_01757 K02026 kfl Actinobacteria Others 409
G_01757 K02026 kfl Actinobacteria Others 409
G_02418 K00287 iva Actinobacteria Others 148
G_02418 K00287 iva Actinobacteria Others 148
G_02860 K00609 ske Actinobacteria Others 518
G_02860 K00609 ske Actinobacteria Others 518
G_03656 K00943 iva Actinobacteria Others 324
G_03656 K00943 iva Actinobacteria Others 324
G_00256 K01992 xce Actinobacteria Others 323
G_00256 K01992 xce Actinobacteria Others 323
G_03855 K06147 ske Actinobacteria Others 697
G_03855 K06147 ske Actinobacteria Others 697
G_00864 K09796 aer Actinobacteria Others 157
G_00864 K09796 aer Actinobacteria Others 157
G_01017 K02033 aaq Actinobacteria Others 379
G_01017 K02033 aaq Actinobacteria Others 379
G_01881 K19267 frp Actinobacteria Others 80
G_01881 K19267 frp Actinobacteria Others 80
G_00060 K01814 ske Actinobacteria Others 437
G_00060 K01814 ske Actinobacteria Others 437
G_00060 K01817 ske Actinobacteria Others 437
G_00060 K01817 ske Actinobacteria Others 437
G_00701 K00852 tbi Actinobacteria Others 181
G_00701 K00852 tbi Actinobacteria Others 181
G_03817 K01515 jde Actinobacteria Others 179
G_03817 K01515 jde Actinobacteria Others 179
G_00911 K01834 rav Actinobacteria Others 155
G_00911 K01834 rav Actinobacteria Others 155
G_03788 K00058 mip Actinobacteria Others 339
G_03788 K00058 mip Actinobacteria Others 339
G_01873 K02428 ske Actinobacteria Others 244
G_01873 K02428 ske Actinobacteria Others 244
G_00522 K01520 ske Actinobacteria Others 201
G_00522 K01520 ske Actinobacteria Others 201
G_01457 K01488 ske Actinobacteria Others 479
G_01457 K01488 ske Actinobacteria Others 479
G_00839 K01644 bcv Actinobacteria Others 194
G_00839 K01644 bcv Actinobacteria Others 194
G_01649 K01448 mcu Actinobacteria Others 219
G_01649 K01448 mcu Actinobacteria Others 219
G_00707 K03637 cga Actinobacteria Others 218
G_00707 K03637 cga Actinobacteria Others 218
G_00531 K03284 req Actinobacteria Others 513
G_00531 K03284 req Actinobacteria Others 513
G_01302 K01142 ske Actinobacteria Others 402
G_01302 K01142 ske Actinobacteria Others 402
G_03007 K00615 iva Actinobacteria Others 1153
G_03007 K00615 iva Actinobacteria Others 1153
G_03022 K03701 ske Actinobacteria Others 1634
G_03022 K03701 ske Actinobacteria Others 1634
G_01995 K18455 ido Actinobacteria Others 375
G_01995 K18455 ido Actinobacteria Others 375
G_02421 K07665 hyp Bacteroidetes Others 140
G_02421 K07665 hyp Bacteroidetes Others 140
G_00794 K01756 ske Actinobacteria Others 786
G_00794 K01756 ske Actinobacteria Others 786
G_02910 K03727 xce Actinobacteria Others 1344
G_02910 K03727 xce Actinobacteria Others 1344
G_02344 K04077 ske Actinobacteria Others 816
G_02344 K04077 ske Actinobacteria Others 816
G_03484 K06287 ske Actinobacteria Others 229
G_03484 K06287 ske Actinobacteria Others 229
G_01053 K07042 cga Actinobacteria Others 241
G_01053 K07042 cga Actinobacteria Others 241
G_03224 K00566 ske Actinobacteria Others 503
G_03224 K00566 ske Actinobacteria Others 503
G_02518 K02440 cga Actinobacteria Others 431
G_02518 K02440 cga Actinobacteria Others 431
G_03461 K09812 iva Actinobacteria Others 380
G_03461 K09812 iva Actinobacteria Others 380
G_00082 K03531 iva Actinobacteria Others 561
G_00082 K03531 iva Actinobacteria Others 561
G_00115 K00016 cfi Actinobacteria Others 483
G_00115 K00016 cfi Actinobacteria Others 483
G_02607 K01207 iva Actinobacteria Others 367
G_02607 K01207 iva Actinobacteria Others 367
G_03241 K01126 iva Actinobacteria Others 305
G_03241 K01126 iva Actinobacteria Others 305
G_03538 K01439 ske Actinobacteria Others 544
G_03538 K01439 ske Actinobacteria Others 544
G_00189 K09903 cfi Actinobacteria Others 395
G_00189 K09903 cfi Actinobacteria Others 395
G_03283 K06201 ido Actinobacteria Others 102
G_03283 K06201 ido Actinobacteria Others 102
G_02696 K01992 bcv Actinobacteria Others 149
G_02696 K01992 bcv Actinobacteria Others 149
G_00027 K00611 bbi Actinobacteria Others 466
G_00027 K00611 bbi Actinobacteria Others 466
G_01453 K05349 agy Actinobacteria Others 1036
G_01453 K05349 agy Actinobacteria Others 1036
G_00512 K02469 ske Actinobacteria Others 1258
G_00512 K02469 ske Actinobacteria Others 1258
G_02366 K02484 iva Actinobacteria Others 422
G_02366 K02484 iva Actinobacteria Others 422
G_03723 K11358 art Actinobacteria Others 444
G_03723 K11358 art Actinobacteria Others 444
G_03034 K01515 oan Alphaproteobacteria Others 105
G_03034 K01515 oan Alphaproteobacteria Others 105
G_01608 K03545 xce Actinobacteria Others 676
G_01608 K03545 xce Actinobacteria Others 676
G_03011 K01057 cfi Actinobacteria Others 280
G_03011 K01057 cfi Actinobacteria Others 280
G_02248 K01183 ido Actinobacteria Others 1034
G_02248 K01183 ido Actinobacteria Others 1034
G_01196 K07146 ske Actinobacteria Others 458
G_01196 K07146 ske Actinobacteria Others 458
G_00739 K08483 iva Actinobacteria Others 558
G_00739 K08483 iva Actinobacteria Others 558
G_02425 K02004 vma Actinobacteria Others 370
G_02425 K02004 vma Actinobacteria Others 370
G_00671 K03924 ido Actinobacteria Others 549
G_00671 K03924 ido Actinobacteria Others 549
G_02149 K00872 iva Actinobacteria Others 251
G_02149 K00872 iva Actinobacteria Others 251
G_03606 K01267 ido Actinobacteria Others 500
G_03606 K01267 ido Actinobacteria Others 500
G_00085 K02563 ido Actinobacteria Others 428
G_00085 K02563 ido Actinobacteria Others 428
G_02876 K01783 xce Actinobacteria Others 337
G_02876 K01783 xce Actinobacteria Others 337
G_00587 K02389 mip Actinobacteria Others 139
G_00587 K02389 mip Actinobacteria Others 139
G_02268 K04063 ske Actinobacteria Others 228
G_02268 K04063 ske Actinobacteria Others 228
G_00641 K02548 ske Actinobacteria Others 219
G_00641 K02548 ske Actinobacteria Others 219
G_02163 K02112 ido Actinobacteria Others 906
G_02163 K02112 ido Actinobacteria Others 906
G_02009 K06015 ido Actinobacteria Others 513
G_02009 K06015 ido Actinobacteria Others 513
G_02848 K01736 xce Actinobacteria Others 617
G_02848 K01736 xce Actinobacteria Others 617
G_03515 K02057 ske Actinobacteria Others 481
G_03515 K02057 ske Actinobacteria Others 481
G_03472 K14267 iva Actinobacteria Others 519
G_03472 K14267 iva Actinobacteria Others 519
G_02959 K03271 dpd Deinococcus Thermus 183
G_01134 K07665 slo Gammaproteobacteria Others 179
G_01823 K20814 iva Actinobacteria Others 745
G_01823 K20814 iva Actinobacteria Others 745
G_03214 K05342 ido Actinobacteria Others 1359
G_03214 K05342 ido Actinobacteria Others 1359
G_03436 K00344 mul Actinobacteria Others 261
G_03436 K00344 mul Actinobacteria Others 261
G_02297 K01579 ske Actinobacteria Others 249
G_02297 K01579 ske Actinobacteria Others 249
G_00904 K00661 asg Actinobacteria Others 86
G_00904 K00661 asg Actinobacteria Others 86
G_03441 K10232 iva Actinobacteria Others 652
G_03441 K10232 iva Actinobacteria Others 652
G_01266 K03657 xce Actinobacteria Others 1221
G_01266 K03657 xce Actinobacteria Others 1221
G_00120 K00791 ido Actinobacteria Others 350
G_00120 K00791 ido Actinobacteria Others 350
G_00176 K09748 iva Actinobacteria Others 150
G_00176 K09748 iva Actinobacteria Others 150
G_01177 K02933 xce Actinobacteria Others 320
G_01177 K02933 xce Actinobacteria Others 320
G_01157 K02950 jde Actinobacteria Others 240
G_01157 K02950 jde Actinobacteria Others 240
G_03242 K12516 agy Actinobacteria Others 785
G_03242 K12516 agy Actinobacteria Others 785
G_01895 K02897 cfl Actinobacteria Others 228
G_01895 K02897 cfl Actinobacteria Others 228
G_01395 K01548 bcv Actinobacteria Others 228
G_01395 K01548 bcv Actinobacteria Others 228
G_03120 K07407 agy Actinobacteria Others 1033
G_03120 K07407 agy Actinobacteria Others 1033
G_00209 K03320 ske Actinobacteria Others 406
G_00209 K03320 ske Actinobacteria Others 406
G_02810 K19710 bly Actinobacteria Others 260
G_02810 K19710 bly Actinobacteria Others 260
G_01244 K00788 iva Actinobacteria Others 295
G_01244 K00788 iva Actinobacteria Others 295
G_02838 K06994 ske Actinobacteria Others 602
G_02838 K06994 ske Actinobacteria Others 602
G_02991 K03741 gob Actinobacteria Others 192
G_02991 K03741 gob Actinobacteria Others 192
G_03485 K11263 ske Actinobacteria Others 879
G_03485 K11263 ske Actinobacteria Others 879
G_02104 K07670 iva Actinobacteria Others 403
G_02104 K07670 iva Actinobacteria Others 403
G_03635 K05349 cga Actinobacteria Others 813
G_03635 K05349 cga Actinobacteria Others 813
G_03030 K01304 iva Actinobacteria Others 192
G_03030 K01304 iva Actinobacteria Others 192
G_01076 K15772 iva Actinobacteria Others 381
G_01076 K15772 iva Actinobacteria Others 381
G_01355 K18917 ske Actinobacteria Others 150
G_01355 K18917 ske Actinobacteria Others 150
G_02714 K17331 bfa Actinobacteria Others 295
G_02714 K17331 bfa Actinobacteria Others 295
G_02288 K03798 xce Actinobacteria Others 1030
G_02288 K03798 xce Actinobacteria Others 1030
G_03888 K07154 mrh Actinobacteria Others 278
G_03888 K07154 mrh Actinobacteria Others 278
G_03445 K01875 iva Actinobacteria Others 702
G_03445 K01875 iva Actinobacteria Others 702
G_00842 K11263 bcv Actinobacteria Others 673
G_00842 K11263 bcv Actinobacteria Others 673
G_00202 K02860 iva Actinobacteria Others 216
G_00202 K02860 iva Actinobacteria Others 216
G_03411 K00638 dps Deltaproteobacteria Others 120
G_03411 K00638 dps Deltaproteobacteria Others 120
G_02158 K02110 xce Actinobacteria Others 86
G_02158 K02110 xce Actinobacteria Others 86
G_02448 K12373 ido Actinobacteria Others 471
G_02448 K12373 ido Actinobacteria Others 471
G_00878 K11618 gmc Firmicutes Bacilli 159
G_01975 K01802 iva Actinobacteria Others 196
G_01975 K01802 iva Actinobacteria Others 196
G_00872 K00038 ncy Actinobacteria Others 286
G_00872 K00038 ncy Actinobacteria Others 286
G_03753 K01805 ske Actinobacteria Others 669
G_03753 K01805 ske Actinobacteria Others 669
G_03159 K02004 ske Actinobacteria Others 951
G_03159 K02004 ske Actinobacteria Others 951
G_00557 K17810 iva Actinobacteria Others 387
G_00557 K17810 iva Actinobacteria Others 387
G_00112 K07738 cfi Actinobacteria Others 224
G_00112 K07738 cfi Actinobacteria Others 224
G_01213 K01011 cfi Actinobacteria Others 253
G_01213 K01011 cfi Actinobacteria Others 253
G_01651 K01950 ske Actinobacteria Others 811
G_01651 K01950 ske Actinobacteria Others 811
G_03364 K03744 cfl Actinobacteria Others 251
G_03364 K03744 cfl Actinobacteria Others 251
G_02040 K02004 iva Actinobacteria Others 410
G_02040 K02004 iva Actinobacteria Others 410
G_03423 K07148 pfl Gammaproteobacteria Others 159
G_00305 K03316 mph Actinobacteria Others 394
G_00305 K03316 mph Actinobacteria Others 394
G_03071 K01990 bcv Actinobacteria Others 395
G_03071 K01990 bcv Actinobacteria Others 395
G_01477 K03655 iva Actinobacteria Others 945
G_01477 K03655 iva Actinobacteria Others 945
G_00840 K18290 ado Alphaproteobacteria Others 140
G_00840 K18290 ado Alphaproteobacteria Others 140
G_03477 K01768 ske Actinobacteria Others 419
G_03477 K01768 ske Actinobacteria Others 419
G_01022 K08167 mvd Actinobacteria Others 376
G_01022 K08167 mvd Actinobacteria Others 376
G_01382 K03639 req Actinobacteria Others 439
G_01382 K03639 req Actinobacteria Others 439
G_02836 K01876 xce Actinobacteria Others 1025
G_02836 K01876 xce Actinobacteria Others 1025
G_03704 K01533 cfl Actinobacteria Others 832
G_03704 K01533 cfl Actinobacteria Others 832
G_01828 K19270 efe Gammaproteobacteria Enterobacteria 72
G_01370 K02029 iva Actinobacteria Others 307
G_01370 K02029 iva Actinobacteria Others 307
G_02522 K03885 ske Actinobacteria Others 588
G_02522 K03885 ske Actinobacteria Others 588
G_02700 K00053 mvd Actinobacteria Others 590
G_02700 K00053 mvd Actinobacteria Others 590
G_00656 K00331 xce Actinobacteria Others 330
G_00656 K00331 xce Actinobacteria Others 330
G_03282 K02035 ido Actinobacteria Others 570
G_03282 K02035 ido Actinobacteria Others 570
G_01653 K00982 cfi Actinobacteria Others 1102
G_01653 K00982 cfi Actinobacteria Others 1102
G_01642 K19147 alu Actinobacteria Others 348
G_01642 K19147 alu Actinobacteria Others 348
G_03743 K03929 are Actinobacteria Others 597
G_03743 K03929 are Actinobacteria Others 597
G_00133 K03565 iva Actinobacteria Others 178
G_00133 K03565 iva Actinobacteria Others 178
G_01870 K01776 iva Actinobacteria Others 425
G_01870 K01776 iva Actinobacteria Others 425
G_03731 K18929 ske Actinobacteria Others 848
G_03731 K18929 ske Actinobacteria Others 848
G_01673 K03321 ncy Actinobacteria Others 306
G_01673 K03321 ncy Actinobacteria Others 306
G_02076 K00973 cfi Actinobacteria Others 499
G_02076 K00973 cfi Actinobacteria Others 499
G_02028 K04069 xce Actinobacteria Others 273
G_02028 K04069 xce Actinobacteria Others 273
G_00190 K02357 ske Actinobacteria Others 387
G_00190 K02357 ske Actinobacteria Others 387
G_00218 K05879 ske Actinobacteria Others 243
G_00218 K05879 ske Actinobacteria Others 243
G_02915 K13573 iva Actinobacteria Others 315
G_02915 K13573 iva Actinobacteria Others 315
G_03828 K01990 iva Actinobacteria Others 418
G_03828 K01990 iva Actinobacteria Others 418
G_03672 K03827 gor Actinobacteria Others 90
G_03672 K03827 gor Actinobacteria Others 90
G_01175 K02954 cfl Actinobacteria Others 100
G_01175 K02954 cfl Actinobacteria Others 100
G_01186 K02919 xce Actinobacteria Others 74
G_01186 K02919 xce Actinobacteria Others 74
G_01503 K04078 iva Actinobacteria Others 155
G_01503 K04078 iva Actinobacteria Others 155
G_02854 K03786 cfi Actinobacteria Others 205
G_02854 K03786 cfi Actinobacteria Others 205
G_03810 K00858 iva Actinobacteria Others 440
G_03810 K00858 iva Actinobacteria Others 440
G_02713 K17330 sxi Actinobacteria Others 353
G_02713 K17330 sxi Actinobacteria Others 353
G_01589 K01066 tpy Actinobacteria Others 253
G_01589 K01066 tpy Actinobacteria Others 253
G_03142 K04043 ido Actinobacteria Others 1031
G_03142 K04043 ido Actinobacteria Others 1031
G_02151 K02909 ido Actinobacteria Others 134
G_02151 K02909 ido Actinobacteria Others 134
G_03095 K00567 nno Actinobacteria Others 85
G_03095 K00567 nno Actinobacteria Others 85
G_02463 K19046 acq Actinobacteria Others 144
G_02463 K19046 acq Actinobacteria Others 144
G_00832 K02033 rtn Actinobacteria Others 479
G_00832 K02033 rtn Actinobacteria Others 479
G_02464 K19123 cfi Actinobacteria Others 327
G_02464 K19123 cfi Actinobacteria Others 327
G_00609 K00111 iva Actinobacteria Others 900
G_00609 K00111 iva Actinobacteria Others 900
G_00665 K00340 ske Actinobacteria Others 122
G_00665 K00340 ske Actinobacteria Others 122
G_02419 K06915 mph Actinobacteria Others 363
G_02419 K06915 mph Actinobacteria Others 363
G_03861 K00370 jde Actinobacteria Others 1973
G_03861 K00370 jde Actinobacteria Others 1973
G_00094 K03925 ske Actinobacteria Others 277
G_00094 K03925 ske Actinobacteria Others 277
G_00264 K00868 ske Actinobacteria Others 437
G_00264 K00868 ske Actinobacteria Others 437
G_03518 K07335 ske Actinobacteria Others 497
G_03518 K07335 ske Actinobacteria Others 497
G_00487 K00895 ske Actinobacteria Others 705
G_00487 K00895 ske Actinobacteria Others 705
G_02683 K02435 ido Actinobacteria Others 131
G_02683 K02435 ido Actinobacteria Others 131
G_02764 K02033 cfl Actinobacteria Others 544
G_02764 K02033 cfl Actinobacteria Others 544
G_03263 K03892 sna Actinobacteria Others 93
G_03263 K03892 sna Actinobacteria Others 93
G_01891 K04042 ske Actinobacteria Others 604
G_01891 K04042 ske Actinobacteria Others 604
G_02039 K03466 iva Actinobacteria Others 263
G_02039 K03466 iva Actinobacteria Others 263
G_03589 K01895 iva Actinobacteria Others 1110
G_03589 K01895 iva Actinobacteria Others 1110
G_03131 K00761 cfi Actinobacteria Others 331
G_03131 K00761 cfi Actinobacteria Others 331
G_01827 K07465 ske Actinobacteria Others 425
G_01827 K07465 ske Actinobacteria Others 425
G_01582 K03522 dsy Firmicutes Clostridia 181
G_01063 K00806 iva Actinobacteria Others 412
G_01063 K00806 iva Actinobacteria Others 412
G_02192 K05838 iva Actinobacteria Others 333
G_02192 K05838 iva Actinobacteria Others 333
G_01371 K02028 ido Actinobacteria Others 319
G_01371 K02028 ido Actinobacteria Others 319
G_03594 K02283 iva Actinobacteria Others 358
G_03594 K02283 iva Actinobacteria Others 358
G_00483 K01897 xce Actinobacteria Others 823
G_00483 K01897 xce Actinobacteria Others 823
G_02809 K01868 ske Actinobacteria Others 1048
G_02809 K01868 ske Actinobacteria Others 1048
G_02674 K01752 cmi Actinobacteria Others 539
G_02674 K01752 cmi Actinobacteria Others 539
G_02489 K03299 pfr Actinobacteria Others 459
G_02489 K03299 pfr Actinobacteria Others 459
G_03767 K02025 mip Actinobacteria Others 308
G_03767 K02025 mip Actinobacteria Others 308
G_02313 K02168 ido Actinobacteria Others 602
G_02313 K02168 ido Actinobacteria Others 602
G_01203 K00820 iva Actinobacteria Others 1003
G_01203 K00820 iva Actinobacteria Others 1003
G_01748 K02274 ske Actinobacteria Others 1007
G_01748 K02274 ske Actinobacteria Others 1007
G_03832 K05710 ske Actinobacteria Others 169
G_03832 K05710 ske Actinobacteria Others 169
G_02968 K02027 iva Actinobacteria Others 441
G_02968 K02027 iva Actinobacteria Others 441
G_00596 K02420 ske Actinobacteria Others 131
G_00596 K02420 ske Actinobacteria Others 131
G_00047 K01889 ske Actinobacteria Others 519
G_00047 K01889 ske Actinobacteria Others 519
G_02426 K01179 kra Actinobacteria Others 300
G_02426 K01179 kra Actinobacteria Others 300
G_00787 K00161 iva Actinobacteria Others 535
G_00787 K00161 iva Actinobacteria Others 535
G_01460 K01990 bcv Actinobacteria Others 321
G_01460 K01990 bcv Actinobacteria Others 321
G_01476 K07030 ske Actinobacteria Others 155
G_01476 K07030 ske Actinobacteria Others 155
G_03221 K18351 sgr Actinobacteria Others 191
G_03221 K18351 sgr Actinobacteria Others 191
G_02751 K01673 iva Actinobacteria Others 293
G_02751 K01673 iva Actinobacteria Others 293
G_03197 K10440 iva Actinobacteria Others 413
G_03197 K10440 iva Actinobacteria Others 413
G_00390 K02963 jde Actinobacteria Others 146
G_00390 K02963 jde Actinobacteria Others 146
G_02757 K03601 ske Actinobacteria Others 584
G_02757 K03601 ske Actinobacteria Others 584
G_03496 K00140 fal Actinobacteria Others 537
G_03496 K00140 fal Actinobacteria Others 537
G_01219 K04078 xce Actinobacteria Others 176
G_01219 K04078 xce Actinobacteria Others 176
G_01285 K01433 xce Actinobacteria Others 466
G_01285 K01433 xce Actinobacteria Others 466
G_01928 K02035 ske Actinobacteria Others 736
G_01928 K02035 ske Actinobacteria Others 736
G_00142 K00995 ske Actinobacteria Others 223
G_00142 K00995 ske Actinobacteria Others 223
G_00755 K02027 bcv Actinobacteria Others 351
G_00755 K02027 bcv Actinobacteria Others 351
G_01033 K06915 xce Actinobacteria Others 707
G_01033 K06915 xce Actinobacteria Others 707
G_02145 K01586 cga Actinobacteria Others 613
G_02145 K01586 cga Actinobacteria Others 613
G_00824 K01992 ske Actinobacteria Others 339
G_00824 K01992 ske Actinobacteria Others 339
G_01380 K03635 agy Actinobacteria Others 134
G_01380 K03635 agy Actinobacteria Others 134
G_02173 K10117 bfa Actinobacteria Others 524
G_02173 K10117 bfa Actinobacteria Others 524
G_02324 K00103 rer Actinobacteria Others 483
G_02324 K00103 rer Actinobacteria Others 483
G_02568 K09858 iva Actinobacteria Others 184
G_02568 K09858 iva Actinobacteria Others 184
G_03633 K02483 ske Actinobacteria Others 366
G_03633 K02483 ske Actinobacteria Others 366
G_02656 K11618 fpn Firmicutes Bacilli 157
G_03486 K08217 bcv Actinobacteria Others 566
G_03486 K08217 bcv Actinobacteria Others 566
G_02549 K07749 rxy Actinobacteria Others 482
G_02549 K07749 rxy Actinobacteria Others 482
G_01182 K03076 cfi Actinobacteria Others 696
G_01182 K03076 cfi Actinobacteria Others 696
G_01746 K04487 iva Actinobacteria Others 337
G_01746 K04487 iva Actinobacteria Others 337
G_00064 K00817 cfi Actinobacteria Others 525
G_00064 K00817 cfi Actinobacteria Others 525
G_01496 K08300 ske Actinobacteria Others 775
G_01496 K08300 ske Actinobacteria Others 775
G_00732 K01992 ido Actinobacteria Others 309
G_00732 K01992 ido Actinobacteria Others 309
G_00554 K03684 ske Actinobacteria Others 466
G_00554 K03684 ske Actinobacteria Others 466
G_01956 K01358 kra Actinobacteria Others 320
