protein_id KEGG_Orthology species phylum genus num
G_02094 K01814 pch Gammaproteobacteria Others 502
G_05413 K07275 pch Gammaproteobacteria Others 422
G_05926 K11073 pch Gammaproteobacteria Others 751
G_00580 K03648 pch Gammaproteobacteria Others 481
G_01513 K01468 pch Gammaproteobacteria Others 788
G_05850 K13775 pch Gammaproteobacteria Others 562
G_00490 K18930 pch Gammaproteobacteria Others 1859
G_02895 K12266 pch Gammaproteobacteria Others 920
G_00169 K03438 pch Gammaproteobacteria Others 287
G_02905 K02575 pch Gammaproteobacteria Others 758
G_04979 K09930 pch Gammaproteobacteria Others 605
G_04256 K09131 pch Gammaproteobacteria Others 201
G_01368 K06901 pch Gammaproteobacteria Others 694
G_00150 K12340 pch Gammaproteobacteria Others 698
G_03349 K06995 pch Gammaproteobacteria Others 236
G_05826 K00135 pch Gammaproteobacteria Others 912
G_05526 K10778 pch Gammaproteobacteria Others 674
G_01408 K02357 pch Gammaproteobacteria Others 493
G_01506 K02029 pch Gammaproteobacteria Others 602
G_02256 K07001 pch Gammaproteobacteria Others 1445
G_05755 K09916 pch Gammaproteobacteria Others 179
G_00157 K03590 pch Gammaproteobacteria Others 844
G_01114 K13821 pch Gammaproteobacteria Others 2580
G_00808 K01501 pen Gammaproteobacteria Others 416
G_01347 K05799 pch Gammaproteobacteria Others 467
G_02707 K03559 pch Gammaproteobacteria Others 271
G_01782 K00772 pci Gammaproteobacteria Others 499
G_03278 K01426 pch Gammaproteobacteria Others 951
G_00961 K18289 pch Gammaproteobacteria Others 758
G_02687 K07213 pch Gammaproteobacteria Others 131
G_01391 K09914 pch Gammaproteobacteria Others 241
G_00256 K00948 pch Gammaproteobacteria Others 626
G_05354 K10974 pch Gammaproteobacteria Others 692
G_05112 K13896 pch Gammaproteobacteria Others 1033
G_00353 K15977 pch Gammaproteobacteria Others 207
G_03709 K09800 pch Gammaproteobacteria Others 2264
G_00911 K02029 bge Betaproteobacteria Others 244
G_00911 K02029 bge Betaproteobacteria Others 244
G_01873 K05539 pch Gammaproteobacteria Others 642
G_00839 K12368 pch Gammaproteobacteria Others 1002
G_05998 K01710 pch Gammaproteobacteria Others 702
G_06146 K06858 pch Gammaproteobacteria Others 407
G_00531 K07497 pca Deltaproteobacteria Others 175
G_00531 K07497 pca Deltaproteobacteria Others 175
G_05222 K13896 pch Gammaproteobacteria Others 982
G_02276 K06178 pch Gammaproteobacteria Others 700
G_00794 K06861 pch Gammaproteobacteria Others 486
G_05235 K02300 pch Gammaproteobacteria Others 156
G_02638 K01586 pch Gammaproteobacteria Others 794
G_04043 K00648 pch Gammaproteobacteria Others 796
G_00847 K05845 pch Gammaproteobacteria Others 612
G_02458 K01255 pch Gammaproteobacteria Others 998
G_03675 K02437 pch Gammaproteobacteria Others 251
G_03836 K16090 pch Gammaproteobacteria Others 1455
G_01749 K00239 pch Gammaproteobacteria Others 1082
G_00149 K13409 pch Gammaproteobacteria Others 1332
G_00082 K07402 pch Gammaproteobacteria Others 597
G_04415 K02014 pch Gammaproteobacteria Others 1237
G_00849 K05847 pch Gammaproteobacteria Others 774
G_00340 K01546 pch Gammaproteobacteria Others 944
G_04516 K11208 pch Gammaproteobacteria Others 421
G_05713 K00992 pch Gammaproteobacteria Others 451
G_02366 K00799 pch Gammaproteobacteria Others 402
G_02295 K01724 pch Gammaproteobacteria Others 214
G_05446 K06180 pch Gammaproteobacteria Others 649
G_05841 K01679 pch Gammaproteobacteria Others 902
G_05427 K00097 pch Gammaproteobacteria Others 623
G_06368 K07095 pch Gammaproteobacteria Others 272
G_02149 K03781 pch Gammaproteobacteria Others 1004
G_04315 K07497 pkc Gammaproteobacteria Others 71
G_04247 K01992 pch Gammaproteobacteria Others 480
G_01123 K02841 pch Gammaproteobacteria Others 691
G_01879 K00675 pch Gammaproteobacteria Others 559
G_01577 K02066 pch Gammaproteobacteria Others 686
G_01301 K01709 pch Gammaproteobacteria Others 697
G_02163 K02931 pch Gammaproteobacteria Others 360
G_02483 K00873 pch Gammaproteobacteria Others 988
G_03293 K18138 pch Gammaproteobacteria Others 2041
G_03515 K07687 pch Gammaproteobacteria Others 439
G_04697 K01496 pch Gammaproteobacteria Others 293
G_01823 K03273 pch Gammaproteobacteria Others 326
G_04984 K01011 pch Gammaproteobacteria Others 535
G_05518 K02458 pch Gammaproteobacteria Others 186
G_06080 K02049 pch Gammaproteobacteria Others 476
G_01276 K02410 pfl Gammaproteobacteria Others 676
G_05486 K02000 pch Gammaproteobacteria Others 766
G_03564 K10022 pch Gammaproteobacteria Others 525
G_05887 K07250 pch Gammaproteobacteria Others 700
G_02020 K01585 pch Gammaproteobacteria Others 1285
G_01157 K01409 pch Gammaproteobacteria Others 666
G_05640 K17213 pch Gammaproteobacteria Others 593
G_00316 K00568 pch Gammaproteobacteria Others 485
G_05771 K00700 pch Gammaproteobacteria Others 1108
G_05734 K03811 pch Gammaproteobacteria Others 325
G_00209 K07665 enx Gammaproteobacteria Enterobacteria 179
G_02838 K15125 psk Gammaproteobacteria Others 2647
G_02991 K07639 pch Gammaproteobacteria Others 1045
G_00546 K07690 pch Gammaproteobacteria Others 420
G_03030 K05375 pfo Gammaproteobacteria Others 150
G_06207 K12262 pch Gammaproteobacteria Others 207
G_03927 K07165 pch Gammaproteobacteria Others 654
G_04786 K01916 pch Gammaproteobacteria Others 563
G_01355 K04485 pch Gammaproteobacteria Others 844
G_02326 K09923 pch Gammaproteobacteria Others 135
G_00842 K12371 pch Gammaproteobacteria Others 653
G_04921 K02498 pch Gammaproteobacteria Others 702
G_00267 K02455 pch Gammaproteobacteria Others 691
G_04947 K02051 pch Gammaproteobacteria Others 703
G_01975 K07221 pch Gammaproteobacteria Others 856
G_01539 K02274 pch Gammaproteobacteria Others 1036
G_01940 K03684 pch Gammaproteobacteria Others 758
G_00872 K09024 psw Gammaproteobacteria Others 279
G_06214 K02553 pch Gammaproteobacteria Others 335
G_03753 K07232 pch Gammaproteobacteria Others 444
G_03340 K01183 pen Gammaproteobacteria Others 435
G_00557 K07287 pch Gammaproteobacteria Others 715
G_02979 K19293 pch Gammaproteobacteria Others 1009
G_01238 K02199 pch Gammaproteobacteria Others 333
G_04683 K03455 pch Gammaproteobacteria Others 1049
G_03066 K00334 pch Gammaproteobacteria Others 340
G_04809 K02525 pch Gammaproteobacteria Others 637
G_04672 K02484 pch Gammaproteobacteria Others 867
G_04033 K06871 pch Gammaproteobacteria Others 989
G_02641 K02014 pch Gammaproteobacteria Others 1566
G_05399 K01673 pch Gammaproteobacteria Others 443
G_03612 K01999 pch Gammaproteobacteria Others 720
G_00388 K03799 pch Gammaproteobacteria Others 600
G_04100 K00799 pch Gammaproteobacteria Others 378
G_01477 K02662 pch Gammaproteobacteria Others 692
G_01804 K03495 pch Gammaproteobacteria Others 1251
G_04732 K03758 pch Gammaproteobacteria Others 853
G_03477 K09471 pch Gammaproteobacteria Others 775
G_02792 K06287 pen Gammaproteobacteria Others 246
G_05237 K02298 pch Gammaproteobacteria Others 1317
G_01370 K03786 pch Gammaproteobacteria Others 271
G_02802 K00943 pch Gammaproteobacteria Others 382
G_06150 K03673 pch Gammaproteobacteria Others 425
G_01790 K00820 pch Gammaproteobacteria Others 1164
G_01436 K00573 pch Gammaproteobacteria Others 449
G_03648 K09710 pch Gammaproteobacteria Others 253
G_05411 K02004 pch Gammaproteobacteria Others 761
G_01653 K00657 pch Gammaproteobacteria Others 235
G_03690 K06181 pch Gammaproteobacteria Others 354
G_02937 K00453 pch Gammaproteobacteria Others 568
G_00497 K13525 npu Cyanobacteria Others 89
G_00497 K13525 npu Cyanobacteria Others 89
G_02076 K02656 pch Gammaproteobacteria Others 471
G_01856 K00322 pch Gammaproteobacteria Others 929
G_06335 K00688 pch Gammaproteobacteria Others 1080
G_00190 K09908 pch Gammaproteobacteria Others 294
G_05811 K00380 pch Gammaproteobacteria Others 479
G_01107 K08997 pen Gammaproteobacteria Others 769
G_00443 K02769 pch Gammaproteobacteria Others 922
G_00443 K02770 pch Gammaproteobacteria Others 922
G_05392 K01625 pch Gammaproteobacteria Others 399
G_04560 K01996 pch Gammaproteobacteria Others 502
G_02936 K07130 pch Gammaproteobacteria Others 433
G_01589 K05541 pch Gammaproteobacteria Others 618
G_02151 K03040 pch Gammaproteobacteria Others 641
G_01567 K11383 pch Gammaproteobacteria Others 1110
G_03914 K03654 pch Gammaproteobacteria Others 1244
G_03418 K02442 pch Gammaproteobacteria Others 145
G_02540 K07084 pch Gammaproteobacteria Others 710
G_05942 K03827 pch Gammaproteobacteria Others 323
G_04235 K07402 pch Gammaproteobacteria Others 664
G_05793 K16841 pch Gammaproteobacteria Others 460
G_04733 K13529 cfu Betaproteobacteria Others 280
G_04733 K13529 cfu Betaproteobacteria Others 280
G_05974 K01262 pch Gammaproteobacteria Others 879
G_02419 K07393 pch Gammaproteobacteria Others 682
G_01264 K02419 pch Gammaproteobacteria Others 432
G_04505 K18093 pch Gammaproteobacteria Others 859
G_04946 K02049 pch Gammaproteobacteria Others 532
G_04271 K02658 pch Gammaproteobacteria Others 245
G_02572 K04087 pch Gammaproteobacteria Others 582
G_00264 K02452 pch Gammaproteobacteria Others 249
G_02453 K03685 pch Gammaproteobacteria Others 411
G_06185 K15461 pch Gammaproteobacteria Others 447
G_01845 K13053 pch Gammaproteobacteria Others 308
G_03839 K10229 pch Gammaproteobacteria Others 522
G_03263 K02556 pch Gammaproteobacteria Others 564
G_03131 K09972 pch Gammaproteobacteria Others 529
G_02633 K02016 pch Gammaproteobacteria Others 513
G_00559 K03567 pch Gammaproteobacteria Others 387
G_01582 K03300 pch Gammaproteobacteria Others 857
G_05210 K05603 pch Gammaproteobacteria Others 825
G_00166 K01928 pch Gammaproteobacteria Others 915
G_01371 K00014 pch Gammaproteobacteria Others 541
G_00483 K03308 pch Gammaproteobacteria Others 880
G_02809 K09986 pch Gammaproteobacteria Others 364
G_03760 K02029 pch Gammaproteobacteria Others 370
G_05205 K02014 pch Gammaproteobacteria Others 1670
G_02674 K03386 pch Gammaproteobacteria Others 413
G_01748 K00242 pch Gammaproteobacteria Others 245
G_01857 K01126 pch Gammaproteobacteria Others 494
G_00596 K14519 pch Gammaproteobacteria Others 925
G_04348 K07679 ptv Gammaproteobacteria Others 1063
G_05952 K03657 pch Gammaproteobacteria Others 1391
G_01849 K19696 pch Gammaproteobacteria Others 506
G_01476 K02663 pch Gammaproteobacteria Others 312
G_04920 K03611 pch Gammaproteobacteria Others 309
G_05921 K07165 pch Gammaproteobacteria Others 546
G_05797 K01665 pch Gammaproteobacteria Others 844
G_03197 K10537 pch Gammaproteobacteria Others 631
G_00390 K07305 pch Gammaproteobacteria Others 274
G_02757 K01588 pch Gammaproteobacteria Others 221
G_04167 K00655 pch Gammaproteobacteria Others 496
G_01219 K00821 pch Gammaproteobacteria Others 788
G_03650 K00147 pch Gammaproteobacteria Others 823
G_01285 K06603 pch Gammaproteobacteria Others 204
G_04781 K01999 pch Gammaproteobacteria Others 684
G_02209 K09880 pch Gammaproteobacteria Others 459
G_00142 K01739 pkc Gammaproteobacteria Others 669
G_01501 K03117 pch Gammaproteobacteria Others 171
G_02145 K03111 pch Gammaproteobacteria Others 279
G_01694 K03719 pch Gammaproteobacteria Others 328
G_04082 K00405 pch Gammaproteobacteria Others 421
G_04872 K01428 pch Gammaproteobacteria Others 1115
G_02173 K02892 pfo Gammaproteobacteria Others 198
G_05652 K00010 pch Gammaproteobacteria Others 642
G_02656 K04078 pch Gammaproteobacteria Others 189
G_01961 K09989 pch Gammaproteobacteria Others 769
G_01057 K08303 pch Gammaproteobacteria Others 1329
G_01677 K07391 pch Gammaproteobacteria Others 860
G_02231 K01483 pch Gammaproteobacteria Others 344
G_00064 K07100 pch Gammaproteobacteria Others 400
G_05127 K00505 pch Gammaproteobacteria Others 989
G_00336 K09967 pch Gammaproteobacteria Others 588
G_05032 K01695 pch Gammaproteobacteria Others 544
G_02164 K02895 pfo Gammaproteobacteria Others 205
G_05142 K02623 pch Gammaproteobacteria Others 577
G_05862 K07154 pch Gammaproteobacteria Others 803
G_00448 K03406 pch Gammaproteobacteria Others 1152
G_03239 K02990 ppz Gammaproteobacteria Others 219
G_00253 K02494 pch Gammaproteobacteria Others 414
G_04854 K03321 pch Gammaproteobacteria Others 927
G_05426 K02528 pch Gammaproteobacteria Others 552
G_04241 K09791 pch Gammaproteobacteria Others 120
G_01113 K00248 pch Gammaproteobacteria Others 1199
G_03169 K03885 pch Gammaproteobacteria Others 840
G_05171 K01159 pch Gammaproteobacteria Others 348
G_05173 K03551 pch Gammaproteobacteria Others 696
G_01025 K01915 pch Gammaproteobacteria Others 865
G_05489 K01752 pch Gammaproteobacteria Others 855
G_01435 K03787 pch Gammaproteobacteria Others 436
G_01981 K03863 pch Gammaproteobacteria Others 560
G_04898 K02050 pch Gammaproteobacteria Others 338
G_00040 K00681 pch Gammaproteobacteria Others 1045
G_01550 K02071 pch Gammaproteobacteria Others 677
G_00289 K06998 pch Gammaproteobacteria Others 568
G_06081 K02051 pch Gammaproteobacteria Others 767
G_05120 K07043 pch Gammaproteobacteria Others 347
G_02181 K03046 pch Gammaproteobacteria Others 2780
G_05327 K01754 pch Gammaproteobacteria Others 952
G_01094 K01745 pch Gammaproteobacteria Others 1039
G_03765 K01698 pch Gammaproteobacteria Others 619
G_04628 K07116 pch Gammaproteobacteria Others 1583
G_00175 K03271 pch Gammaproteobacteria Others 386
G_03877 K17723 pch Gammaproteobacteria Others 842
G_05095 K06999 pch Gammaproteobacteria Others 461
G_03534 K15866 pch Gammaproteobacteria Others 506
G_05781 K07738 pch Gammaproteobacteria Others 309
G_06130 K01915 pch Gammaproteobacteria Others 935
G_03372 K01754 pfo Gammaproteobacteria Others 514
G_02708 K03561 pch Gammaproteobacteria Others 365
G_03752 K02445 pch Gammaproteobacteria Others 806
G_02747 K02036 pch Gammaproteobacteria Others 576
G_00378 K07090 pch Gammaproteobacteria Others 402
G_03476 K00209 pch Gammaproteobacteria Others 812
G_03146 K04065 pch Gammaproteobacteria Others 173
G_04077 K01681 pch Gammaproteobacteria Others 1721
G_05353 K01485 pch Gammaproteobacteria Others 859
G_01562 K03673 pch Gammaproteobacteria Others 427
G_05579 K00950 pch Gammaproteobacteria Others 310
G_01310 K02391 pch Gammaproteobacteria Others 500
G_03524 K06992 pch Gammaproteobacteria Others 468
G_04931 K20455 pch Gammaproteobacteria Others 1733
G_05745 K07346 pch Gammaproteobacteria Others 483
G_04932 K01659 pch Gammaproteobacteria Others 784
G_03389 K02164 pch Gammaproteobacteria Others 241
G_02257 K07401 pch Gammaproteobacteria Others 196
G_05340 K02518 ppz Gammaproteobacteria Others 149
G_03639 K03644 pch Gammaproteobacteria Others 702
G_01773 K20974 pch Gammaproteobacteria Others 1176
G_01599 K00133 pch Gammaproteobacteria Others 756
G_00782 K00765 pch Gammaproteobacteria Others 424
G_01555 K09815 pch Gammaproteobacteria Others 496
G_00185 K00249 pch Gammaproteobacteria Others 779
G_00900 K07690 pch Gammaproteobacteria Others 283
G_01630 K10439 pch Gammaproteobacteria Others 536
G_02338 K03464 pch Gammaproteobacteria Others 201
G_05393 K01057 pch Gammaproteobacteria Others 273
G_05892 K12543 pch Gammaproteobacteria Others 876
G_02875 K07112 pch Gammaproteobacteria Others 149
G_05227 K01626 pch Gammaproteobacteria Others 431
G_00051 K14055 pch Gammaproteobacteria Others 570
G_03991 K01653 pch Gammaproteobacteria Others 285
G_02955 K00090 pch Gammaproteobacteria Others 634
G_00240 K07071 pch Gammaproteobacteria Others 543
G_06191 K05936 pch Gammaproteobacteria Others 466
G_00236 K00760 pch Gammaproteobacteria Others 354
G_04343 K10009 pch Gammaproteobacteria Others 398
G_01604 K01817 pch Gammaproteobacteria Others 380
G_01803 K03501 pch Gammaproteobacteria Others 443
G_05806 K07120 pch Gammaproteobacteria Others 514
G_03254 K03572 pch Gammaproteobacteria Others 1237
G_04523 K14414 pch Gammaproteobacteria Others 1086
G_04487 K02011 pch Gammaproteobacteria Others 960
G_02844 K13652 pch Gammaproteobacteria Others 587
G_01399 K02426 pch Gammaproteobacteria Others 263
G_01645 K02887 pba Gammaproteobacteria Others 197
G_04233 K19745 pch Gammaproteobacteria Others 345
G_00616 K09946 pch Gammaproteobacteria Others 228
G_00343 K07646 pch Gammaproteobacteria Others 1335
G_00532 K01673 pch Gammaproteobacteria Others 449
G_05017 K19353 pch Gammaproteobacteria Others 1101
G_06305 K13483 pch Gammaproteobacteria Others 375
G_00469 K02427 pch Gammaproteobacteria Others 428
G_03691 K01241 pch Gammaproteobacteria Others 972
G_01269 K02414 pch Gammaproteobacteria Others 549
G_00811 K06287 pch Gammaproteobacteria Others 397
G_00441 K01113 pch Gammaproteobacteria Others 1017
G_00007 K02028 pch Gammaproteobacteria Others 522
G_04263 K01465 pch Gammaproteobacteria Others 824
G_06049 K08312 pch Gammaproteobacteria Others 324
G_02798 K02078 pch Gammaproteobacteria Others 119
G_01322 K03980 pch Gammaproteobacteria Others 843
G_00457 K02956 pch Gammaproteobacteria Others 181
G_02982 K02742 pch Gammaproteobacteria Others 338
G_03965 K07165 pch Gammaproteobacteria Others 290
G_04369 K07794 pch Gammaproteobacteria Others 211
G_01622 K08983 pch Gammaproteobacteria Others 211
G_02591 K02073 pch Gammaproteobacteria Others 475
G_05531 K03216 pch Gammaproteobacteria Others 312
G_00599 K12658 pch Gammaproteobacteria Others 625
G_01228 K02169 pch Gammaproteobacteria Others 545
G_02406 K02014 pch Gammaproteobacteria Others 1433
G_03026 K04084 pch Gammaproteobacteria Others 862
G_05638 K17214 pch Gammaproteobacteria Others 478
G_02786 K07039 pch Gammaproteobacteria Others 339
G_01309 K02392 pch Gammaproteobacteria Others 521
G_03228 K14161 pch Gammaproteobacteria Others 883
G_06006 K00036 pch Gammaproteobacteria Others 791
G_03746 K01626 pch Gammaproteobacteria Others 184
G_01240 K02197 pch Gammaproteobacteria Others 255
G_05013 K07644 pch Gammaproteobacteria Others 845
G_03847 K00433 pch Gammaproteobacteria Others 566
G_01155 K07000 pch Gammaproteobacteria Others 414
G_05062 K11900 pch Gammaproteobacteria Others 979
G_00406 K03320 pch Gammaproteobacteria Others 675
G_01707 K13038 pch Gammaproteobacteria Others 755
G_04438 K14257 pch Gammaproteobacteria Others 1191
G_05335 K00031 pch Gammaproteobacteria Others 639
G_02382 K00426 pch Gammaproteobacteria Others 566
G_05133 K01576 pch Gammaproteobacteria Others 919
G_02199 K09898 pch Gammaproteobacteria Others 150
G_02169 K02982 pfl Gammaproteobacteria Others 435
G_01423 K01962 pch Gammaproteobacteria Others 605
G_05047 K18968 pch Gammaproteobacteria Others 708
G_02662 K03617 pch Gammaproteobacteria Others 204
G_05754 K02441 pch Gammaproteobacteria Others 441
G_04229 K09990 pch Gammaproteobacteria Others 483
G_06026 K16091 pch Gammaproteobacteria Others 1516
G_01250 K03496 pch Gammaproteobacteria Others 501
G_02920 K03583 pch Gammaproteobacteria Others 2230
G_04370 K07795 pch Gammaproteobacteria Others 516
G_01115 K11928 pch Gammaproteobacteria Others 926
G_05949 K03761 pfl Gammaproteobacteria Others 768
G_03818 K11477 pch Gammaproteobacteria Others 330
G_02034 K02613 pch Gammaproteobacteria Others 515
G_02428 K00554 pch Gammaproteobacteria Others 473
G_05421 K09786 pch Gammaproteobacteria Others 768
G_02275 K06024 pch Gammaproteobacteria Others 469
G_06288 K13894 pch Gammaproteobacteria Others 330
G_02906 K02575 pch Gammaproteobacteria Others 805
G_04013 K16147 pch Gammaproteobacteria Others 1267
G_00800 K07238 pch Gammaproteobacteria Others 465
G_00912 K02028 ptx Betaproteobacteria Others 385
G_00912 K02028 ptx Betaproteobacteria Others 385
G_05832 K07160 pch Gammaproteobacteria Others 505
G_05477 K00285 pch Gammaproteobacteria Others 760
G_05789 K02003 pch Gammaproteobacteria Others 388
G_00523 K10017 pch Gammaproteobacteria Others 498
G_01805 K03650 pch Gammaproteobacteria Others 815
G_04080 K07020 pch Gammaproteobacteria Others 454
G_01663 K03733 pch Gammaproteobacteria Others 559
G_00468 K03798 pch Gammaproteobacteria Others 1214
G_05487 K02001 pch Gammaproteobacteria Others 531
G_05262 K02233 pch Gammaproteobacteria Others 204
G_00870 K08172 sno Alphaproteobacteria Others 308
G_00870 K08172 sno Alphaproteobacteria Others 308
G_03676 K00605 pch Gammaproteobacteria Others 706
G_06087 K03808 pch Gammaproteobacteria Others 396
G_03075 K07153 pch Gammaproteobacteria Others 416
G_01375 K00457 pch Gammaproteobacteria Others 1243
G_00848 K05846 pch Gammaproteobacteria Others 398
G_05238 K02297 pch Gammaproteobacteria Others 578
G_05012 K07240 pch Gammaproteobacteria Others 488
G_02759 K16088 pch Gammaproteobacteria Others 1699
G_02723 K11914 pch Gammaproteobacteria Others 985
G_00484 K03664 pch Gammaproteobacteria Others 236
G_03796 K03744 pch Gammaproteobacteria Others 318
G_00158 K03589 pch Gammaproteobacteria Others 514
G_05663 K02047 pch Gammaproteobacteria Others 450
G_05176 K03560 pch Gammaproteobacteria Others 306
G_02663 K03616 pch Gammaproteobacteria Others 608
G_03493 K01816 pch Gammaproteobacteria Others 528
G_04065 K00928 pch Gammaproteobacteria Others 831
G_02630 K02013 pch Gammaproteobacteria Others 536
G_05625 K06218 pch Gammaproteobacteria Others 150
G_01514 K16234 pch Gammaproteobacteria Others 825
G_00423 K09913 pch Gammaproteobacteria Others 196
G_01049 K12543 pch Gammaproteobacteria Others 841
G_05269 K00042 pch Gammaproteobacteria Others 527
G_00168 K03586 pch Gammaproteobacteria Others 166
G_01732 K00612 pch Gammaproteobacteria Others 1161
G_01465 K08224 pch Gammaproteobacteria Others 704
G_01434 K06176 pch Gammaproteobacteria Others 714
G_02533 K00014 pch Gammaproteobacteria Others 557
G_00440 K00380 pch Gammaproteobacteria Others 1616
G_01764 K01758 pch Gammaproteobacteria Others 763
G_01598 K00052 pch Gammaproteobacteria Others 691
G_00367 K01081 pch Gammaproteobacteria Others 561
G_03840 K10111 pch Gammaproteobacteria Others 741
G_05779 K00793 pch Gammaproteobacteria Others 419
G_02511 K03770 pch Gammaproteobacteria Others 1208
G_01824 K01879 pch Gammaproteobacteria Others 1305
G_06252 K09918 ptv Gammaproteobacteria Others 120
G_01360 K00564 pch Gammaproteobacteria Others 749
G_02019 K03327 pch Gammaproteobacteria Others 716
G_05126 K05591 pch Gammaproteobacteria Others 940
G_02672 K01465 pch Gammaproteobacteria Others 676
G_02161 K02994 pch Gammaproteobacteria Others 248
G_02564 K00382 pch Gammaproteobacteria Others 948
G_00105 K12543 pfz Gammaproteobacteria Others 463
G_05995 K13929 pch Gammaproteobacteria Others 1130
G_00925 K02029 pci Gammaproteobacteria Others 356
G_05766 K01214 pch Gammaproteobacteria Others 1436
G_00777 K00957 pch Gammaproteobacteria Others 633
G_01032 K01003 pch Gammaproteobacteria Others 587
G_00254 K00919 pch Gammaproteobacteria Others 561
G_00399 K11016 pch Gammaproteobacteria Others 2980
G_03360 K03478 pch Gammaproteobacteria Others 530
G_05257 K02225 pch Gammaproteobacteria Others 602
G_06015 K19784 pch Gammaproteobacteria Others 346
G_05020 K04096 pch Gammaproteobacteria Others 439
G_01389 K18303 pch Gammaproteobacteria Others 1925
G_04899 K01826 pch Gammaproteobacteria Others 265
G_04803 K07443 pch Gammaproteobacteria Others 233
G_04114 K13653 pch Gammaproteobacteria Others 326
G_04904 K02508 pch Gammaproteobacteria Others 580
G_02992 K07661 pch Gammaproteobacteria Others 419
G_03325 K13895 pch Gammaproteobacteria Others 632
G_04600 K07107 pch Gammaproteobacteria Others 275
G_05085 K00104 pch Gammaproteobacteria Others 967
G_00413 K03752 pba Gammaproteobacteria Others 253
G_00198 K07018 pch Gammaproteobacteria Others 577
G_01298 K19180 pch Gammaproteobacteria Others 528
G_00369 K13634 pch Gammaproteobacteria Others 640
G_00324 K00945 pch Gammaproteobacteria Others 454
G_01073 K07152 pch Gammaproteobacteria Others 380
G_04324 K15551 pch Gammaproteobacteria Others 616
G_05542 K01501 pfl Gammaproteobacteria Others 550
G_02159 K02881 pba Gammaproteobacteria Others 207
G_05410 K02003 pch Gammaproteobacteria Others 432
G_02255 K08086 pch Gammaproteobacteria Others 440
G_02803 K02341 pch Gammaproteobacteria Others 585
G_03601 K00575 pch Gammaproteobacteria Others 534
G_03336 K02055 pch Gammaproteobacteria Others 660
G_06153 K15555 pch Gammaproteobacteria Others 550
G_00387 K00569 pch Gammaproteobacteria Others 418
G_05033 K01696 pch Gammaproteobacteria Others 812
G_01917 K12340 pch Gammaproteobacteria Others 867
G_04973 K07137 pch Gammaproteobacteria Others 1071
G_01520 K04063 pch Gammaproteobacteria Others 287
G_05192 K05596 pch Gammaproteobacteria Others 589
G_00140 K03566 pkc Gammaproteobacteria Others 486
G_00558 K01714 pch Gammaproteobacteria Others 570
G_03790 K01802 pfl Gammaproteobacteria Others 210
G_01478 K05366 pch Gammaproteobacteria Others 1607
G_00257 K02897 pch Gammaproteobacteria Others 341
G_01852 K03723 pch Gammaproteobacteria Others 2162
G_04577 K13541 pch Gammaproteobacteria Others 1014
G_04631 K10015 pch Gammaproteobacteria Others 479
G_00110 K20276 sfo Gammaproteobacteria Enterobacteria 2476
