protein_id KEGG_Orthology species phylum genus num
G_02607 K10843 art Actinobacteria Others 1044
G_00633 K05813 art Actinobacteria Others 691
G_00633 K05813 art Actinobacteria Others 691
G_00849 K09162 art Actinobacteria Others 442
G_00849 K09162 art Actinobacteria Others 442
G_02600 K03709 art Actinobacteria Others 424
G_02600 K03709 art Actinobacteria Others 424
G_00189 K03405 art Actinobacteria Others 775
G_00189 K03405 art Actinobacteria Others 775
G_03283 K00818 art Actinobacteria Others 663
G_03283 K00818 art Actinobacteria Others 663
G_00512 K03671 art Actinobacteria Others 251
G_00512 K03671 art Actinobacteria Others 251
G_03034 K02012 art Actinobacteria Others 568
G_03034 K02012 art Actinobacteria Others 568
G_01009 K00249 mkm Actinobacteria Others 361
G_01009 K00249 mkm Actinobacteria Others 361
G_01608 K01812 iva Actinobacteria Others 599
G_01608 K01812 iva Actinobacteria Others 599
G_03011 K01167 ari Actinobacteria Others 154
G_03011 K01167 ari Actinobacteria Others 154
G_03209 K02283 art Actinobacteria Others 753
G_03209 K02283 art Actinobacteria Others 753
G_03258 K02407 ach Actinobacteria Others 319
G_03258 K02407 ach Actinobacteria Others 319
G_00739 K05847 art Actinobacteria Others 557
G_00739 K05847 art Actinobacteria Others 557
G_01196 K01876 art Actinobacteria Others 1092
G_01196 K01876 art Actinobacteria Others 1092
G_00671 K07260 arr Actinobacteria Others 311
G_00671 K07260 arr Actinobacteria Others 311
G_02149 K07402 art Actinobacteria Others 380
G_02149 K07402 art Actinobacteria Others 380
G_01123 K07090 aaq Actinobacteria Others 231
G_01123 K07090 aaq Actinobacteria Others 231
G_01577 K08981 art Actinobacteria Others 605
G_01577 K08981 art Actinobacteria Others 605
G_00697 K04078 arr Actinobacteria Others 164
G_00697 K04078 arr Actinobacteria Others 164
G_01879 K06178 apn Actinobacteria Others 579
G_01879 K06178 apn Actinobacteria Others 579
G_01301 K03116 aau Actinobacteria Others 95
G_01301 K03116 aau Actinobacteria Others 95
G_00641 K03040 art Actinobacteria Others 628
G_00641 K03040 art Actinobacteria Others 628
G_03293 K01889 art Actinobacteria Others 649
G_03293 K01889 art Actinobacteria Others 649
G_02848 K01142 art Actinobacteria Others 521
G_02848 K01142 art Actinobacteria Others 521
G_02959 K01596 art Actinobacteria Others 1136
G_02959 K01596 art Actinobacteria Others 1136
G_02297 K16556 rhi Alphaproteobacteria Others 107
G_02297 K16556 rhi Alphaproteobacteria Others 107
G_01276 K03889 art Actinobacteria Others 449
G_01276 K03889 art Actinobacteria Others 449
G_00120 K02018 arh Actinobacteria Others 242
G_00120 K02018 arh Actinobacteria Others 242
G_01177 K07282 art Actinobacteria Others 544
G_01177 K07282 art Actinobacteria Others 544
G_02794 K01704 art Actinobacteria Others 392
G_02794 K01704 art Actinobacteria Others 392
G_02224 K00632 rmr Bacteroidetes Others 311
G_02224 K00632 rmr Bacteroidetes Others 311
G_00316 K00124 kfv Actinobacteria Others 503
G_00316 K00124 kfv Actinobacteria Others 503
G_01395 K01803 ach Actinobacteria Others 516
G_01395 K01803 ach Actinobacteria Others 516
G_03120 K01996 mio Actinobacteria Others 325
G_03120 K01996 mio Actinobacteria Others 325
G_00209 K11734 psk Gammaproteobacteria Others 243
G_00966 K02884 art Actinobacteria Others 230
G_00966 K02884 art Actinobacteria Others 230
G_02403 K01129 art Actinobacteria Others 767
G_02403 K01129 art Actinobacteria Others 767
G_02104 K00252 nml Actinobacteria Others 555
G_02104 K00252 nml Actinobacteria Others 555
G_00546 K17876 nbr Actinobacteria Others 241
G_00546 K17876 nbr Actinobacteria Others 241
G_01003 K00134 ach Actinobacteria Others 887
G_01003 K00134 ach Actinobacteria Others 887
G_01908 K03438 art Actinobacteria Others 614
G_01908 K03438 art Actinobacteria Others 614
G_03030 K09164 art Actinobacteria Others 443
G_03030 K09164 art Actinobacteria Others 443
G_01076 K06191 arr Actinobacteria Others 151
G_01076 K06191 arr Actinobacteria Others 151
G_01355 K03800 art Actinobacteria Others 553
G_01355 K03800 art Actinobacteria Others 553
G_00637 K02518 ari Actinobacteria Others 149
G_00637 K02518 ari Actinobacteria Others 149
G_02575 K01903 art Actinobacteria Others 665
G_02575 K01903 art Actinobacteria Others 665
G_01668 K06988 tfu Actinobacteria Others 234
G_01668 K06988 tfu Actinobacteria Others 234
G_02438 K11263 art Actinobacteria Others 1164
G_02438 K11263 art Actinobacteria Others 1164
G_00267 K03316 art Actinobacteria Others 865
G_00267 K03316 art Actinobacteria Others 865
G_02448 K07793 mip Actinobacteria Others 501
G_02448 K07793 mip Actinobacteria Others 501
G_01539 K03306 art Actinobacteria Others 366
G_01539 K03306 art Actinobacteria Others 366
G_01940 K07032 art Actinobacteria Others 249
G_01940 K07032 art Actinobacteria Others 249
G_01246 K02495 art Actinobacteria Others 741
G_01246 K02495 art Actinobacteria Others 741
G_00682 K01938 art Actinobacteria Others 930
G_00682 K01938 art Actinobacteria Others 930
G_01885 K10563 apn Actinobacteria Others 440
G_01885 K10563 apn Actinobacteria Others 440
G_02979 K00344 aau Actinobacteria Others 537
G_02979 K00344 aau Actinobacteria Others 537
G_01238 K01869 art Actinobacteria Others 1513
G_01238 K01869 art Actinobacteria Others 1513
G_02384 K00641 art Actinobacteria Others 595
G_02384 K00641 art Actinobacteria Others 595
G_02641 K02416 arh Actinobacteria Others 383
G_02641 K02416 arh Actinobacteria Others 383
G_03364 K00012 art Actinobacteria Others 669
G_03364 K00012 art Actinobacteria Others 669
G_00388 K01926 art Actinobacteria Others 424
G_00388 K01926 art Actinobacteria Others 424
G_01477 K01992 art Actinobacteria Others 405
G_01477 K01992 art Actinobacteria Others 405
G_01382 K01990 art Actinobacteria Others 534
G_01382 K01990 art Actinobacteria Others 534
G_01370 K03523 art Actinobacteria Others 201
G_01370 K03523 art Actinobacteria Others 201
G_02802 K04477 art Actinobacteria Others 487
G_02802 K04477 art Actinobacteria Others 487
G_02443 K01644 art Actinobacteria Others 433
G_02443 K01644 art Actinobacteria Others 433
G_00656 K12511 ach Actinobacteria Others 429
G_00656 K12511 ach Actinobacteria Others 429
G_01653 K19591 acx Gammaproteobacteria Others 71
G_03282 K00611 art Actinobacteria Others 606
G_03282 K00611 art Actinobacteria Others 606
G_01642 K00847 art Actinobacteria Others 526
G_01642 K00847 art Actinobacteria Others 526
G_00536 K15583 cth Firmicutes Clostridia 319
G_00497 K03781 art Actinobacteria Others 911
G_00497 K03781 art Actinobacteria Others 911
G_00935 K01710 art Actinobacteria Others 588
G_00935 K01710 art Actinobacteria Others 588
G_02251 K01588 arr Actinobacteria Others 312
G_02251 K01588 arr Actinobacteria Others 312
G_01870 K01720 art Actinobacteria Others 950
G_01870 K01720 art Actinobacteria Others 950
G_01856 K06442 art Actinobacteria Others 387
G_01856 K06442 art Actinobacteria Others 387
G_02028 K01783 art Actinobacteria Others 378
G_02028 K01783 art Actinobacteria Others 378
G_03267 K02412 ach Actinobacteria Others 700
G_03267 K02412 ach Actinobacteria Others 700
G_00218 K08194 bur Betaproteobacteria Others 372
G_00218 K08194 bur Betaproteobacteria Others 372
G_02915 K15555 arw Actinobacteria Others 313
G_02915 K15555 arw Actinobacteria Others 313
G_03200 K09811 art Actinobacteria Others 485
G_03200 K09811 art Actinobacteria Others 485
G_02146 K07161 art Actinobacteria Others 399
G_02146 K07161 art Actinobacteria Others 399
G_03311 K02081 mgo Actinobacteria Others 159
G_03311 K02081 mgo Actinobacteria Others 159
G_00003 K02351 art Actinobacteria Others 1005
G_00003 K02351 art Actinobacteria Others 1005
G_00003 K07245 art Actinobacteria Others 1005
G_00003 K07245 art Actinobacteria Others 1005
G_01175 K06215 art Actinobacteria Others 592
G_01175 K06215 art Actinobacteria Others 592
G_01186 K03551 art Actinobacteria Others 616
G_01186 K03551 art Actinobacteria Others 616
G_00351 K02335 art Actinobacteria Others 828
G_00351 K02335 art Actinobacteria Others 828
G_01503 K11189 apn Actinobacteria Others 159
G_01503 K11189 apn Actinobacteria Others 159
G_01703 K08998 art Actinobacteria Others 220
G_01703 K08998 art Actinobacteria Others 220
G_02713 K02342 art Actinobacteria Others 556
G_02713 K02342 art Actinobacteria Others 556
G_01589 K01507 art Actinobacteria Others 305
G_01589 K01507 art Actinobacteria Others 305
G_03142 K03743 art Actinobacteria Others 235
G_03142 K03743 art Actinobacteria Others 235
G_02151 K03518 art Actinobacteria Others 293
G_02151 K03518 art Actinobacteria Others 293
G_03095 K03672 apn Actinobacteria Others 211
G_03095 K03672 apn Actinobacteria Others 211
G_01567 K03696 art Actinobacteria Others 1541
G_01567 K03696 art Actinobacteria Others 1541
G_02463 K02600 art Actinobacteria Others 606
G_02463 K02600 art Actinobacteria Others 606
G_00832 K03153 art Actinobacteria Others 336
G_00832 K03153 art Actinobacteria Others 336
G_01786 K02011 ach Actinobacteria Others 874
G_01786 K02011 ach Actinobacteria Others 874
G_00609 K02906 apn Actinobacteria Others 427
G_00609 K02906 apn Actinobacteria Others 427
G_00665 K02871 ach Actinobacteria Others 305
G_00665 K02871 ach Actinobacteria Others 305
G_01264 K07077 arr Actinobacteria Others 732
G_01264 K07077 arr Actinobacteria Others 732
G_02419 K02357 apn Actinobacteria Others 510
G_02419 K02357 apn Actinobacteria Others 510
G_00525 K00252 art Actinobacteria Others 689
G_00525 K00252 art Actinobacteria Others 689
G_00651 K02279 art Actinobacteria Others 268
G_00651 K02279 art Actinobacteria Others 268
G_02453 K09780 art Actinobacteria Others 156
G_02453 K09780 art Actinobacteria Others 156
G_01869 K03417 art Actinobacteria Others 556
G_01869 K03417 art Actinobacteria Others 556
G_02370 K02435 art Actinobacteria Others 195
G_02370 K02435 art Actinobacteria Others 195
G_01247 K09940 art Actinobacteria Others 259
G_01247 K09940 art Actinobacteria Others 259
G_02683 K02112 ach Actinobacteria Others 931
G_02683 K02112 ach Actinobacteria Others 931
G_01126 K01069 aaq Actinobacteria Others 872
G_01126 K01069 aaq Actinobacteria Others 872
G_03263 K02408 arh Actinobacteria Others 92
G_03263 K02408 arh Actinobacteria Others 92
G_02039 K01657 art Actinobacteria Others 958
G_02039 K01657 art Actinobacteria Others 958
G_00559 K00075 arh Actinobacteria Others 633
G_00559 K00075 arh Actinobacteria Others 633
G_01582 K00796 ach Actinobacteria Others 411
G_01582 K00796 ach Actinobacteria Others 411
G_00948 K10563 art Actinobacteria Others 531
G_00948 K10563 art Actinobacteria Others 531
G_00166 K01443 frp Actinobacteria Others 329
G_00166 K01443 frp Actinobacteria Others 329
G_01595 K01875 art Actinobacteria Others 746
G_01595 K01875 art Actinobacteria Others 746
G_02192 K00242 ach Actinobacteria Others 275
G_02192 K00242 ach Actinobacteria Others 275
G_01371 K16784 arh Actinobacteria Others 265
G_01371 K16784 arh Actinobacteria Others 265
G_00328 K01923 arr Actinobacteria Others 547
G_00328 K01923 arr Actinobacteria Others 547
G_02455 K06976 art Actinobacteria Others 428
G_02455 K06976 art Actinobacteria Others 428
G_01739 K02963 aau Actinobacteria Others 156
G_01739 K02963 aau Actinobacteria Others 156
G_00374 K01524 arh Actinobacteria Others 555
G_00374 K01524 arh Actinobacteria Others 555
G_02313 K01619 art Actinobacteria Others 402
G_02313 K01619 art Actinobacteria Others 402
G_01203 K01872 art Actinobacteria Others 1535
G_01203 K01872 art Actinobacteria Others 1535
G_01857 K00858 art Actinobacteria Others 582
G_01857 K00858 art Actinobacteria Others 582
G_00596 K02935 apn Actinobacteria Others 115
G_00596 K02935 apn Actinobacteria Others 115
G_02098 K01039 sen Actinobacteria Others 359
G_02098 K01039 sen Actinobacteria Others 359
G_00826 K05595 aau Actinobacteria Others 311
G_00826 K05595 aau Actinobacteria Others 311
G_00787 K02033 art Actinobacteria Others 713
G_00787 K02033 art Actinobacteria Others 713
G_01476 K01990 art Actinobacteria Others 511
G_01476 K01990 art Actinobacteria Others 511
G_00350 K09946 arh Actinobacteria Others 77
G_00350 K09946 arh Actinobacteria Others 77
G_02751 K02035 art Actinobacteria Others 926
G_02751 K02035 art Actinobacteria Others 926
G_02646 K02390 ach Actinobacteria Others 509
G_02646 K02390 ach Actinobacteria Others 509
G_03150 K01778 art Actinobacteria Others 483
G_03150 K01778 art Actinobacteria Others 483
G_02757 K03892 art Actinobacteria Others 211
G_02757 K03892 art Actinobacteria Others 211
G_00887 K03216 art Actinobacteria Others 256
G_00887 K03216 art Actinobacteria Others 256
G_00471 K02050 art Actinobacteria Others 411
G_00471 K02050 art Actinobacteria Others 411
G_01219 K01955 apn Actinobacteria Others 2140
G_01219 K01955 apn Actinobacteria Others 2140
G_01401 K06958 art Actinobacteria Others 531
G_01401 K06958 art Actinobacteria Others 531
G_02617 K03648 art Actinobacteria Others 332
G_02617 K03648 art Actinobacteria Others 332
G_02209 K01689 apn Actinobacteria Others 796
G_02209 K01689 apn Actinobacteria Others 796
G_01403 K00655 art Actinobacteria Others 421
G_01403 K00655 art Actinobacteria Others 421
G_01501 K00882 art Actinobacteria Others 473
G_01501 K00882 art Actinobacteria Others 473
G_01816 K08483 art Actinobacteria Others 867
G_01816 K08483 art Actinobacteria Others 867
G_00358 K06877 art Actinobacteria Others 1509
G_00358 K06877 art Actinobacteria Others 1509
G_03056 K13963 arr Actinobacteria Others 469
G_03056 K13963 arr Actinobacteria Others 469
G_02487 K07222 art Actinobacteria Others 534
G_02487 K07222 art Actinobacteria Others 534
G_00824 K01262 art Actinobacteria Others 940
G_00824 K01262 art Actinobacteria Others 940
G_01380 K09014 art Actinobacteria Others 962
G_01380 K09014 art Actinobacteria Others 962
G_01865 K03088 ari Actinobacteria Others 133
G_01865 K03088 ari Actinobacteria Others 133
G_02656 K13633 cnt Gammaproteobacteria Enterobacteria 271
G_03018 K03724 arm Actinobacteria Others 1959
G_03018 K03724 arm Actinobacteria Others 1959
G_01961 K03086 art Actinobacteria Others 644
G_01961 K03086 art Actinobacteria Others 644
G_02943 K00761 art Actinobacteria Others 415
G_02943 K00761 art Actinobacteria Others 415
G_02644 K02385 ach Actinobacteria Others 106
G_02644 K02385 ach Actinobacteria Others 106
G_02549 K07458 art Actinobacteria Others 260
G_02549 K07458 art Actinobacteria Others 260
G_00871 K09118 art Actinobacteria Others 1632
G_00871 K09118 art Actinobacteria Others 1632
G_01182 K08681 aau Actinobacteria Others 368
G_01182 K08681 aau Actinobacteria Others 368
G_02720 K03546 art Actinobacteria Others 419
G_02720 K03546 art Actinobacteria Others 419
G_00748 K03527 art Actinobacteria Others 700
G_00748 K03527 art Actinobacteria Others 700
G_02231 K03624 art Actinobacteria Others 315
G_02231 K03624 art Actinobacteria Others 315
G_00640 K02948 arh Actinobacteria Others 236
G_00640 K02948 arh Actinobacteria Others 236
G_00064 K13950 ach Actinobacteria Others 903
G_00064 K13950 ach Actinobacteria Others 903
G_00554 K03321 art Actinobacteria Others 646
G_00554 K03321 art Actinobacteria Others 646
G_01956 K01255 art Actinobacteria Others 749
G_01956 K01255 art Actinobacteria Others 749
G_00381 K04768 art Actinobacteria Others 723
G_00381 K04768 art Actinobacteria Others 723
G_00348 K10773 art Actinobacteria Others 474
G_00348 K10773 art Actinobacteria Others 474
G_00448 K02549 art Actinobacteria Others 442
G_00448 K02549 art Actinobacteria Others 442
G_00726 K03688 kfv Actinobacteria Others 415
G_00726 K03688 kfv Actinobacteria Others 415
G_03239 K00697 art Actinobacteria Others 898
G_03239 K00697 art Actinobacteria Others 898
G_00973 K04096 ach Actinobacteria Others 467
G_00973 K04096 ach Actinobacteria Others 467
G_00741 K05846 ach Actinobacteria Others 334
G_00741 K05846 ach Actinobacteria Others 334
G_01184 K01159 art Actinobacteria Others 249
G_01184 K01159 art Actinobacteria Others 249
G_02377 K01468 art Actinobacteria Others 651
G_02377 K01468 art Actinobacteria Others 651
G_02229 K01754 art Actinobacteria Others 684
G_02229 K01754 art Actinobacteria Others 684
G_01206 K00014 art Actinobacteria Others 279
G_01206 K00014 art Actinobacteria Others 279
G_03169 K01738 art Actinobacteria Others 601
G_03169 K01738 art Actinobacteria Others 601
G_00077 K03687 art Actinobacteria Others 377
G_00077 K03687 art Actinobacteria Others 377
G_02244 K01673 art Actinobacteria Others 343
G_02244 K01673 art Actinobacteria Others 343
G_01359 K02013 apn Actinobacteria Others 447
G_01359 K02013 apn Actinobacteria Others 447
G_01025 K03442 art Actinobacteria Others 299
G_01025 K03442 art Actinobacteria Others 299
G_01711 K03671 art Actinobacteria Others 185
G_01711 K03671 art Actinobacteria Others 185
G_01251 K09761 art Actinobacteria Others 365
G_01251 K09761 art Actinobacteria Others 365
G_01981 K01520 art Actinobacteria Others 258
G_01981 K01520 art Actinobacteria Others 258
G_00040 K06902 ach Actinobacteria Others 631
G_00040 K06902 ach Actinobacteria Others 631
G_01550 K01533 art Actinobacteria Others 960
G_01550 K01533 art Actinobacteria Others 960
G_02770 K01687 apn Actinobacteria Others 1122
G_02770 K01687 apn Actinobacteria Others 1122
G_02085 K05520 gme Deltaproteobacteria Others 184
G_02085 K05520 gme Deltaproteobacteria Others 184
G_00623 K02931 art Actinobacteria Others 389
G_00623 K02931 art Actinobacteria Others 389
G_00676 K01214 ach Actinobacteria Others 1372
G_00676 K01214 ach Actinobacteria Others 1372
G_02181 K09694 art Actinobacteria Others 432
G_02181 K09694 art Actinobacteria Others 432
G_01094 K01274 lxx Actinobacteria Others 77
G_01094 K01274 lxx Actinobacteria Others 77
G_00976 K09458 art Actinobacteria Others 742
G_00976 K09458 art Actinobacteria Others 742
G_01448 K02051 nbr Actinobacteria Others 281
G_01448 K02051 nbr Actinobacteria Others 281
G_00175 K02035 mip Actinobacteria Others 740
G_00175 K02035 mip Actinobacteria Others 740
G_00154 K06147 art Actinobacteria Others 1030
G_00154 K06147 art Actinobacteria Others 1030
G_02261 K01251 ach Actinobacteria Others 949
G_02261 K01251 ach Actinobacteria Others 949
G_02189 K06889 apn Actinobacteria Others 460
G_02189 K06889 apn Actinobacteria Others 460
G_02189 K07397 apn Actinobacteria Others 460
G_02189 K07397 apn Actinobacteria Others 460
G_00770 K01560 nca Actinobacteria Others 225
G_00770 K01560 nca Actinobacteria Others 225
G_03372 K12952 art Actinobacteria Others 880
G_03372 K12952 art Actinobacteria Others 880
G_01700 K02338 art Actinobacteria Others 634
G_01700 K02338 art Actinobacteria Others 634
G_02708 K01776 art Actinobacteria Others 559
G_02708 K01776 art Actinobacteria Others 559
G_03053 K09125 art Actinobacteria Others 405
G_03053 K09125 art Actinobacteria Others 405
G_01189 K03074 apn Actinobacteria Others 520
G_01189 K03074 apn Actinobacteria Others 520
G_00932 K01921 art Actinobacteria Others 659
G_00932 K01921 art Actinobacteria Others 659
G_03146 K03553 art Actinobacteria Others 684
G_03146 K03553 art Actinobacteria Others 684
G_02447 K07794 led Actinobacteria Others 106
G_02447 K07794 led Actinobacteria Others 106
G_01562 K05878 art Actinobacteria Others 506
G_01562 K05878 art Actinobacteria Others 506
G_01912 K01929 art Actinobacteria Others 656
G_01912 K01929 art Actinobacteria Others 656
