protein_id KEGG_Orthology species phylum genus num
G_00774 K02529 bct Betaproteobacteria Others 721
G_00774 K02529 bct Betaproteobacteria Others 721
G_03688 K07226 bam Betaproteobacteria Others 395
G_03688 K07226 bam Betaproteobacteria Others 395
G_00368 K10439 ppj Gammaproteobacteria Others 446
G_06455 K12508 bam Betaproteobacteria Others 1155
G_06455 K12508 bam Betaproteobacteria Others 1155
G_05413 K00023 bam Betaproteobacteria Others 502
G_05413 K00023 bam Betaproteobacteria Others 502
G_05926 K00239 bam Betaproteobacteria Others 1225
G_05926 K00239 bam Betaproteobacteria Others 1225
G_05983 K00059 bam Betaproteobacteria Others 471
G_05983 K00059 bam Betaproteobacteria Others 471
G_00580 K00325 bam Betaproteobacteria Others 794
G_00580 K00325 bam Betaproteobacteria Others 794
G_01513 K07462 bam Betaproteobacteria Others 1011
G_01513 K07462 bam Betaproteobacteria Others 1011
G_05850 K02453 bam Betaproteobacteria Others 1217
G_05850 K02453 bam Betaproteobacteria Others 1217
G_00490 K00020 bam Betaproteobacteria Others 545
G_00490 K00020 bam Betaproteobacteria Others 545
G_05996 K04562 bam Betaproteobacteria Others 426
G_05996 K04562 bam Betaproteobacteria Others 426
G_04979 K07001 bam Betaproteobacteria Others 536
G_04979 K07001 bam Betaproteobacteria Others 536
G_05526 K00927 bcn Betaproteobacteria Others 866
G_05526 K00927 bcn Betaproteobacteria Others 866
G_01506 K01937 bam Betaproteobacteria Others 1096
G_01506 K01937 bam Betaproteobacteria Others 1096
G_00157 K12658 byi Betaproteobacteria Others 496
G_00157 K12658 byi Betaproteobacteria Others 496
G_01114 K05814 bam Betaproteobacteria Others 509
G_01114 K05814 bam Betaproteobacteria Others 509
G_01164 K03832 bam Betaproteobacteria Others 220
G_01164 K03832 bam Betaproteobacteria Others 220
G_03428 K07044 bam Betaproteobacteria Others 578
G_03428 K07044 bam Betaproteobacteria Others 578
G_04123 K04564 bam Betaproteobacteria Others 390
G_04123 K04564 bam Betaproteobacteria Others 390
G_00808 K10439 bam Betaproteobacteria Others 542
G_00808 K10439 bam Betaproteobacteria Others 542
G_02013 K02452 bam Betaproteobacteria Others 202
G_02013 K02452 bam Betaproteobacteria Others 202
G_02475 K11896 bam Betaproteobacteria Others 1196
G_02475 K11896 bam Betaproteobacteria Others 1196
G_03578 K03168 bam Betaproteobacteria Others 638
G_03578 K03168 bam Betaproteobacteria Others 638
G_00992 K03704 bam Betaproteobacteria Others 137
G_00992 K03704 bam Betaproteobacteria Others 137
G_02411 K06949 bam Betaproteobacteria Others 631
G_02411 K06949 bam Betaproteobacteria Others 631
G_03278 K03602 bam Betaproteobacteria Others 194
G_03278 K03602 bam Betaproteobacteria Others 194
G_03380 K06179 bam Betaproteobacteria Others 570
G_03380 K06179 bam Betaproteobacteria Others 570
G_00970 K00426 bam Betaproteobacteria Others 636
G_00970 K00426 bam Betaproteobacteria Others 636
G_03337 K02054 bam Betaproteobacteria Others 465
G_03337 K02054 bam Betaproteobacteria Others 465
G_01391 K16203 bam Betaproteobacteria Others 470
G_01391 K16203 bam Betaproteobacteria Others 470
G_00256 K14414 bam Betaproteobacteria Others 1036
G_00256 K14414 bam Betaproteobacteria Others 1036
G_01017 K01426 bam Betaproteobacteria Others 926
G_01017 K01426 bam Betaproteobacteria Others 926
G_00701 K10716 bam Betaproteobacteria Others 686
G_00701 K10716 bam Betaproteobacteria Others 686
G_00353 K10680 mms Betaproteobacteria Others 539
G_00353 K10680 mms Betaproteobacteria Others 539
G_03817 K00919 bam Betaproteobacteria Others 572
G_03817 K00919 bam Betaproteobacteria Others 572
G_06088 K03584 bam Betaproteobacteria Others 485
G_06088 K03584 bam Betaproteobacteria Others 485
G_05998 K01251 bam Betaproteobacteria Others 984
G_05998 K01251 bam Betaproteobacteria Others 984
G_06146 K02229 bam Betaproteobacteria Others 626
G_06146 K02229 bam Betaproteobacteria Others 626
G_05222 K01483 bam Betaproteobacteria Others 191
G_05222 K01483 bam Betaproteobacteria Others 191
G_01995 K00249 bam Betaproteobacteria Others 746
G_01995 K00249 bam Betaproteobacteria Others 746
G_05235 K03808 bam Betaproteobacteria Others 379
G_05235 K03808 bam Betaproteobacteria Others 379
G_02638 K07782 bvi Betaproteobacteria Others 439
G_02638 K07782 bvi Betaproteobacteria Others 439
G_05409 K14441 bam Betaproteobacteria Others 926
G_05409 K14441 bam Betaproteobacteria Others 926
G_02458 K01256 bam Betaproteobacteria Others 1353
G_02458 K01256 bam Betaproteobacteria Others 1353
G_03836 K01281 bam Betaproteobacteria Others 1115
G_03836 K01281 bam Betaproteobacteria Others 1115
G_01749 K00992 bam Betaproteobacteria Others 467
G_01749 K00992 bam Betaproteobacteria Others 467
G_03461 K07644 bam Betaproteobacteria Others 821
G_03461 K07644 bam Betaproteobacteria Others 821
G_00082 K17736 bam Betaproteobacteria Others 611
G_00082 K17736 bam Betaproteobacteria Others 611
G_04415 K00285 bam Betaproteobacteria Others 814
G_04415 K00285 bam Betaproteobacteria Others 814
G_03185 K05366 bam Betaproteobacteria Others 1268
G_03185 K05366 bam Betaproteobacteria Others 1268
G_06444 K03229 bam Betaproteobacteria Others 545
G_06444 K03229 bam Betaproteobacteria Others 545
G_05660 K00820 bam Betaproteobacteria Others 603
G_05660 K00820 bam Betaproteobacteria Others 603
G_00340 K00146 bam Betaproteobacteria Others 907
G_00340 K00146 bam Betaproteobacteria Others 907
G_03283 K07007 bam Betaproteobacteria Others 741
G_03283 K07007 bam Betaproteobacteria Others 741
G_01453 K01338 bam Betaproteobacteria Others 1445
G_01453 K01338 bam Betaproteobacteria Others 1445
G_05713 K12972 bam Betaproteobacteria Others 564
G_05713 K12972 bam Betaproteobacteria Others 564
G_06057 K03543 bam Betaproteobacteria Others 577
G_06057 K03543 bam Betaproteobacteria Others 577
G_04380 K10831 bct Betaproteobacteria Others 513
G_04380 K10831 bct Betaproteobacteria Others 513
G_01009 K00926 bul Betaproteobacteria Others 480
G_01009 K00926 bul Betaproteobacteria Others 480
G_02295 K00278 bam Betaproteobacteria Others 1058
G_02295 K00278 bam Betaproteobacteria Others 1058
G_03011 K07507 bam Betaproteobacteria Others 113
G_03011 K07507 bam Betaproteobacteria Others 113
G_04465 K07771 bur Betaproteobacteria Others 384
G_04465 K07771 bur Betaproteobacteria Others 384
G_05446 K07444 bam Betaproteobacteria Others 839
G_05446 K07444 bam Betaproteobacteria Others 839
G_02248 K15784 bam Betaproteobacteria Others 578
G_02248 K15784 bam Betaproteobacteria Others 578
G_05841 K15256 bam Betaproteobacteria Others 456
G_05841 K15256 bam Betaproteobacteria Others 456
G_00739 K03862 bvi Betaproteobacteria Others 635
G_00739 K03862 bvi Betaproteobacteria Others 635
G_02599 K09780 bam Betaproteobacteria Others 190
G_02599 K09780 bam Betaproteobacteria Others 190
G_05427 K06997 bam Betaproteobacteria Others 395
G_05427 K06997 bam Betaproteobacteria Others 395
G_04247 K01556 bam Betaproteobacteria Others 741
G_04247 K01556 bam Betaproteobacteria Others 741
G_00587 K08194 bam Betaproteobacteria Others 764
G_00587 K08194 bam Betaproteobacteria Others 764
G_04196 K08301 bam Betaproteobacteria Others 954
G_04196 K08301 bam Betaproteobacteria Others 954
G_05506 K09705 bam Betaproteobacteria Others 293
G_05506 K09705 bam Betaproteobacteria Others 293
G_02268 K00014 bpy Betaproteobacteria Others 436
G_02268 K00014 bpy Betaproteobacteria Others 436
G_01301 K00067 bam Betaproteobacteria Others 545
G_01301 K00067 bam Betaproteobacteria Others 545
G_02163 K14051 bam Betaproteobacteria Others 1328
G_02163 K14051 bam Betaproteobacteria Others 1328
G_02483 K11892 bam Betaproteobacteria Others 529
G_02483 K11892 bam Betaproteobacteria Others 529
G_02009 K01991 bam Betaproteobacteria Others 692
G_02009 K01991 bam Betaproteobacteria Others 692
G_04697 K03577 bam Betaproteobacteria Others 437
G_04697 K03577 bam Betaproteobacteria Others 437
G_04495 K07010 bam Betaproteobacteria Others 447
G_04495 K07010 bam Betaproteobacteria Others 447
G_06573 K01589 bam Betaproteobacteria Others 651
G_06573 K01589 bam Betaproteobacteria Others 651
G_05900 K03413 bam Betaproteobacteria Others 237
G_05900 K03413 bam Betaproteobacteria Others 237
G_01823 K03222 bam Betaproteobacteria Others 382
G_01823 K03222 bam Betaproteobacteria Others 382
G_03795 K17214 buk Betaproteobacteria Others 535
G_03795 K17214 buk Betaproteobacteria Others 535
G_06496 K03224 bam Betaproteobacteria Others 861
G_06496 K03224 bam Betaproteobacteria Others 861
G_05277 K00832 bct Betaproteobacteria Others 738
G_05277 K00832 bct Betaproteobacteria Others 738
G_04984 K13893 bam Betaproteobacteria Others 1108
G_04984 K13893 bam Betaproteobacteria Others 1108
G_05518 K01046 bam Betaproteobacteria Others 624
G_05518 K01046 bam Betaproteobacteria Others 624
G_05840 K00799 bam Betaproteobacteria Others 444
G_05840 K00799 bam Betaproteobacteria Others 444
G_03441 K00012 bam Betaproteobacteria Others 881
G_03441 K00012 bam Betaproteobacteria Others 881
G_05694 K00677 bam Betaproteobacteria Others 527
G_05694 K00677 bam Betaproteobacteria Others 527
G_00120 K00108 bam Betaproteobacteria Others 1171
G_00120 K00108 bam Betaproteobacteria Others 1171
G_01276 K03288 bmu Betaproteobacteria Others 734
G_01276 K03288 bmu Betaproteobacteria Others 734
G_04455 K07101 bam Betaproteobacteria Others 390
G_04455 K07101 bam Betaproteobacteria Others 390
G_03564 K03430 bam Betaproteobacteria Others 689
G_03564 K03430 bam Betaproteobacteria Others 689
G_04473 K13633 bam Betaproteobacteria Others 645
G_04473 K13633 bam Betaproteobacteria Others 645
G_05887 K02012 bam Betaproteobacteria Others 661
G_05887 K02012 bam Betaproteobacteria Others 661
G_02020 K02462 bam Betaproteobacteria Others 300
G_02020 K02462 bam Betaproteobacteria Others 300
G_05831 K00151 bam Betaproteobacteria Others 902
G_05831 K00151 bam Betaproteobacteria Others 902
G_02224 K00537 bam Betaproteobacteria Others 227
G_02224 K00537 bam Betaproteobacteria Others 227
G_00316 K11901 bub Betaproteobacteria Others 325
G_00316 K11901 bub Betaproteobacteria Others 325
G_05734 K11897 bct Betaproteobacteria Others 342
G_05734 K11897 bct Betaproteobacteria Others 342
G_01906 K18991 bam Betaproteobacteria Others 541
G_01906 K18991 bam Betaproteobacteria Others 541
G_04634 K03294 bam Betaproteobacteria Others 790
G_04634 K03294 bam Betaproteobacteria Others 790
G_00209 K00481 bam Betaproteobacteria Others 810
G_00209 K00481 bam Betaproteobacteria Others 810
G_02991 K11893 bdl Betaproteobacteria Others 813
G_02991 K11893 bdl Betaproteobacteria Others 813
G_05082 K03455 bam Betaproteobacteria Others 181
G_05082 K03455 bam Betaproteobacteria Others 181
G_03485 K07170 bct Betaproteobacteria Others 340
G_03485 K07170 bct Betaproteobacteria Others 340
G_05077 K01468 bam Betaproteobacteria Others 817
G_05077 K01468 bam Betaproteobacteria Others 817
G_00546 K07823 pae Gammaproteobacteria Others 558
G_04786 K00104 bam Betaproteobacteria Others 868
G_04786 K00104 bam Betaproteobacteria Others 868
G_02288 K11753 bam Betaproteobacteria Others 593
G_02288 K11753 bam Betaproteobacteria Others 593
G_02326 K06969 bam Betaproteobacteria Others 750
G_02326 K06969 bam Betaproteobacteria Others 750
G_02371 K05520 bam Betaproteobacteria Others 328
G_02371 K05520 bam Betaproteobacteria Others 328
G_00878 K00666 bam Betaproteobacteria Others 1155
G_00878 K00666 bam Betaproteobacteria Others 1155
G_01975 K18199 bam Betaproteobacteria Others 415
G_01975 K18199 bam Betaproteobacteria Others 415
G_01539 K11811 bam Betaproteobacteria Others 488
G_01539 K11811 bam Betaproteobacteria Others 488
G_01940 K03637 bam Betaproteobacteria Others 322
G_01940 K03637 bam Betaproteobacteria Others 322
G_03753 K14160 bam Betaproteobacteria Others 293
G_03753 K14160 bam Betaproteobacteria Others 293
G_03066 K09800 bam Betaproteobacteria Others 2366
G_03066 K09800 bam Betaproteobacteria Others 2366
G_04809 K00705 bam Betaproteobacteria Others 1173
G_04809 K00705 bam Betaproteobacteria Others 1173
G_01238 K02037 bam Betaproteobacteria Others 508
G_01238 K02037 bam Betaproteobacteria Others 508
G_04683 K02052 bam Betaproteobacteria Others 719
G_04683 K02052 bam Betaproteobacteria Others 719
G_04033 K00433 bam Betaproteobacteria Others 568
G_04033 K00433 bam Betaproteobacteria Others 568
G_02641 K01725 bam Betaproteobacteria Others 316
G_02641 K01725 bam Betaproteobacteria Others 316
G_05399 K13930 bam Betaproteobacteria Others 462
G_05399 K13930 bam Betaproteobacteria Others 462
G_06152 K19055 bam Betaproteobacteria Others 333
G_06152 K19055 bam Betaproteobacteria Others 333
G_00388 K00059 bdl Betaproteobacteria Others 464
G_00388 K00059 bdl Betaproteobacteria Others 464
G_01477 K00906 bam Betaproteobacteria Others 1217
G_01477 K00906 bam Betaproteobacteria Others 1217
G_03477 K00697 bam Betaproteobacteria Others 927
G_03477 K00697 bam Betaproteobacteria Others 927
G_01382 K01187 bam Betaproteobacteria Others 1578
G_01382 K01187 bam Betaproteobacteria Others 1578
G_05237 K12262 bam Betaproteobacteria Others 313
G_05237 K12262 bam Betaproteobacteria Others 313
G_06638 K02050 bam Betaproteobacteria Others 718
G_06638 K02050 bam Betaproteobacteria Others 718
G_01370 K03892 bvi Betaproteobacteria Others 214
G_01370 K03892 bvi Betaproteobacteria Others 214
G_01790 K00336 bam Betaproteobacteria Others 1482
G_01790 K00336 bam Betaproteobacteria Others 1482
G_01436 K03386 bam Betaproteobacteria Others 376
G_01436 K03386 bam Betaproteobacteria Others 376
G_03690 K01999 bam Betaproteobacteria Others 687
G_03690 K01999 bam Betaproteobacteria Others 687
G_02937 K01153 bps Betaproteobacteria Others 1857
G_02937 K01153 bps Betaproteobacteria Others 1857
G_00497 K00305 bam Betaproteobacteria Others 421
G_00497 K00305 bam Betaproteobacteria Others 421
G_04833 K07222 bam Betaproteobacteria Others 814
G_04833 K07222 bam Betaproteobacteria Others 814
G_06335 K11209 bam Betaproteobacteria Others 478
G_06335 K11209 bam Betaproteobacteria Others 478
G_06645 K19221 bam Betaproteobacteria Others 413
G_06645 K19221 bam Betaproteobacteria Others 413
G_00190 K06889 bam Betaproteobacteria Others 524
G_00190 K06889 bam Betaproteobacteria Others 524
G_06111 K06886 bam Betaproteobacteria Others 328
G_06111 K06886 bam Betaproteobacteria Others 328
G_02146 K11904 reu Betaproteobacteria Others 769
G_02146 K11904 reu Betaproteobacteria Others 769
G_01107 K02663 bam Betaproteobacteria Others 302
G_01107 K02663 bam Betaproteobacteria Others 302
G_00443 K13766 bur Betaproteobacteria Others 396
G_00443 K13766 bur Betaproteobacteria Others 396
G_04994 K06222 bam Betaproteobacteria Others 499
G_04994 K06222 bam Betaproteobacteria Others 499
G_06244 K00375 bam Betaproteobacteria Others 800
G_06244 K00375 bam Betaproteobacteria Others 800
G_05119 K03406 bam Betaproteobacteria Others 887
G_05119 K03406 bam Betaproteobacteria Others 887
G_01589 K01126 bam Betaproteobacteria Others 206
G_01589 K01126 bam Betaproteobacteria Others 206
G_03418 K11444 bam Betaproteobacteria Others 690
G_03418 K11444 bam Betaproteobacteria Others 690
G_02540 K14519 bam Betaproteobacteria Others 990
G_02540 K14519 bam Betaproteobacteria Others 990
G_05942 K00799 bam Betaproteobacteria Others 404
G_05942 K00799 bam Betaproteobacteria Others 404
G_05793 K01430 bam Betaproteobacteria Others 169
G_05793 K01430 bam Betaproteobacteria Others 169
G_06489 K08261 bam Betaproteobacteria Others 517
G_06489 K08261 bam Betaproteobacteria Others 517
G_04235 K05838 bam Betaproteobacteria Others 530
G_04235 K05838 bam Betaproteobacteria Others 530
G_00609 K00163 bct Betaproteobacteria Others 1632
G_00609 K00163 bct Betaproteobacteria Others 1632
G_03899 K03750 bam Betaproteobacteria Others 694
G_03899 K03750 bam Betaproteobacteria Others 694
G_05974 K01916 bam Betaproteobacteria Others 545
G_05974 K01916 bam Betaproteobacteria Others 545
G_04733 K11991 bam Betaproteobacteria Others 259
G_04733 K11991 bam Betaproteobacteria Others 259
G_02419 K13688 buk Betaproteobacteria Others 1337
G_02419 K13688 buk Betaproteobacteria Others 1337
G_04505 K01993 bam Betaproteobacteria Others 449
G_04505 K01993 bam Betaproteobacteria Others 449
G_04867 K06131 bam Betaproteobacteria Others 900
G_04867 K06131 bam Betaproteobacteria Others 900
G_00525 K19982 bam Betaproteobacteria Others 751
G_00525 K19982 bam Betaproteobacteria Others 751
G_03861 K01266 bam Betaproteobacteria Others 634
G_03861 K01266 bam Betaproteobacteria Others 634
G_00651 K02030 bam Betaproteobacteria Others 518
G_00651 K02030 bam Betaproteobacteria Others 518
G_02453 K12368 bam Betaproteobacteria Others 1023
G_02453 K12368 bam Betaproteobacteria Others 1023
G_06185 K01142 bam Betaproteobacteria Others 536
G_06185 K01142 bam Betaproteobacteria Others 536
G_02308 K00821 bam Betaproteobacteria Others 706
G_02308 K00821 bam Betaproteobacteria Others 706
G_06516 K01714 bam Betaproteobacteria Others 572
G_06516 K01714 bam Betaproteobacteria Others 572
G_05706 K00459 bam Betaproteobacteria Others 608
G_05706 K00459 bam Betaproteobacteria Others 608
G_03263 K03566 bam Betaproteobacteria Others 573
G_03263 K03566 bam Betaproteobacteria Others 573
G_06460 K11921 bam Betaproteobacteria Others 584
G_06460 K11921 bam Betaproteobacteria Others 584
G_03589 K14652 bam Betaproteobacteria Others 747
G_03589 K14652 bam Betaproteobacteria Others 747
G_02633 K00648 rin Betaproteobacteria Others 530
G_02633 K00648 rin Betaproteobacteria Others 530
G_01191 K02483 bvi Betaproteobacteria Others 439
G_01191 K02483 bvi Betaproteobacteria Others 439
G_04679 K08169 bur Betaproteobacteria Others 755
G_04679 K08169 bur Betaproteobacteria Others 755
G_00559 K07776 pac Actinobacteria Others 145
G_00559 K07776 pac Actinobacteria Others 145
G_06349 K02399 bam Betaproteobacteria Others 252
G_06349 K02399 bam Betaproteobacteria Others 252
G_04704 K03979 bam Betaproteobacteria Others 630
G_04704 K03979 bam Betaproteobacteria Others 630
G_01063 K02355 bvi Betaproteobacteria Others 1439
G_01063 K02355 bvi Betaproteobacteria Others 1439
G_06195 K06720 bam Betaproteobacteria Others 273
G_06195 K06720 bam Betaproteobacteria Others 273
G_01371 K07112 bct Betaproteobacteria Others 192
G_01371 K07112 bct Betaproteobacteria Others 192
G_03594 K03182 bam Betaproteobacteria Others 977
G_03594 K03182 bam Betaproteobacteria Others 977
G_00483 K00720 bur Betaproteobacteria Others 547
G_00483 K00720 bur Betaproteobacteria Others 547
G_03760 K07152 bvi Betaproteobacteria Others 392
G_03760 K07152 bvi Betaproteobacteria Others 392
G_04182 K01546 bam Betaproteobacteria Others 930
G_04182 K01546 bam Betaproteobacteria Others 930
G_05205 K00821 bam Betaproteobacteria Others 825
G_05205 K00821 bam Betaproteobacteria Others 825
G_01452 K03544 bam Betaproteobacteria Others 854
G_01452 K03544 bam Betaproteobacteria Others 854
G_02489 K07240 buk Betaproteobacteria Others 656
G_02489 K07240 buk Betaproteobacteria Others 656
G_05672 K02300 bam Betaproteobacteria Others 212
G_05672 K02300 bam Betaproteobacteria Others 212
G_01748 K07102 bam Betaproteobacteria Others 689
G_01748 K07102 bam Betaproteobacteria Others 689
G_00047 K06015 bam Betaproteobacteria Others 877
G_00047 K06015 bam Betaproteobacteria Others 877
G_05240 K03762 bam Betaproteobacteria Others 782
G_05240 K03762 bam Betaproteobacteria Others 782
G_00826 K00685 bam Betaproteobacteria Others 568
G_00826 K00685 bam Betaproteobacteria Others 568
G_05952 K03525 bam Betaproteobacteria Others 441
G_05952 K03525 bam Betaproteobacteria Others 441
G_00350 K01771 bam Betaproteobacteria Others 554
G_00350 K01771 bam Betaproteobacteria Others 554
G_02646 K05874 bam Betaproteobacteria Others 748
G_02646 K05874 bam Betaproteobacteria Others 748
G_05921 K07001 bam Betaproteobacteria Others 1474
G_05921 K07001 bam Betaproteobacteria Others 1474
G_05797 K11961 bam Betaproteobacteria Others 612
G_05797 K11961 bam Betaproteobacteria Others 612
G_00390 K07241 bdl Betaproteobacteria Others 528
G_00390 K07241 bdl Betaproteobacteria Others 528
G_03197 K01687 bam Betaproteobacteria Others 1098
G_03197 K01687 bam Betaproteobacteria Others 1098
G_00887 K02116 bam Betaproteobacteria Others 293
G_00887 K02116 bam Betaproteobacteria Others 293
G_00471 K02001 bam Betaproteobacteria Others 548
G_00471 K02001 bam Betaproteobacteria Others 548
G_04167 K10538 bam Betaproteobacteria Others 529
G_04167 K10538 bam Betaproteobacteria Others 529
G_01219 K02484 bam Betaproteobacteria Others 286
G_01219 K02484 bam Betaproteobacteria Others 286
G_03650 K07300 bam Betaproteobacteria Others 417
G_03650 K07300 bam Betaproteobacteria Others 417
G_02412 K06013 bam Betaproteobacteria Others 696
G_02412 K06013 bam Betaproteobacteria Others 696
G_02209 K04754 bam Betaproteobacteria Others 488
G_02209 K04754 bam Betaproteobacteria Others 488
G_01501 K04083 bam Betaproteobacteria Others 654
G_01501 K04083 bam Betaproteobacteria Others 654
G_00755 K01744 bue Betaproteobacteria Others 807
G_00755 K01744 bue Betaproteobacteria Others 807
G_01694 K01868 bam Betaproteobacteria Others 1293
G_01694 K01868 bam Betaproteobacteria Others 1293
G_04872 K01775 bam Betaproteobacteria Others 725
G_04872 K01775 bam Betaproteobacteria Others 725
G_02324 K09921 bam Betaproteobacteria Others 371
G_02324 K09921 bam Betaproteobacteria Others 371
G_04450 K04088 bam Betaproteobacteria Others 595
G_04450 K04088 bam Betaproteobacteria Others 595
G_05652 K03696 bam Betaproteobacteria Others 1659
G_05652 K03696 bam Betaproteobacteria Others 1659
G_03086 K01785 bam Betaproteobacteria Others 720
G_03086 K01785 bam Betaproteobacteria Others 720
G_02656 K18129 bam Betaproteobacteria Others 362
G_02656 K18129 bam Betaproteobacteria Others 362
G_03486 K01265 bam Betaproteobacteria Others 548
G_03486 K01265 bam Betaproteobacteria Others 548
G_05543 K02386 bam Betaproteobacteria Others 62
G_05543 K02386 bam Betaproteobacteria Others 62
G_02943 K02470 bam Betaproteobacteria Others 1638
G_02943 K02470 bam Betaproteobacteria Others 1638
G_01057 K02935 bct Betaproteobacteria Others 135
G_01057 K02935 bct Betaproteobacteria Others 135
G_01677 K01159 bam Betaproteobacteria Others 311
G_01677 K01159 bam Betaproteobacteria Others 311
G_00645 K03787 bam Betaproteobacteria Others 511
G_00645 K03787 bam Betaproteobacteria Others 511
G_00871 K12508 bur Betaproteobacteria Others 900
G_00871 K12508 bur Betaproteobacteria Others 900
G_00732 K10255 bvi Betaproteobacteria Others 655
G_00732 K10255 bvi Betaproteobacteria Others 655
G_00336 K16319 bam Betaproteobacteria Others 896
G_00336 K16319 bam Betaproteobacteria Others 896
G_01956 K07649 bam Betaproteobacteria Others 842
G_01956 K07649 bam Betaproteobacteria Others 842
G_02164 K01469 bam Betaproteobacteria Others 2215
G_02164 K01469 bam Betaproteobacteria Others 2215
G_05142 K01560 bam Betaproteobacteria Others 466
G_05142 K01560 bam Betaproteobacteria Others 466
G_05862 K05349 bam Betaproteobacteria Others 1375
G_05862 K05349 bam Betaproteobacteria Others 1375
G_00973 K07154 bcn Betaproteobacteria Others 776
G_00973 K07154 bcn Betaproteobacteria Others 776
G_03239 K20275 bcn Betaproteobacteria Others 269
G_03239 K20275 bcn Betaproteobacteria Others 269
G_04624 K00453 cfu Betaproteobacteria Others 131
G_04624 K00453 cfu Betaproteobacteria Others 131
