protein_id KEGG_Orthology species phylum genus num
G_00637 K00788 psp Gammaproteobacteria Others 410
G_05476 K03704 pfo Gammaproteobacteria Others 139
G_02326 K09969 psp Gammaproteobacteria Others 669
G_03888 K03782 psp Gammaproteobacteria Others 1483
G_00267 K02424 psp Gammaproteobacteria Others 530
G_00878 K01881 psp Gammaproteobacteria Others 1174
G_01940 K10002 psp Gammaproteobacteria Others 393
G_00986 K02456 psp Gammaproteobacteria Others 247
G_03340 K03621 psp Gammaproteobacteria Others 651
G_01885 K07396 psp Gammaproteobacteria Others 387
G_00557 K06959 psp Gammaproteobacteria Others 1471
G_03066 K01803 psp Gammaproteobacteria Others 501
G_04672 K11177 pst Gammaproteobacteria Others 1376
G_02641 K05896 pst Gammaproteobacteria Others 498
G_04016 K02863 psp Gammaproteobacteria Others 436
G_00681 K06894 psp Gammaproteobacteria Others 3135
G_01804 K02197 psp Gammaproteobacteria Others 265
G_04732 K06138 psp Gammaproteobacteria Others 197
G_01382 K02399 psp Gammaproteobacteria Others 271
G_02792 K01433 psp Gammaproteobacteria Others 584
G_01370 K02390 psp Gammaproteobacteria Others 1188
G_02802 K03924 pst Gammaproteobacteria Others 214
G_01436 K02050 psp Gammaproteobacteria Others 1099
G_01653 K02014 psp Gammaproteobacteria Others 1458
G_03690 K06911 psp Gammaproteobacteria Others 494
G_00497 K09888 psp Gammaproteobacteria Others 196
G_00935 K09903 pst Gammaproteobacteria Others 462
G_01856 K12410 psp Gammaproteobacteria Others 508
G_02076 K01624 psp Gammaproteobacteria Others 664
G_02146 K10543 pba Gammaproteobacteria Others 430
G_01107 K01851 psp Gammaproteobacteria Others 954
G_00443 K15539 psp Gammaproteobacteria Others 490
G_01589 K00685 psp Gammaproteobacteria Others 489
G_02151 K00274 ptv Gammaproteobacteria Others 951
G_01567 K01406 pst Gammaproteobacteria Others 560
G_04595 K12685 psp Gammaproteobacteria Others 970
G_03914 K03535 psp Gammaproteobacteria Others 927
G_02561 K08083 psp Gammaproteobacteria Others 495
G_02540 K06160 psp Gammaproteobacteria Others 1093
G_03899 K07782 pch Gammaproteobacteria Others 380
G_00609 K03559 psp Gammaproteobacteria Others 284
G_04733 K06139 psp Gammaproteobacteria Others 821
G_04505 K03495 psp Gammaproteobacteria Others 1296
G_03505 K01868 psp Gammaproteobacteria Others 1335
G_02023 K00130 psp Gammaproteobacteria Others 964
G_03861 K19265 psp Gammaproteobacteria Others 704
G_00651 K09890 psp Gammaproteobacteria Others 103
G_02453 K01581 psp Gammaproteobacteria Others 768
G_02308 K01795 psp Gammaproteobacteria Others 1068
G_01845 K03215 psp Gammaproteobacteria Others 871
G_03583 K02768 psp Gammaproteobacteria Others 1594
G_03583 K08483 psp Gammaproteobacteria Others 1594
G_03583 K11183 psp Gammaproteobacteria Others 1594
G_02764 K06872 psp Gammaproteobacteria Others 340
G_03839 K02654 psp Gammaproteobacteria Others 501
G_01891 K01091 psp Gammaproteobacteria Others 454
G_03589 K00767 psp Gammaproteobacteria Others 547
G_03131 K03599 psp Gammaproteobacteria Others 385
G_00559 K01919 psp Gammaproteobacteria Others 1074
G_01582 K01875 psp Gammaproteobacteria Others 875
G_00166 K11068 psp Gammaproteobacteria Others 400
G_01595 K00031 psp Gammaproteobacteria Others 1503
G_01371 K02390 psp Gammaproteobacteria Others 845
G_03594 K05794 psp Gammaproteobacteria Others 657
G_02809 K01676 psp Gammaproteobacteria Others 1014
G_04396 K02002 psp Gammaproteobacteria Others 651
G_02489 K00382 psp Gammaproteobacteria Others 946
G_04293 K03201 psp Gammaproteobacteria Others 509
G_00047 K17758 psp Gammaproteobacteria Others 849
G_00047 K17759 psp Gammaproteobacteria Others 849
G_05240 K03791 psp Gammaproteobacteria Others 372
G_02024 K02167 psp Gammaproteobacteria Others 406
G_01476 K01744 psp Gammaproteobacteria Others 894
G_03101 K00077 pst Gammaproteobacteria Others 357
G_05053 K03583 psp Gammaproteobacteria Others 2184
G_04920 K11904 psp Gammaproteobacteria Others 1251
G_02751 K00432 psp Gammaproteobacteria Others 333
G_03197 K00059 psp Gammaproteobacteria Others 883
G_04155 K03923 psp Gammaproteobacteria Others 403
G_04906 K07264 psp Gammaproteobacteria Others 956
G_01219 K18900 bgd Betaproteobacteria Others 330
G_01219 K18900 bgd Betaproteobacteria Others 330
G_01285 K09915 psp Gammaproteobacteria Others 391
G_02412 K02028 psp Gammaproteobacteria Others 513
G_00215 K02666 psp Gammaproteobacteria Others 1383
G_00142 K00286 psp Gammaproteobacteria Others 546
G_01501 K05297 pre Gammaproteobacteria Others 107
G_01816 K00303 pba Gammaproteobacteria Others 553
G_00755 K03284 psp Gammaproteobacteria Others 666
G_01033 K05936 psp Gammaproteobacteria Others 506
G_01694 K19696 psp Gammaproteobacteria Others 441
G_04872 K08970 psp Gammaproteobacteria Others 306
G_04000 K02982 prh Gammaproteobacteria Others 436
G_04450 K02029 psp Gammaproteobacteria Others 421
G_02324 K03732 psp Gammaproteobacteria Others 947
G_02656 K06938 psp Gammaproteobacteria Others 325
G_03018 K11752 psp Gammaproteobacteria Others 713
G_00645 K03820 psp Gammaproteobacteria Others 891
G_02231 K02014 pst Gammaproteobacteria Others 356
G_00064 K07000 psp Gammaproteobacteria Others 417
G_00732 K01428 psp Gammaproteobacteria Others 1114
G_02164 K00010 psp Gammaproteobacteria Others 613
G_05032 K00600 psp Gammaproteobacteria Others 863
G_05142 K02035 psp Gammaproteobacteria Others 389
G_00448 K03977 psp Gammaproteobacteria Others 930
G_00726 K11963 psp Gammaproteobacteria Others 437
G_03239 K07287 psp Gammaproteobacteria Others 682
G_00973 K13489 psp Gammaproteobacteria Others 420
G_00741 K04064 psp Gammaproteobacteria Others 235
G_00253 K00688 psp Gammaproteobacteria Others 1585
G_01331 K02400 psp Gammaproteobacteria Others 1180
G_04241 K19577 psp Gammaproteobacteria Others 639
G_01113 K05373 psp Gammaproteobacteria Others 620
G_05171 K15634 psp Gammaproteobacteria Others 442
G_03169 K00560 psp Gammaproteobacteria Others 348
G_01435 K03406 psp Gammaproteobacteria Others 1151
G_01981 K03474 psp Gammaproteobacteria Others 464
G_00040 K04088 psp Gammaproteobacteria Others 615
G_01550 K02455 psp Gammaproteobacteria Others 590
G_02073 K01273 pst Gammaproteobacteria Others 668
G_02085 K01972 pst Gammaproteobacteria Others 808
G_00289 K09790 psp Gammaproteobacteria Others 300
G_00676 K03113 psp Gammaproteobacteria Others 218
G_02181 K02670 psp Gammaproteobacteria Others 745
G_05120 K01673 psp Gammaproteobacteria Others 441
G_00095 K02848 psp Gammaproteobacteria Others 522
G_04097 K10538 psp Gammaproteobacteria Others 531
G_01094 K02056 psp Gammaproteobacteria Others 949
G_00175 K13930 psp Gammaproteobacteria Others 540
G_03877 K01534 psp Gammaproteobacteria Others 1467
G_02261 K09948 psp Gammaproteobacteria Others 204
G_03534 K06177 psp Gammaproteobacteria Others 610
G_02708 K00761 psp Gammaproteobacteria Others 427
G_03053 K06969 psp Gammaproteobacteria Others 666
G_04706 K07394 psp Gammaproteobacteria Others 434
G_04588 K13483 prh Gammaproteobacteria Others 279
G_04536 K01814 psp Gammaproteobacteria Others 494
G_04077 K03223 psp Gammaproteobacteria Others 351
G_03146 K00790 psp Gammaproteobacteria Others 823
G_02447 K02032 psp Gammaproteobacteria Others 682
G_01562 K12538 psp Gammaproteobacteria Others 853
G_01310 K09926 psp Gammaproteobacteria Others 364
G_03315 K00163 pst Gammaproteobacteria Others 173
G_03524 K13609 psp Gammaproteobacteria Others 672
G_04932 K03406 pst Gammaproteobacteria Others 593
G_03246 K00027 psp Gammaproteobacteria Others 1082
G_00921 K01962 psp Gammaproteobacteria Others 618
G_03639 K13896 psp Gammaproteobacteria Others 1052
G_02872 K05851 psp Gammaproteobacteria Others 1940
G_01599 K01756 psp Gammaproteobacteria Others 940
G_00900 K03565 psp Gammaproteobacteria Others 276
G_02338 K07679 pci Gammaproteobacteria Others 195
G_01630 K20429 laz Gammaproteobacteria Enterobacteria 305
G_05393 K03406 psp Gammaproteobacteria Others 920
G_00051 K06949 psp Gammaproteobacteria Others 646
G_04360 K00322 psp Gammaproteobacteria Others 926
G_03991 K02933 psp Gammaproteobacteria Others 325
G_02955 K06134 psp Gammaproteobacteria Others 444
G_03003 K00433 pen Gammaproteobacteria Others 464
G_04145 K11753 psp Gammaproteobacteria Others 577
G_01459 K03455 psp Gammaproteobacteria Others 1042
G_00240 K01496 psp Gammaproteobacteria Others 271
G_02603 K01154 psp Gammaproteobacteria Others 610
G_03917 K02471 psp Gammaproteobacteria Others 1098
G_04727 K00466 psp Gammaproteobacteria Others 1092
G_01803 K02198 psp Gammaproteobacteria Others 1103
G_01604 K00330 psp Gammaproteobacteria Others 270
G_01216 K07788 psp Gammaproteobacteria Others 1875
G_04523 K15552 psp Gammaproteobacteria Others 439
G_02310 K19292 psp Gammaproteobacteria Others 868
G_02844 K00135 pst Gammaproteobacteria Others 78
G_01645 K17737 psp Gammaproteobacteria Others 598
G_00616 K07391 pci Gammaproteobacteria Others 348
G_00532 K02073 psp Gammaproteobacteria Others 483
G_05361 K11903 psp Gammaproteobacteria Others 293
G_03304 K03610 psp Gammaproteobacteria Others 441
G_00130 K01920 psp Gammaproteobacteria Others 650
G_04127 K06950 psp Gammaproteobacteria Others 162
G_00300 K17316 psp Gammaproteobacteria Others 572
G_01927 K03594 psp Gammaproteobacteria Others 312
G_02202 K01897 psp Gammaproteobacteria Others 1168
G_01269 K00847 psp Gammaproteobacteria Others 632
G_00811 K01972 psp Gammaproteobacteria Others 1605
G_00441 K06941 psp Gammaproteobacteria Others 798
G_00007 K01662 psp Gammaproteobacteria Others 1222
G_01898 K00210 pst Gammaproteobacteria Others 822
G_01898 K00800 pst Gammaproteobacteria Others 822
G_02055 K01620 pst Gammaproteobacteria Others 129
G_00435 K13628 psp Gammaproteobacteria Others 218
G_00011 K01494 psp Gammaproteobacteria Others 451
G_04263 K07113 psp Gammaproteobacteria Others 247
G_01322 K02557 psp Gammaproteobacteria Others 600
G_00457 K00088 psp Gammaproteobacteria Others 895
G_04297 K03195 psp Gammaproteobacteria Others 570
G_03965 K11893 psp Gammaproteobacteria Others 852
G_02989 K03111 psp Gammaproteobacteria Others 231
G_04205 K02016 psp Gammaproteobacteria Others 593
G_01622 K02483 cti Betaproteobacteria Others 221
G_01622 K02483 cti Betaproteobacteria Others 221
G_04369 K04754 psp Gammaproteobacteria Others 476
G_00599 K09940 psp Gammaproteobacteria Others 188
G_00539 K09823 psp Gammaproteobacteria Others 326
G_01228 K01640 psp Gammaproteobacteria Others 607
G_02406 K01546 psp Gammaproteobacteria Others 966
G_04790 K01012 psp Gammaproteobacteria Others 702
G_03026 K03192 psp Gammaproteobacteria Others 216
G_02786 K01040 psp Gammaproteobacteria Others 490
G_01629 K04487 psp Gammaproteobacteria Others 768
G_03217 K09933 psp Gammaproteobacteria Others 514
G_03746 K02036 psp Gammaproteobacteria Others 541
G_04288 K03194 psp Gammaproteobacteria Others 390
G_05013 K06183 psp Gammaproteobacteria Others 446
G_01155 K00156 psp Gammaproteobacteria Others 1085
G_00406 K03229 psp Gammaproteobacteria Others 685
G_01707 K06149 psp Gammaproteobacteria Others 212
G_02832 K02014 psp Gammaproteobacteria Others 1773
G_05263 K06887 psp Gammaproteobacteria Others 300
G_02382 K16291 psp Gammaproteobacteria Others 624
G_01688 K03338 pst Gammaproteobacteria Others 223
G_02495 K00241 psp Gammaproteobacteria Others 137
G_03892 K02035 pst Gammaproteobacteria Others 874
G_04668 K00564 psp Gammaproteobacteria Others 712
G_01932 K02010 psp Gammaproteobacteria Others 693
G_02169 K00995 psp Gammaproteobacteria Others 269
G_01423 K02016 psp Gammaproteobacteria Others 628
G_02662 K03924 pst Gammaproteobacteria Others 643
G_01367 K02392 psp Gammaproteobacteria Others 481
G_02920 K01783 psp Gammaproteobacteria Others 455
G_01115 K06147 psp Gammaproteobacteria Others 1059
G_01344 K02413 psp Gammaproteobacteria Others 298
G_02034 K03089 psp Gammaproteobacteria Others 584
G_00863 K03560 psp Gammaproteobacteria Others 310
G_03942 K01710 psp Gammaproteobacteria Others 712
G_04953 K03897 aaa Betaproteobacteria Others 466
G_04953 K03897 aaa Betaproteobacteria Others 466
G_02582 K02048 psp Gammaproteobacteria Others 646
G_02428 K14161 psp Gammaproteobacteria Others 940
G_03279 K07749 bcn Betaproteobacteria Others 618
G_03279 K07749 bcn Betaproteobacteria Others 618
G_02275 K01791 psp Gammaproteobacteria Others 854
G_03512 K00852 psp Gammaproteobacteria Others 550
G_02906 K02528 psp Gammaproteobacteria Others 518
G_03170 K02056 psp Gammaproteobacteria Others 1015
G_03945 K10126 psp Gammaproteobacteria Others 803
G_02312 K19290 psp Gammaproteobacteria Others 989
G_04013 K03043 psp Gammaproteobacteria Others 2775
G_01781 K07243 psp Gammaproteobacteria Others 514
G_00800 K06147 psp Gammaproteobacteria Others 1083
G_03856 K04093 psp Gammaproteobacteria Others 346
G_00912 K01070 psp Gammaproteobacteria Others 588
G_01018 K05349 psp Gammaproteobacteria Others 1724
G_00993 K02455 psp Gammaproteobacteria Others 701
G_05477 K09999 enx Gammaproteobacteria Enterobacteria 134
G_02482 K00647 psp Gammaproteobacteria Others 787
G_00523 K01698 psp Gammaproteobacteria Others 601
G_01805 K02196 psp Gammaproteobacteria Others 119
G_02517 K01703 psp Gammaproteobacteria Others 961
G_01663 K05559 psp Gammaproteobacteria Others 1643
G_00870 K01876 psp Gammaproteobacteria Others 1181
G_02695 K09701 psp Gammaproteobacteria Others 555
G_01761 K03406 psp Gammaproteobacteria Others 898
G_00938 K01265 psp Gammaproteobacteria Others 540
G_03075 K00215 psp Gammaproteobacteria Others 533
G_01375 K09958 psp Gammaproteobacteria Others 325
G_00689 K02283 psp Gammaproteobacteria Others 838
G_01758 K02014 psp Gammaproteobacteria Others 1340
G_00642 K06217 psp Gammaproteobacteria Others 697
G_03868 K02002 psp Gammaproteobacteria Others 563
G_04026 K03524 psp Gammaproteobacteria Others 632
G_03577 K01918 psp Gammaproteobacteria Others 544
G_03796 K07666 psp Gammaproteobacteria Others 392
G_04587 K11178 psp Gammaproteobacteria Others 670
G_00158 K01251 psp Gammaproteobacteria Others 956
G_04468 K06938 psp Gammaproteobacteria Others 146
G_02739 K09021 psp Gammaproteobacteria Others 263
G_02630 K03721 psp Gammaproteobacteria Others 936
G_02545 K01414 psp Gammaproteobacteria Others 1318
G_01082 K01759 psp Gammaproteobacteria Others 362
G_01514 K00324 psp Gammaproteobacteria Others 692
G_00423 K07568 pst Gammaproteobacteria Others 654
G_00127 K02659 psp Gammaproteobacteria Others 363
G_00597 K00762 psp Gammaproteobacteria Others 433
G_02533 K05685 psp Gammaproteobacteria Others 1212
G_00440 K00940 pst Gammaproteobacteria Others 280
G_01764 K03406 psp Gammaproteobacteria Others 1029
G_01598 K07153 psp Gammaproteobacteria Others 415
G_03840 K02653 psp Gammaproteobacteria Others 746
G_00610 K03832 psp Gammaproteobacteria Others 207
G_01824 K00525 psp Gammaproteobacteria Others 1934
G_02511 K01684 psp Gammaproteobacteria Others 751
G_05040 K09771 psp Gammaproteobacteria Others 140
G_03475 K05358 psp Gammaproteobacteria Others 1358
G_00710 K13541 psp Gammaproteobacteria Others 1049
G_05126 K06899 psp Gammaproteobacteria Others 690
G_00105 K02030 psp Gammaproteobacteria Others 514
G_03698 K06923 psp Gammaproteobacteria Others 600
G_03425 K01426 psp Gammaproteobacteria Others 1010
G_00925 K00677 psp Gammaproteobacteria Others 496
G_00777 K01736 psp Gammaproteobacteria Others 692
G_01032 K04090 psp Gammaproteobacteria Others 2349
G_03555 K17103 psp Gammaproteobacteria Others 398
G_03360 K11754 psp Gammaproteobacteria Others 854
G_01389 K00648 psp Gammaproteobacteria Others 703
G_00981 K11208 psp Gammaproteobacteria Others 435
G_04803 K01638 psp Gammaproteobacteria Others 1417
G_04114 K03406 psp Gammaproteobacteria Others 1086
G_04904 K12963 psp Gammaproteobacteria Others 273
G_02992 K01126 psp Gammaproteobacteria Others 442
G_00775 K08964 psp Gammaproteobacteria Others 424
G_05085 K08296 psp Gammaproteobacteria Others 300
G_04600 K03654 psp Gammaproteobacteria Others 1405
G_02010 K09967 psp Gammaproteobacteria Others 427
G_00540 K09815 psp Gammaproteobacteria Others 535
G_04643 K00604 psp Gammaproteobacteria Others 632
G_00516 K05799 psp Gammaproteobacteria Others 428
G_00919 K01937 psp Gammaproteobacteria Others 1085
G_01882 K09924 pst Gammaproteobacteria Others 328
G_00663 K00969 psp Gammaproteobacteria Others 437
G_02803 K03924 pst Gammaproteobacteria Others 325
G_00877 K18093 psp Gammaproteobacteria Others 864
G_05241 K06223 psp Gammaproteobacteria Others 555
G_03336 K04773 psp Gammaproteobacteria Others 579
G_00680 K03327 psp Gammaproteobacteria Others 708
G_02319 K03636 psp Gammaproteobacteria Others 168
G_05033 K00303 psp Gammaproteobacteria Others 862
G_01520 K01706 pst Gammaproteobacteria Others 845
G_00140 K02669 psp Gammaproteobacteria Others 543
G_05192 K00526 psp Gammaproteobacteria Others 825
G_00558 K02614 psp Gammaproteobacteria Others 258
G_02250 K03704 pba Gammaproteobacteria Others 140
G_04101 K01785 psp Gammaproteobacteria Others 756
G_00498 K01934 psp Gammaproteobacteria Others 351
G_01852 K01933 psp Gammaproteobacteria Others 709
G_04577 K02053 psp Gammaproteobacteria Others 480
G_03119 K01929 psp Gammaproteobacteria Others 890
G_03050 K01607 psp Gammaproteobacteria Others 265
G_03067 K03431 psp Gammaproteobacteria Others 889
G_01106 K18294 psp Gammaproteobacteria Others 342
G_03543 K08195 psp Gammaproteobacteria Others 686
G_01656 K01971 psp Gammaproteobacteria Others 1633
G_02354 K02303 psp Gammaproteobacteria Others 511
G_03109 K02535 psp Gammaproteobacteria Others 616
G_02508 K13979 psp Gammaproteobacteria Others 692
G_02883 K03320 psp Gammaproteobacteria Others 761
G_02343 K03812 psp Gammaproteobacteria Others 150
G_00392 K08307 psp Gammaproteobacteria Others 883
G_01039 K03405 psp Gammaproteobacteria Others 580
G_02021 K03088 psp Gammaproteobacteria Others 348
G_03992 K02994 pst Gammaproteobacteria Others 246
G_02153 K02028 psp Gammaproteobacteria Others 498
G_02152 K02030 pst Gammaproteobacteria Others 545
G_00985 K02458 psp Gammaproteobacteria Others 185
G_03430 K03406 psp Gammaproteobacteria Others 1477
G_04596 K03776 psp Gammaproteobacteria Others 835
G_02916 K02052 psp Gammaproteobacteria Others 766
G_03617 K16074 psp Gammaproteobacteria Others 634
G_00249 K03669 psp Gammaproteobacteria Others 1706
G_01900 K02945 psp Gammaproteobacteria Others 934
G_03673 K03893 psp Gammaproteobacteria Others 672
G_02741 K09018 psp Gammaproteobacteria Others 751
G_00045 K01448 psp Gammaproteobacteria Others 870
G_02008 K02049 pst Gammaproteobacteria Others 200
G_03123 K03438 psp Gammaproteobacteria Others 557
G_04703 K01434 psp Gammaproteobacteria Others 1571
G_03270 K01738 psp Gammaproteobacteria Others 620
G_03452 K03406 psp Gammaproteobacteria Others 1198
G_02213 K01997 psp Gammaproteobacteria Others 459
G_05113 K03088 psp Gammaproteobacteria Others 415
G_04494 K02112 psp Gammaproteobacteria Others 893
G_00793 K07119 psp Gammaproteobacteria Others 624
G_02287 K03088 psp Gammaproteobacteria Others 411
G_02223 K03722 psp Gammaproteobacteria Others 1432
G_03516 K10439 psp Gammaproteobacteria Others 608
G_00442 K02656 psp Gammaproteobacteria Others 511
G_02130 K01998 psp Gammaproteobacteria Others 526
G_01682 K06606 psp Gammaproteobacteria Others 556
G_04696 K01915 psp Gammaproteobacteria Others 938
G_05407 K03579 psp Gammaproteobacteria Others 772
G_01679 K06605 psp Gammaproteobacteria Others 593
G_04517 K15554 psp Gammaproteobacteria Others 417
G_00170 K13935 psp Gammaproteobacteria Others 583
G_03640 K00208 psp Gammaproteobacteria Others 538
G_01872 K00432 psp Gammaproteobacteria Others 351
G_01909 K03837 psp Gammaproteobacteria Others 785
G_03442 K01433 psp Gammaproteobacteria Others 602
G_03148 K07122 psp Gammaproteobacteria Others 200
G_02325 K06999 psp Gammaproteobacteria Others 455
G_05412 K03496 pst Gammaproteobacteria Others 386
G_00944 K00674 psp Gammaproteobacteria Others 696
G_02893 K02316 psp Gammaproteobacteria Others 1346
G_03130 K03600 psp Gammaproteobacteria Others 211
G_04622 K05349 psp Gammaproteobacteria Others 1694
G_05452 K03502 psp Gammaproteobacteria Others 88
G_00588 K02913 psp Gammaproteobacteria Others 104
G_01605 K00331 pst Gammaproteobacteria Others 468
G_03909 K07090 psp Gammaproteobacteria Others 365
G_03152 K02065 psp Gammaproteobacteria Others 542
G_03634 K08307 psp Gammaproteobacteria Others 1019
G_04160 K02044 psp Gammaproteobacteria Others 543
G_02267 K06205 psp Gammaproteobacteria Others 267
G_04787 K02169 psp Gammaproteobacteria Others 548
G_02367 K03417 psp Gammaproteobacteria Others 547
G_04753 K20534 psp Gammaproteobacteria Others 651
G_01163 K02458 psp Gammaproteobacteria Others 235
G_03100 K09767 psp Gammaproteobacteria Others 318
G_01059 K00705 psp Gammaproteobacteria Others 1342
G_01154 K05515 psp Gammaproteobacteria Others 1234
G_01058 K06044 psp Gammaproteobacteria Others 1768
G_01007 K06192 psp Gammaproteobacteria Others 1134
G_01183 K01802 psp Gammaproteobacteria Others 233
G_00335 K00826 psp Gammaproteobacteria Others 705
G_00138 K01183 psp Gammaproteobacteria Others 469
G_02003 K07120 psp Gammaproteobacteria Others 547
G_03237 K03567 psp Gammaproteobacteria Others 352
G_05474 K00113 eco Gammaproteobacteria Enterobacteria 117
