protein_id KEGG_Orthology species phylum genus num
G_00580 K06884 psv Gammaproteobacteria Others 61
G_01513 K06919 ppu Gammaproteobacteria Others 1342
G_02895 K12254 ppu Gammaproteobacteria Others 973
G_03354 K01546 ppu Gammaproteobacteria Others 880
G_02905 K00930 ppu Gammaproteobacteria Others 560
G_04256 K07461 ppu Gammaproteobacteria Others 214
G_01368 K00375 ppu Gammaproteobacteria Others 928
G_04688 K03745 ppu Gammaproteobacteria Others 138
G_00150 K18979 ppu Gammaproteobacteria Others 730
G_01162 K02029 ppu Gammaproteobacteria Others 394
G_01408 K01778 ppu Gammaproteobacteria Others 553
G_02256 K15268 ppu Gammaproteobacteria Others 483
G_01114 K00446 pbm Gammaproteobacteria Others 612
G_01164 K02028 ppu Gammaproteobacteria Others 532
G_00157 K03665 ppu Gammaproteobacteria Others 863
G_00808 K00685 ppu Gammaproteobacteria Others 492
G_02013 K19294 ppu Gammaproteobacteria Others 912
G_02707 K02428 ppu Gammaproteobacteria Others 346
G_03944 K03602 ppj Gammaproteobacteria Others 113
G_02411 K03893 ppu Gammaproteobacteria Others 664
G_00992 K00528 psv Gammaproteobacteria Others 536
G_02687 K02666 ppu Gammaproteobacteria Others 753
G_03380 K00382 ppu Gammaproteobacteria Others 962
G_05354 K10804 ppu Gammaproteobacteria Others 399
G_02000 K03636 ppj Gammaproteobacteria Others 163
G_00353 K08985 ppu Gammaproteobacteria Others 393
G_03709 K01921 cbo Firmicutes Clostridia 200
G_03788 K02029 ppu Gammaproteobacteria Others 362
G_04298 K02434 ppu Gammaproteobacteria Others 990
G_00707 K05564 ppu Gammaproteobacteria Others 214
G_00531 K16171 ppu Gammaproteobacteria Others 627
G_01995 K09970 ppu Gammaproteobacteria Others 707
G_00794 K16345 ppu Gammaproteobacteria Others 786
G_02638 K11735 ppu Gammaproteobacteria Others 912
G_02518 K00784 ppu Gammaproteobacteria Others 617
G_03461 K02343 ppu Gammaproteobacteria Others 1167
G_00082 K00789 ppu Gammaproteobacteria Others 819
G_04415 K02298 ppu Gammaproteobacteria Others 1303
G_03185 K02276 ppu Gammaproteobacteria Others 588
G_00849 K02314 ppu Gammaproteobacteria Others 863
G_05713 K00766 ppu Gammaproteobacteria Others 640
G_04380 K04044 ppu Gammaproteobacteria Others 1174
G_01009 K00626 ppu Gammaproteobacteria Others 759
G_03209 K13590 ppu Gammaproteobacteria Others 1067
G_02599 K01835 ppu Gammaproteobacteria Others 1115
G_00739 K01092 ppj Gammaproteobacteria Others 465
G_05427 K17322 ppu Gammaproteobacteria Others 582
G_02149 K01895 ppu Gammaproteobacteria Others 1304
G_04315 K07231 ppu Gammaproteobacteria Others 751
G_04247 K07091 ppu Gammaproteobacteria Others 600
G_01123 K02584 top Thermodesulfobacteria Others 295
G_01123 K02584 top Thermodesulfobacteria Others 295
G_04914 K12339 ppu Gammaproteobacteria Others 613
G_05506 K20938 pci Gammaproteobacteria Others 710
G_01577 K11896 ppu Gammaproteobacteria Others 1252
G_02268 K03811 ppu Gammaproteobacteria Others 329
G_01879 K03648 ppu Gammaproteobacteria Others 477
G_03293 K03703 ppu Gammaproteobacteria Others 1247
G_02009 K16081 ppu Gammaproteobacteria Others 949
G_03515 K09862 ppu Gammaproteobacteria Others 139
G_04697 K03551 ppu Gammaproteobacteria Others 693
G_04495 K00262 ppu Gammaproteobacteria Others 924
G_01823 K00003 ppu Gammaproteobacteria Others 808
G_03795 K00285 ppu Gammaproteobacteria Others 892
G_04984 K02053 ppu Gammaproteobacteria Others 438
G_05518 K15551 ppu Gammaproteobacteria Others 580
G_00904 K18030 ppu Gammaproteobacteria Others 2269
G_03441 K03088 ppu Gammaproteobacteria Others 365
G_05694 K06195 ppu Gammaproteobacteria Others 233
G_01276 K08688 ppu Gammaproteobacteria Others 843
G_00120 K03297 ppu Gammaproteobacteria Others 196
G_00176 K02601 ppu Gammaproteobacteria Others 320
G_01157 K00832 ppu Gammaproteobacteria Others 787
G_02224 K01883 ppu Gammaproteobacteria Others 923
G_00316 K00209 ppu Gammaproteobacteria Others 748
G_03080 K02116 ppu Gammaproteobacteria Others 222
G_04634 K12549 ppu Gammaproteobacteria Others 840
G_01906 K03577 ppu Gammaproteobacteria Others 410
G_01441 K00285 ppu Gammaproteobacteria Others 810
G_02838 K01778 ppu Gammaproteobacteria Others 522
G_05082 K03776 ppu Gammaproteobacteria Others 919
G_00546 K04091 ppu Gammaproteobacteria Others 686
G_01908 K18138 ppu Gammaproteobacteria Others 2030
G_01355 K11475 ppu Gammaproteobacteria Others 107
G_04786 K07183 ppu Gammaproteobacteria Others 380
G_02326 K13954 ppu Gammaproteobacteria Others 783
G_03888 K19591 ppu Gammaproteobacteria Others 280
G_02371 K10439 ppu Gammaproteobacteria Others 598
G_00267 K20971 ppu Gammaproteobacteria Others 1236
G_01975 K00412 ppu Gammaproteobacteria Others 735
G_01940 K03442 ppu Gammaproteobacteria Others 475
G_00682 K01130 ppu Gammaproteobacteria Others 1141
G_03753 K02398 ppu Gammaproteobacteria Others 207
G_03340 K13893 ppu Gammaproteobacteria Others 1220
G_00557 K15553 ppu Gammaproteobacteria Others 599
G_02979 K00574 ppu Gammaproteobacteria Others 784
G_04683 K02346 ppu Gammaproteobacteria Others 677
G_01238 K00568 ppu Gammaproteobacteria Others 331
G_00720 K01262 ppu Gammaproteobacteria Others 1229
G_04016 K07082 ppu Gammaproteobacteria Others 750
G_04100 K08993 ppu Gammaproteobacteria Others 179
G_01477 K03786 ppu Gammaproteobacteria Others 300
G_01804 K13489 ppu Gammaproteobacteria Others 430
G_03477 K06901 ppu Gammaproteobacteria Others 835
G_02792 K01915 ppu Gammaproteobacteria Others 939
G_02802 K00281 ppu Gammaproteobacteria Others 1797
G_01436 K02040 ppu Gammaproteobacteria Others 785
G_02700 K02669 ppu Gammaproteobacteria Others 563
G_03690 K03408 ppu Gammaproteobacteria Others 475
G_01653 K11737 ppu Gammaproteobacteria Others 926
G_00935 K03168 ppu Gammaproteobacteria Others 662
G_00497 K10680 ppu Gammaproteobacteria Others 740
G_04569 K00761 ppu Gammaproteobacteria Others 428
G_01856 K07644 ppu Gammaproteobacteria Others 851
G_03396 K03521 ppu Gammaproteobacteria Others 466
G_00443 K02878 psv Gammaproteobacteria Others 232
G_04994 K03609 ppu Gammaproteobacteria Others 511
G_04560 K12976 ppu Gammaproteobacteria Others 318
G_05119 K10022 ppu Gammaproteobacteria Others 446
G_03095 K07132 ppu Gammaproteobacteria Others 655
G_01567 K11902 ppu Gammaproteobacteria Others 694
G_04595 K18842 ppu Gammaproteobacteria Others 172
G_03914 K02160 ppu Gammaproteobacteria Others 222
G_02561 K11896 ppu Gammaproteobacteria Others 1184
G_03418 K02484 ppu Gammaproteobacteria Others 777
G_03957 K00052 ppu Gammaproteobacteria Others 727
G_02540 K01214 ppu Gammaproteobacteria Others 1443
G_04235 K03088 ppu Gammaproteobacteria Others 357
G_00609 K02612 ppu Gammaproteobacteria Others 331
G_01264 K03457 ppu Gammaproteobacteria Others 771
G_04271 K06041 ppu Gammaproteobacteria Others 609
G_03505 K01802 ppu Gammaproteobacteria Others 227
G_00264 K06181 psv Gammaproteobacteria Others 348
G_02370 K10439 ppu Gammaproteobacteria Others 600
G_03583 K04337 ppu Gammaproteobacteria Others 209
G_05706 K02055 ppu Gammaproteobacteria Others 659
G_01891 K10125 ppu Gammaproteobacteria Others 1041
G_03263 K01652 ppu Gammaproteobacteria Others 1141
G_01191 K00014 ppu Gammaproteobacteria Others 479
G_04679 K14205 ppu Gammaproteobacteria Others 1296
G_01063 K06879 ppu Gammaproteobacteria Others 570
G_02809 K03185 ppu Gammaproteobacteria Others 633
G_02701 K06997 ppu Gammaproteobacteria Others 401
G_03760 K00167 ppj Gammaproteobacteria Others 670
G_04182 K02455 ppu Gammaproteobacteria Others 672
G_02674 K05802 ppu Gammaproteobacteria Others 1938
G_02489 K01714 ppu Gammaproteobacteria Others 587
G_04293 K03571 ppj Gammaproteobacteria Others 311
G_01203 K06147 ppu Gammaproteobacteria Others 981
G_01857 K03474 ppu Gammaproteobacteria Others 463
G_00596 K06131 ppu Gammaproteobacteria Others 796
G_04348 K12371 ppu Gammaproteobacteria Others 653
G_01849 K00117 ppu Gammaproteobacteria Others 1511
G_01476 K00014 ppu Gammaproteobacteria Others 459
G_05053 K20444 ppu Gammaproteobacteria Others 1534
G_00350 K07506 ppu Gammaproteobacteria Others 564
G_02646 K00799 ppu Gammaproteobacteria Others 429
G_03197 K09816 ppu Gammaproteobacteria Others 322
G_00390 K05838 ppu Gammaproteobacteria Others 586
G_02757 K01807 ppu Gammaproteobacteria Others 448
G_00471 K00799 ppu Gammaproteobacteria Others 414
G_04167 K03576 ppu Gammaproteobacteria Others 586
G_04155 K00864 ppu Gammaproteobacteria Others 1004
G_01219 K19353 ppu Gammaproteobacteria Others 999
G_04130 K01494 ppu Gammaproteobacteria Others 394
G_02412 K03741 ppu Gammaproteobacteria Others 322
G_00142 K01613 ppu Gammaproteobacteria Others 591
G_01816 K07462 ppu Gammaproteobacteria Others 1050
G_01694 K00981 ppu Gammaproteobacteria Others 443
G_04872 K09977 ppu Gammaproteobacteria Others 603
G_04000 K00979 ppu Gammaproteobacteria Others 513
G_05652 K02019 ppu Gammaproteobacteria Others 393
G_03086 K03217 ppu Gammaproteobacteria Others 1072
G_03602 K18138 ppu Gammaproteobacteria Others 1757
G_03486 K09781 ppu Gammaproteobacteria Others 541
G_01961 K01929 ppu Gammaproteobacteria Others 812
G_02943 K02040 ppu Gammaproteobacteria Others 599
G_01677 K01996 ppu Gammaproteobacteria Others 487
G_00645 K11747 del Betaproteobacteria Others 737
G_00645 K11747 del Betaproteobacteria Others 737
G_03903 K06894 ppu Gammaproteobacteria Others 3237
G_00748 K01915 ppu Gammaproteobacteria Others 941
G_00064 K09761 ppu Gammaproteobacteria Others 483
G_05127 K06447 ppu Gammaproteobacteria Others 859
G_00732 K05550 ppu Gammaproteobacteria Others 333
G_00336 K00263 ppu Gammaproteobacteria Others 691
G_01956 K01924 ppu Gammaproteobacteria Others 983
G_02164 K02525 ppu Gammaproteobacteria Others 682
G_05032 K02945 ppu Gammaproteobacteria Others 860
G_05142 K16516 ppu Gammaproteobacteria Others 789
G_00448 K02892 psv Gammaproteobacteria Others 198
G_00741 K02014 ppu Gammaproteobacteria Others 1353
G_04656 K00525 ppu Gammaproteobacteria Others 1932
G_00253 K02342 ppu Gammaproteobacteria Others 362
G_04854 K07114 ppu Gammaproteobacteria Others 306
G_03780 K07497 ppu Gammaproteobacteria Others 462
G_05426 K17323 ppu Gammaproteobacteria Others 533
G_01331 K03464 ppu Gammaproteobacteria Others 201
G_04241 K00281 ppu Gammaproteobacteria Others 1772
G_04190 K03117 ppu Gammaproteobacteria Others 160
G_03169 K04063 ppu Gammaproteobacteria Others 285
G_03800 K03297 tee Gammaproteobacteria Others 94
G_01025 K06916 ppu Gammaproteobacteria Others 744
G_05489 K03710 ppu Gammaproteobacteria Others 506
G_01435 K02052 ppu Gammaproteobacteria Others 747
G_01981 K06916 ppu Gammaproteobacteria Others 759
G_01550 K00019 ppu Gammaproteobacteria Others 515
G_04633 K12549 ppu Gammaproteobacteria Others 499
G_02085 K01897 ppu Gammaproteobacteria Others 1168
G_00676 K15586 ppu Gammaproteobacteria Others 380
G_05120 K10024 ppu Gammaproteobacteria Others 402
G_01094 K06076 dar Betaproteobacteria Others 404
G_01094 K06076 dar Betaproteobacteria Others 404
G_02525 K06996 ppu Gammaproteobacteria Others 239
G_04628 K12541 ppu Gammaproteobacteria Others 1112
G_00175 K03073 ppu Gammaproteobacteria Others 122
G_03877 K00822 ppu Gammaproteobacteria Others 900
G_02928 K05787 ppu Gammaproteobacteria Others 197
G_02261 K03885 ppu Gammaproteobacteria Others 741
G_03534 K01998 ppu Gammaproteobacteria Others 149
G_03372 K04079 ppu Gammaproteobacteria Others 1290
G_02708 K02495 ppu Gammaproteobacteria Others 728
G_01700 K01265 ppu Gammaproteobacteria Others 540
G_05059 K12340 ppu Gammaproteobacteria Others 864
G_03752 K02386 ppu Gammaproteobacteria Others 450
G_04706 K06920 ppu Gammaproteobacteria Others 459
G_04536 K11747 ppj Gammaproteobacteria Others 551
G_04588 K00666 ppu Gammaproteobacteria Others 1075
G_00378 K01497 ppu Gammaproteobacteria Others 421
G_03146 K03500 ppu Gammaproteobacteria Others 803
G_04077 K00943 ppj Gammaproteobacteria Others 174
G_02447 K06138 ppu Gammaproteobacteria Others 182
G_01562 K07088 ppu Gammaproteobacteria Others 511
G_05106 K06024 ppu Gammaproteobacteria Others 486
G_00231 K16844 pnr Betaproteobacteria Others 131
G_00231 K16844 pnr Betaproteobacteria Others 131
G_05579 K02501 ppu Gammaproteobacteria Others 437
G_03315 K13378 ppu Gammaproteobacteria Others 1237
G_04931 K19221 ppu Gammaproteobacteria Others 400
G_04932 K02224 ppu Gammaproteobacteria Others 857
G_03389 K06940 ppu Gammaproteobacteria Others 173
G_04955 K03710 ppu Gammaproteobacteria Others 421
G_03639 K03299 ppu Gammaproteobacteria Others 691
G_01555 K13893 ppu Gammaproteobacteria Others 1176
G_00185 K02355 ppu Gammaproteobacteria Others 1471
G_04430 K00748 ppu Gammaproteobacteria Others 706
G_00900 K14974 ppu Gammaproteobacteria Others 755
G_01630 K05540 ppu Gammaproteobacteria Others 617
G_05227 K07862 ppu Gammaproteobacteria Others 607
G_00051 K00609 ppu Gammaproteobacteria Others 682
G_04360 K07165 ppu Gammaproteobacteria Others 621
G_03991 K00799 ppu Gammaproteobacteria Others 430
G_02955 K11073 ppu Gammaproteobacteria Others 754
G_04145 K03683 ppj Gammaproteobacteria Others 457
G_00081 K01972 ppu Gammaproteobacteria Others 1050
G_00240 K11735 ppj Gammaproteobacteria Others 868
G_00298 K06901 ppu Gammaproteobacteria Others 744
G_02395 K00574 ppu Gammaproteobacteria Others 722
G_04343 K12368 ppu Gammaproteobacteria Others 1085
G_03727 K02409 ppu Gammaproteobacteria Others 1024
G_01803 K13490 ppu Gammaproteobacteria Others 1320
G_01604 K01869 ppu Gammaproteobacteria Others 1771
G_03254 K02016 ppu Gammaproteobacteria Others 550
G_04523 K08223 ppu Gammaproteobacteria Others 654
G_02310 K18139 mms Betaproteobacteria Others 373
G_02310 K18139 mms Betaproteobacteria Others 373
G_04487 K03088 ppu Gammaproteobacteria Others 362
G_04825 K11103 psv Gammaproteobacteria Others 739
G_02844 K04752 pae Gammaproteobacteria Others 185
G_04233 K03312 ppu Gammaproteobacteria Others 541
G_01645 K05895 ppu Gammaproteobacteria Others 417
G_00616 K00074 ppu Gammaproteobacteria Others 933
G_00343 K03088 ppu Gammaproteobacteria Others 300
G_05017 K05527 ppu Gammaproteobacteria Others 201
G_04965 K00380 ppj Gammaproteobacteria Others 2358
G_05361 K03424 ppu Gammaproteobacteria Others 474
G_01571 K11891 ppu Gammaproteobacteria Others 2302
G_00104 K11928 ppu Gammaproteobacteria Others 902
G_04127 K03724 ppu Gammaproteobacteria Others 1541
G_02900 K12368 pnr Betaproteobacteria Others 684
G_02900 K12368 pnr Betaproteobacteria Others 684
G_00300 K00425 ppu Gammaproteobacteria Others 899
G_00469 K03406 ppu Gammaproteobacteria Others 926
G_03691 K03496 ppu Gammaproteobacteria Others 494
G_03789 K02030 ppu Gammaproteobacteria Others 552
G_00811 K06891 ppu Gammaproteobacteria Others 171
G_00441 K02961 ppj Gammaproteobacteria Others 156
G_00007 K06940 ppu Gammaproteobacteria Others 344
G_04199 K00088 ppu Gammaproteobacteria Others 898
G_00435 K02933 ppu Gammaproteobacteria Others 357
G_04263 K00765 ppu Gammaproteobacteria Others 424
G_02798 K05800 ppu Gammaproteobacteria Others 318
G_00457 K03525 ppu Gammaproteobacteria Others 473
G_02982 K04030 ppu Gammaproteobacteria Others 251
G_04297 K02433 ppu Gammaproteobacteria Others 586
G_01071 K01126 ppu Gammaproteobacteria Others 489
G_00402 K07090 ppj Gammaproteobacteria Others 132
G_04385 K13643 ppu Gammaproteobacteria Others 293
G_03965 K14260 ppu Gammaproteobacteria Others 831
G_04205 K01625 ppu Gammaproteobacteria Others 460
G_04714 K04085 aeh Gammaproteobacteria Others 89
G_01622 K03652 ppu Gammaproteobacteria Others 460
G_04369 K03977 ppu Gammaproteobacteria Others 994
G_02591 K07267 ppu Gammaproteobacteria Others 814
G_05531 K07659 ppu Gammaproteobacteria Others 501
G_01953 K03590 ppu Gammaproteobacteria Others 828
G_00539 K02051 ppu Gammaproteobacteria Others 634
G_04790 K03286 ppu Gammaproteobacteria Others 682
G_03026 K01501 ppu Gammaproteobacteria Others 566
G_02786 K11074 ppu Gammaproteobacteria Others 479
G_03228 K03300 ppu Gammaproteobacteria Others 857
G_00069 K11927 ppu Gammaproteobacteria Others 1011
G_02361 K01997 ppu Gammaproteobacteria Others 413
G_03746 K02390 ppu Gammaproteobacteria Others 879
G_01240 K07184 ppu Gammaproteobacteria Others 362
G_04288 K03568 ppu Gammaproteobacteria Others 912
G_05198 K02887 psw Gammaproteobacteria Others 194
G_03201 K02204 ppu Gammaproteobacteria Others 620
G_05062 K12994 ppu Gammaproteobacteria Others 775
G_03368 K00647 ppu Gammaproteobacteria Others 788
G_00406 K03310 ppu Gammaproteobacteria Others 830
G_04438 K05589 ppu Gammaproteobacteria Others 160
G_02832 K09768 ppu Gammaproteobacteria Others 278
G_02888 K03719 ppu Gammaproteobacteria Others 329
G_05335 K01720 ppu Gammaproteobacteria Others 1020
G_05545 K08312 ppu Gammaproteobacteria Others 345
G_05263 K15725 ppu Gammaproteobacteria Others 674
G_01688 K02939 psv Gammaproteobacteria Others 200
G_03892 K00059 ppu Gammaproteobacteria Others 837
G_04668 K06182 ppu Gammaproteobacteria Others 477
G_01932 K04077 ppu Gammaproteobacteria Others 928
G_04555 K02492 ppu Gammaproteobacteria Others 810
G_05133 K03563 ppu Gammaproteobacteria Others 123
G_04444 K06176 ppu Gammaproteobacteria Others 640
G_02169 K03676 ppu Gammaproteobacteria Others 176
G_00226 K02230 ppu Gammaproteobacteria Others 2498
G_04229 K00611 ppu Gammaproteobacteria Others 707
G_01250 K03457 ppu Gammaproteobacteria Others 870
G_04032 K03892 ppu Gammaproteobacteria Others 242
G_04370 K17713 ppu Gammaproteobacteria Others 710
G_01115 K10217 pbm Gammaproteobacteria Others 866
G_03708 K04487 plu Gammaproteobacteria Enterobacteria 315
G_01344 K02205 ppu Gammaproteobacteria Others 909
G_02582 K07088 ppu Gammaproteobacteria Others 400
G_03512 K02653 ppu Gammaproteobacteria Others 702
G_00903 K18029 ppu Gammaproteobacteria Others 293
G_02906 K00762 ppj Gammaproteobacteria Others 433
G_00809 K02518 ppz Gammaproteobacteria Others 149
G_03945 K13789 ppu Gammaproteobacteria Others 561
G_02312 K18295 ppu Gammaproteobacteria Others 689
G_04013 K02078 ppu Gammaproteobacteria Others 118
G_01781 K15984 ppu Gammaproteobacteria Others 478
G_00800 K07393 ppu Gammaproteobacteria Others 666
G_01996 K09969 ppu Gammaproteobacteria Others 615
G_01165 K07010 ppu Gammaproteobacteria Others 561
G_01018 K08303 ppu Gammaproteobacteria Others 888
G_00993 K02742 ppu Gammaproteobacteria Others 338
G_01805 K13486 ppu Gammaproteobacteria Others 719
G_02517 K03098 ppu Gammaproteobacteria Others 348
G_02718 K03110 ppu Gammaproteobacteria Others 701
G_03579 K02453 ppu Gammaproteobacteria Others 1238
G_03682 K02195 ppu Gammaproteobacteria Others 461
G_05262 K15727 ppu Gammaproteobacteria Others 682
G_03711 K02401 ppu Gammaproteobacteria Others 625
G_02695 K04066 ppu Gammaproteobacteria Others 1389
G_03676 K02200 ppj Gammaproteobacteria Others 623
G_04255 K06899 ppu Gammaproteobacteria Others 693
G_00938 K08482 ppu Gammaproteobacteria Others 959
G_03075 K02111 ppu Gammaproteobacteria Others 1023
G_04299 K03642 ppu Gammaproteobacteria Others 253
G_04121 K00640 ppu Gammaproteobacteria Others 375
G_02966 K03657 ppu Gammaproteobacteria Others 1372
G_05221 K09471 ppu Gammaproteobacteria Others 879
G_00642 K13483 ppu Gammaproteobacteria Others 335
G_00484 K06867 ppu Gammaproteobacteria Others 305
G_04026 K03823 ppu Gammaproteobacteria Others 376
G_00056 K01920 ppu Gammaproteobacteria Others 649
G_04587 K00018 ppu Gammaproteobacteria Others 549
G_03490 K01816 ppu Gammaproteobacteria Others 540
G_00158 K04088 ppu Gammaproteobacteria Others 621
G_02946 K01792 ppu Gammaproteobacteria Others 611
G_05176 K10680 ppu Gammaproteobacteria Others 771
G_02739 K00287 ppu Gammaproteobacteria Others 347
G_02630 K01593 ppu Gammaproteobacteria Others 936
G_03493 K00873 ppu Gammaproteobacteria Others 923
G_04065 K03863 pre Gammaproteobacteria Others 125
G_02663 K15633 ppu Gammaproteobacteria Others 978
G_02545 K16147 ppu Gammaproteobacteria Others 1375
G_05625 K07486 avn Gammaproteobacteria Others 73
G_05432 K03776 ppu Gammaproteobacteria Others 840
G_00423 K03781 ppu Gammaproteobacteria Others 1003
G_00127 K12340 ppu Gammaproteobacteria Others 868
G_00168 K02012 ppu Gammaproteobacteria Others 657
G_01434 K02053 ppu Gammaproteobacteria Others 496
G_04610 K00767 ppu Gammaproteobacteria Others 537
G_00440 K02874 ppj Gammaproteobacteria Others 245
G_00610 K02611 ppu Gammaproteobacteria Others 461
G_02511 K11892 ppu Gammaproteobacteria Others 597
G_01824 K03981 ppu Gammaproteobacteria Others 434
G_03475 K06188 ppj Gammaproteobacteria Others 411
G_01360 K00799 ppj Gammaproteobacteria Others 406
G_00710 K05561 ppu Gammaproteobacteria Others 972
G_02536 K01236 ppu Gammaproteobacteria Others 1135
G_05126 K00673 ppu Gammaproteobacteria Others 701
G_01491 K00567 ppu Gammaproteobacteria Others 299
G_02564 K11893 ppu Gammaproteobacteria Others 832
G_00105 K07115 ppu Gammaproteobacteria Others 570
G_03698 K02405 ppu Gammaproteobacteria Others 496
G_03425 K07141 ppu Gammaproteobacteria Others 258
G_00925 K00963 ppu Gammaproteobacteria Others 572
G_00777 K01028 ppu Gammaproteobacteria Others 448
G_05693 K01525 ppu Gammaproteobacteria Others 571
G_01534 K06907 ppu Gammaproteobacteria Others 763
G_00399 K01784 ppu Gammaproteobacteria Others 630
G_05020 K06148 ppu Gammaproteobacteria Others 1005
G_04985 K02054 ppu Gammaproteobacteria Others 494
G_02929 K05297 ppu Gammaproteobacteria Others 773
G_02279 K03188 ppu Gammaproteobacteria Others 348
G_04422 K00405 ppu Gammaproteobacteria Others 421
G_04570 K00760 ppu Gammaproteobacteria Others 357
G_04904 K07712 ebs Gammaproteobacteria Others 68
G_02992 K07233 ppu Gammaproteobacteria Others 742
G_03325 K00343 ppu Gammaproteobacteria Others 811
G_00775 K02106 ppu Gammaproteobacteria Others 801
G_05085 K09790 ppu Gammaproteobacteria Others 196
G_04600 K03775 ppu Gammaproteobacteria Others 292
G_02010 K01795 ppu Gammaproteobacteria Others 1018
G_00413 K00124 ppu Gammaproteobacteria Others 629
G_00198 K00681 ppu Gammaproteobacteria Others 1171
G_01354 K03863 ppu Gammaproteobacteria Others 645
G_05043 K01790 ppu Gammaproteobacteria Others 375
G_01073 K03734 ppu Gammaproteobacteria Others 656
G_04643 K07006 ppu Gammaproteobacteria Others 1309
G_05542 K02379 ppu Gammaproteobacteria Others 493
G_02159 K08970 ppu Gammaproteobacteria Others 606
G_00012 K03098 ppu Gammaproteobacteria Others 358
G_02803 K02437 ppu Gammaproteobacteria Others 249
G_03601 K03752 ppu Gammaproteobacteria Others 380
G_03038 K02031 ppu Gammaproteobacteria Others 1222
G_03038 K02032 ppu Gammaproteobacteria Others 1222
G_03336 K03469 ppu Gammaproteobacteria Others 305
G_00680 K05819 ppu Gammaproteobacteria Others 582
G_00387 K07738 ppj Gammaproteobacteria Others 306
G_05033 K05788 ppu Gammaproteobacteria Others 207
G_01917 K08195 ppu Gammaproteobacteria Others 741
G_00140 K07186 ppu Gammaproteobacteria Others 781
G_00558 K07100 ppu Gammaproteobacteria Others 384
G_04383 K04488 psw Gammaproteobacteria Others 265
G_02250 K14347 ppu Gammaproteobacteria Others 601
G_01852 K15256 ppu Gammaproteobacteria Others 502
G_02509 K11906 ppu Gammaproteobacteria Others 509
G_00942 K15977 ppu Gammaproteobacteria Others 267
G_02569 K03446 ppu Gammaproteobacteria Others 994
G_03119 K01534 ppu Gammaproteobacteria Others 1150
G_01656 K11961 ppu Gammaproteobacteria Others 530
G_01623 K19302 ppu Gammaproteobacteria Others 727
G_03109 K07665 psv Gammaproteobacteria Others 419
G_02508 K11894 ppu Gammaproteobacteria Others 309
G_02343 K07003 ppu Gammaproteobacteria Others 1590
G_02021 K03543 ppu Gammaproteobacteria Others 552
G_01039 K00123 ppu Gammaproteobacteria Others 1998
G_03992 K01990 ppu Gammaproteobacteria Others 634
G_02383 K20938 pba Gammaproteobacteria Others 910
G_02153 K11904 ppu Gammaproteobacteria Others 214
G_04888 K03749 ppu Gammaproteobacteria Others 271
G_02335 K00666 ppu Gammaproteobacteria Others 1100
G_03223 K02066 ppu Gammaproteobacteria Others 701
G_02152 K11904 ppu Gammaproteobacteria Others 323
G_04433 K01962 ppu Gammaproteobacteria Others 598
G_00985 K06966 ppu Gammaproteobacteria Others 733
G_03430 K04084 ppu Gammaproteobacteria Others 793
G_04889 K11754 ppu Gammaproteobacteria Others 773
G_05419 K10908 ppu Gammaproteobacteria Others 1744
G_04169 K03724 ppu Gammaproteobacteria Others 2721
G_05605 K00479 ppu Gammaproteobacteria Others 884
G_05635 K02848 ppu Gammaproteobacteria Others 520
G_02916 K03060 ppj Gammaproteobacteria Others 174
