protein_id KEGG_Orthology species phylum genus num
G_06152 K01999 bju Alphaproteobacteria Others 652
G_06152 K01999 bju Alphaproteobacteria Others 652
G_00388 K03296 bja Alphaproteobacteria Others 1587
G_00388 K03296 bja Alphaproteobacteria Others 1587
G_04016 K01897 aol Alphaproteobacteria Others 924
G_04016 K01897 aol Alphaproteobacteria Others 924
G_00681 K03518 rhz Alphaproteobacteria Others 224
G_00681 K03518 rhz Alphaproteobacteria Others 224
G_04100 K01426 bur Betaproteobacteria Others 380
G_04100 K01426 bur Betaproteobacteria Others 380
G_04732 K00783 nha Alphaproteobacteria Others 235
G_04732 K00783 nha Alphaproteobacteria Others 235
G_05237 K02410 aol Alphaproteobacteria Others 668
G_05237 K02410 aol Alphaproteobacteria Others 668
G_06699 K12508 brs Alphaproteobacteria Others 1010
G_06699 K12508 brs Alphaproteobacteria Others 1010
G_01790 K01713 bju Alphaproteobacteria Others 427
G_01790 K01713 bju Alphaproteobacteria Others 427
G_01436 K02986 bbt Alphaproteobacteria Others 401
G_01436 K02986 bbt Alphaproteobacteria Others 401
G_03690 K05774 bja Alphaproteobacteria Others 267
G_03690 K05774 bja Alphaproteobacteria Others 267
G_00497 K01990 brc Alphaproteobacteria Others 404
G_00497 K01990 brc Alphaproteobacteria Others 404
G_01870 K01995 acr Alphaproteobacteria Others 204
G_01870 K01995 acr Alphaproteobacteria Others 204
G_04833 K01715 elb Bacteroidetes Others 189
G_04833 K01715 elb Bacteroidetes Others 189
G_02076 K01807 brs Alphaproteobacteria Others 371
G_02076 K01807 brs Alphaproteobacteria Others 371
G_06335 K07789 bja Alphaproteobacteria Others 1631
G_06335 K07789 bja Alphaproteobacteria Others 1631
G_06605 K07090 bja Alphaproteobacteria Others 249
G_06605 K07090 bja Alphaproteobacteria Others 249
G_00190 K01295 bja Alphaproteobacteria Others 612
G_00190 K01295 bja Alphaproteobacteria Others 612
G_02915 K02509 bja Alphaproteobacteria Others 491
G_02915 K02509 bja Alphaproteobacteria Others 491
G_02146 K00446 brc Alphaproteobacteria Others 134
G_02146 K00446 brc Alphaproteobacteria Others 134
G_03396 K01737 bja Alphaproteobacteria Others 221
G_03396 K01737 bja Alphaproteobacteria Others 221
G_00443 K02313 bja Alphaproteobacteria Others 858
G_00443 K02313 bja Alphaproteobacteria Others 858
G_06128 K03558 bbt Alphaproteobacteria Others 322
G_06128 K03558 bbt Alphaproteobacteria Others 322
G_04560 K03500 bja Alphaproteobacteria Others 619
G_04560 K03500 bja Alphaproteobacteria Others 619
G_03095 K00344 xau Alphaproteobacteria Others 317
G_03095 K00344 xau Alphaproteobacteria Others 317
G_02561 K07738 nha Alphaproteobacteria Others 262
G_02561 K07738 nha Alphaproteobacteria Others 262
G_03957 K03088 brs Alphaproteobacteria Others 351
G_03957 K03088 brs Alphaproteobacteria Others 351
G_05942 K13590 bja Alphaproteobacteria Others 223
G_05942 K13590 bja Alphaproteobacteria Others 223
G_05793 K01989 mno Alphaproteobacteria Others 314
G_05793 K01989 mno Alphaproteobacteria Others 314
G_04235 K03520 pbj Firmicutes Bacilli 477
G_06489 K01622 bja Alphaproteobacteria Others 749
G_06489 K01622 bja Alphaproteobacteria Others 749
G_03899 K03089 oca Alphaproteobacteria Others 456
G_03899 K03089 oca Alphaproteobacteria Others 456
G_04733 K09710 brc Alphaproteobacteria Others 228
G_04733 K09710 brc Alphaproteobacteria Others 228
G_05974 K02836 bbt Alphaproteobacteria Others 619
G_05974 K02836 bbt Alphaproteobacteria Others 619
G_01264 K19802 brs Alphaproteobacteria Others 392
G_01264 K19802 brs Alphaproteobacteria Others 392
G_04505 K03650 aol Alphaproteobacteria Others 560
G_04505 K03650 aol Alphaproteobacteria Others 560
G_04946 K10002 brs Alphaproteobacteria Others 393
G_04946 K10002 brs Alphaproteobacteria Others 393
G_04271 K02503 nha Alphaproteobacteria Others 224
G_04271 K02503 nha Alphaproteobacteria Others 224
G_06725 K01607 bju Alphaproteobacteria Others 290
G_06725 K01607 bju Alphaproteobacteria Others 290
G_02023 K13995 axy Betaproteobacteria Others 280
G_02023 K13995 axy Betaproteobacteria Others 280
G_06302 K01721 brc Alphaproteobacteria Others 380
G_06302 K01721 brc Alphaproteobacteria Others 380
G_02572 K01698 nha Alphaproteobacteria Others 613
G_02572 K01698 nha Alphaproteobacteria Others 613
G_02453 K00340 brs Alphaproteobacteria Others 122
G_02453 K00340 brs Alphaproteobacteria Others 122
G_02370 K03637 brc Alphaproteobacteria Others 283
G_02370 K03637 brc Alphaproteobacteria Others 283
G_01845 K03885 scl Deltaproteobacteria Others 388
G_01845 K03885 scl Deltaproteobacteria Others 388
G_03583 K00175 bju Alphaproteobacteria Others 677
G_03583 K00175 bju Alphaproteobacteria Others 677
G_06289 K01874 bbt Alphaproteobacteria Others 932
G_06289 K01874 bbt Alphaproteobacteria Others 932
G_03131 K02011 mgo Actinobacteria Others 360
G_03131 K02011 mgo Actinobacteria Others 360
G_01191 K13015 cvi Betaproteobacteria Others 603
G_01191 K13015 cvi Betaproteobacteria Others 603
G_02633 K02434 bju Alphaproteobacteria Others 884
G_02633 K02434 bju Alphaproteobacteria Others 884
G_06662 K06195 bja Alphaproteobacteria Others 243
G_06662 K06195 bja Alphaproteobacteria Others 243
G_06613 K06953 bja Alphaproteobacteria Others 380
G_06613 K06953 bja Alphaproteobacteria Others 380
G_01582 K01868 bja Alphaproteobacteria Others 1258
G_01582 K01868 bja Alphaproteobacteria Others 1258
G_01063 K00135 hse Betaproteobacteria Others 695
G_01063 K00135 hse Betaproteobacteria Others 695
G_04704 K10804 brc Alphaproteobacteria Others 289
G_04704 K10804 brc Alphaproteobacteria Others 289
G_06317 K18588 brc Alphaproteobacteria Others 220
G_06317 K18588 brc Alphaproteobacteria Others 220
G_01371 K07117 bbt Alphaproteobacteria Others 244
G_01371 K07117 bbt Alphaproteobacteria Others 244
G_06195 K02988 nha Alphaproteobacteria Others 308
G_06195 K02988 nha Alphaproteobacteria Others 308
G_03594 K00700 bja Alphaproteobacteria Others 1266
G_03594 K00700 bja Alphaproteobacteria Others 1266
G_03760 K01999 brs Alphaproteobacteria Others 654
G_03760 K01999 brs Alphaproteobacteria Others 654
G_05205 K02067 rpa Alphaproteobacteria Others 227
G_05205 K02067 rpa Alphaproteobacteria Others 227
G_04396 K02520 aol Alphaproteobacteria Others 296
G_04396 K02520 aol Alphaproteobacteria Others 296
G_05672 K01687 bbt Alphaproteobacteria Others 1136
G_05672 K01687 bbt Alphaproteobacteria Others 1136
G_04293 K02020 rhz Alphaproteobacteria Others 290
G_04293 K02020 rhz Alphaproteobacteria Others 290
G_03767 K01273 xau Alphaproteobacteria Others 521
G_03767 K01273 xau Alphaproteobacteria Others 521
G_00596 K01989 rhz Alphaproteobacteria Others 299
G_00596 K01989 rhz Alphaproteobacteria Others 299
G_04348 K03671 oca Alphaproteobacteria Others 208
G_04348 K03671 oca Alphaproteobacteria Others 208
G_05240 K02389 bbt Alphaproteobacteria Others 259
G_05240 K02389 bbt Alphaproteobacteria Others 259
G_02024 K18028 reu Betaproteobacteria Others 565
G_02024 K18028 reu Betaproteobacteria Others 565
G_01849 K02297 mci Alphaproteobacteria Others 309
G_01849 K02297 mci Alphaproteobacteria Others 309
G_01476 K03519 brc Alphaproteobacteria Others 374
G_01476 K03519 brc Alphaproteobacteria Others 374
G_05053 K03592 bja Alphaproteobacteria Others 714
G_05053 K03592 bja Alphaproteobacteria Others 714
G_03101 K02010 rta Betaproteobacteria Others 336
G_03101 K02010 rta Betaproteobacteria Others 336
G_02646 K00459 bja Alphaproteobacteria Others 470
G_02646 K00459 bja Alphaproteobacteria Others 470
G_03197 K01070 bja Alphaproteobacteria Others 478
G_03197 K01070 bja Alphaproteobacteria Others 478
G_04155 K09118 bja Alphaproteobacteria Others 1471
G_04155 K09118 bja Alphaproteobacteria Others 1471
G_04906 K00266 nha Alphaproteobacteria Others 863
G_04906 K00266 nha Alphaproteobacteria Others 863
G_04130 K06999 bja Alphaproteobacteria Others 476
G_04130 K06999 bja Alphaproteobacteria Others 476
G_01219 K10215 mkn Actinobacteria Others 566
G_01219 K10215 mkn Actinobacteria Others 566
G_03650 K20533 rbm Alphaproteobacteria Others 360
G_03650 K20533 rbm Alphaproteobacteria Others 360
G_02412 K00249 rpa Alphaproteobacteria Others 641
G_02412 K00249 rpa Alphaproteobacteria Others 641
G_00215 K01130 mex Alphaproteobacteria Others 846
G_00215 K01130 mex Alphaproteobacteria Others 846
G_01501 K00721 aol Alphaproteobacteria Others 587
G_01501 K00721 aol Alphaproteobacteria Others 587
G_00755 K02058 pgv Alphaproteobacteria Others 443
G_00755 K02058 pgv Alphaproteobacteria Others 443
G_06780 K00249 bja Alphaproteobacteria Others 686
G_06780 K00249 bja Alphaproteobacteria Others 686
G_03624 K04085 bju Alphaproteobacteria Others 139
G_03624 K04085 bju Alphaproteobacteria Others 139
G_04872 K02077 bja Alphaproteobacteria Others 374
G_04872 K02077 bja Alphaproteobacteria Others 374
G_04000 K13894 nha Alphaproteobacteria Others 607
G_04000 K13894 nha Alphaproteobacteria Others 607
G_02173 K01998 brs Alphaproteobacteria Others 414
G_02173 K01998 brs Alphaproteobacteria Others 414
G_04450 K07391 bju Alphaproteobacteria Others 363
G_04450 K07391 bju Alphaproteobacteria Others 363
G_05652 K01425 bju Alphaproteobacteria Others 994
G_05652 K01425 bju Alphaproteobacteria Others 994
G_03086 K15576 bja Alphaproteobacteria Others 750
G_03086 K15576 bja Alphaproteobacteria Others 750
G_02656 K01465 bju Alphaproteobacteria Others 732
G_02656 K01465 bju Alphaproteobacteria Others 732
G_01961 K15866 dgi Firmicutes Clostridia 120
G_02943 K00459 bju Alphaproteobacteria Others 586
G_02943 K00459 bju Alphaproteobacteria Others 586
G_01057 K02049 bpe Betaproteobacteria Others 320
G_01057 K02049 bpe Betaproteobacteria Others 320
G_06114 K00574 nha Alphaproteobacteria Others 652
G_06114 K00574 nha Alphaproteobacteria Others 652
G_02231 K07112 xau Alphaproteobacteria Others 124
G_02231 K07112 xau Alphaproteobacteria Others 124
G_05127 K01056 aol Alphaproteobacteria Others 323
G_05127 K01056 aol Alphaproteobacteria Others 323
G_02164 K01997 xau Alphaproteobacteria Others 223
G_02164 K01997 xau Alphaproteobacteria Others 223
G_05862 K20940 vap Betaproteobacteria Others 491
G_05862 K20940 vap Betaproteobacteria Others 491
G_00448 K01061 bja Alphaproteobacteria Others 408
G_00448 K01061 bja Alphaproteobacteria Others 408
G_00726 K02050 bju Alphaproteobacteria Others 414
G_00726 K02050 bju Alphaproteobacteria Others 414
G_03239 K07124 cyc Cyanobacteria Others 214
G_03239 K07124 cyc Cyanobacteria Others 214
G_00973 K00791 brc Alphaproteobacteria Others 427
G_00973 K00791 brc Alphaproteobacteria Others 427
G_04624 K01940 brs Alphaproteobacteria Others 875
G_04624 K01940 brs Alphaproteobacteria Others 875
G_00253 K01998 bhz Betaproteobacteria Others 187
G_00253 K01998 bhz Betaproteobacteria Others 187
G_05426 K14051 ptx Betaproteobacteria Others 300
G_05426 K14051 ptx Betaproteobacteria Others 300
G_04241 K00055 aol Alphaproteobacteria Others 377
G_04241 K00055 aol Alphaproteobacteria Others 377
