protein_id KEGG_Orthology species phylum genus num
G_00794 K15520 cum Actinobacteria Others 297
G_02421 K02470 cum Actinobacteria Others 1287
G_02421 K02470 cum Actinobacteria Others 1287
G_02910 K02357 cum Actinobacteria Others 435
G_02910 K02357 cum Actinobacteria Others 435
G_02344 K19062 ari Actinobacteria Others 183
G_02344 K19062 ari Actinobacteria Others 183
G_02458 K13626 cum Actinobacteria Others 197
G_02458 K13626 cum Actinobacteria Others 197
G_00149 K03296 nml Actinobacteria Others 574
G_00149 K03296 nml Actinobacteria Others 574
G_02392 K04757 cum Actinobacteria Others 182
G_02392 K04757 cum Actinobacteria Others 182
G_03185 K03321 cum Actinobacteria Others 690
G_03185 K03321 cum Actinobacteria Others 690
G_03236 K03786 cum Actinobacteria Others 235
G_03236 K03786 cum Actinobacteria Others 235
G_00115 K03800 cum Actinobacteria Others 603
G_00115 K03800 cum Actinobacteria Others 603
G_01116 K02004 cum Actinobacteria Others 832
G_01116 K02004 cum Actinobacteria Others 832
G_01698 K02055 arh Actinobacteria Others 373
G_01698 K02055 arh Actinobacteria Others 373
G_02607 K02276 cum Actinobacteria Others 416
G_02607 K02276 cum Actinobacteria Others 416
G_03241 K04487 cum Actinobacteria Others 460
G_03241 K04487 cum Actinobacteria Others 460
G_00340 K07058 cum Actinobacteria Others 461
G_00340 K07058 cum Actinobacteria Others 461
G_02766 K03177 cum Actinobacteria Others 364
G_02766 K03177 cum Actinobacteria Others 364
G_03283 K00839 cum Actinobacteria Others 707
G_03283 K00839 cum Actinobacteria Others 707
G_02696 K06958 cum Actinobacteria Others 504
G_02696 K06958 cum Actinobacteria Others 504
G_03034 K02821 cum Actinobacteria Others 233
G_03034 K02821 cum Actinobacteria Others 233
G_01009 K05596 cum Actinobacteria Others 501
G_01009 K05596 cum Actinobacteria Others 501
G_03011 K01589 cum Actinobacteria Others 446
G_03011 K01589 cum Actinobacteria Others 446
G_02248 K01880 cum Actinobacteria Others 919
G_02248 K01880 cum Actinobacteria Others 919
G_00671 K04763 cum Actinobacteria Others 517
G_00671 K04763 cum Actinobacteria Others 517
G_00587 K05844 cum Actinobacteria Others 726
G_00587 K05844 cum Actinobacteria Others 726
G_00331 K02027 cum Actinobacteria Others 741
G_00331 K02027 cum Actinobacteria Others 741
G_01577 K00616 frp Actinobacteria Others 502
G_01577 K00616 frp Actinobacteria Others 502
G_02268 K09164 cum Actinobacteria Others 297
G_02268 K09164 cum Actinobacteria Others 297
G_00697 K02887 cum Actinobacteria Others 222
G_00697 K02887 cum Actinobacteria Others 222
G_02483 K09816 ndk Actinobacteria Others 67
G_02483 K09816 ndk Actinobacteria Others 67
G_02959 K06199 cum Actinobacteria Others 102
G_02959 K06199 cum Actinobacteria Others 102
G_02297 K16329 sfi Actinobacteria Others 285
G_02297 K16329 sfi Actinobacteria Others 285
G_00904 K01998 cum Actinobacteria Others 478
G_00904 K01998 cum Actinobacteria Others 478
G_03441 K04093 rtn Actinobacteria Others 167
G_03441 K04093 rtn Actinobacteria Others 167
G_00120 K00059 coo Firmicutes Clostridia 158
G_00108 K07693 ske Actinobacteria Others 258
G_00108 K07693 ske Actinobacteria Others 258
G_01177 K03501 cum Actinobacteria Others 136
G_01177 K03501 cum Actinobacteria Others 136
G_02794 K02115 cum Actinobacteria Others 555
G_02794 K02115 cum Actinobacteria Others 555
G_02020 K10543 cum Actinobacteria Others 635
G_02020 K10543 cum Actinobacteria Others 635
G_02224 K00812 cum Actinobacteria Others 711
G_02224 K00812 cum Actinobacteria Others 711
G_03242 K00767 cum Actinobacteria Others 360
G_03242 K00767 cum Actinobacteria Others 360
G_01895 K02956 cum Actinobacteria Others 174
G_01895 K02956 cum Actinobacteria Others 174
G_03120 K07552 cum Actinobacteria Others 568
G_03120 K07552 cum Actinobacteria Others 568
G_02810 K01586 cum Actinobacteria Others 749
G_02810 K01586 cum Actinobacteria Others 749
G_02403 K00982 cum Actinobacteria Others 1520
G_02403 K00982 cum Actinobacteria Others 1520
G_00966 K02992 cum Actinobacteria Others 312
G_00966 K02992 cum Actinobacteria Others 312
G_02991 K01992 mts Actinobacteria Others 324
G_02991 K01992 mts Actinobacteria Others 324
G_03485 K02529 cum Actinobacteria Others 523
G_03485 K02529 cum Actinobacteria Others 523
G_01076 K03973 ami Actinobacteria Others 62
G_01076 K03973 ami Actinobacteria Others 62
G_02714 K09959 cum Actinobacteria Others 221
G_02714 K09959 cum Actinobacteria Others 221
G_01355 K00950 cum Actinobacteria Others 220
G_01355 K00950 cum Actinobacteria Others 220
G_00637 K00549 cum Actinobacteria Others 627
G_00637 K00549 cum Actinobacteria Others 627
G_02326 K05815 mts Actinobacteria Others 390
G_02326 K05815 mts Actinobacteria Others 390
G_00842 K02052 cum Actinobacteria Others 537
G_00842 K02052 cum Actinobacteria Others 537
G_03411 K02026 cum Actinobacteria Others 469
G_03411 K02026 cum Actinobacteria Others 469
G_00370 K00865 cum Actinobacteria Others 286
G_00370 K00865 cum Actinobacteria Others 286
G_02448 K02426 cum Actinobacteria Others 255
G_02448 K02426 cum Actinobacteria Others 255
G_02158 K02015 cum Actinobacteria Others 340
G_02158 K02015 cum Actinobacteria Others 340
G_01539 K09009 cum Actinobacteria Others 293
G_01539 K09009 cum Actinobacteria Others 293
G_01940 K00945 cum Actinobacteria Others 339
G_01940 K00945 cum Actinobacteria Others 339
G_03340 K10119 mts Actinobacteria Others 385
G_03340 K10119 mts Actinobacteria Others 385
G_01885 K07058 mip Actinobacteria Others 201
G_01885 K07058 mip Actinobacteria Others 201
G_03159 K06148 cmi Actinobacteria Others 960
G_03159 K06148 cmi Actinobacteria Others 960
G_00557 K07005 mab Actinobacteria Others 107
G_00557 K07005 mab Actinobacteria Others 107
G_01213 K03343 mvd Actinobacteria Others 593
G_01213 K03343 mvd Actinobacteria Others 593
G_00388 K03711 cum Actinobacteria Others 247
G_00388 K03711 cum Actinobacteria Others 247
G_00305 K03686 cum Actinobacteria Others 341
G_00305 K03686 cum Actinobacteria Others 341
G_00840 K02564 cum Actinobacteria Others 427
G_00840 K02564 cum Actinobacteria Others 427
G_01022 K19270 cum Actinobacteria Others 277
G_01022 K19270 cum Actinobacteria Others 277
G_01382 K06988 src Actinobacteria Others 186
G_01382 K06988 src Actinobacteria Others 186
G_02792 K02114 cum Actinobacteria Others 155
G_02792 K02114 cum Actinobacteria Others 155
G_01472 K04757 cum Actinobacteria Others 189
G_01472 K04757 cum Actinobacteria Others 189
G_01828 K00433 ava Cyanobacteria Others 273
G_01828 K00433 ava Cyanobacteria Others 273
G_01565 K01267 cum Actinobacteria Others 716
G_01565 K01267 cum Actinobacteria Others 716
G_02700 K03702 cum Actinobacteria Others 1281
G_02700 K03702 cum Actinobacteria Others 1281
G_01653 K03657 cum Actinobacteria Others 238
G_01653 K03657 cum Actinobacteria Others 238
G_03282 K02083 cum Actinobacteria Others 593
G_03282 K02083 cum Actinobacteria Others 593
G_02937 K05794 cum Actinobacteria Others 540
G_02937 K05794 cum Actinobacteria Others 540
G_00536 K07304 cum Actinobacteria Others 335
G_00536 K07304 cum Actinobacteria Others 335
G_00497 K01191 cum Actinobacteria Others 838
G_00497 K01191 cum Actinobacteria Others 838
G_00935 K02948 cum Actinobacteria Others 233
G_00935 K02948 cum Actinobacteria Others 233
G_01673 K01990 cum Actinobacteria Others 479
G_01673 K01990 cum Actinobacteria Others 479
G_02915 K04096 cum Actinobacteria Others 417
G_02915 K04096 cum Actinobacteria Others 417
G_03200 K00761 cum Actinobacteria Others 410
G_03200 K00761 cum Actinobacteria Others 410
G_00393 K02804 cum Actinobacteria Others 759
G_00393 K02804 cum Actinobacteria Others 759
G_02146 K00941 arr Actinobacteria Others 304
G_02146 K00941 arr Actinobacteria Others 304
G_03396 K02025 frp Actinobacteria Others 399
G_03396 K02025 frp Actinobacteria Others 399
G_03311 K03284 cum Actinobacteria Others 603
G_03311 K03284 cum Actinobacteria Others 603
G_00443 K07670 cum Actinobacteria Others 426
G_00443 K07670 cum Actinobacteria Others 426
G_01186 K03629 cum Actinobacteria Others 655
G_01186 K03629 cum Actinobacteria Others 655
G_01175 K03497 cum Actinobacteria Others 555
G_01175 K03497 cum Actinobacteria Others 555
G_02854 K19577 cum Actinobacteria Others 503
G_02854 K19577 cum Actinobacteria Others 503
G_02936 K03644 cum Actinobacteria Others 606
G_02936 K03644 cum Actinobacteria Others 606
G_03142 K02026 cum Actinobacteria Others 466
G_03142 K02026 cum Actinobacteria Others 466
G_03095 K01895 cum Actinobacteria Others 1153
G_03095 K01895 cum Actinobacteria Others 1153
G_01567 K02446 cum Actinobacteria Others 577
G_01567 K02446 cum Actinobacteria Others 577
G_02463 K02406 mix Actinobacteria Others 367
G_02463 K02406 mix Actinobacteria Others 367
G_02464 K02407 cum Actinobacteria Others 432
G_02464 K02407 cum Actinobacteria Others 432
G_01786 K02484 mmi Actinobacteria Others 264
G_01786 K02484 mmi Actinobacteria Others 264
G_03505 K02017 cum Actinobacteria Others 277
G_03505 K02017 cum Actinobacteria Others 277
G_00525 K01256 cum Actinobacteria Others 1446
G_00525 K01256 cum Actinobacteria Others 1446
G_00094 K07032 fpn Firmicutes Bacilli 108
G_03076 K00943 cum Actinobacteria Others 276
G_03076 K00943 cum Actinobacteria Others 276
G_01102 K19304 fpp Gammaproteobacteria Others 78
G_00487 K01358 cum Actinobacteria Others 404
G_00487 K01358 cum Actinobacteria Others 404
G_02683 K02301 cum Actinobacteria Others 554
G_02683 K02301 cum Actinobacteria Others 554
G_03334 K03534 frp Actinobacteria Others 114
G_03334 K03534 frp Actinobacteria Others 114
G_03263 K09166 mts Actinobacteria Others 144
G_03263 K09166 mts Actinobacteria Others 144
G_01043 K01548 cum Actinobacteria Others 254
G_01043 K01548 cum Actinobacteria Others 254
G_03131 K02935 cum Actinobacteria Others 163
G_03131 K02935 cum Actinobacteria Others 163
G_02633 K13573 cum Actinobacteria Others 495
G_02633 K13573 cum Actinobacteria Others 495
G_00948 K02931 cum Actinobacteria Others 369
G_00948 K02931 cum Actinobacteria Others 369
G_00166 K01945 cum Actinobacteria Others 724
G_00166 K01945 cum Actinobacteria Others 724
G_02809 K00003 cum Actinobacteria Others 686
G_02809 K00003 cum Actinobacteria Others 686
G_01452 K19265 cum Actinobacteria Others 626
G_01452 K19265 cum Actinobacteria Others 626
G_02489 K02004 cmi Actinobacteria Others 350
G_02489 K02004 cmi Actinobacteria Others 350
G_00374 K07089 cum Actinobacteria Others 482
G_00374 K07089 cum Actinobacteria Others 482
G_01467 K05592 cum Actinobacteria Others 945
G_01467 K05592 cum Actinobacteria Others 945
G_01203 K20074 frp Actinobacteria Others 534
G_01203 K20074 frp Actinobacteria Others 534
G_02313 K02069 rav Actinobacteria Others 233
G_02313 K02069 rav Actinobacteria Others 233
G_01748 K03088 mts Actinobacteria Others 95
G_01748 K03088 mts Actinobacteria Others 95
G_01857 K00969 cum Actinobacteria Others 390
G_01857 K00969 cum Actinobacteria Others 390
G_00596 K01992 cum Actinobacteria Others 429
G_00596 K01992 cum Actinobacteria Others 429
G_00787 K01834 cum Actinobacteria Others 451
G_00787 K01834 cum Actinobacteria Others 451
G_00350 K01823 cum Actinobacteria Others 291
G_00350 K01823 cum Actinobacteria Others 291
G_02751 K03688 alu Actinobacteria Others 364
G_02751 K03688 alu Actinobacteria Others 364
G_03150 K02863 cum Actinobacteria Others 362
G_03150 K02863 cum Actinobacteria Others 362
G_03197 K00286 cum Actinobacteria Others 284
G_03197 K00286 cum Actinobacteria Others 284
G_02757 K01872 cum Actinobacteria Others 1489
G_02757 K01872 cum Actinobacteria Others 1489
G_00887 K13745 cfi Actinobacteria Others 508
G_00887 K13745 cfi Actinobacteria Others 508
G_00471 K01087 cum Actinobacteria Others 321
G_00471 K01087 cum Actinobacteria Others 321
G_02412 K00382 cum Actinobacteria Others 764
G_02412 K00382 cum Actinobacteria Others 764
G_01928 K01356 cum Actinobacteria Others 402
G_01928 K01356 cum Actinobacteria Others 402
G_01501 K09992 cum Actinobacteria Others 398
G_01501 K09992 cum Actinobacteria Others 398
G_00358 K07075 afo Actinobacteria Others 134
G_00358 K07075 afo Actinobacteria Others 134
G_03056 K02799 cum Actinobacteria Others 756
G_03056 K02799 cum Actinobacteria Others 756
G_03056 K02800 cum Actinobacteria Others 756
G_03056 K02800 cum Actinobacteria Others 756
G_00755 K03704 cum Actinobacteria Others 232
G_00755 K03704 cum Actinobacteria Others 232
G_02145 K07095 cum Actinobacteria Others 286
G_02145 K07095 cum Actinobacteria Others 286
G_02487 K00790 cum Actinobacteria Others 961
G_02487 K00790 cum Actinobacteria Others 961
G_00824 K00600 cum Actinobacteria Others 765
G_00824 K00600 cum Actinobacteria Others 765
G_01526 K08323 cum Actinobacteria Others 824
G_01526 K08323 cum Actinobacteria Others 824
G_03344 K00848 frp Actinobacteria Others 440
G_03344 K00848 frp Actinobacteria Others 440
G_01087 K05846 cum Actinobacteria Others 283
G_01087 K05846 cum Actinobacteria Others 283
G_02943 K02911 cum Actinobacteria Others 133
G_02943 K02911 cum Actinobacteria Others 133
G_01677 K01776 cum Actinobacteria Others 472
G_01677 K01776 cum Actinobacteria Others 472
G_00645 K00526 agy Actinobacteria Others 619
G_00645 K00526 agy Actinobacteria Others 619
G_02549 K02031 cum Actinobacteria Others 879
G_02549 K02031 cum Actinobacteria Others 879
G_02549 K02032 cum Actinobacteria Others 879
G_02549 K02032 cum Actinobacteria Others 879
G_01182 K02914 agy Actinobacteria Others 87
G_01182 K02914 agy Actinobacteria Others 87
G_02720 K00265 cum Actinobacteria Others 2828
G_02720 K00265 cum Actinobacteria Others 2828
G_00748 K07052 agy Actinobacteria Others 181
G_00748 K07052 agy Actinobacteria Others 181
G_02231 K03705 cum Actinobacteria Others 607
G_02231 K03705 cum Actinobacteria Others 607
G_01496 K04033 pir Planctomycetes Others 95
G_01496 K04033 pir Planctomycetes Others 95
G_01956 K06199 cum Actinobacteria Others 68
G_01956 K06199 cum Actinobacteria Others 68
G_02164 K01958 cum Actinobacteria Others 1965
G_02164 K01958 cum Actinobacteria Others 1965
G_01086 K05845 cum Actinobacteria Others 556
G_01086 K05845 cum Actinobacteria Others 556
G_00448 K03070 cum Actinobacteria Others 1730
G_00448 K03070 cum Actinobacteria Others 1730
G_00726 K02029 cum Actinobacteria Others 427
G_00726 K02029 cum Actinobacteria Others 427
G_00973 K02662 cum Actinobacteria Others 411
G_00973 K02662 cum Actinobacteria Others 411
G_01184 K02338 cum Actinobacteria Others 692
G_01184 K02338 cum Actinobacteria Others 692
G_01331 K13821 cum Actinobacteria Others 611
G_01331 K13821 cum Actinobacteria Others 611
G_00804 K00937 cum Actinobacteria Others 1373
G_00804 K00937 cum Actinobacteria Others 1373
G_02229 K02495 cum Actinobacteria Others 689
G_02229 K02495 cum Actinobacteria Others 689
G_03169 K00805 cum Actinobacteria Others 580
G_03169 K00805 cum Actinobacteria Others 580
G_03429 K17836 cum Actinobacteria Others 328
G_03429 K17836 cum Actinobacteria Others 328
G_02244 K03584 cum Actinobacteria Others 455
G_02244 K03584 cum Actinobacteria Others 455
G_02272 K00648 cum Actinobacteria Others 591
G_02272 K00648 cum Actinobacteria Others 591
G_01025 K01495 cum Actinobacteria Others 289
G_01025 K01495 cum Actinobacteria Others 289
G_01711 K03298 cum Actinobacteria Others 73
G_01711 K03298 cum Actinobacteria Others 73
G_00283 K03436 cum Actinobacteria Others 374
G_00283 K03436 cum Actinobacteria Others 374
G_02073 K09384 bfv Actinobacteria Others 578
G_02073 K09384 bfv Actinobacteria Others 578
G_01550 K03624 cum Actinobacteria Others 256
G_01550 K03624 cum Actinobacteria Others 256
G_02770 K02519 cum Actinobacteria Others 1165
G_02770 K02519 cum Actinobacteria Others 1165
G_00289 K02003 sbh Actinobacteria Others 289
G_00289 K02003 sbh Actinobacteria Others 289
G_00623 K09145 sma Actinobacteria Others 89
G_00623 K09145 sma Actinobacteria Others 89
G_00676 K00858 cum Actinobacteria Others 543
G_00676 K00858 cum Actinobacteria Others 543
G_02181 K01929 cum Actinobacteria Others 756
G_02181 K01929 cum Actinobacteria Others 756
G_03181 K07399 cum Actinobacteria Others 770
G_03181 K07399 cum Actinobacteria Others 770
G_02727 K01657 cum Actinobacteria Others 925
G_02727 K01657 cum Actinobacteria Others 925
G_01295 K17836 rtn Actinobacteria Others 250
G_01295 K17836 rtn Actinobacteria Others 250
G_00175 K03100 cum Actinobacteria Others 290
G_00175 K03100 cum Actinobacteria Others 290
G_02928 K00219 cum Actinobacteria Others 885
G_02928 K00219 cum Actinobacteria Others 885
G_02595 K00951 cum Actinobacteria Others 1479
G_02595 K00951 cum Actinobacteria Others 1479
G_02189 K06997 cum Actinobacteria Others 389
G_02189 K06997 cum Actinobacteria Others 389
G_03372 K10119 cum Actinobacteria Others 511
G_03372 K10119 cum Actinobacteria Others 511
G_02691 K03075 cum Actinobacteria Others 111
G_02691 K03075 cum Actinobacteria Others 111
G_01700 K02053 dva Actinobacteria Others 311
G_01700 K02053 dva Actinobacteria Others 311
G_02708 K02335 cum Actinobacteria Others 1634
G_02708 K02335 cum Actinobacteria Others 1634
G_02747 K00609 cum Actinobacteria Others 534
G_02747 K00609 cum Actinobacteria Others 534
G_01189 K02470 cum Actinobacteria Others 428
G_01189 K02470 cum Actinobacteria Others 428
G_01573 K03336 cum Actinobacteria Others 976
G_01573 K03336 cum Actinobacteria Others 976
G_02898 K16147 cum Actinobacteria Others 1196
G_02898 K16147 cum Actinobacteria Others 1196
G_01562 K03601 cum Actinobacteria Others 600
G_01562 K03601 cum Actinobacteria Others 600
G_01912 K00560 cum Actinobacteria Others 524
G_01912 K00560 cum Actinobacteria Others 524
G_01310 K01772 cum Actinobacteria Others 783
G_01310 K01772 cum Actinobacteria Others 783
G_00477 K00009 cum Actinobacteria Others 736
G_00477 K00009 cum Actinobacteria Others 736
G_03246 K01512 cum Actinobacteria Others 139
G_03246 K01512 cum Actinobacteria Others 139
G_03389 K00594 cum Actinobacteria Others 703
G_03389 K00594 cum Actinobacteria Others 703
G_02257 K02034 cum Actinobacteria Others 429
G_02257 K02034 cum Actinobacteria Others 429
G_00921 K01775 cum Actinobacteria Others 600
G_00921 K01775 cum Actinobacteria Others 600
G_00693 K00145 cum Actinobacteria Others 608
G_00693 K00145 cum Actinobacteria Others 608
G_01773 K01641 cum Actinobacteria Others 666
G_01773 K01641 cum Actinobacteria Others 666
G_02872 K06949 cum Actinobacteria Others 596
G_02872 K06949 cum Actinobacteria Others 596
G_02397 K07164 cum Actinobacteria Others 385
G_02397 K07164 cum Actinobacteria Others 385
G_00295 K03695 cmi Actinobacteria Others 1030
G_00295 K03695 cmi Actinobacteria Others 1030
G_01555 K12503 cum Actinobacteria Others 411
G_01555 K12503 cum Actinobacteria Others 411
