protein_id KEGG_Orthology species phylum genus num
G_05235 K02051 bju Alphaproteobacteria Others 560
G_05235 K02051 bju Alphaproteobacteria Others 560
G_03484 K07090 bja Alphaproteobacteria Others 321
G_03484 K07090 bja Alphaproteobacteria Others 321
G_05409 K07088 brs Alphaproteobacteria Others 475
G_05409 K07088 brs Alphaproteobacteria Others 475
G_04043 K00035 bbt Alphaproteobacteria Others 80
G_04043 K00035 bbt Alphaproteobacteria Others 80
G_03675 K00059 vei Betaproteobacteria Others 385
G_03675 K00059 vei Betaproteobacteria Others 385
G_01749 K01560 sus Acidobacteria Others 258
G_01749 K01560 sus Acidobacteria Others 258
G_03224 K03413 brs Alphaproteobacteria Others 235
G_03224 K03413 brs Alphaproteobacteria Others 235
G_03836 K03100 bja Alphaproteobacteria Others 400
G_03836 K03100 bja Alphaproteobacteria Others 400
G_03461 K00016 cnc Betaproteobacteria Others 204
G_03461 K00016 cnc Betaproteobacteria Others 204
G_04415 K01776 brs Alphaproteobacteria Others 404
G_04415 K01776 brs Alphaproteobacteria Others 404
G_03185 K07402 bju Alphaproteobacteria Others 374
G_03185 K07402 bju Alphaproteobacteria Others 374
G_06553 K07045 bja Alphaproteobacteria Others 625
G_06553 K07045 bja Alphaproteobacteria Others 625
G_05660 K00406 bja Alphaproteobacteria Others 508
G_05660 K00406 bja Alphaproteobacteria Others 508
G_00849 K02967 nwi Alphaproteobacteria Others 637
G_00849 K02967 nwi Alphaproteobacteria Others 637
G_05713 K00925 bju Alphaproteobacteria Others 658
G_05713 K00925 bju Alphaproteobacteria Others 658
G_04380 K07161 bbt Alphaproteobacteria Others 252
G_04380 K07161 bbt Alphaproteobacteria Others 252
G_05841 K03638 bju Alphaproteobacteria Others 283
G_05841 K03638 bju Alphaproteobacteria Others 283
G_02599 K11741 brc Alphaproteobacteria Others 170
G_02599 K11741 brc Alphaproteobacteria Others 170
G_01196 K07304 bja Alphaproteobacteria Others 419
G_01196 K07304 bja Alphaproteobacteria Others 419
G_05427 K01713 bju Alphaproteobacteria Others 427
G_05427 K01713 bju Alphaproteobacteria Others 427
G_02149 K14338 bja Alphaproteobacteria Others 1796
G_02149 K14338 bja Alphaproteobacteria Others 1796
G_01123 K00014 aol Alphaproteobacteria Others 363
G_01123 K00014 aol Alphaproteobacteria Others 363
G_04247 K03750 brs Alphaproteobacteria Others 661
G_04247 K03750 brs Alphaproteobacteria Others 661
G_00587 K01118 bja Alphaproteobacteria Others 313
G_00587 K01118 bja Alphaproteobacteria Others 313
G_04196 K03640 aol Alphaproteobacteria Others 304
G_04196 K03640 aol Alphaproteobacteria Others 304
G_05506 K07277 aol Alphaproteobacteria Others 1008
G_05506 K07277 aol Alphaproteobacteria Others 1008
G_01879 K02004 bja Alphaproteobacteria Others 1186
G_01879 K02004 bja Alphaproteobacteria Others 1186
G_02163 K02611 brs Alphaproteobacteria Others 389
G_02163 K02611 brs Alphaproteobacteria Others 389
G_02483 K00249 vei Betaproteobacteria Others 459
G_02483 K00249 vei Betaproteobacteria Others 459
G_02009 K17222 bju Alphaproteobacteria Others 394
G_02009 K17222 bju Alphaproteobacteria Others 394
G_03515 K01999 bos Alphaproteobacteria Others 443
G_03515 K01999 bos Alphaproteobacteria Others 443
G_06573 K00266 nha Alphaproteobacteria Others 863
G_06573 K00266 nha Alphaproteobacteria Others 863
G_06496 K03328 hdn Alphaproteobacteria Others 531
G_06496 K03328 hdn Alphaproteobacteria Others 531
G_04984 K04033 acx Gammaproteobacteria Others 100
G_00904 K00382 bju Alphaproteobacteria Others 899
G_00904 K00382 bju Alphaproteobacteria Others 899
G_06080 K00446 bja Alphaproteobacteria Others 628
G_06080 K00446 bja Alphaproteobacteria Others 628
G_03441 K03566 mcg Alphaproteobacteria Others 184
G_03441 K03566 mcg Alphaproteobacteria Others 184
G_04455 K00605 bju Alphaproteobacteria Others 643
G_04455 K00605 bju Alphaproteobacteria Others 643
G_01276 K11731 brc Alphaproteobacteria Others 717
G_01276 K11731 brc Alphaproteobacteria Others 717
G_00120 K03589 brc Alphaproteobacteria Others 451
G_00120 K03589 brc Alphaproteobacteria Others 451
G_05486 K03518 rhz Alphaproteobacteria Others 224
G_05486 K03518 rhz Alphaproteobacteria Others 224
G_00176 K02020 rhz Alphaproteobacteria Others 438
G_00176 K02020 rhz Alphaproteobacteria Others 438
G_03564 K01610 bbt Alphaproteobacteria Others 1032
G_03564 K01610 bbt Alphaproteobacteria Others 1032
G_05831 K00311 brs Alphaproteobacteria Others 1026
G_05831 K00311 brs Alphaproteobacteria Others 1026
G_02224 K07068 brs Alphaproteobacteria Others 80
G_02224 K07068 brs Alphaproteobacteria Others 80
G_05640 K01130 dti Deltaproteobacteria Others 957
G_05640 K01130 dti Deltaproteobacteria Others 957
G_00316 K02031 met Alphaproteobacteria Others 593
G_00316 K02031 met Alphaproteobacteria Others 593
G_00316 K02032 met Alphaproteobacteria Others 593
G_00316 K02032 met Alphaproteobacteria Others 593
G_05771 K00053 brs Alphaproteobacteria Others 626
G_05771 K00053 brs Alphaproteobacteria Others 626
G_01906 K09798 nha Alphaproteobacteria Others 510
G_01906 K09798 nha Alphaproteobacteria Others 510
G_06433 K06889 reu Betaproteobacteria Others 423
G_06433 K06889 reu Betaproteobacteria Others 423
G_01441 K05781 aol Alphaproteobacteria Others 451
G_01441 K05781 aol Alphaproteobacteria Others 451
G_02991 K02048 aol Alphaproteobacteria Others 517
G_02991 K02048 aol Alphaproteobacteria Others 517
G_06629 K12140 bja Alphaproteobacteria Others 327
G_06629 K12140 bja Alphaproteobacteria Others 327
G_05077 K09972 bra Alphaproteobacteria Others 476
G_05077 K09972 bra Alphaproteobacteria Others 476
G_06592 K00808 bja Alphaproteobacteria Others 975
G_06592 K00808 bja Alphaproteobacteria Others 975
G_03030 K07126 bju Alphaproteobacteria Others 431
G_03030 K07126 bju Alphaproteobacteria Others 431
G_06207 K07403 bja Alphaproteobacteria Others 549
G_06207 K07403 bja Alphaproteobacteria Others 549
G_03927 K15546 bju Alphaproteobacteria Others 489
G_03927 K15546 bju Alphaproteobacteria Others 489
G_01355 K01752 sno Alphaproteobacteria Others 607
G_01355 K01752 sno Alphaproteobacteria Others 607
G_05476 K03392 rhz Alphaproteobacteria Others 390
G_05476 K03392 rhz Alphaproteobacteria Others 390
G_03888 K05712 bph Betaproteobacteria Others 768
G_03888 K05712 bph Betaproteobacteria Others 768
G_04921 K01897 brc Alphaproteobacteria Others 1125
G_04921 K01897 brc Alphaproteobacteria Others 1125
G_02371 K00003 bja Alphaproteobacteria Others 689
G_02371 K00003 bja Alphaproteobacteria Others 689
G_00872 K01356 aol Alphaproteobacteria Others 408
G_00872 K01356 aol Alphaproteobacteria Others 408
G_00986 K02049 bju Alphaproteobacteria Others 416
G_00986 K02049 bju Alphaproteobacteria Others 416
G_03753 K15735 sbg Gammaproteobacteria Enterobacteria 134
G_01885 K01903 aol Alphaproteobacteria Others 697
G_01885 K01903 aol Alphaproteobacteria Others 697
G_04033 K01256 gvi Cyanobacteria Others 773
G_04033 K01256 gvi Cyanobacteria Others 773
G_02641 K02948 bju Alphaproteobacteria Others 244
G_02641 K02948 bju Alphaproteobacteria Others 244
G_06152 K07716 nha Alphaproteobacteria Others 831
G_06152 K07716 nha Alphaproteobacteria Others 831
G_05399 K00820 aol Alphaproteobacteria Others 1098
G_05399 K00820 aol Alphaproteobacteria Others 1098
G_03612 K05350 bja Alphaproteobacteria Others 813
G_03612 K05350 bja Alphaproteobacteria Others 813
G_04016 K00799 bju Alphaproteobacteria Others 363
G_04016 K00799 bju Alphaproteobacteria Others 363
G_03477 K00480 bhz Betaproteobacteria Others 248
G_03477 K00480 bhz Betaproteobacteria Others 248
G_02792 K18900 pve Betaproteobacteria Others 273
G_02792 K18900 pve Betaproteobacteria Others 273
G_05237 K02049 bju Alphaproteobacteria Others 487
G_05237 K02049 bju Alphaproteobacteria Others 487
G_06638 K03558 bbt Alphaproteobacteria Others 162
G_06638 K03558 bbt Alphaproteobacteria Others 162
G_01790 K01113 bbt Alphaproteobacteria Others 885
G_01790 K01113 bbt Alphaproteobacteria Others 885
G_01594 K03446 aol Alphaproteobacteria Others 572
G_01594 K03446 aol Alphaproteobacteria Others 572
G_05411 K01004 bja Alphaproteobacteria Others 247
G_05411 K01004 bja Alphaproteobacteria Others 247
G_03690 K16427 src Actinobacteria Others 299
G_03690 K16427 src Actinobacteria Others 299
G_02937 K02281 brs Alphaproteobacteria Others 321
G_02937 K02281 brs Alphaproteobacteria Others 321
G_00497 K00121 oca Alphaproteobacteria Others 529
G_00497 K00121 oca Alphaproteobacteria Others 529
G_00935 K03118 rpa Alphaproteobacteria Others 378
G_00935 K03118 rpa Alphaproteobacteria Others 378
G_01870 K02195 bja Alphaproteobacteria Others 366
G_01870 K02195 bja Alphaproteobacteria Others 366
G_04833 K07749 bur Betaproteobacteria Others 328
G_04833 K07749 bur Betaproteobacteria Others 328
G_02076 K01455 bra Alphaproteobacteria Others 775
G_02076 K01455 bra Alphaproteobacteria Others 775
G_06335 K05921 anx Firmicutes Bacilli 139
G_06381 K01993 bju Alphaproteobacteria Others 399
G_06381 K01993 bju Alphaproteobacteria Others 399
G_06111 K03549 bja Alphaproteobacteria Others 1062
G_06111 K03549 bja Alphaproteobacteria Others 1062
G_00443 K00615 aol Alphaproteobacteria Others 1037
G_00443 K00615 aol Alphaproteobacteria Others 1037
G_06128 K00901 bra Alphaproteobacteria Others 132
G_06128 K00901 bra Alphaproteobacteria Others 132
G_05297 K16079 rpa Alphaproteobacteria Others 173
G_05297 K16079 rpa Alphaproteobacteria Others 173
G_04994 K10441 bja Alphaproteobacteria Others 918
G_04994 K10441 bja Alphaproteobacteria Others 918
G_02936 K02282 bju Alphaproteobacteria Others 662
G_02936 K02282 bju Alphaproteobacteria Others 662
G_01567 K06153 nha Alphaproteobacteria Others 469
G_01567 K06153 nha Alphaproteobacteria Others 469
G_04595 K01754 bju Alphaproteobacteria Others 469
G_04595 K01754 bju Alphaproteobacteria Others 469
G_03914 K02038 bbt Alphaproteobacteria Others 469
G_03914 K02038 bbt Alphaproteobacteria Others 469
G_02540 K07091 brs Alphaproteobacteria Others 657
G_02540 K07091 brs Alphaproteobacteria Others 657
G_05942 K03772 ajs Betaproteobacteria Others 173
G_05942 K03772 ajs Betaproteobacteria Others 173
G_05793 K01679 bju Alphaproteobacteria Others 834
G_05793 K01679 bju Alphaproteobacteria Others 834
G_06489 K06911 brs Alphaproteobacteria Others 436
G_06489 K06911 brs Alphaproteobacteria Others 436
G_05244 K01626 bja Alphaproteobacteria Others 626
G_05244 K01626 bja Alphaproteobacteria Others 626
G_00665 K01768 bju Alphaproteobacteria Others 627
G_00665 K01768 bju Alphaproteobacteria Others 627
G_06694 K00457 brs Alphaproteobacteria Others 672
G_06694 K00457 brs Alphaproteobacteria Others 672
G_04733 K13060 bju Alphaproteobacteria Others 299
G_04733 K13060 bju Alphaproteobacteria Others 299
G_01264 K02035 brs Alphaproteobacteria Others 896
G_01264 K02035 brs Alphaproteobacteria Others 896
G_04867 K01644 daa Alphaproteobacteria Others 311
G_04867 K01644 daa Alphaproteobacteria Others 311
G_02023 K00249 bmu Betaproteobacteria Others 466
G_02023 K00249 bmu Betaproteobacteria Others 466
G_00264 K07497 rir Alphaproteobacteria Others 258
G_00264 K07497 rir Alphaproteobacteria Others 258
G_02453 K01066 bju Alphaproteobacteria Others 445
G_02453 K01066 bju Alphaproteobacteria Others 445
G_02370 K11532 bra Alphaproteobacteria Others 619
G_02370 K11532 bra Alphaproteobacteria Others 619
G_06185 K02049 bpa Betaproteobacteria Others 294
G_06185 K02049 bpa Betaproteobacteria Others 294
G_03583 K02018 bja Alphaproteobacteria Others 415
G_03583 K02018 bja Alphaproteobacteria Others 415
G_05706 K13041 brh Betaproteobacteria Others 160
G_05706 K13041 brh Betaproteobacteria Others 160
G_06289 K02224 con Alphaproteobacteria Others 545
G_06289 K02224 con Alphaproteobacteria Others 545
G_01891 K00382 brc Alphaproteobacteria Others 868
G_01891 K00382 brc Alphaproteobacteria Others 868
G_03263 K04078 bbt Alphaproteobacteria Others 179
G_03263 K04078 bbt Alphaproteobacteria Others 179
G_01191 K07302 bju Alphaproteobacteria Others 306
G_01191 K07302 bju Alphaproteobacteria Others 306
G_02633 K06179 nha Alphaproteobacteria Others 609
G_02633 K06179 nha Alphaproteobacteria Others 609
G_04679 K02501 lst Spirochaetes Others 234
G_04679 K02501 lst Spirochaetes Others 234
G_06349 K06978 rhz Alphaproteobacteria Others 754
G_06349 K06978 rhz Alphaproteobacteria Others 754
G_04704 K01628 bja Alphaproteobacteria Others 340
G_04704 K01628 bja Alphaproteobacteria Others 340
G_01063 K03769 bju Alphaproteobacteria Others 477
G_01063 K03769 bju Alphaproteobacteria Others 477
G_01595 K16168 aol Alphaproteobacteria Others 211
G_01595 K16168 aol Alphaproteobacteria Others 211
G_06195 K03446 brs Alphaproteobacteria Others 691
G_06195 K03446 brs Alphaproteobacteria Others 691
G_02809 K01247 bju Alphaproteobacteria Others 350
G_02809 K01247 bju Alphaproteobacteria Others 350
G_03760 K08195 bxe Betaproteobacteria Others 280
G_03760 K08195 bxe Betaproteobacteria Others 280
G_01452 K06162 bja Alphaproteobacteria Others 516
G_01452 K06162 bja Alphaproteobacteria Others 516
G_02674 K06147 brs Alphaproteobacteria Others 1041
G_02674 K06147 brs Alphaproteobacteria Others 1041
G_05672 K14986 nha Alphaproteobacteria Others 652
G_05672 K14986 nha Alphaproteobacteria Others 652
G_03767 K03566 bja Alphaproteobacteria Others 191
G_03767 K03566 bja Alphaproteobacteria Others 191
G_04293 K01259 bja Alphaproteobacteria Others 516
G_04293 K01259 bja Alphaproteobacteria Others 516
G_00596 K08641 brs Alphaproteobacteria Others 365
G_00596 K08641 brs Alphaproteobacteria Others 365
G_00826 K09810 bbt Alphaproteobacteria Others 385
G_00826 K09810 bbt Alphaproteobacteria Others 385
G_03101 K03406 bja Alphaproteobacteria Others 660
G_03101 K03406 bja Alphaproteobacteria Others 660
G_05053 K03743 bja Alphaproteobacteria Others 270
G_05053 K03743 bja Alphaproteobacteria Others 270
G_04920 K01995 brc Alphaproteobacteria Others 439
G_04920 K01995 brc Alphaproteobacteria Others 439
G_04310 K02030 brs Alphaproteobacteria Others 419
G_04310 K02030 brs Alphaproteobacteria Others 419
G_02646 K02907 rpa Alphaproteobacteria Others 112
G_02646 K02907 rpa Alphaproteobacteria Others 112
G_05921 K10806 bja Alphaproteobacteria Others 224
G_05921 K10806 bja Alphaproteobacteria Others 224
G_05797 K02895 bju Alphaproteobacteria Others 1216
G_05797 K02895 bju Alphaproteobacteria Others 1216
G_03197 K01821 bja Alphaproteobacteria Others 131
G_03197 K01821 bja Alphaproteobacteria Others 131
G_02757 K02022 bbt Alphaproteobacteria Others 532
G_02757 K02022 bbt Alphaproteobacteria Others 532
G_00887 K03075 bja Alphaproteobacteria Others 154
G_00887 K03075 bja Alphaproteobacteria Others 154
G_04906 K17226 bja Alphaproteobacteria Others 437
G_04906 K17226 bja Alphaproteobacteria Others 437
G_04781 K03518 rhz Alphaproteobacteria Others 242
G_04781 K03518 rhz Alphaproteobacteria Others 242
G_01816 K02471 brs Alphaproteobacteria Others 1058
G_01816 K02471 brs Alphaproteobacteria Others 1058
G_01033 K07090 ead Alphaproteobacteria Others 117
G_01033 K07090 ead Alphaproteobacteria Others 117
G_04872 K00059 mip Actinobacteria Others 136
G_04872 K00059 mip Actinobacteria Others 136
G_03624 K00013 nha Alphaproteobacteria Others 715
G_03624 K00013 nha Alphaproteobacteria Others 715
G_02173 K01426 bbt Alphaproteobacteria Others 746
G_02173 K01426 bbt Alphaproteobacteria Others 746
G_04860 K02461 nha Alphaproteobacteria Others 335
G_04860 K02461 nha Alphaproteobacteria Others 335
G_04450 K00031 bja Alphaproteobacteria Others 778
G_04450 K00031 bja Alphaproteobacteria Others 778
G_02656 K02904 brc Alphaproteobacteria Others 122
G_02656 K02904 brc Alphaproteobacteria Others 122
G_03018 K02557 bra Alphaproteobacteria Others 506
G_03018 K02557 bra Alphaproteobacteria Others 506
G_01961 K02379 brs Alphaproteobacteria Others 304
G_01961 K02379 brs Alphaproteobacteria Others 304
G_03486 K01857 brs Alphaproteobacteria Others 757
G_03486 K01857 brs Alphaproteobacteria Others 757
G_01677 K02342 brc Alphaproteobacteria Others 388
G_01677 K02342 brc Alphaproteobacteria Others 388
G_01182 K09970 bju Alphaproteobacteria Others 546
G_01182 K09970 bju Alphaproteobacteria Others 546
G_06753 K00640 brs Alphaproteobacteria Others 497
G_06753 K00640 brs Alphaproteobacteria Others 497
G_06114 K02051 bra Alphaproteobacteria Others 100
G_06114 K02051 bra Alphaproteobacteria Others 100
G_00748 K07010 brs Alphaproteobacteria Others 455
G_00748 K07010 brs Alphaproteobacteria Others 455
G_00732 K03517 bra Alphaproteobacteria Others 518
G_00732 K03517 bra Alphaproteobacteria Others 518
G_00336 K15554 pre Gammaproteobacteria Others 203
G_01956 K02667 des Deltaproteobacteria Others 330
G_01956 K02667 des Deltaproteobacteria Others 330
G_02164 K02612 brs Alphaproteobacteria Others 295
G_02164 K02612 brs Alphaproteobacteria Others 295
G_05032 K01715 chy Firmicutes Clostridia 177
G_00973 K07119 bju Alphaproteobacteria Others 570
G_00973 K07119 bju Alphaproteobacteria Others 570
G_03239 K03601 bja Alphaproteobacteria Others 800
G_03239 K03601 bja Alphaproteobacteria Others 800
G_04656 K01998 bbt Alphaproteobacteria Others 611
G_04656 K01998 bbt Alphaproteobacteria Others 611
G_04624 K16165 bja Alphaproteobacteria Others 453
G_04624 K16165 bja Alphaproteobacteria Others 453
G_00741 K02871 rpa Alphaproteobacteria Others 296
G_00741 K02871 rpa Alphaproteobacteria Others 296
G_00253 K02412 bja Alphaproteobacteria Others 783
G_00253 K02412 bja Alphaproteobacteria Others 783
G_04854 K02455 nha Alphaproteobacteria Others 541
G_04854 K02455 nha Alphaproteobacteria Others 541
G_03780 K00108 pgv Alphaproteobacteria Others 360
G_03780 K00108 pgv Alphaproteobacteria Others 360
G_04241 K14974 bju Alphaproteobacteria Others 592
G_04241 K14974 bju Alphaproteobacteria Others 592
G_06787 K03294 brs Alphaproteobacteria Others 648
G_06787 K03294 brs Alphaproteobacteria Others 648
G_03800 K03519 rhz Alphaproteobacteria Others 327
G_03800 K03519 rhz Alphaproteobacteria Others 327
G_00040 K12511 rhz Alphaproteobacteria Others 438
G_00040 K12511 rhz Alphaproteobacteria Others 438
G_02073 K11961 brs Alphaproteobacteria Others 609
G_02073 K11961 brs Alphaproteobacteria Others 609
G_04633 K09136 mlo Alphaproteobacteria Others 185
G_04633 K09136 mlo Alphaproteobacteria Others 185
G_02085 K05800 ppu Gammaproteobacteria Others 144
G_06524 K03307 azc Alphaproteobacteria Others 503
G_06524 K03307 azc Alphaproteobacteria Others 503
G_00289 K15553 bju Alphaproteobacteria Others 526
G_00289 K15553 bju Alphaproteobacteria Others 526
G_00676 K00685 bja Alphaproteobacteria Others 511
G_00676 K00685 bja Alphaproteobacteria Others 511
G_02181 K01999 brs Alphaproteobacteria Others 756
G_02181 K01999 brs Alphaproteobacteria Others 756
G_04097 K09117 bju Alphaproteobacteria Others 252
G_04097 K09117 bju Alphaproteobacteria Others 252
G_01094 K00795 bja Alphaproteobacteria Others 473
G_01094 K00795 bja Alphaproteobacteria Others 473
G_03765 K14333 bbr Betaproteobacteria Others 275
G_03765 K14333 bbr Betaproteobacteria Others 275
G_02525 K11175 bja Alphaproteobacteria Others 346
G_02525 K11175 bja Alphaproteobacteria Others 346
G_04628 K01821 brc Alphaproteobacteria Others 131
G_04628 K01821 brc Alphaproteobacteria Others 131
G_02261 K06045 rhi Alphaproteobacteria Others 1122
G_02261 K06045 rhi Alphaproteobacteria Others 1122
G_03534 K06173 bja Alphaproteobacteria Others 399
G_03534 K06173 bja Alphaproteobacteria Others 399
G_05781 K09937 brs Alphaproteobacteria Others 117
G_05781 K09937 brs Alphaproteobacteria Others 117
G_05859 K03744 bju Alphaproteobacteria Others 331
G_05859 K03744 bju Alphaproteobacteria Others 331
G_06790 K08998 nha Alphaproteobacteria Others 180
G_06790 K08998 nha Alphaproteobacteria Others 180
G_05059 K09991 nha Alphaproteobacteria Others 220
G_05059 K09991 nha Alphaproteobacteria Others 220
G_03053 K03550 brs Alphaproteobacteria Others 352
G_03053 K03550 brs Alphaproteobacteria Others 352
G_04706 K08484 brc Alphaproteobacteria Others 74
G_04706 K08484 brc Alphaproteobacteria Others 74
