protein_id KEGG_Orthology species phylum genus num
G_04123 K00873 jag Betaproteobacteria Others 916
G_04123 K00873 jag Betaproteobacteria Others 916
G_00808 K03694 jag Betaproteobacteria Others 1420
G_00808 K03694 jag Betaproteobacteria Others 1420
G_02475 K00380 jag Betaproteobacteria Others 879
G_02475 K00380 jag Betaproteobacteria Others 879
G_02707 K10554 jag Betaproteobacteria Others 331
G_02707 K10554 jag Betaproteobacteria Others 331
G_03944 K04561 bpt Betaproteobacteria Others 1168
G_03944 K04561 bpt Betaproteobacteria Others 1168
G_00961 K13490 jag Betaproteobacteria Others 964
G_00961 K13490 jag Betaproteobacteria Others 964
G_00970 K06949 jag Betaproteobacteria Others 532
G_00970 K06949 jag Betaproteobacteria Others 532
G_03337 K00053 jag Betaproteobacteria Others 678
G_03337 K00053 jag Betaproteobacteria Others 678
G_00256 K00549 mnr Betaproteobacteria Others 1125
G_00256 K00549 mnr Betaproteobacteria Others 1125
G_05354 K02014 cfu Betaproteobacteria Others 1152
G_05354 K02014 cfu Betaproteobacteria Others 1152
G_02000 K13771 jag Betaproteobacteria Others 232
G_02000 K13771 jag Betaproteobacteria Others 232
G_00701 K06222 rin Betaproteobacteria Others 73
G_00701 K06222 rin Betaproteobacteria Others 73
G_03709 K01429 jag Betaproteobacteria Others 202
G_03709 K01429 jag Betaproteobacteria Others 202
G_00911 K15548 mmb Betaproteobacteria Others 258
G_00911 K15548 mmb Betaproteobacteria Others 258
G_04298 K01756 jag Betaproteobacteria Others 894
G_04298 K01756 jag Betaproteobacteria Others 894
G_00839 K00640 ali Alphaproteobacteria Others 144
G_00839 K00640 ali Alphaproteobacteria Others 144
G_00707 K07141 jag Betaproteobacteria Others 204
G_00707 K07141 jag Betaproteobacteria Others 204
G_05222 K03711 jag Betaproteobacteria Others 209
G_05222 K03711 jag Betaproteobacteria Others 209
G_02276 K01962 har Betaproteobacteria Others 641
G_02276 K01962 har Betaproteobacteria Others 641
G_00794 K07091 jag Betaproteobacteria Others 152
G_00794 K07091 jag Betaproteobacteria Others 152
G_00454 K02886 cfu Betaproteobacteria Others 519
G_00454 K02886 cfu Betaproteobacteria Others 519
G_05235 K01886 jag Betaproteobacteria Others 1040
G_05235 K01886 jag Betaproteobacteria Others 1040
G_00847 K01912 nio Nitrospirae Others 239
G_00847 K01912 nio Nitrospirae Others 239
G_04120 K01588 jag Betaproteobacteria Others 186
G_04120 K01588 jag Betaproteobacteria Others 186
G_03675 K18902 jag Betaproteobacteria Others 1590
G_03675 K18902 jag Betaproteobacteria Others 1590
G_03836 K00549 gca Betaproteobacteria Others 1180
G_03836 K00549 gca Betaproteobacteria Others 1180
G_00149 K01996 jag Betaproteobacteria Others 440
G_00149 K01996 jag Betaproteobacteria Others 440
G_00082 K10562 hse Betaproteobacteria Others 689
G_00082 K10562 hse Betaproteobacteria Others 689
G_03185 K05799 cnc Betaproteobacteria Others 360
G_03185 K05799 cnc Betaproteobacteria Others 360
G_00849 K00640 bfn Betaproteobacteria Others 127
G_00849 K00640 bfn Betaproteobacteria Others 127
G_00340 K09165 mmb Betaproteobacteria Others 113
G_00340 K09165 mmb Betaproteobacteria Others 113
G_03209 K09159 jag Betaproteobacteria Others 134
G_03209 K09159 jag Betaproteobacteria Others 134
G_04465 K05896 jag Betaproteobacteria Others 434
G_04465 K05896 jag Betaproteobacteria Others 434
G_05446 K16328 mnr Betaproteobacteria Others 446
G_05446 K16328 mnr Betaproteobacteria Others 446
G_00739 K02005 jag Betaproteobacteria Others 654
G_00739 K02005 jag Betaproteobacteria Others 654
G_05427 K03457 jag Betaproteobacteria Others 851
G_05427 K03457 jag Betaproteobacteria Others 851
G_02149 K09808 jag Betaproteobacteria Others 659
G_02149 K09808 jag Betaproteobacteria Others 659
G_04315 K09983 jag Betaproteobacteria Others 222
G_04315 K09983 jag Betaproteobacteria Others 222
G_01123 K03639 pve Betaproteobacteria Others 438
G_01123 K03639 pve Betaproteobacteria Others 438
G_04914 K03750 jag Betaproteobacteria Others 622
G_04914 K03750 jag Betaproteobacteria Others 622
G_02268 K01990 mnr Betaproteobacteria Others 471
G_02268 K01990 mnr Betaproteobacteria Others 471
G_02163 K01995 cfu Betaproteobacteria Others 920
G_02163 K01995 cfu Betaproteobacteria Others 920
G_02163 K01998 cfu Betaproteobacteria Others 920
G_02163 K01998 cfu Betaproteobacteria Others 920
G_02483 K07152 jag Betaproteobacteria Others 252
G_02483 K07152 jag Betaproteobacteria Others 252
G_03293 K11891 jag Betaproteobacteria Others 1761
G_03293 K11891 jag Betaproteobacteria Others 1761
G_03515 K07303 ack Betaproteobacteria Others 709
G_03515 K07303 ack Betaproteobacteria Others 709
G_01823 K03543 rbu Betaproteobacteria Others 441
G_01823 K03543 rbu Betaproteobacteria Others 441
G_03441 K07638 jag Betaproteobacteria Others 652
G_03441 K07638 jag Betaproteobacteria Others 652
G_01276 K03852 rha Actinobacteria Others 237
G_01276 K03852 rha Actinobacteria Others 237
G_04455 K01885 jag Betaproteobacteria Others 848
G_04455 K01885 jag Betaproteobacteria Others 848
G_04473 K05874 har Betaproteobacteria Others 335
G_04473 K05874 har Betaproteobacteria Others 335
G_02224 K07017 jag Betaproteobacteria Others 305
G_02224 K07017 jag Betaproteobacteria Others 305
G_04634 K02416 jag Betaproteobacteria Others 406
G_04634 K02416 jag Betaproteobacteria Others 406
G_00209 K07814 jag Betaproteobacteria Others 647
G_00209 K07814 jag Betaproteobacteria Others 647
G_01441 K08998 jag Betaproteobacteria Others 122
G_01441 K08998 jag Betaproteobacteria Others 122
G_02838 K06415 cvi Betaproteobacteria Others 780
G_02838 K06415 cvi Betaproteobacteria Others 780
G_00546 K02806 jag Betaproteobacteria Others 321
G_00546 K02806 jag Betaproteobacteria Others 321
G_02288 K06193 jag Betaproteobacteria Others 179
G_02288 K06193 jag Betaproteobacteria Others 179
G_02326 K01176 rbn Betaproteobacteria Others 652
G_02326 K01176 rbn Betaproteobacteria Others 652
G_03888 K01465 jag Betaproteobacteria Others 736
G_03888 K01465 jag Betaproteobacteria Others 736
G_00842 K05946 mye Actinobacteria Others 413
G_00842 K05946 mye Actinobacteria Others 413
G_02438 K03406 mnr Betaproteobacteria Others 429
G_02438 K03406 mnr Betaproteobacteria Others 429
G_02371 K15555 jag Betaproteobacteria Others 352
G_02371 K15555 jag Betaproteobacteria Others 352
G_00878 K16089 mnr Betaproteobacteria Others 820
G_00878 K16089 mnr Betaproteobacteria Others 820
G_01975 K05712 bph Betaproteobacteria Others 715
G_01975 K05712 bph Betaproteobacteria Others 715
G_01539 K09811 jag Betaproteobacteria Others 382
G_01539 K09811 jag Betaproteobacteria Others 382
G_00872 K03413 mnr Betaproteobacteria Others 268
G_00872 K03413 mnr Betaproteobacteria Others 268
G_00986 K07039 jag Betaproteobacteria Others 379
G_00986 K07039 jag Betaproteobacteria Others 379
G_03753 K03088 avn Gammaproteobacteria Others 190
G_00557 K03690 jag Betaproteobacteria Others 264
G_00557 K03690 jag Betaproteobacteria Others 264
G_04683 K03406 jag Betaproteobacteria Others 683
G_04683 K03406 jag Betaproteobacteria Others 683
G_04809 K16371 lez Gammaproteobacteria Others 536
G_03612 K00362 jag Betaproteobacteria Others 1511
G_03612 K00362 jag Betaproteobacteria Others 1511
G_00388 K02459 jag Betaproteobacteria Others 232
G_00388 K02459 jag Betaproteobacteria Others 232
G_04016 K01996 dar Betaproteobacteria Others 347
G_04016 K01996 dar Betaproteobacteria Others 347
G_00681 K08303 mnr Betaproteobacteria Others 840
G_00681 K08303 mnr Betaproteobacteria Others 840
G_04100 K03743 jag Betaproteobacteria Others 169
G_04100 K03743 jag Betaproteobacteria Others 169
G_01804 K14998 cfu Betaproteobacteria Others 272
G_01804 K14998 cfu Betaproteobacteria Others 272
G_04732 K01951 jag Betaproteobacteria Others 1064
G_04732 K01951 jag Betaproteobacteria Others 1064
G_02792 K00901 mnr Betaproteobacteria Others 167
G_02792 K00901 mnr Betaproteobacteria Others 167
G_01370 K10440 jag Betaproteobacteria Others 541
G_01370 K10440 jag Betaproteobacteria Others 541
G_01790 K01008 har Betaproteobacteria Others 546
G_01790 K01008 har Betaproteobacteria Others 546
G_02700 K01485 jag Betaproteobacteria Others 734
G_02700 K01485 jag Betaproteobacteria Others 734
G_01653 K02871 jag Betaproteobacteria Others 292
G_01653 K02871 jag Betaproteobacteria Others 292
G_02937 K00616 jag Betaproteobacteria Others 556
G_02937 K00616 jag Betaproteobacteria Others 556
G_00497 K01735 mnr Betaproteobacteria Others 915
G_00497 K01735 mnr Betaproteobacteria Others 915
G_01870 K03769 jag Betaproteobacteria Others 409
G_01870 K03769 jag Betaproteobacteria Others 409
G_04569 K02056 jag Betaproteobacteria Others 493
G_04569 K02056 jag Betaproteobacteria Others 493
G_04833 K07234 har Betaproteobacteria Others 290
G_04833 K07234 har Betaproteobacteria Others 290
G_02076 K01069 jag Betaproteobacteria Others 406
G_02076 K01069 jag Betaproteobacteria Others 406
G_02915 K02406 mnr Betaproteobacteria Others 520
G_02915 K02406 mnr Betaproteobacteria Others 520
G_02146 K03424 mnr Betaproteobacteria Others 389
G_02146 K03424 mnr Betaproteobacteria Others 389
G_00443 K02946 jag Betaproteobacteria Others 209
G_00443 K02946 jag Betaproteobacteria Others 209
G_05297 K03744 aoc Tenericutes Others 264
G_05297 K03744 aoc Tenericutes Others 264
G_05392 K03979 jag Betaproteobacteria Others 631
G_05392 K03979 jag Betaproteobacteria Others 631
G_01589 K00286 jag Betaproteobacteria Others 362
G_01589 K00286 jag Betaproteobacteria Others 362
G_02151 K12542 pre Gammaproteobacteria Others 226
G_03095 K00764 jag Betaproteobacteria Others 949
G_03095 K00764 jag Betaproteobacteria Others 949
G_03914 K01961 jag Betaproteobacteria Others 926
G_03914 K01961 jag Betaproteobacteria Others 926
G_03418 K07788 jag Betaproteobacteria Others 1593
G_03418 K07788 jag Betaproteobacteria Others 1593
G_02540 K11689 jag Betaproteobacteria Others 357
G_02540 K11689 jag Betaproteobacteria Others 357
G_03899 K00941 jag Betaproteobacteria Others 404
G_03899 K00941 jag Betaproteobacteria Others 404
G_00609 K00640 jag Betaproteobacteria Others 459
G_00609 K00640 jag Betaproteobacteria Others 459
G_00665 K01652 jag Betaproteobacteria Others 853
G_00665 K01652 jag Betaproteobacteria Others 853
G_04733 K06867 pbh Betaproteobacteria Others 180
G_04733 K06867 pbh Betaproteobacteria Others 180
G_02419 K11068 jag Betaproteobacteria Others 299
G_02419 K11068 jag Betaproteobacteria Others 299
G_02023 K02529 jag Betaproteobacteria Others 547
G_02023 K02529 jag Betaproteobacteria Others 547
G_00525 K02016 ctt Betaproteobacteria Others 453
G_00525 K02016 ctt Betaproteobacteria Others 453
G_02572 K00508 cvi Betaproteobacteria Others 342
G_02572 K00508 cvi Betaproteobacteria Others 342
G_00264 K01259 jag Betaproteobacteria Others 568
G_00264 K01259 jag Betaproteobacteria Others 568
G_02370 K15554 jag Betaproteobacteria Others 320
G_02370 K15554 jag Betaproteobacteria Others 320
G_01845 K10440 hse Betaproteobacteria Others 393
G_01845 K10440 hse Betaproteobacteria Others 393
G_01247 K01749 jag Betaproteobacteria Others 500
G_01247 K01749 jag Betaproteobacteria Others 500
G_01891 K07017 mnr Betaproteobacteria Others 342
G_01891 K07017 mnr Betaproteobacteria Others 342
G_01043 K00794 jag Betaproteobacteria Others 284
G_01043 K00794 jag Betaproteobacteria Others 284
G_03589 K11963 jag Betaproteobacteria Others 341
G_03589 K11963 jag Betaproteobacteria Others 341
G_03131 K07774 jag Betaproteobacteria Others 399
G_03131 K07774 jag Betaproteobacteria Others 399
G_04679 K06950 jag Betaproteobacteria Others 271
G_04679 K06950 jag Betaproteobacteria Others 271
G_02633 K06287 jag Betaproteobacteria Others 373
G_02633 K06287 jag Betaproteobacteria Others 373
G_01582 K03179 jag Betaproteobacteria Others 442
G_01582 K03179 jag Betaproteobacteria Others 442
G_04704 K01265 jag Betaproteobacteria Others 519
G_04704 K01265 jag Betaproteobacteria Others 519
G_00166 K02113 mnr Betaproteobacteria Others 296
G_00166 K02113 mnr Betaproteobacteria Others 296
G_01595 K11473 jag Betaproteobacteria Others 714
G_01595 K11473 jag Betaproteobacteria Others 714
G_01371 K02529 jag Betaproteobacteria Others 427
G_01371 K02529 jag Betaproteobacteria Others 427
G_02809 K00685 jag Betaproteobacteria Others 455
G_02809 K00685 jag Betaproteobacteria Others 455
G_04182 K03687 jag Betaproteobacteria Others 288
G_04182 K03687 jag Betaproteobacteria Others 288
G_05205 K03820 aba Acidobacteria Others 164
G_05205 K03820 aba Acidobacteria Others 164
G_01452 K06151 hse Betaproteobacteria Others 898
G_01452 K06151 hse Betaproteobacteria Others 898
G_04396 K00937 jag Betaproteobacteria Others 1262
G_04396 K00937 jag Betaproteobacteria Others 1262
G_03767 K03417 jag Betaproteobacteria Others 516
G_03767 K03417 jag Betaproteobacteria Others 516
G_04293 K16211 jag Betaproteobacteria Others 395
G_04293 K16211 jag Betaproteobacteria Others 395
G_01748 K18900 ege Gammaproteobacteria Enterobacteria 380
G_00596 K07346 jag Betaproteobacteria Others 302
G_00596 K07346 jag Betaproteobacteria Others 302
G_00047 K03648 jag Betaproteobacteria Others 349
G_00047 K03648 jag Betaproteobacteria Others 349
G_04348 K06147 jag Betaproteobacteria Others 993
G_04348 K06147 jag Betaproteobacteria Others 993
G_00826 K02455 jag Betaproteobacteria Others 530
G_00826 K02455 jag Betaproteobacteria Others 530
G_01849 K07119 jag Betaproteobacteria Others 526
G_01849 K07119 jag Betaproteobacteria Others 526
G_03101 K02314 jag Betaproteobacteria Others 875
G_03101 K02314 jag Betaproteobacteria Others 875
G_02751 K00627 jag Betaproteobacteria Others 665
G_02751 K00627 jag Betaproteobacteria Others 665
G_04310 K03293 reu Betaproteobacteria Others 736
G_04310 K03293 reu Betaproteobacteria Others 736
G_02646 K01734 jag Betaproteobacteria Others 226
G_02646 K01734 jag Betaproteobacteria Others 226
G_00390 K02461 jag Betaproteobacteria Others 304
G_00390 K02461 jag Betaproteobacteria Others 304
G_03197 K01768 har Betaproteobacteria Others 194
G_03197 K01768 har Betaproteobacteria Others 194
G_02757 K18903 jag Betaproteobacteria Others 568
G_02757 K18903 jag Betaproteobacteria Others 568
G_00887 K03561 mnr Betaproteobacteria Others 339
G_00887 K03561 mnr Betaproteobacteria Others 339
G_00471 K03076 jag Betaproteobacteria Others 709
G_00471 K03076 jag Betaproteobacteria Others 709
G_04155 K00970 jag Betaproteobacteria Others 806
G_04155 K00970 jag Betaproteobacteria Others 806
G_01285 K02014 jag Betaproteobacteria Others 1549
G_01285 K02014 jag Betaproteobacteria Others 1549
G_02412 K01066 sfw Gammaproteobacteria Enterobacteria 301
G_00215 K00760 jag Betaproteobacteria Others 350
G_00215 K00760 jag Betaproteobacteria Others 350
G_01501 K06923 jag Betaproteobacteria Others 506
G_01501 K06923 jag Betaproteobacteria Others 506
G_01033 K02672 jag Betaproteobacteria Others 337
G_01033 K02672 jag Betaproteobacteria Others 337
G_01694 K03642 jag Betaproteobacteria Others 302
G_01694 K03642 jag Betaproteobacteria Others 302
G_03624 K17322 jag Betaproteobacteria Others 485
G_03624 K17322 jag Betaproteobacteria Others 485
G_04000 K02455 jag Betaproteobacteria Others 407
G_04000 K02455 jag Betaproteobacteria Others 407
G_02173 K19181 vei Betaproteobacteria Others 353
G_02173 K19181 vei Betaproteobacteria Others 353
G_02324 K01740 jag Betaproteobacteria Others 771
G_02324 K01740 jag Betaproteobacteria Others 771
G_03086 K08086 jag Betaproteobacteria Others 229
G_03086 K08086 jag Betaproteobacteria Others 229
G_03018 K03799 jag Betaproteobacteria Others 425
G_03018 K03799 jag Betaproteobacteria Others 425
G_02943 K01690 jag Betaproteobacteria Others 1154
G_02943 K01690 jag Betaproteobacteria Others 1154
G_00871 K08295 mnr Betaproteobacteria Others 706
G_00871 K08295 mnr Betaproteobacteria Others 706
G_03903 K03814 jag Betaproteobacteria Others 397
G_03903 K03814 jag Betaproteobacteria Others 397
G_00748 K07005 bgd Betaproteobacteria Others 255
G_00748 K07005 bgd Betaproteobacteria Others 255
G_02231 K12279 jag Betaproteobacteria Others 358
G_02231 K12279 jag Betaproteobacteria Others 358
G_00064 K00405 jag Betaproteobacteria Others 389
G_00064 K00405 jag Betaproteobacteria Others 389
G_00732 K03734 pna Betaproteobacteria Others 370
G_00732 K03734 pna Betaproteobacteria Others 370
G_02164 K01997 cfu Betaproteobacteria Others 482
G_02164 K01997 cfu Betaproteobacteria Others 482
G_00448 K07641 mnr Betaproteobacteria Others 564
G_00448 K07641 mnr Betaproteobacteria Others 564
G_00973 K13288 jag Betaproteobacteria Others 344
G_00973 K13288 jag Betaproteobacteria Others 344
G_03239 K03526 jag Betaproteobacteria Others 823
G_03239 K03526 jag Betaproteobacteria Others 823
G_00741 K02004 jag Betaproteobacteria Others 555
G_00741 K02004 jag Betaproteobacteria Others 555
G_04624 K02414 jag Betaproteobacteria Others 214
G_04624 K02414 jag Betaproteobacteria Others 214
G_00253 K03608 jag Betaproteobacteria Others 155
G_00253 K03608 jag Betaproteobacteria Others 155
G_05426 K01464 jag Betaproteobacteria Others 783
G_05426 K01464 jag Betaproteobacteria Others 783
G_01331 K00571 jag Betaproteobacteria Others 491
G_01331 K00571 jag Betaproteobacteria Others 491
G_04241 K00215 jag Betaproteobacteria Others 428
G_04241 K00215 jag Betaproteobacteria Others 428
G_05171 K01278 jag Betaproteobacteria Others 1271
G_05171 K01278 jag Betaproteobacteria Others 1271
G_01025 K03640 jag Betaproteobacteria Others 266
G_01025 K03640 jag Betaproteobacteria Others 266
G_01550 K05791 jag Betaproteobacteria Others 363
G_01550 K05791 jag Betaproteobacteria Others 363
G_02073 K02342 jag Betaproteobacteria Others 395
G_02073 K02342 jag Betaproteobacteria Others 395
G_04633 K02408 jag Betaproteobacteria Others 170
G_04633 K02408 jag Betaproteobacteria Others 170
G_02085 K01736 jag Betaproteobacteria Others 716
G_02085 K01736 jag Betaproteobacteria Others 716
G_00289 K02056 hse Betaproteobacteria Others 712
G_00289 K02056 hse Betaproteobacteria Others 712
G_05120 K07497 rso Betaproteobacteria Others 493
G_05120 K07497 rso Betaproteobacteria Others 493
G_02181 K02030 hht Betaproteobacteria Others 385
G_02181 K02030 hht Betaproteobacteria Others 385
G_05327 K02834 jag Betaproteobacteria Others 254
G_05327 K02834 jag Betaproteobacteria Others 254
G_02525 K00791 jag Betaproteobacteria Others 497
G_02525 K00791 jag Betaproteobacteria Others 497
G_03877 K02841 mnr Betaproteobacteria Others 515
G_03877 K02841 mnr Betaproteobacteria Others 515
G_02928 K15977 dko Gammaproteobacteria Others 135
G_03534 K03100 jag Betaproteobacteria Others 557
G_03534 K03100 jag Betaproteobacteria Others 557
G_01700 K02435 mnr Betaproteobacteria Others 172
G_01700 K02435 mnr Betaproteobacteria Others 172
G_01189 K02050 jag Betaproteobacteria Others 422
G_01189 K02050 jag Betaproteobacteria Others 422
G_03752 K07165 pfz Gammaproteobacteria Others 209
G_03053 K00575 jag Betaproteobacteria Others 440
G_03053 K00575 jag Betaproteobacteria Others 440
G_02747 K01414 jag Betaproteobacteria Others 1079
G_02747 K01414 jag Betaproteobacteria Others 1079
G_04706 K02357 jag Betaproteobacteria Others 437
G_04706 K02357 jag Betaproteobacteria Others 437
G_04588 K07718 pow Firmicutes Bacilli 90
G_04536 K12541 jag Betaproteobacteria Others 1012
G_04536 K12541 jag Betaproteobacteria Others 1012
G_00378 K03071 jag Betaproteobacteria Others 275
G_00378 K03071 jag Betaproteobacteria Others 275
G_03146 K03585 jag Betaproteobacteria Others 505
G_03146 K03585 jag Betaproteobacteria Others 505
G_04077 K00666 jag Betaproteobacteria Others 946
G_04077 K00666 jag Betaproteobacteria Others 946
G_05353 K02014 pkt Betaproteobacteria Others 1042
G_05353 K02014 pkt Betaproteobacteria Others 1042
G_05106 K18297 pfo Gammaproteobacteria Others 149
G_03315 K16171 jag Betaproteobacteria Others 589
G_03315 K16171 jag Betaproteobacteria Others 589
G_03524 K00645 jag Betaproteobacteria Others 503
G_03524 K00645 jag Betaproteobacteria Others 503
G_04931 K03544 jag Betaproteobacteria Others 800
G_04931 K03544 jag Betaproteobacteria Others 800
G_04932 K01338 jag Betaproteobacteria Others 1442
G_04932 K01338 jag Betaproteobacteria Others 1442
G_03246 K04088 jag Betaproteobacteria Others 587
G_03246 K04088 jag Betaproteobacteria Others 587
G_03389 K15977 reu Betaproteobacteria Others 119
G_03389 K15977 reu Betaproteobacteria Others 119
G_01027 K03646 jag Betaproteobacteria Others 165
G_01027 K03646 jag Betaproteobacteria Others 165
G_05340 K02014 jag Betaproteobacteria Others 1376
G_05340 K02014 jag Betaproteobacteria Others 1376
G_02872 K03113 bfn Betaproteobacteria Others 146
G_02872 K03113 bfn Betaproteobacteria Others 146
G_00782 K13634 jag Betaproteobacteria Others 593
G_00782 K13634 jag Betaproteobacteria Others 593
G_01555 K08195 cfu Betaproteobacteria Others 638
G_01555 K08195 cfu Betaproteobacteria Others 638
G_00185 K01687 hrb Betaproteobacteria Others 1056
G_00185 K01687 hrb Betaproteobacteria Others 1056
G_04430 K02003 adt Betaproteobacteria Others 249
G_04430 K02003 adt Betaproteobacteria Others 249
G_05393 K02899 jag Betaproteobacteria Others 130
G_05393 K02899 jag Betaproteobacteria Others 130
G_05386 K02014 mnr Betaproteobacteria Others 1190
G_05386 K02014 mnr Betaproteobacteria Others 1190
G_03668 K09983 hch Gammaproteobacteria Others 148
G_00051 K07552 jag Betaproteobacteria Others 424
G_00051 K07552 jag Betaproteobacteria Others 424
G_02955 K02280 mnr Betaproteobacteria Others 592
G_02955 K02280 mnr Betaproteobacteria Others 592
G_03003 K03559 mnr Betaproteobacteria Others 196
G_03003 K03559 mnr Betaproteobacteria Others 196
G_04145 K14393 jag Betaproteobacteria Others 1048
G_04145 K14393 jag Betaproteobacteria Others 1048
G_00081 K10559 hse Betaproteobacteria Others 513
G_00081 K10559 hse Betaproteobacteria Others 513
G_01459 K02067 jag Betaproteobacteria Others 454
G_01459 K02067 jag Betaproteobacteria Others 454
G_03917 K00856 jag Betaproteobacteria Others 597
G_03917 K00856 jag Betaproteobacteria Others 597
G_02603 K17716 har Betaproteobacteria Others 566
G_02603 K17716 har Betaproteobacteria Others 566
G_04727 K03746 jag Betaproteobacteria Others 176
G_04727 K03746 jag Betaproteobacteria Others 176
G_02395 K03100 cfu Betaproteobacteria Others 305
G_02395 K03100 cfu Betaproteobacteria Others 305
G_00236 K03549 jag Betaproteobacteria Others 1035
G_00236 K03549 jag Betaproteobacteria Others 1035
