protein_id KEGG_Orthology species phylum genus num
G_00839 K00571 bsu Firmicutes Bacilli 669
G_00707 K03978 bsu Firmicutes Bacilli 400
G_00531 K07090 bsu Firmicutes Bacilli 395
G_01374 K01686 bsu Firmicutes Bacilli 749
G_01995 K05982 bsu Firmicutes Bacilli 495
G_00794 K06221 shy Actinobacteria Others 281
G_00794 K06221 shy Actinobacteria Others 281
G_00454 K00033 bsu Firmicutes Bacilli 580
G_02638 K03489 bsu Firmicutes Bacilli 444
G_04043 K16787 bjs Firmicutes Bacilli 554
G_04120 K02341 bsu Firmicutes Bacilli 681
G_02458 K05569 bsu Firmicutes Bacilli 292
G_00847 K01895 bsu Firmicutes Bacilli 1092
G_01749 K03621 bsu Firmicutes Bacilli 594
G_02518 K03499 bsu Firmicutes Bacilli 454
G_03461 K07250 bsu Firmicutes Bacilli 880
G_00149 K06285 bjs Firmicutes Bacilli 152
G_00082 K02526 bsu Firmicutes Bacilli 496
G_00849 K03151 bsu Firmicutes Bacilli 829
G_00340 K13280 bsu Firmicutes Bacilli 347
G_03283 K00995 bjs Firmicutes Bacilli 380
G_02366 K10710 bjs Firmicutes Bacilli 574
G_03011 K01728 bsu Firmicutes Bacilli 746
G_03209 K01775 bsu Firmicutes Bacilli 808
G_01196 K06303 bsu Firmicutes Bacilli 270
G_00739 K01209 bsu Firmicutes Bacilli 1016
G_02425 K02363 bsu Firmicutes Bacilli 1080
G_02149 K01673 bsu Firmicutes Bacilli 372
G_04315 K01990 bsu Firmicutes Bacilli 494
G_00587 K02796 pft Firmicutes Others 320
G_01879 K02575 bsu Firmicutes Bacilli 679
G_02268 K01534 bsu Firmicutes Bacilli 1289
G_01577 K05823 bsu Firmicutes Bacilli 772
G_01301 K03154 bsu Firmicutes Bacilli 133
G_02483 K10907 bsu Firmicutes Bacilli 743
G_02009 K03893 bsu Firmicutes Bacilli 763
G_03515 K00384 bsu Firmicutes Bacilli 689
G_01276 K15582 bsu Firmicutes Bacilli 555
G_00120 K01734 bsu Firmicutes Bacilli 280
G_00176 K03654 bsu Firmicutes Bacilli 963
G_02020 K00852 bsu Firmicutes Bacilli 602
G_02224 K01803 bjs Firmicutes Bacilli 516
G_00316 K06394 bsu Firmicutes Bacilli 709
G_03080 K02099 bsu Firmicutes Bacilli 616
G_01906 K00027 bsu Firmicutes Bacilli 1054
G_01441 K16202 bsu Firmicutes Bacilli 691
G_02838 K02827 bsu Firmicutes Bacilli 1316
G_02991 K01560 bsu Firmicutes Bacilli 464
G_03485 K03305 bsu Firmicutes Bacilli 816
G_00546 K16264 bsu Firmicutes Bacilli 573
G_01908 K11686 bsu Firmicutes Bacilli 373
G_03030 K06309 bsu Firmicutes Bacilli 588
G_01355 K00123 bsu Firmicutes Bacilli 2029
G_00637 K04487 bsu Firmicutes Bacilli 736
G_02288 K02015 bsu Firmicutes Bacilli 543
G_03888 K01218 bsu Firmicutes Bacilli 723
G_02438 K16216 bsu Firmicutes Bacilli 503
G_02371 K00839 bsu Firmicutes Bacilli 785
G_00267 K01966 bsu Firmicutes Bacilli 1041
G_01975 K03282 bsu Firmicutes Bacilli 141
G_01940 K02379 bsu Firmicutes Bacilli 543
G_00872 K03466 bjs Firmicutes Bacilli 1613
G_00986 K00975 bsu Firmicutes Bacilli 731
G_00682 K07584 bsu Firmicutes Bacilli 230
G_03753 K00164 bsu Firmicutes Bacilli 1951
G_01885 K00373 bsu Firmicutes Bacilli 326
G_03066 K06425 bsu Firmicutes Bacilli 121
G_01238 K08777 bsu Firmicutes Bacilli 1053
G_04033 K03076 bsu Firmicutes Bacilli 813
G_02641 K03387 bsu Firmicutes Bacilli 957
G_00388 K05967 bsu Firmicutes Bacilli 396
G_04016 K02886 bsu Firmicutes Bacilli 560
G_00681 K02899 bjs Firmicutes Bacilli 186
G_01804 K03488 bjs Firmicutes Bacilli 553
G_03477 K07775 dau Firmicutes Clostridia 230
G_01370 K01812 bsu Firmicutes Bacilli 984
G_02802 K03739 bsu Firmicutes Bacilli 705
G_01790 K02415 bsu Firmicutes Bacilli 205
G_01594 K02003 bsu Firmicutes Bacilli 474
G_01436 K04771 bjs Firmicutes Bacilli 715
G_00935 K07979 bsu Firmicutes Bacilli 263
G_02076 K13626 bsu Firmicutes Bacilli 291
G_01856 K01868 bsu Firmicutes Bacilli 1321
G_00190 K06374 bsu Firmicutes Bacilli 340
G_02915 K07094 bsu Firmicutes Bacilli 466
G_02146 K02003 bsu Firmicutes Bacilli 508
G_00443 K09710 bsu Firmicutes Bacilli 212
G_01589 K03636 bsu Firmicutes Bacilli 152
G_02540 K03495 bsu Firmicutes Bacilli 1253
G_00609 K17217 bsu Firmicutes Bacilli 771
G_02419 K07084 bsu Firmicutes Bacilli 686
G_01264 K00648 bsu Firmicutes Bacilli 543
G_03861 K18231 bsu Firmicutes Bacilli 991
G_00264 K03217 bsu Firmicutes Bacilli 523
G_00651 K12257 bsu Firmicutes Bacilli 1419
G_02453 K07680 bsu Firmicutes Bacilli 1413
G_02370 K02083 bsu Firmicutes Bacilli 858
G_02308 K11620 bsu Firmicutes Bacilli 387
G_01845 K00625 bsu Firmicutes Bacilli 651
G_03583 K01449 bsu Firmicutes Bacilli 300
G_03839 K11623 bsu Firmicutes Bacilli 741
G_01891 K13281 bsu Firmicutes Bacilli 672
G_03263 K15328 bsu Firmicutes Bacilli 673
G_01043 K01990 bsu Firmicutes Bacilli 618
G_01191 K16898 bsu Firmicutes Bacilli 2400
G_00559 K05593 bsu Firmicutes Bacilli 590
G_01063 K00864 bsu Firmicutes Bacilli 963
G_00166 K06313 bsu Firmicutes Bacilli 932
G_01595 K02004 bsu Firmicutes Bacilli 714
G_02192 K19429 bsu Firmicutes Bacilli 429
G_01371 K03292 bsu Firmicutes Bacilli 818
G_03594 K01706 bsu Firmicutes Bacilli 948
G_02674 K06607 bsu Firmicutes Bacilli 631
G_04293 K06215 bjs Firmicutes Bacilli 568
G_00047 K07152 bsu Firmicutes Bacilli 397
G_02024 K07282 bsu Firmicutes Bacilli 747
G_00826 K16959 bsu Firmicutes Bacilli 469
G_01849 K06314 bsu Firmicutes Bacilli 494
G_03101 K02015 bsu Firmicutes Bacilli 608
G_00350 K02243 bsu Firmicutes Bacilli 742
G_02751 K00563 bsu Firmicutes Bacilli 585
G_04310 K02483 bsu Firmicutes Bacilli 426
G_02646 K11476 bsu Firmicutes Bacilli 489
G_04167 K02619 bsu Firmicutes Bacilli 577
G_04155 K06382 bsu Firmicutes Bacilli 1476
G_04130 K05985 bsu Firmicutes Bacilli 379
G_01219 K00860 bsu Firmicutes Bacilli 412
G_01285 K08602 bsu Firmicutes Bacilli 1280
G_02209 K07778 bjs Firmicutes Bacilli 725
G_00215 K06405 bsu Firmicutes Bacilli 277
G_00142 K01735 bsu Firmicutes Bacilli 753
G_00755 K06426 bsu Firmicutes Bacilli 144
G_02145 K00936 bsu Firmicutes Bacilli 738
G_01033 K07180 bsu Firmicutes Bacilli 1290
G_01694 K02013 bsu Firmicutes Bacilli 539
G_04000 K02863 bsu Firmicutes Bacilli 429
G_03086 K07692 bcl Firmicutes Bacilli 189
G_03602 K00547 bsu Firmicutes Bacilli 648
G_03486 K01259 bjs Firmicutes Bacilli 550
G_01961 K03320 bsu Firmicutes Bacilli 672
G_02943 K16137 bsu Firmicutes Bacilli 396
G_01677 K08384 bsu Firmicutes Bacilli 1283
G_01057 K00088 bsu Firmicutes Bacilli 280
G_00645 K07560 bsu Firmicutes Bacilli 267
G_00871 K01924 bsu Firmicutes Bacilli 896
G_01182 K18654 bsu Firmicutes Bacilli 582
G_00748 K02347 bsu Firmicutes Bacilli 1085
G_02231 K05595 bsu Firmicutes Bacilli 330
G_00064 K03429 bsu Firmicutes Bacilli 760
G_00732 K00240 bsu Firmicutes Bacilli 528
G_01956 K03823 bsu Firmicutes Bacilli 338
G_00448 K06948 bsu Firmicutes Bacilli 755
G_00726 K00989 bjs Firmicutes Bacilli 495
G_00741 K03522 bsu Firmicutes Bacilli 654
G_00253 K07124 bsu Firmicutes Bacilli 533
G_03169 K06433 bae Firmicutes Bacilli 96
G_03800 K06369 bsu Firmicutes Bacilli 749
G_00040 K07305 bsu Firmicutes Bacilli 302
G_02073 K02396 bsu Firmicutes Bacilli 900
G_02085 K03070 bsu Firmicutes Bacilli 1672
G_00289 K01720 bsu Firmicutes Bacilli 949
G_00676 K07105 bsu Firmicutes Bacilli 368
G_02181 K00903 bsu Firmicutes Bacilli 420
G_00095 K02777 bsu Firmicutes Bacilli 333
G_04097 K07727 bsu Firmicutes Bacilli 169
G_00175 K07052 bjs Firmicutes Bacilli 356
G_02928 K03215 bsu Firmicutes Bacilli 952
G_02189 K19427 bsu Firmicutes Bacilli 719
G_01700 K02221 bjs Firmicutes Bacilli 176
G_02747 K03781 bsu Firmicutes Bacilli 1405
G_00378 K02040 bsu Firmicutes Bacilli 563
G_04077 K00058 bsu Firmicutes Bacilli 693
G_02447 K00763 bsu Firmicutes Bacilli 1017
G_01562 K07098 bsu Firmicutes Bacilli 536
G_00231 K01744 bsu Firmicutes Bacilli 903
G_01310 K06341 bsu Firmicutes Bacilli 147
G_03524 K01060 bsu Firmicutes Bacilli 633
G_03315 K03763 bsu Firmicutes Bacilli 2924
G_01027 K18979 bsu Firmicutes Bacilli 745
G_03389 K05592 bsu Firmicutes Bacilli 926
G_00921 K01869 bsu Firmicutes Bacilli 1604
G_00693 K06380 bsu Firmicutes Bacilli 584
G_01773 K04094 bsu Firmicutes Bacilli 904
G_02872 K06872 bsu Firmicutes Bacilli 491
G_01599 K03100 bsu Firmicutes Bacilli 329
G_00782 K07704 bsu Firmicutes Bacilli 1128
G_01555 K02491 bsu Firmicutes Bacilli 1213
G_00185 K07775 bsu Firmicutes Bacilli 492
G_02853 K03118 bsu Firmicutes Bacilli 474
G_02875 K06609 bsu Firmicutes Bacilli 882
G_00051 K11068 bsu Firmicutes Bacilli 306
G_03991 K00640 bsu Firmicutes Bacilli 442
G_02955 K02025 bsu Firmicutes Bacilli 621
G_04145 K04769 bsu Firmicutes Bacilli 359
G_00081 K01299 bsu Firmicutes Bacilli 1007
G_01459 K00931 bsu Firmicutes Bacilli 744
G_02395 K01101 bsu Firmicutes Bacilli 528
G_04343 K08094 bsu Firmicutes Bacilli 375
G_01216 K18907 bao Firmicutes Bacilli 659
G_03254 K13613 bsu Firmicutes Bacilli 8681
G_02310 K11622 bsu Firmicutes Bacilli 457
G_02844 K00946 bsu Firmicutes Bacilli 634
G_01399 K07474 bsu Firmicutes Bacilli 514
G_01645 K01958 bsu Firmicutes Bacilli 2373
G_00616 K03624 bsu Firmicutes Bacilli 311
G_00532 K04085 lsp Firmicutes Bacilli 99
G_01010 K06377 bsu Firmicutes Bacilli 448
G_03304 K00962 bsu Firmicutes Bacilli 1418
G_00104 K05366 bsu Firmicutes Bacilli 1518
G_04127 K01874 bsu Firmicutes Bacilli 1330
G_02900 K01952 bsu Firmicutes Bacilli 472
G_00300 K06399 bsu Firmicutes Bacilli 820
G_01927 K02113 bsu Firmicutes Bacilli 363
G_02202 K15772 bsu Firmicutes Bacilli 546
G_03691 K06419 bay Firmicutes Bacilli 94
G_01269 K02035 bjs Firmicutes Bacilli 1034
G_03789 K00274 bjs Firmicutes Bacilli 906
G_00811 K00027 bsu Firmicutes Bacilli 770
G_00441 K02239 bjs Firmicutes Bacilli 564
G_01898 K02490 bsu Firmicutes Bacilli 248
G_02055 K16697 bsu Firmicutes Bacilli 747
G_00435 K02968 bjs Firmicutes Bacilli 170
G_04263 K00820 bsu Firmicutes Bacilli 1177
G_02798 K00826 bsu Firmicutes Bacilli 745
G_01322 K01760 bsu Firmicutes Bacilli 801
G_00457 K03091 bjs Firmicutes Bacilli 234
G_04297 K15519 bjs Firmicutes Bacilli 455
G_01071 K19223 bsu Firmicutes Bacilli 639
G_00402 K09773 bsu Firmicutes Bacilli 513
G_01622 K01585 bsu Firmicutes Bacilli 932
G_01953 K06131 bjs Firmicutes Bacilli 944
G_00599 K14338 bsu Firmicutes Bacilli 2142
G_00539 K08153 bsu Firmicutes Bacilli 672
G_02406 K03317 bsu Firmicutes Bacilli 711
G_03026 K02803 bsu Firmicutes Bacilli 760
G_03026 K02804 bsu Firmicutes Bacilli 760
G_01309 K06342 bsu Firmicutes Bacilli 198
G_01629 K01400 bsu Firmicutes Bacilli 1033
G_03228 K01915 bsu Firmicutes Bacilli 921
G_00069 K03469 bsu Firmicutes Bacilli 416
G_03773 K10255 bsu Firmicutes Bacilli 699
G_03847 K15975 bsu Firmicutes Bacilli 639
G_01155 K01897 bsu Firmicutes Bacilli 1063
G_00406 K03584 bsu Firmicutes Bacilli 528
G_01707 K02825 bsu Firmicutes Bacilli 361
G_02382 K09684 bsu Firmicutes Bacilli 1073
G_01688 K03590 bsu Firmicutes Bacilli 833
G_01146 K01421 bsu Firmicutes Bacilli 1504
G_02199 K02529 bsu Firmicutes Bacilli 686
G_03607 K02564 bsu Firmicutes Bacilli 512
G_00963 K11709 bsu Firmicutes Bacilli 531
G_00226 K03711 bsu Firmicutes Bacilli 266
G_01250 K00145 bsu Firmicutes Bacilli 719
G_04032 K02876 bsu Firmicutes Bacilli 258
G_02920 K07507 bsu Firmicutes Bacilli 436
G_01115 K03455 bsu Firmicutes Bacilli 669
G_03708 K06322 bsu Firmicutes Bacilli 885
G_01344 K03976 bsu Firmicutes Bacilli 321
G_02034 K01227 bsu Firmicutes Bacilli 1614
G_03942 K06904 avi Alphaproteobacteria Others 110
G_03942 K06904 avi Alphaproteobacteria Others 110
G_00863 K04768 bsu Firmicutes Bacilli 755
G_02428 K05375 sgr Actinobacteria Others 101
G_02428 K05375 sgr Actinobacteria Others 101
G_03279 K18682 bjs Firmicutes Bacilli 855
G_03512 K00362 bsu Firmicutes Bacilli 1613
G_02275 K03316 bsu Firmicutes Bacilli 1203
G_00903 K17319 bjs Firmicutes Bacilli 594
G_02906 K01945 bsu Firmicutes Bacilli 812
G_00809 K01962 bsu Firmicutes Bacilli 575
G_03170 K06335 bsu Firmicutes Bacilli 257
G_02312 K11618 bsu Firmicutes Bacilli 399
G_04013 K02906 bsu Firmicutes Bacilli 419
G_01781 K02409 bsu Firmicutes Bacilli 903
G_00800 K07658 bsu Firmicutes Bacilli 486
G_00912 K19563 bsu Firmicutes Bacilli 889
G_01165 K03523 bsu Firmicutes Bacilli 309
G_01018 K15553 bsu Firmicutes Bacilli 611
G_00523 K03091 bjs Firmicutes Bacilli 233
G_01805 K02598 bsu Firmicutes Bacilli 495
G_02517 K03498 bsu Firmicutes Bacilli 811
G_01663 K07001 bsu Firmicutes Bacilli 488
G_02718 K09683 bsu Firmicutes Bacilli 296
G_03579 K03118 bsu Firmicutes Bacilli 442
G_00938 K07139 bsu Firmicutes Bacilli 675
G_03075 K02749 bsu Firmicutes Bacilli 1038
G_03075 K02750 bsu Firmicutes Bacilli 1038
G_04299 K06306 bsu Firmicutes Bacilli 851
G_00848 K06418 bjs Firmicutes Bacilli 118
G_00689 K03570 bsu Firmicutes Bacilli 532
G_01758 K03106 bsu Firmicutes Bacilli 862
G_00642 K01892 bsu Firmicutes Bacilli 878
G_03868 K07552 bsu Firmicutes Bacilli 602
G_04026 K02954 bay Firmicutes Bacilli 125
G_03490 K03186 bsu Firmicutes Bacilli 393
G_00158 K05739 bsu Firmicutes Bacilli 533
G_02946 K06332 bsu Firmicutes Bacilli 172
G_04065 K00266 bsu Firmicutes Bacilli 1025
G_03493 K10009 bjs Firmicutes Bacilli 466
G_02545 K03497 bsu Firmicutes Bacilli 533
G_01082 K00375 bsu Firmicutes Bacilli 944
G_00423 K18707 bsu Firmicutes Bacilli 937
G_00127 K03887 bsu Firmicutes Bacilli 459
G_01465 K01487 bsu Firmicutes Bacilli 327
G_01732 K04066 bsu Firmicutes Bacilli 1609
G_01434 K20534 bsu Firmicutes Bacilli 661
G_02533 K14761 lsp Firmicutes Bacilli 89
G_00440 K02237 bsu Firmicutes Bacilli 371
G_01764 K02884 bjs Firmicutes Bacilli 225
G_01598 K02768 bsu Firmicutes Bacilli 1115
G_01598 K02769 bsu Firmicutes Bacilli 1115
G_01598 K02770 bsu Firmicutes Bacilli 1115
G_03840 K11624 bsu Firmicutes Bacilli 426
G_00610 K17216 bsu Firmicutes Bacilli 536
G_02511 K06153 bsu Firmicutes Bacilli 497
G_03475 K06361 bsu Firmicutes Bacilli 780
G_02019 K06726 bsu Firmicutes Bacilli 263
G_00710 K03544 bjs Firmicutes Bacilli 770
G_02536 K03536 bsu Firmicutes Bacilli 214
G_01518 K15973 bsu Firmicutes Bacilli 298
G_02161 K01838 bsu Firmicutes Bacilli 464
G_02564 K08168 bsu Firmicutes Bacilli 847
G_00833 K00059 bsu Firmicutes Bacilli 525
G_00777 K02520 bao Firmicutes Bacilli 271
G_00399 K03086 bjs Firmicutes Bacilli 748
G_01389 K07217 bsu Firmicutes Bacilli 583
G_02279 K02020 bsu Firmicutes Bacilli 524
G_00981 K06331 bsu Firmicutes Bacilli 733
G_02992 K03294 bsu Firmicutes Bacilli 724
G_00775 K02887 bsu Firmicutes Bacilli 171
G_00198 K00794 bjs Firmicutes Bacilli 312
G_01298 K03707 bsu Firmicutes Bacilli 467
G_00369 K02913 bae Firmicutes Bacilli 101
G_00324 K03786 bsu Firmicutes Bacilli 300
G_00540 K00657 bsu Firmicutes Bacilli 287
G_00919 K07406 bsu Firmicutes Bacilli 905
G_03408 K06884 bsu Firmicutes Bacilli 239
G_02159 K00691 bsu Firmicutes Bacilli 1450
G_01383 K06359 bsu Firmicutes Bacilli 741
G_02255 K12573 bsu Firmicutes Bacilli 1537
G_02803 K03367 bsu Firmicutes Bacilli 1041
G_03601 K11626 bsu Firmicutes Bacilli 779
G_03336 K06367 bsu Firmicutes Bacilli 787
G_03038 K08693 bsu Firmicutes Bacilli 2793
G_00680 K06375 bsu Firmicutes Bacilli 395
G_02319 K07650 bsu Firmicutes Bacilli 808
G_01520 K02556 bsu Firmicutes Bacilli 480
G_00140 K01657 bsu Firmicutes Bacilli 1070
G_00257 K00354 bsu Firmicutes Bacilli 699
G_01852 K09388 bsu Firmicutes Bacilli 336
G_03119 K03575 bjs Firmicutes Bacilli 772
G_03067 K09771 bsu Firmicutes Bacilli 209
G_01106 K06419 bsu Firmicutes Bacilli 134
G_03543 K02001 bsu Firmicutes Bacilli 481
G_00191 K06373 bsu Firmicutes Bacilli 364
G_02354 K11717 bsu Firmicutes Bacilli 808
G_02508 K01813 bsu Firmicutes Bacilli 860
G_02883 K06324 bsu Firmicutes Bacilli 1022
G_00392 K01151 bsu Firmicutes Bacilli 609
G_03886 K00847 bsu Firmicutes Bacilli 553
G_02343 K02437 bsu Firmicutes Bacilli 254
G_02021 K02529 bsu Firmicutes Bacilli 630
G_03992 K01883 bsu Firmicutes Bacilli 940
G_02077 K03563 bsu Firmicutes Bacilli 145
G_02383 K01466 bsu Firmicutes Bacilli 922
G_02152 K06966 bsu Firmicutes Bacilli 392
G_00985 K00975 bsu Firmicutes Bacilli 720
G_02260 K03297 bsu Firmicutes Bacilli 230
G_04169 K01633 bsu Firmicutes Bacilli 246
G_02916 K03657 bsu Firmicutes Bacilli 1417
G_01900 K00616 bsu Firmicutes Bacilli 398
G_03299 K06411 bsu Firmicutes Bacilli 413
G_02424 K02361 bsu Firmicutes Bacilli 791
G_01101 K03315 bsu Firmicutes Bacilli 816
G_02226 K01689 bsu Firmicutes Bacilli 877
G_03270 K03572 bsu Firmicutes Bacilli 1217
G_02501 K03406 bsu Firmicutes Bacilli 1255
G_03452 K02798 bsu Firmicutes Bacilli 283
G_02213 K00782 bsu Firmicutes Bacilli 494
G_02287 K02015 bsu Firmicutes Bacilli 586
G_02223 K00927 bsu Firmicutes Bacilli 782
G_01706 K06180 bsu Firmicutes Bacilli 629
G_01682 K02563 bsu Firmicutes Bacilli 739
G_02056 K00012 bsu Firmicutes Bacilli 942
G_00764 K17235 bsu Firmicutes Bacilli 551
G_01679 K01000 bsu Firmicutes Bacilli 447
G_01723 K03794 bsu Firmicutes Bacilli 538
G_02116 K13292 bsu Firmicutes Bacilli 410
G_01878 K01887 bsu Firmicutes Bacilli 1145
G_00571 K01233 bsu Firmicutes Bacilli 575
G_03391 K01921 bjs Firmicutes Bacilli 701
G_00170 K00260 bjs Firmicutes Bacilli 842
G_01909 K08234 bsu Firmicutes Bacilli 263
G_02348 K02071 bsu Firmicutes Bacilli 692
G_02105 K08972 bjs Firmicutes Bacilli 172
G_00944 K01953 bsu Firmicutes Bacilli 1313
G_02839 K02828 bjs Firmicutes Bacilli 404
G_00588 K02795 spc Gammaproteobacteria Others 246
G_01605 K03569 bsu Firmicutes Bacilli 671
G_03889 K07217 blh Firmicutes Bacilli 269
G_03152 K01179 bsu Firmicutes Bacilli 935
G_04160 K03798 bsu Firmicutes Bacilli 1144
G_02267 K17686 bsu Firmicutes Bacilli 1555
G_02367 K10711 bsu Firmicutes Bacilli 495
G_00380 K08222 bsu Firmicutes Bacilli 738
G_01163 K00626 bsu Firmicutes Bacilli 679
G_02526 K07192 bsu Firmicutes Bacilli 866
G_03100 K02015 bsu Firmicutes Bacilli 548
G_00288 K03417 bsu Firmicutes Bacilli 592
G_01183 K18653 bsu Firmicutes Bacilli 912
G_02654 K07155 bsu Firmicutes Bacilli 698
G_02502 K03406 bsu Firmicutes Bacilli 1199
G_00138 K01609 bsu Firmicutes Bacilli 467
G_03878 K06885 bsu Firmicutes Bacilli 667
G_03237 K03647 bsu Firmicutes Bacilli 208
G_01926 K02109 bsu Firmicutes Bacilli 268
G_02349 K02072 bsu Firmicutes Bacilli 279
G_02660 K01953 bsu Firmicutes Bacilli 1555
G_02174 K01779 bsu Firmicutes Bacilli 466
G_03581 K01113 bsu Firmicutes Bacilli 1222
G_01205 K13274 bsu Firmicutes Bacilli 1672
G_03993 K11145 bsu Firmicutes Bacilli 291
G_02115 K06023 bsu Firmicutes Bacilli 626
G_00731 K07107 bsu Firmicutes Bacilli 308
G_03468 K02016 bsu Firmicutes Bacilli 612
G_04005 K03046 bsu Firmicutes Bacilli 2430
G_04135 K00919 bsu Firmicutes Bacilli 539
G_02188 K19426 bsu Firmicutes Bacilli 749
G_03862 K11737 bsu Firmicutes Bacilli 775
G_03047 K07300 bsu Firmicutes Bacilli 615
G_01710 K01465 bsu Firmicutes Bacilli 886
G_03139 K00666 bsu Firmicutes Bacilli 1151
G_00677 K04518 bsu Firmicutes Bacilli 595
G_02709 K05346 bsu Firmicutes Bacilli 647
G_01699 K09772 bjs Firmicutes Bacilli 221
G_01339 K02768 bsu Firmicutes Bacilli 1125
G_01339 K02769 bsu Firmicutes Bacilli 1125
G_01339 K02770 bsu Firmicutes Bacilli 1125
G_00212 K06407 bsu Firmicutes Bacilli 413
G_01671 K00077 bsu Firmicutes Bacilli 601
G_00699 K06417 bsu Firmicutes Bacilli 954
G_04126 K06284 bsu Firmicutes Bacilli 186
G_00797 K10563 bsu Firmicutes Bacilli 571
G_00606 K00123 bsu Firmicutes Bacilli 2053
G_02120 K19551 bsu Firmicutes Bacilli 452
G_00704 K02497 bjs Firmicutes Bacilli 469
G_03314 K09748 bsu Firmicutes Bacilli 291
G_02280 K07219 bsu Firmicutes Bacilli 629
G_00756 K02647 bsu Firmicutes Bacilli 736
G_00472 K01447 bsu Firmicutes Bacilli 514
G_01844 K09162 bjs Firmicutes Bacilli 527
G_00715 K00052 bsu Firmicutes Bacilli 743
G_01486 K07098 bjs Firmicutes Bacilli 531
G_01270 K02033 bjs Firmicutes Bacilli 635
G_02452 K02253 bsu Firmicutes Bacilli 115
G_00738 K03671 bsu Firmicutes Bacilli 211
G_03756 K03308 bsu Firmicutes Bacilli 774
G_03508 K09007 bsu Firmicutes Bacilli 639
G_02972 K07145 bsu Firmicutes Bacilli 223
G_03797 K03502 bsu Firmicutes Bacilli 236
G_02750 K16323 bsu Firmicutes Bacilli 680
G_01815 K00128 bsu Firmicutes Bacilli 939
G_00419 K07403 bjs Firmicutes Bacilli 724
G_00664 K00010 bsu Firmicutes Bacilli 707
G_02675 K06608 bjs Firmicutes Bacilli 471
G_01509 K08969 bsu Firmicutes Bacilli 770
G_03588 K07668 ttm Firmicutes Clostridia 218
G_04052 K06294 bsu Firmicutes Bacilli 370
