protein_id KEGG_Orthology species phylum genus num
G_02600 K06177 yin Gammaproteobacteria Enterobacteria 461
G_02766 K08313 yen Gammaproteobacteria Enterobacteria 400
G_00189 K00700 yak Gammaproteobacteria Enterobacteria 1457
G_00340 K02036 yin Gammaproteobacteria Enterobacteria 508
G_02696 K01008 yen Gammaproteobacteria Enterobacteria 624
G_00027 K07640 yak Gammaproteobacteria Enterobacteria 828
G_00512 K18843 yak Gammaproteobacteria Enterobacteria 276
G_03723 K02355 yak Gammaproteobacteria Enterobacteria 1424
G_01009 K02399 pge Gammaproteobacteria Enterobacteria 142
G_02295 K06223 yak Gammaproteobacteria Enterobacteria 492
G_01608 K07646 yak Gammaproteobacteria Enterobacteria 1735
G_03011 K06186 yak Gammaproteobacteria Enterobacteria 208
G_00584 K09761 yak Gammaproteobacteria Enterobacteria 450
G_00739 K15125 yru Gammaproteobacteria Enterobacteria 376
G_01196 K00882 yen Gammaproteobacteria Enterobacteria 602
G_02599 K09912 ykr Gammaproteobacteria Enterobacteria 347
G_00671 K01011 yak Gammaproteobacteria Enterobacteria 512
G_01482 K07304 yen Gammaproteobacteria Enterobacteria 421
G_03606 K08682 yak Gammaproteobacteria Enterobacteria 374
G_00085 K02931 yfr Gammaproteobacteria Enterobacteria 324
G_01123 K03554 ete Gammaproteobacteria Enterobacteria 268
G_02876 K02010 yak Gammaproteobacteria Enterobacteria 696
G_00587 K07447 yen Gammaproteobacteria Enterobacteria 282
G_00331 K14987 msl Alphaproteobacteria Others 152
G_00331 K14987 msl Alphaproteobacteria Others 152
G_01879 K07347 yak Gammaproteobacteria Enterobacteria 848
G_01577 K03227 yro Gammaproteobacteria Enterobacteria 119
G_00697 K06890 yak Gammaproteobacteria Enterobacteria 466
G_01301 K08309 yak Gammaproteobacteria Enterobacteria 1242
G_00641 K04655 yak Gammaproteobacteria Enterobacteria 586
G_02848 K03290 ykr Gammaproteobacteria Enterobacteria 872
G_03515 K02297 yak Gammaproteobacteria Enterobacteria 548
G_03472 K09790 yak Gammaproteobacteria Enterobacteria 162
G_02959 K04487 yak Gammaproteobacteria Enterobacteria 806
G_01823 K02401 yak Gammaproteobacteria Enterobacteria 641
G_01318 K01619 yak Gammaproteobacteria Enterobacteria 444
G_03214 K03633 yak Gammaproteobacteria Enterobacteria 861
G_03795 K04771 yak Gammaproteobacteria Enterobacteria 814
G_00023 K00850 yak Gammaproteobacteria Enterobacteria 595
G_03441 K03455 yak Gammaproteobacteria Enterobacteria 1075
G_01266 K06195 yro Gammaproteobacteria Enterobacteria 255
G_00120 K15552 yak Gammaproteobacteria Enterobacteria 456
G_01276 K03774 yak Gammaproteobacteria Enterobacteria 312
G_00108 K07235 yen Gammaproteobacteria Enterobacteria 177
G_00176 K00705 yak Gammaproteobacteria Enterobacteria 1411
G_01177 K13896 yak Gammaproteobacteria Enterobacteria 909
G_02794 K14155 yen Gammaproteobacteria Enterobacteria 769
G_00316 K03629 yak Gammaproteobacteria Enterobacteria 709
G_01895 K02008 yal Gammaproteobacteria Enterobacteria 348
G_03080 K09921 yak Gammaproteobacteria Enterobacteria 396
G_03120 K01995 yak Gammaproteobacteria Enterobacteria 485
G_03559 K14744 yal Gammaproteobacteria Enterobacteria 250
G_01906 K02188 yak Gammaproteobacteria Enterobacteria 696
G_00209 K16322 yak Gammaproteobacteria Enterobacteria 959
G_01441 K08303 ykr Gammaproteobacteria Enterobacteria 650
G_02810 K19265 yak Gammaproteobacteria Enterobacteria 621
G_01992 K12140 yak Gammaproteobacteria Enterobacteria 361
G_01244 K05798 yak Gammaproteobacteria Enterobacteria 625
G_02838 K02777 yen Gammaproteobacteria Enterobacteria 290
G_01662 K02017 yak Gammaproteobacteria Enterobacteria 692
G_02403 K01262 yak Gammaproteobacteria Enterobacteria 875
G_02991 K00997 yak Gammaproteobacteria Enterobacteria 252
G_03485 K02077 yin Gammaproteobacteria Enterobacteria 523
G_00529 K06199 yal Gammaproteobacteria Enterobacteria 196
G_02479 K03582 yak Gammaproteobacteria Enterobacteria 2186
G_03455 K02200 yak Gammaproteobacteria Enterobacteria 184
G_00546 K02033 yak Gammaproteobacteria Enterobacteria 539
G_03635 K11926 yak Gammaproteobacteria Enterobacteria 277
G_01908 K02227 yin Gammaproteobacteria Enterobacteria 436
G_01076 K02858 yak Gammaproteobacteria Enterobacteria 426
G_02714 K15580 ykr Gammaproteobacteria Enterobacteria 167
G_03927 K03973 yal Gammaproteobacteria Enterobacteria 200
G_00637 K04651 yak Gammaproteobacteria Enterobacteria 220
G_02575 K00602 yak Gammaproteobacteria Enterobacteria 1047
G_03888 K03758 yen Gammaproteobacteria Enterobacteria 783
G_02326 K01961 yak Gammaproteobacteria Enterobacteria 899
G_00202 K07347 yak Gammaproteobacteria Enterobacteria 1548
G_04140 K12410 yen Gammaproteobacteria Enterobacteria 577
G_01668 K00925 yak Gammaproteobacteria Enterobacteria 792
G_04117 K02761 yak Gammaproteobacteria Enterobacteria 846
G_02371 K03181 yak Gammaproteobacteria Enterobacteria 307
G_02438 K05516 yak Gammaproteobacteria Enterobacteria 543
G_00370 K02529 yak Gammaproteobacteria Enterobacteria 674
G_00146 K01091 yak Gammaproteobacteria Enterobacteria 403
G_02158 K19302 yak Gammaproteobacteria Enterobacteria 328
G_02448 K02458 ykr Gammaproteobacteria Enterobacteria 118
G_00878 K12975 yak Gammaproteobacteria Enterobacteria 1077
G_01975 K00876 yak Gammaproteobacteria Enterobacteria 440
G_03300 K08978 yro Gammaproteobacteria Enterobacteria 182
G_01940 K09802 yak Gammaproteobacteria Enterobacteria 208
G_02051 K05845 yak Gammaproteobacteria Enterobacteria 615
G_04092 K13635 yak Gammaproteobacteria Enterobacteria 593
G_01246 K00052 yak Gammaproteobacteria Enterobacteria 712
G_01625 K00242 yak Gammaproteobacteria Enterobacteria 219
G_03340 K02340 yak Gammaproteobacteria Enterobacteria 640
G_03159 K03498 yak Gammaproteobacteria Enterobacteria 878
G_00112 K03775 yro Gammaproteobacteria Enterobacteria 292
G_02979 K07711 yak Gammaproteobacteria Enterobacteria 894
G_01238 K03925 yin Gammaproteobacteria Enterobacteria 313
G_02384 K13641 yak Gammaproteobacteria Enterobacteria 532
G_01213 K02504 yak Gammaproteobacteria Enterobacteria 907
G_04033 K01876 ykr Gammaproteobacteria Enterobacteria 1180
G_02641 K11606 yin Gammaproteobacteria Enterobacteria 523
G_00720 K10017 ykr Gammaproteobacteria Enterobacteria 510
G_03364 K18850 yak Gammaproteobacteria Enterobacteria 733
G_02040 K03722 ykr Gammaproteobacteria Enterobacteria 1379
G_00010 K07792 yak Gammaproteobacteria Enterobacteria 786
G_03612 K11736 yak Gammaproteobacteria Enterobacteria 806
G_00388 K01755 yfr Gammaproteobacteria Enterobacteria 877
G_00681 K02041 yak Gammaproteobacteria Enterobacteria 538
G_03423 K01588 yak Gammaproteobacteria Enterobacteria 283
G_04100 K11936 ykr Gammaproteobacteria Enterobacteria 808
G_03071 K02498 yal Gammaproteobacteria Enterobacteria 712
G_01804 K02420 yen Gammaproteobacteria Enterobacteria 123
G_01022 K02397 opo Gammaproteobacteria Enterobacteria 451
G_03477 K03577 yak Gammaproteobacteria Enterobacteria 431
G_02836 K02784 ykr Gammaproteobacteria Enterobacteria 169
G_03704 K17203 yro Gammaproteobacteria Enterobacteria 612
G_02782 K12531 yin Gammaproteobacteria Enterobacteria 1135
G_01472 K00024 yak Gammaproteobacteria Enterobacteria 583
G_01828 K05877 yak Gammaproteobacteria Enterobacteria 881
G_02522 K08234 yak Gammaproteobacteria Enterobacteria 233
G_02443 K02452 yak Gammaproteobacteria Enterobacteria 128
G_03648 K00346 yak Gammaproteobacteria Enterobacteria 855
G_01594 K09897 yak Gammaproteobacteria Enterobacteria 235
G_01436 K01581 yak Gammaproteobacteria Enterobacteria 1502
G_02700 K01142 ykr Gammaproteobacteria Enterobacteria 536
G_00656 K02013 yak Gammaproteobacteria Enterobacteria 464
G_03690 K03485 yak Gammaproteobacteria Enterobacteria 571
G_01653 K00849 yak Gammaproteobacteria Enterobacteria 705
G_03743 K13888 yak Gammaproteobacteria Enterobacteria 633
G_02937 K07088 yak Gammaproteobacteria Enterobacteria 486
G_00536 K03189 yin Gammaproteobacteria Enterobacteria 442
G_00497 K02067 yak Gammaproteobacteria Enterobacteria 588
G_00935 K08485 yak Gammaproteobacteria Enterobacteria 180
G_01870 K07783 yak Gammaproteobacteria Enterobacteria 332
G_00133 K06915 yak Gammaproteobacteria Enterobacteria 852
G_03731 K02032 yak Gammaproteobacteria Enterobacteria 529
G_01856 K12979 yfr Gammaproteobacteria Enterobacteria 595
G_02028 K03088 yak Gammaproteobacteria Enterobacteria 321
G_03267 K09998 yak Gammaproteobacteria Enterobacteria 366
G_00190 K02478 yak Gammaproteobacteria Enterobacteria 1092
G_04059 K00919 yfr Gammaproteobacteria Enterobacteria 517
G_02915 K07788 yak Gammaproteobacteria Enterobacteria 1963
G_03200 K07140 yak Gammaproteobacteria Enterobacteria 724
G_00393 K01595 yak Gammaproteobacteria Enterobacteria 1766
G_02146 K02073 yak Gammaproteobacteria Enterobacteria 496
G_01107 K02282 yak Gammaproteobacteria Enterobacteria 599
G_00443 K14978 yak Gammaproteobacteria Enterobacteria 1541
G_03843 K12678 cko Gammaproteobacteria Enterobacteria 603
G_00003 K06180 yak Gammaproteobacteria Enterobacteria 648
G_03672 K05812 yak Gammaproteobacteria Enterobacteria 468
G_01175 K07552 yak Gammaproteobacteria Enterobacteria 756
G_01186 K13637 yen Gammaproteobacteria Enterobacteria 484
G_01503 K09937 yps Gammaproteobacteria Enterobacteria 95
G_00351 K02113 yak Gammaproteobacteria Enterobacteria 354
G_02854 K07223 yak Gammaproteobacteria Enterobacteria 583
G_03810 K01975 yak Gammaproteobacteria Enterobacteria 321
G_01703 K02552 yak Gammaproteobacteria Enterobacteria 851
G_02713 K05595 plu Gammaproteobacteria Enterobacteria 356
G_01589 K02058 yak Gammaproteobacteria Enterobacteria 629
G_02151 K01758 yak Gammaproteobacteria Enterobacteria 666
G_03095 K01048 yak Gammaproteobacteria Enterobacteria 685
G_01567 K07263 yen Gammaproteobacteria Enterobacteria 1605
G_02463 K08351 yak Gammaproteobacteria Enterobacteria 1455
G_03914 K14058 yro Gammaproteobacteria Enterobacteria 622
G_02561 K03150 yak Gammaproteobacteria Enterobacteria 763
G_03418 K01491 yak Gammaproteobacteria Enterobacteria 579
G_03957 K03683 ysi Gammaproteobacteria Enterobacteria 455
G_02540 K03524 yak Gammaproteobacteria Enterobacteria 625
G_00832 K06903 yak Gammaproteobacteria Enterobacteria 202
G_01786 K02407 yak Gammaproteobacteria Enterobacteria 710
G_02464 K05939 yak Gammaproteobacteria Enterobacteria 1379
G_03899 K03762 yfr Gammaproteobacteria Enterobacteria 442
G_03973 K02426 yfr Gammaproteobacteria Enterobacteria 244
G_03685 K01465 yak Gammaproteobacteria Enterobacteria 755
G_02419 K07462 yak Gammaproteobacteria Enterobacteria 1110
G_01264 K00097 yak Gammaproteobacteria Enterobacteria 613
G_03505 K03770 yak Gammaproteobacteria Enterobacteria 1121
G_00525 K02759 yak Gammaproteobacteria Enterobacteria 221
G_02572 K05787 yin Gammaproteobacteria Enterobacteria 182
G_00094 K02886 yen Gammaproteobacteria Enterobacteria 553
G_00651 K08173 yak Gammaproteobacteria Enterobacteria 348
G_00264 K01805 yak Gammaproteobacteria Enterobacteria 904
G_01869 K07783 yak Gammaproteobacteria Enterobacteria 444
G_02453 K02464 yak Gammaproteobacteria Enterobacteria 394
G_02370 K03179 yak Gammaproteobacteria Enterobacteria 402
G_03076 K05851 yak Gammaproteobacteria Enterobacteria 1719
G_01102 K12513 yak Gammaproteobacteria Enterobacteria 160
G_02308 K03468 yak Gammaproteobacteria Enterobacteria 1165
G_03518 K02300 yal Gammaproteobacteria Enterobacteria 184
G_00015 K02959 yak Gammaproteobacteria Enterobacteria 165
G_01247 K01703 yak Gammaproteobacteria Enterobacteria 928
G_00487 K14057 yak Gammaproteobacteria Enterobacteria 164
G_03334 K10003 yak Gammaproteobacteria Enterobacteria 498
G_03839 K03281 yen Gammaproteobacteria Enterobacteria 501
G_02764 K01786 yin Gammaproteobacteria Enterobacteria 458
G_04048 K04477 ysi Gammaproteobacteria Enterobacteria 495
G_03263 K04093 yak Gammaproteobacteria Enterobacteria 328
G_01891 K02233 yin Gammaproteobacteria Enterobacteria 325
G_01043 K00575 pge Gammaproteobacteria Enterobacteria 422
G_02039 K06188 yak Gammaproteobacteria Enterobacteria 417
G_03131 K05815 yak Gammaproteobacteria Enterobacteria 532
G_02633 K10194 yin Gammaproteobacteria Enterobacteria 608
G_01191 K06940 yak Gammaproteobacteria Enterobacteria 167
G_00559 K03647 yfr Gammaproteobacteria Enterobacteria 268
G_01827 K00575 yin Gammaproteobacteria Enterobacteria 557
G_00948 K02067 yak Gammaproteobacteria Enterobacteria 323
G_01063 K02970 cro Gammaproteobacteria Enterobacteria 139
G_00166 K07659 srr Gammaproteobacteria Enterobacteria 485
G_01595 K07391 yak Gammaproteobacteria Enterobacteria 881
G_00364 K03549 yak Gammaproteobacteria Enterobacteria 1177
G_01371 K19147 ype Gammaproteobacteria Enterobacteria 907
G_00678 K02042 yak Gammaproteobacteria Enterobacteria 556
G_03424 K01589 yak Gammaproteobacteria Enterobacteria 674
G_00483 K02195 yak Gammaproteobacteria Enterobacteria 480
G_00328 K03406 yak Gammaproteobacteria Enterobacteria 1075
G_03760 K06194 yak Gammaproteobacteria Enterobacteria 602
G_04116 K01223 yak Gammaproteobacteria Enterobacteria 960
G_01452 K09748 ysi Gammaproteobacteria Enterobacteria 310
G_03785 K04565 yak Gammaproteobacteria Enterobacteria 329
G_02674 K06415 yin Gammaproteobacteria Enterobacteria 1040
G_03497 K18889 yak Gammaproteobacteria Enterobacteria 1058
G_00374 K16092 yak Gammaproteobacteria Enterobacteria 1248
G_01467 K02899 yak Gammaproteobacteria Enterobacteria 171
G_01363 K10556 yak Gammaproteobacteria Enterobacteria 533
G_02968 K05916 yak Gammaproteobacteria Enterobacteria 766
G_00047 K10563 yak Gammaproteobacteria Enterobacteria 536
G_02024 K11934 yen Gammaproteobacteria Enterobacteria 307
G_00787 K06188 pao Gammaproteobacteria Enterobacteria 288
G_03941 K00799 yro Gammaproteobacteria Enterobacteria 385
G_01849 K01093 yak Gammaproteobacteria Enterobacteria 823
G_01460 K07574 yfr Gammaproteobacteria Enterobacteria 191
G_01476 K03841 yen Gammaproteobacteria Enterobacteria 692
G_03101 K00113 yak Gammaproteobacteria Enterobacteria 837
G_00350 K02111 yro Gammaproteobacteria Enterobacteria 996
G_02751 K13634 yfr Gammaproteobacteria Enterobacteria 666
G_02646 K05595 yen Gammaproteobacteria Enterobacteria 358
G_03150 K03424 yak Gammaproteobacteria Enterobacteria 474
G_03197 K03808 ykr Gammaproteobacteria Enterobacteria 825
G_02757 K08992 yin Gammaproteobacteria Enterobacteria 147
G_04027 K09816 yen Gammaproteobacteria Enterobacteria 397
G_03496 K18890 yak Gammaproteobacteria Enterobacteria 1038
G_00471 K01782 yak Gammaproteobacteria Enterobacteria 1132
G_04167 K02078 yfr Gammaproteobacteria Enterobacteria 119
G_01219 K03574 yak Gammaproteobacteria Enterobacteria 249
G_04130 K00031 yak Gammaproteobacteria Enterobacteria 824
G_01285 K07034 yro Gammaproteobacteria Enterobacteria 377
G_02415 K06143 yak Gammaproteobacteria Enterobacteria 731
G_02412 K19168 yak Gammaproteobacteria Enterobacteria 206
G_01401 K01255 yak Gammaproteobacteria Enterobacteria 1008
G_03433 K17686 yak Gammaproteobacteria Enterobacteria 1685
G_00142 K00363 yak Gammaproteobacteria Enterobacteria 222
G_01403 K01873 yak Gammaproteobacteria Enterobacteria 1959
G_01501 K13771 yak Gammaproteobacteria Enterobacteria 288
G_01816 K02387 yak Gammaproteobacteria Enterobacteria 273
G_00358 K06205 yak Gammaproteobacteria Enterobacteria 282
G_01033 K02406 opo Gammaproteobacteria Enterobacteria 464
G_03056 K01710 ysi Gammaproteobacteria Enterobacteria 678
G_02487 K02426 yak Gammaproteobacteria Enterobacteria 278
G_04060 K00948 yfr Gammaproteobacteria Enterobacteria 637
G_01694 K00046 yak Gammaproteobacteria Enterobacteria 511
G_01526 K03098 yak Gammaproteobacteria Enterobacteria 363
G_03624 K02014 yak Gammaproteobacteria Enterobacteria 159
G_04000 K03603 yen Gammaproteobacteria Enterobacteria 484
G_03344 K05515 yak Gammaproteobacteria Enterobacteria 1291
G_01865 K07700 yak Gammaproteobacteria Enterobacteria 996
G_02324 K03786 yak Gammaproteobacteria Enterobacteria 274
G_03333 K10001 yak Gammaproteobacteria Enterobacteria 516
G_03633 K00147 yak Gammaproteobacteria Enterobacteria 766
