protein_id KEGG_Orthology species phylum genus num
G_02518 K01493 phe Bacteroidetes Others 270
G_02518 K01493 phe Bacteroidetes Others 270
G_00340 K03088 nko Bacteroidetes Others 119
G_00340 K03088 nko Bacteroidetes Others 119
G_01453 K00812 pep Bacteroidetes Others 760
G_01453 K00812 pep Bacteroidetes Others 760
G_02366 K00215 phe Bacteroidetes Others 412
G_02366 K00215 phe Bacteroidetes Others 412
G_04465 K03561 pcm Bacteroidetes Others 330
G_04465 K03561 pcm Bacteroidetes Others 330
G_01196 K01154 rci Euryarchaeota Others 263
G_01196 K01154 rci Euryarchaeota Others 263
G_02599 K03797 phe Bacteroidetes Others 1097
G_02599 K03797 phe Bacteroidetes Others 1097
G_00739 K01990 pep Bacteroidetes Others 351
G_00739 K01990 pep Bacteroidetes Others 351
G_02425 K07259 phe Bacteroidetes Others 646
G_02425 K07259 phe Bacteroidetes Others 646
G_02149 K03768 pep Bacteroidetes Others 287
G_02149 K03768 pep Bacteroidetes Others 287
G_04315 K02341 phe Bacteroidetes Others 630
G_04315 K02341 phe Bacteroidetes Others 630
G_02268 K02010 ptq Bacteroidetes Others 188
G_02268 K02010 ptq Bacteroidetes Others 188
G_01301 K01029 phe Bacteroidetes Others 397
G_01301 K01029 phe Bacteroidetes Others 397
G_02163 K00057 phe Bacteroidetes Others 545
G_02163 K00057 phe Bacteroidetes Others 545
G_02483 K00615 pep Bacteroidetes Others 476
G_02483 K00615 pep Bacteroidetes Others 476
G_04697 K09858 psn Bacteroidetes Others 136
G_04697 K09858 psn Bacteroidetes Others 136
G_04984 K01992 pep Bacteroidetes Others 1061
G_04984 K01992 pep Bacteroidetes Others 1061
G_03441 K00344 rha Actinobacteria Others 269
G_03441 K00344 rha Actinobacteria Others 269
G_04473 K03564 mup Bacteroidetes Others 169
G_04473 K03564 mup Bacteroidetes Others 169
G_02224 K07058 pcm Bacteroidetes Others 458
G_02224 K07058 pcm Bacteroidetes Others 458
G_01441 K00318 pep Bacteroidetes Others 635
G_01441 K00318 pep Bacteroidetes Others 635
G_05082 K00969 pep Bacteroidetes Others 324
G_05082 K00969 pep Bacteroidetes Others 324
G_02288 K00826 pcm Bacteroidetes Others 417
G_02288 K00826 pcm Bacteroidetes Others 417
G_03888 K07461 pep Bacteroidetes Others 198
G_03888 K07461 pep Bacteroidetes Others 198
G_00842 K04078 phe Bacteroidetes Others 171
G_00842 K04078 phe Bacteroidetes Others 171
G_04947 K03718 pep Bacteroidetes Others 235
G_04947 K03718 pep Bacteroidetes Others 235
G_01539 K16092 scn Bacteroidetes Others 389
G_01539 K16092 scn Bacteroidetes Others 389
G_00872 K03797 phe Bacteroidetes Others 791
G_00872 K03797 phe Bacteroidetes Others 791
G_03753 K01804 pcm Bacteroidetes Others 906
G_03753 K01804 pcm Bacteroidetes Others 906
G_03340 K02003 mup Bacteroidetes Others 387
G_03340 K02003 mup Bacteroidetes Others 387
G_00557 K10778 pcm Bacteroidetes Others 439
G_00557 K10778 pcm Bacteroidetes Others 439
G_03066 K00059 put Betaproteobacteria Others 135
G_03066 K00059 put Betaproteobacteria Others 135
G_01238 K03092 phe Bacteroidetes Others 832
G_01238 K03092 phe Bacteroidetes Others 832
G_04033 K08151 pcm Bacteroidetes Others 498
G_04033 K08151 pcm Bacteroidetes Others 498
G_00720 K00451 pep Bacteroidetes Others 693
G_00720 K00451 pep Bacteroidetes Others 693
G_00681 K00791 pcm Bacteroidetes Others 424
G_00681 K00791 pcm Bacteroidetes Others 424
G_04100 K07259 phe Bacteroidetes Others 512
G_04100 K07259 phe Bacteroidetes Others 512
G_01477 K07668 adg Firmicutes Clostridia 75
G_01436 K03704 scn Bacteroidetes Others 87
G_01436 K03704 scn Bacteroidetes Others 87
G_02700 K01447 fjo Bacteroidetes Others 288
G_02700 K01447 fjo Bacteroidetes Others 288
G_01653 K06193 sht Bacteroidetes Others 272
G_01653 K06193 sht Bacteroidetes Others 272
G_02937 K06911 phe Bacteroidetes Others 458
G_02937 K06911 phe Bacteroidetes Others 458
G_01856 K03568 pep Bacteroidetes Others 937
G_01856 K03568 pep Bacteroidetes Others 937
G_02076 K02926 phe Bacteroidetes Others 337
G_02076 K02926 phe Bacteroidetes Others 337
G_00190 K00384 pep Bacteroidetes Others 485
G_00190 K00384 pep Bacteroidetes Others 485
G_02915 K00334 phe Bacteroidetes Others 284
G_02915 K00334 phe Bacteroidetes Others 284
G_01107 K03088 scn Bacteroidetes Others 66
G_01107 K03088 scn Bacteroidetes Others 66
G_01589 K16089 shg Bacteroidetes Others 798
G_01589 K16089 shg Bacteroidetes Others 798
G_03957 K07160 shg Bacteroidetes Others 327
G_03957 K07160 shg Bacteroidetes Others 327
G_04235 K19304 gsn Gammaproteobacteria Others 83
G_02419 K03790 mvc Euryarchaeota Others 127
G_02419 K03790 mvc Euryarchaeota Others 127
G_01264 K00034 aaa Betaproteobacteria Others 325
G_01264 K00034 aaa Betaproteobacteria Others 325
G_04946 K00819 pep Bacteroidetes Others 553
G_04946 K00819 pep Bacteroidetes Others 553
G_00525 K01187 pep Bacteroidetes Others 1380
G_00525 K01187 pep Bacteroidetes Others 1380
G_03861 K11177 sli Bacteroidetes Others 834
G_03861 K11177 sli Bacteroidetes Others 834
G_00264 K07137 pep Bacteroidetes Others 870
G_00264 K07137 pep Bacteroidetes Others 870
G_02308 K07644 mup Bacteroidetes Others 291
G_02308 K07644 mup Bacteroidetes Others 291
G_02764 K01262 mup Bacteroidetes Others 683
G_02764 K01262 mup Bacteroidetes Others 683
G_03839 K00791 pep Bacteroidetes Others 379
G_03839 K00791 pep Bacteroidetes Others 379
G_01891 K00975 phe Bacteroidetes Others 686
G_01891 K00975 phe Bacteroidetes Others 686
G_02701 K01886 pep Bacteroidetes Others 983
G_02701 K01886 pep Bacteroidetes Others 983
G_03760 K03088 nia Bacteroidetes Others 110
G_03760 K03088 nia Bacteroidetes Others 110
G_03767 K05795 pep Bacteroidetes Others 319
G_03767 K05795 pep Bacteroidetes Others 319
G_04293 K01971 shg Bacteroidetes Others 840
G_04293 K01971 shg Bacteroidetes Others 840
G_00047 K00874 rti Bacteroidetes Others 518
G_00047 K00874 rti Bacteroidetes Others 518
G_00826 K07559 fjo Bacteroidetes Others 259
G_00826 K07559 fjo Bacteroidetes Others 259
G_05053 K02529 mup Bacteroidetes Others 332
G_05053 K02529 mup Bacteroidetes Others 332
G_02646 K02474 pep Bacteroidetes Others 636
G_02646 K02474 pep Bacteroidetes Others 636
G_00390 K00574 pep Bacteroidetes Others 523
G_00390 K00574 pep Bacteroidetes Others 523
G_02412 K00059 pcm Bacteroidetes Others 461
G_02412 K00059 pcm Bacteroidetes Others 461
G_02209 K03177 pcm Bacteroidetes Others 394
G_02209 K03177 pcm Bacteroidetes Others 394
G_00142 K00940 pep Bacteroidetes Others 264
G_00142 K00940 pep Bacteroidetes Others 264
G_02145 K03783 pep Bacteroidetes Others 421
G_02145 K03783 pep Bacteroidetes Others 421
G_00755 K04044 pep Bacteroidetes Others 1085
G_00755 K04044 pep Bacteroidetes Others 1085
G_04082 K01885 phe Bacteroidetes Others 749
G_04082 K01885 phe Bacteroidetes Others 749
G_03624 K14287 phe Bacteroidetes Others 585
G_03624 K14287 phe Bacteroidetes Others 585
G_04860 K13001 yps Gammaproteobacteria Enterobacteria 247
G_04450 K12373 pep Bacteroidetes Others 687
G_04450 K12373 pep Bacteroidetes Others 687
G_02656 K01745 phe Bacteroidetes Others 799
G_02656 K01745 phe Bacteroidetes Others 799
G_02943 K06048 pep Bacteroidetes Others 692
G_02943 K06048 pep Bacteroidetes Others 692
G_01057 K03657 pcm Bacteroidetes Others 1331
G_01057 K03657 pcm Bacteroidetes Others 1331
G_01182 K01696 phe Bacteroidetes Others 756
G_01182 K01696 phe Bacteroidetes Others 756
G_03903 K01586 phe Bacteroidetes Others 661
G_03903 K01586 phe Bacteroidetes Others 661
G_01956 K01591 pep Bacteroidetes Others 461
G_01956 K01591 pep Bacteroidetes Others 461
G_00336 K01811 boa Bacteroidetes Others 846
G_00336 K01811 boa Bacteroidetes Others 846
G_05142 K01755 pep Bacteroidetes Others 750
G_05142 K01755 pep Bacteroidetes Others 750
G_04656 K04047 cpi Bacteroidetes Others 233
G_04656 K04047 cpi Bacteroidetes Others 233
G_04190 K09710 phe Bacteroidetes Others 203
G_04190 K09710 phe Bacteroidetes Others 203
G_05171 K03621 phe Bacteroidetes Others 562
G_05171 K03621 phe Bacteroidetes Others 562
G_01025 K01624 pcm Bacteroidetes Others 651
G_01025 K01624 pcm Bacteroidetes Others 651
G_04898 K00820 pcm Bacteroidetes Others 1065
G_04898 K00820 pcm Bacteroidetes Others 1065
G_01550 K07133 shg Bacteroidetes Others 554
G_01550 K07133 shg Bacteroidetes Others 554
G_04633 K19093 blq Unclassified Bacteria Others 89
G_04633 K19093 blq Unclassified Bacteria Others 89
G_02085 K02874 phe Bacteroidetes Others 241
G_02085 K02874 phe Bacteroidetes Others 241
G_00676 K03046 phe Bacteroidetes Others 2729
G_00676 K03046 phe Bacteroidetes Others 2729
G_02525 K05595 pcm Bacteroidetes Others 322
G_02525 K05595 pcm Bacteroidetes Others 322
G_02261 K19157 for Bacteroidetes Others 78
G_02261 K19157 for Bacteroidetes Others 78
G_01700 K06024 mup Bacteroidetes Others 233
G_01700 K06024 mup Bacteroidetes Others 233
G_05059 K02357 scn Bacteroidetes Others 433
G_05059 K02357 scn Bacteroidetes Others 433
G_02747 K02600 phe Bacteroidetes Others 759
G_02747 K02600 phe Bacteroidetes Others 759
G_01189 K03296 phe Bacteroidetes Others 1565
G_01189 K03296 phe Bacteroidetes Others 1565
G_04588 K14338 sro Actinobacteria Others 1088
G_04588 K14338 sro Actinobacteria Others 1088
G_04077 K00575 pcm Bacteroidetes Others 429
G_04077 K00575 pcm Bacteroidetes Others 429
G_02447 K05349 nso Bacteroidetes Others 1048
G_02447 K05349 nso Bacteroidetes Others 1048
G_01562 K07577 pcm Bacteroidetes Others 512
G_01562 K07577 pcm Bacteroidetes Others 512
G_03524 K01823 pcm Bacteroidetes Others 221
G_03524 K01823 pcm Bacteroidetes Others 221
G_02257 K07658 pcm Bacteroidetes Others 426
G_02257 K07658 pcm Bacteroidetes Others 426
G_00693 K11991 pbs Planctomycetes Others 96
G_00693 K11991 pbs Planctomycetes Others 96
G_05162 K18929 pcm Bacteroidetes Others 826
G_05162 K18929 pcm Bacteroidetes Others 826
G_00185 K03701 pcm Bacteroidetes Others 1714
G_00185 K03701 pcm Bacteroidetes Others 1714
G_04430 K01494 pep Bacteroidetes Others 340
G_04430 K01494 pep Bacteroidetes Others 340
G_01630 K00962 pep Bacteroidetes Others 1149
G_01630 K00962 pep Bacteroidetes Others 1149
G_02875 K15924 pcm Bacteroidetes Others 685
G_02875 K15924 pcm Bacteroidetes Others 685
G_03991 K10716 pep Bacteroidetes Others 362
G_03991 K10716 pep Bacteroidetes Others 362
G_03003 K01950 phe Bacteroidetes Others 873
G_03003 K01950 phe Bacteroidetes Others 873
G_00240 K02825 phe Bacteroidetes Others 240
G_00240 K02825 phe Bacteroidetes Others 240
G_02603 K03802 pcm Bacteroidetes Others 1456
G_02603 K03802 pcm Bacteroidetes Others 1456
G_02395 K11103 mup Bacteroidetes Others 567
G_02395 K11103 mup Bacteroidetes Others 567
G_00236 K03215 phe Bacteroidetes Others 808
G_00236 K03215 phe Bacteroidetes Others 808
G_04523 K07051 mup Bacteroidetes Others 602
G_04523 K07051 mup Bacteroidetes Others 602
G_01399 K03841 phe Bacteroidetes Others 598
G_01399 K03841 phe Bacteroidetes Others 598
G_01645 K09915 pcm Bacteroidetes Others 267
G_01645 K09915 pcm Bacteroidetes Others 267
G_05017 K06941 pep Bacteroidetes Others 653
G_05017 K06941 pep Bacteroidetes Others 653
G_01010 K00859 pcm Bacteroidetes Others 254
G_01010 K00859 pcm Bacteroidetes Others 254
G_01571 K01448 phe Bacteroidetes Others 408
G_01571 K01448 phe Bacteroidetes Others 408
G_00104 K01206 zpr Bacteroidetes Others 771
G_00104 K01206 zpr Bacteroidetes Others 771
G_04127 K15777 phe Bacteroidetes Others 444
G_04127 K15777 phe Bacteroidetes Others 444
G_00469 K00134 pep Bacteroidetes Others 490
G_00469 K00134 pep Bacteroidetes Others 490
G_03789 K03088 psn Bacteroidetes Others 174
G_03789 K03088 psn Bacteroidetes Others 174
G_01269 K03316 nia Bacteroidetes Others 405
G_01269 K03316 nia Bacteroidetes Others 405
G_00811 K11755 pep Bacteroidetes Others 284
G_00811 K11755 pep Bacteroidetes Others 284
G_00007 K01246 phe Bacteroidetes Others 314
G_00007 K01246 phe Bacteroidetes Others 314
G_00011 K03439 pep Bacteroidetes Others 348
G_00011 K03439 pep Bacteroidetes Others 348
G_01322 K02346 shg Bacteroidetes Others 517
G_01322 K02346 shg Bacteroidetes Others 517
G_00457 K07140 rti Bacteroidetes Others 288
G_00457 K07140 rti Bacteroidetes Others 288
G_04385 K11996 pko Bacteroidetes Others 323
G_04385 K11996 pko Bacteroidetes Others 323
G_03965 K05845 mup Bacteroidetes Others 754
G_03965 K05845 mup Bacteroidetes Others 754
G_03965 K05846 mup Bacteroidetes Others 754
G_03965 K05846 mup Bacteroidetes Others 754
G_02591 K00161 phe Bacteroidetes Others 651
G_02591 K00161 phe Bacteroidetes Others 651
G_01953 K00950 pep Bacteroidetes Others 188
G_01953 K00950 pep Bacteroidetes Others 188
G_02406 K15726 pcm Bacteroidetes Others 2171
G_02406 K15726 pcm Bacteroidetes Others 2171
G_04790 K01738 scn Bacteroidetes Others 491
G_04790 K01738 scn Bacteroidetes Others 491
G_03026 K06978 phe Bacteroidetes Others 989
G_03026 K06978 phe Bacteroidetes Others 989
G_02786 K11068 fbt Bacteroidetes Others 115
G_02786 K11068 fbt Bacteroidetes Others 115
G_03217 K02666 scn Bacteroidetes Others 760
G_03217 K02666 scn Bacteroidetes Others 760
G_03773 K02529 cvt Actinobacteria Others 100
G_03773 K02529 cvt Actinobacteria Others 100
G_05198 K00847 alm Bacteroidetes Others 269
G_05198 K00847 alm Bacteroidetes Others 269
G_03847 K08999 pcm Bacteroidetes Others 265
G_03847 K08999 pcm Bacteroidetes Others 265
G_05062 K02871 pep Bacteroidetes Others 290
G_05062 K02871 pep Bacteroidetes Others 290
G_01707 K02687 phe Bacteroidetes Others 367
G_01707 K02687 phe Bacteroidetes Others 367
G_04438 K01338 pep Bacteroidetes Others 1377
G_04438 K01338 pep Bacteroidetes Others 1377
G_05335 K07003 scn Bacteroidetes Others 659
G_05335 K07003 scn Bacteroidetes Others 659
G_02095 K03076 pep Bacteroidetes Others 721
G_02095 K03076 pep Bacteroidetes Others 721
G_01688 K02014 phe Bacteroidetes Others 1481
G_01688 K02014 phe Bacteroidetes Others 1481
G_02495 K08602 pep Bacteroidetes Others 970
G_02495 K08602 pep Bacteroidetes Others 970
G_04668 K01990 cpi Bacteroidetes Others 431
G_04668 K01990 cpi Bacteroidetes Others 431
G_03607 K17837 nia Bacteroidetes Others 322
G_03607 K17837 nia Bacteroidetes Others 322
G_02169 K02902 pcm Bacteroidetes Others 149
G_02169 K02902 pcm Bacteroidetes Others 149
G_04444 K00945 pep Bacteroidetes Others 358
G_04444 K00945 pep Bacteroidetes Others 358
G_02662 K11939 pcm Bacteroidetes Others 324
G_02662 K11939 pcm Bacteroidetes Others 324
G_01250 K07124 fjo Bacteroidetes Others 347
G_01250 K07124 fjo Bacteroidetes Others 347
G_02920 K00338 phe Bacteroidetes Others 307
G_02920 K00338 phe Bacteroidetes Others 307
G_04032 K02469 pep Bacteroidetes Others 1370
G_04032 K02469 pep Bacteroidetes Others 1370
G_01115 K00243 pep Bacteroidetes Others 373
G_01115 K00243 pep Bacteroidetes Others 373
G_00863 K09001 pep Bacteroidetes Others 540
G_00863 K09001 pep Bacteroidetes Others 540
G_02388 K03088 psn Bacteroidetes Others 192
G_02388 K03088 psn Bacteroidetes Others 192
G_02428 K00133 pep Bacteroidetes Others 570
G_02428 K00133 pep Bacteroidetes Others 570
G_03279 K12308 ash Bacteroidetes Others 247
G_03279 K12308 ash Bacteroidetes Others 247
G_02275 K05776 psn Bacteroidetes Others 720
G_02275 K05776 psn Bacteroidetes Others 720
G_02312 K02014 pcm Bacteroidetes Others 1604
G_02312 K02014 pcm Bacteroidetes Others 1604
G_00800 K09812 phe Bacteroidetes Others 410
G_00800 K09812 phe Bacteroidetes Others 410
G_03856 K03654 pep Bacteroidetes Others 1309
G_03856 K03654 pep Bacteroidetes Others 1309
G_00912 K02014 pep Bacteroidetes Others 1370
G_00912 K02014 pep Bacteroidetes Others 1370
G_02482 K00615 pcm Bacteroidetes Others 585
G_02482 K00615 pcm Bacteroidetes Others 585
G_02517 K02429 fba Bacteroidetes Others 665
G_02517 K02429 fba Bacteroidetes Others 665
G_00468 K05995 chz Bacteroidetes Others 353
G_00468 K05995 chz Bacteroidetes Others 353
G_03579 K00344 chu Bacteroidetes Others 477
G_03579 K00344 chu Bacteroidetes Others 477
G_01761 K06147 eao Bacteroidetes Others 972
G_01761 K06147 eao Bacteroidetes Others 972
G_00848 K07444 pep Bacteroidetes Others 673
G_00848 K07444 pep Bacteroidetes Others 673
G_02966 K01206 dfe Bacteroidetes Others 663
G_02966 K01206 dfe Bacteroidetes Others 663
G_05221 K02109 phe Bacteroidetes Others 264
G_05221 K02109 phe Bacteroidetes Others 264
G_00689 K00674 pcm Bacteroidetes Others 499
G_00689 K00674 pcm Bacteroidetes Others 499
G_00484 K02563 pep Bacteroidetes Others 546
G_00484 K02563 pep Bacteroidetes Others 546
G_03868 K01524 phe Bacteroidetes Others 483
G_03868 K01524 phe Bacteroidetes Others 483
G_03577 K02081 pep Bacteroidetes Others 355
G_03577 K02081 pep Bacteroidetes Others 355
G_05176 K00097 pep Bacteroidetes Others 594
G_05176 K00097 pep Bacteroidetes Others 594
G_04468 K11754 pep Bacteroidetes Others 554
G_04468 K11754 pep Bacteroidetes Others 554
G_02739 K00703 phe Bacteroidetes Others 448
G_02739 K00703 phe Bacteroidetes Others 448
G_03660 K06147 rsi Bacteroidetes Others 551
G_03660 K06147 rsi Bacteroidetes Others 551
G_04065 K07636 pep Bacteroidetes Others 509
G_04065 K07636 pep Bacteroidetes Others 509
G_05315 K01669 pcm Bacteroidetes Others 612
G_05315 K01669 pcm Bacteroidetes Others 612
G_01049 K03501 phe Bacteroidetes Others 350
G_01049 K03501 phe Bacteroidetes Others 350
G_05269 K02276 pcm Bacteroidetes Others 399
G_05269 K02276 pcm Bacteroidetes Others 399
G_00168 K03924 phe Bacteroidetes Others 563
G_00168 K03924 phe Bacteroidetes Others 563
G_01732 K03719 phe Bacteroidetes Others 303
G_01732 K03719 phe Bacteroidetes Others 303
G_01434 K18954 bja Alphaproteobacteria Others 77
G_01434 K18954 bja Alphaproteobacteria Others 77
G_01598 K02013 shg Bacteroidetes Others 308
G_01598 K02013 shg Bacteroidetes Others 308
G_00367 K05970 hhy Bacteroidetes Others 689
G_00367 K05970 hhy Bacteroidetes Others 689
G_02511 K00428 mpw Bacteroidetes Others 383
G_02511 K00428 mpw Bacteroidetes Others 383
G_05040 K03116 pcm Bacteroidetes Others 79
G_05040 K03116 pcm Bacteroidetes Others 79
G_00710 K03671 phe Bacteroidetes Others 199
G_00710 K03671 phe Bacteroidetes Others 199
G_01518 K14160 mup Bacteroidetes Others 81
G_01518 K14160 mup Bacteroidetes Others 81
G_02161 K12340 pcm Bacteroidetes Others 496
G_02161 K12340 pcm Bacteroidetes Others 496
G_00105 K03534 pcm Bacteroidetes Others 135
G_00105 K03534 pcm Bacteroidetes Others 135
G_03698 K01785 psn Bacteroidetes Others 494
G_03698 K01785 psn Bacteroidetes Others 494
G_00777 K02194 phe Bacteroidetes Others 278
G_00777 K02194 phe Bacteroidetes Others 278
G_01032 K00287 phe Bacteroidetes Others 231
G_01032 K00287 phe Bacteroidetes Others 231
G_00254 K02004 pep Bacteroidetes Others 601
G_00254 K02004 pep Bacteroidetes Others 601
G_03360 K01262 shg Bacteroidetes Others 660
G_03360 K01262 shg Bacteroidetes Others 660
G_05257 K00809 phe Bacteroidetes Others 592
G_05257 K00809 phe Bacteroidetes Others 592
G_02929 K09761 phe Bacteroidetes Others 344
G_02929 K09761 phe Bacteroidetes Others 344
G_02279 K00053 pep Bacteroidetes Others 951
G_02279 K00053 pep Bacteroidetes Others 951
G_04570 K01679 mup Bacteroidetes Others 790
G_04570 K01679 mup Bacteroidetes Others 790
G_05139 K01438 pcm Bacteroidetes Others 608
G_05139 K01438 pcm Bacteroidetes Others 608
G_04114 K02356 mup Bacteroidetes Others 304
G_04114 K02356 mup Bacteroidetes Others 304
G_04904 K03696 phe Bacteroidetes Others 1528
G_04904 K03696 phe Bacteroidetes Others 1528
G_03325 K01126 boa Bacteroidetes Others 267
G_03325 K01126 boa Bacteroidetes Others 267
G_05085 K00942 pcm Bacteroidetes Others 342
G_05085 K00942 pcm Bacteroidetes Others 342
G_01298 K07456 phe Bacteroidetes Others 1319
G_01298 K07456 phe Bacteroidetes Others 1319
G_05043 K00029 pep Bacteroidetes Others 1259
G_05043 K00029 pep Bacteroidetes Others 1259
G_00540 K00793 pep Bacteroidetes Others 336
G_00540 K00793 pep Bacteroidetes Others 336
G_01073 K03775 pcm Bacteroidetes Others 261
G_01073 K03775 pcm Bacteroidetes Others 261
G_03408 K00469 nko Bacteroidetes Others 429
G_03408 K00469 nko Bacteroidetes Others 429
G_00012 K02377 pcm Bacteroidetes Others 555
G_00012 K02377 pcm Bacteroidetes Others 555
G_01882 K07090 shg Bacteroidetes Others 575
G_01882 K07090 shg Bacteroidetes Others 575
G_00663 K02601 pcm Bacteroidetes Others 298
G_00663 K02601 pcm Bacteroidetes Others 298
G_02255 K01845 phe Bacteroidetes Others 829
G_02255 K01845 phe Bacteroidetes Others 829
G_00877 K00384 pep Bacteroidetes Others 637
G_00877 K00384 pep Bacteroidetes Others 637
G_05241 K01436 rsi Bacteroidetes Others 520
G_05241 K01436 rsi Bacteroidetes Others 520
G_05033 K01512 pep Bacteroidetes Others 115
G_05033 K01512 pep Bacteroidetes Others 115
G_00387 K00507 phe Bacteroidetes Others 355
G_00387 K00507 phe Bacteroidetes Others 355
G_03621 K06201 pep Bacteroidetes Others 325
G_03621 K06201 pep Bacteroidetes Others 325
G_04973 K03704 phe Bacteroidetes Others 117
G_04973 K03704 phe Bacteroidetes Others 117
G_00257 K01848 pep Bacteroidetes Others 890
G_00257 K01848 pep Bacteroidetes Others 890
G_02509 K06142 pcm Bacteroidetes Others 250
