protein_id KEGG_Orthology species phylum genus num
G_01030 K00817 mup Bacteroidetes Others 567
G_00082 K12308 mup Bacteroidetes Others 1036
G_00082 K12308 mup Bacteroidetes Others 1036
G_02392 K02358 mup Bacteroidetes Others 781
G_02392 K02358 mup Bacteroidetes Others 781
G_01971 K03654 mup Bacteroidetes Others 1048
G_01971 K03654 mup Bacteroidetes Others 1048
G_01116 K08151 mup Bacteroidetes Others 491
G_01116 K08151 mup Bacteroidetes Others 491
G_00633 K02945 mup Bacteroidetes Others 1092
G_00633 K02945 mup Bacteroidetes Others 1092
G_03241 K01579 mup Bacteroidetes Others 226
G_03241 K01579 mup Bacteroidetes Others 226
G_03538 K02357 mup Bacteroidetes Others 524
G_03538 K02357 mup Bacteroidetes Others 524
G_00340 K03496 mup Bacteroidetes Others 276
G_00340 K03496 mup Bacteroidetes Others 276
G_02696 K07091 mup Bacteroidetes Others 721
G_02696 K07091 mup Bacteroidetes Others 721
G_02366 K00979 mup Bacteroidetes Others 368
G_02366 K00979 mup Bacteroidetes Others 368
G_02091 K01880 mup Bacteroidetes Others 960
G_02091 K01880 mup Bacteroidetes Others 960
G_03034 K03832 mup Bacteroidetes Others 453
G_03034 K03832 mup Bacteroidetes Others 453
G_03209 K07447 mup Bacteroidetes Others 263
G_03209 K07447 mup Bacteroidetes Others 263
G_02248 K02563 mup Bacteroidetes Others 588
G_02248 K02563 mup Bacteroidetes Others 588
G_03258 K02160 phe Bacteroidetes Others 212
G_03258 K02160 phe Bacteroidetes Others 212
G_00739 K00318 mup Bacteroidetes Others 724
G_00739 K00318 mup Bacteroidetes Others 724
G_01196 K02314 mup Bacteroidetes Others 936
G_01196 K02314 mup Bacteroidetes Others 936
G_00055 K01468 pcm Bacteroidetes Others 531
G_00055 K01468 pcm Bacteroidetes Others 531
G_01123 K01903 mup Bacteroidetes Others 764
G_01123 K01903 mup Bacteroidetes Others 764
G_02876 K06917 mup Bacteroidetes Others 542
G_02876 K06917 mup Bacteroidetes Others 542
G_00587 K01426 mup Bacteroidetes Others 775
G_00587 K01426 mup Bacteroidetes Others 775
G_01879 K01815 mup Bacteroidetes Others 429
G_01879 K01815 mup Bacteroidetes Others 429
G_02268 K00927 mup Bacteroidetes Others 742
G_02268 K00927 mup Bacteroidetes Others 742
G_01301 K01478 mup Bacteroidetes Others 849
G_01301 K01478 mup Bacteroidetes Others 849
G_00641 K01187 mup Bacteroidetes Others 1513
G_00641 K01187 mup Bacteroidetes Others 1513
G_03293 K03575 mup Bacteroidetes Others 529
G_03293 K03575 mup Bacteroidetes Others 529
G_02009 K03272 pcm Bacteroidetes Others 381
G_02009 K03272 pcm Bacteroidetes Others 381
G_01823 K03427 azi Betaproteobacteria Others 651
G_01823 K03427 azi Betaproteobacteria Others 651
G_03436 K11785 mup Bacteroidetes Others 499
G_03436 K11785 mup Bacteroidetes Others 499
G_03795 K07461 mup Bacteroidetes Others 163
G_03795 K07461 mup Bacteroidetes Others 163
G_00023 K03405 mup Bacteroidetes Others 874
G_00023 K03405 mup Bacteroidetes Others 874
G_02297 K20151 ndo Bacteroidetes Others 223
G_02297 K20151 ndo Bacteroidetes Others 223
G_01266 K01834 mup Bacteroidetes Others 423
G_01266 K01834 mup Bacteroidetes Others 423
G_00120 K01176 mup Bacteroidetes Others 860
G_00120 K01176 mup Bacteroidetes Others 860
G_03564 K07444 mup Bacteroidetes Others 728
G_03564 K07444 mup Bacteroidetes Others 728
G_01177 K01817 mup Bacteroidetes Others 284
G_01177 K01817 mup Bacteroidetes Others 284
G_02794 K03215 mup Bacteroidetes Others 890
G_02794 K03215 mup Bacteroidetes Others 890
G_03242 K01918 mup Bacteroidetes Others 422
G_03242 K01918 mup Bacteroidetes Others 422
G_00316 K01809 mup Bacteroidetes Others 552
G_00316 K01809 mup Bacteroidetes Others 552
G_03120 K07052 mup Bacteroidetes Others 350
G_03120 K07052 mup Bacteroidetes Others 350
G_01441 K00034 mup Bacteroidetes Others 452
G_01441 K00034 mup Bacteroidetes Others 452
G_01662 K01206 mup Bacteroidetes Others 805
G_01662 K01206 mup Bacteroidetes Others 805
G_02403 K01056 mup Bacteroidetes Others 327
G_02403 K01056 mup Bacteroidetes Others 327
G_03455 K03802 mup Bacteroidetes Others 1603
G_03455 K03802 mup Bacteroidetes Others 1603
G_02479 K01265 mup Bacteroidetes Others 476
G_02479 K01265 mup Bacteroidetes Others 476
G_02104 K03630 mup Bacteroidetes Others 381
G_02104 K03630 mup Bacteroidetes Others 381
G_00546 K01187 hyp Bacteroidetes Others 687
G_00546 K01187 hyp Bacteroidetes Others 687
G_02206 K10778 mup Bacteroidetes Others 503
G_02206 K10778 mup Bacteroidetes Others 503
G_03030 K00330 mup Bacteroidetes Others 223
G_03030 K00330 mup Bacteroidetes Others 223
G_02714 K07217 rti Bacteroidetes Others 455
G_02714 K07217 rti Bacteroidetes Others 455
G_00842 K04066 mup Bacteroidetes Others 1510
G_00842 K04066 mup Bacteroidetes Others 1510
G_02438 K05989 phe Bacteroidetes Others 1122
G_02438 K05989 phe Bacteroidetes Others 1122
G_02371 K02474 pko Bacteroidetes Others 651
G_02371 K02474 pko Bacteroidetes Others 651
G_00267 K01991 mup Bacteroidetes Others 409
G_00267 K01991 mup Bacteroidetes Others 409
G_02158 K07062 dfe Bacteroidetes Others 122
G_02158 K07062 dfe Bacteroidetes Others 122
G_01975 K07568 mup Bacteroidetes Others 707
G_01975 K07568 mup Bacteroidetes Others 707
G_01539 K00099 mup Bacteroidetes Others 659
G_01539 K00099 mup Bacteroidetes Others 659
G_01940 K01814 mup Bacteroidetes Others 484
G_01940 K01814 mup Bacteroidetes Others 484
G_00872 K07118 mup Bacteroidetes Others 278
G_00872 K07118 mup Bacteroidetes Others 278
G_01246 K01756 mup Bacteroidetes Others 753
G_01246 K01756 mup Bacteroidetes Others 753
G_00986 K00117 mup Bacteroidetes Others 1092
G_00986 K00117 mup Bacteroidetes Others 1092
G_00682 K20885 mup Bacteroidetes Others 565
G_00682 K20885 mup Bacteroidetes Others 565
G_03753 K00812 mup Bacteroidetes Others 736
G_03753 K00812 mup Bacteroidetes Others 736
G_03340 K11177 mup Bacteroidetes Others 1092
G_03340 K11177 mup Bacteroidetes Others 1092
G_03567 K07636 mup Bacteroidetes Others 895
G_03567 K07636 mup Bacteroidetes Others 895
G_03066 K03088 mup Bacteroidetes Others 290
G_03066 K03088 mup Bacteroidetes Others 290
G_02979 K07443 mup Bacteroidetes Others 199
G_02979 K07443 mup Bacteroidetes Others 199
G_02384 K03043 mup Bacteroidetes Others 2482
G_02384 K03043 mup Bacteroidetes Others 2482
G_02641 K03973 tex Firmicutes Clostridia 72
G_02040 K01963 mup Bacteroidetes Others 560
G_02040 K01963 mup Bacteroidetes Others 560
G_03612 K01494 mup Bacteroidetes Others 355
G_03612 K01494 mup Bacteroidetes Others 355
G_00305 K02990 mup Bacteroidetes Others 192
G_00305 K02990 mup Bacteroidetes Others 192
G_03704 K01883 mup Bacteroidetes Others 929
G_03704 K01883 mup Bacteroidetes Others 929
G_02802 K01889 mup Bacteroidetes Others 624
G_02802 K01889 mup Bacteroidetes Others 624
G_02522 K02986 mup Bacteroidetes Others 408
G_02522 K02986 mup Bacteroidetes Others 408
G_03648 K02856 nko Bacteroidetes Others 421
G_03648 K02856 nko Bacteroidetes Others 421
G_02443 K03088 ahz Bacteroidetes Others 189
G_02443 K03088 ahz Bacteroidetes Others 189
G_01594 K02434 mup Bacteroidetes Others 850
G_01594 K02434 mup Bacteroidetes Others 850
G_02700 K02485 psd Gammaproteobacteria Others 60
G_03282 K01778 mup Bacteroidetes Others 459
G_03282 K01778 mup Bacteroidetes Others 459
G_01653 K15727 mup Bacteroidetes Others 618
G_01653 K15727 mup Bacteroidetes Others 618
G_03690 K18138 mup Bacteroidetes Others 1730
G_03690 K18138 mup Bacteroidetes Others 1730
G_03743 K00058 mup Bacteroidetes Others 807
G_03743 K00058 mup Bacteroidetes Others 807
G_02937 K03286 pca Deltaproteobacteria Others 99
G_02937 K03286 pca Deltaproteobacteria Others 99
G_02251 K01000 mup Bacteroidetes Others 709
G_02251 K01000 mup Bacteroidetes Others 709
G_01673 K05349 mup Bacteroidetes Others 1124
G_01673 K05349 mup Bacteroidetes Others 1124
G_03267 K11381 mup Bacteroidetes Others 1154
G_03267 K11381 mup Bacteroidetes Others 1154
G_00218 K08092 mup Bacteroidetes Others 457
G_00218 K08092 mup Bacteroidetes Others 457
G_03200 K03517 mup Bacteroidetes Others 651
G_03200 K03517 mup Bacteroidetes Others 651
G_03311 K02600 mup Bacteroidetes Others 771
G_03311 K02600 mup Bacteroidetes Others 771
G_01175 K08715 mup Bacteroidetes Others 492
G_01175 K08715 mup Bacteroidetes Others 492
G_02854 K01322 mup Bacteroidetes Others 1202
G_02854 K01322 mup Bacteroidetes Others 1202
G_03663 K00590 ava Cyanobacteria Others 320
G_03663 K00590 ava Cyanobacteria Others 320
G_03142 K00850 mup Bacteroidetes Others 585
G_03142 K00850 mup Bacteroidetes Others 585
G_02616 K01209 mup Bacteroidetes Others 864
G_02616 K01209 mup Bacteroidetes Others 864
G_02561 K00248 aoe Firmicutes Clostridia 402
G_03957 K02527 mup Bacteroidetes Others 584
G_03957 K02527 mup Bacteroidetes Others 584
G_02540 K02904 mup Bacteroidetes Others 117
G_02540 K02904 mup Bacteroidetes Others 117
G_00832 K03092 mup Bacteroidetes Others 910
G_00832 K03092 mup Bacteroidetes Others 910
G_01786 K03496 mup Bacteroidetes Others 332
G_01786 K03496 mup Bacteroidetes Others 332
G_02464 K01061 mup Bacteroidetes Others 489
G_02464 K01061 mup Bacteroidetes Others 489
G_03899 K09004 mup Bacteroidetes Others 228
G_03899 K09004 mup Bacteroidetes Others 228
G_03505 K09808 mup Bacteroidetes Others 522
G_03505 K09808 mup Bacteroidetes Others 522
G_03861 K07124 hhy Bacteroidetes Others 146
G_03861 K07124 hhy Bacteroidetes Others 146
G_00094 K02913 mup Bacteroidetes Others 122
G_00094 K02913 mup Bacteroidetes Others 122
G_01102 K01142 pep Bacteroidetes Others 400
G_01102 K01142 pep Bacteroidetes Others 400
G_02308 K00568 mup Bacteroidetes Others 311
G_02308 K00568 mup Bacteroidetes Others 311
G_00487 K09166 mup Bacteroidetes Others 422
G_00487 K09166 mup Bacteroidetes Others 422
G_02683 K01681 mup Bacteroidetes Others 1415
G_02683 K01681 mup Bacteroidetes Others 1415
G_03839 K03088 mup Bacteroidetes Others 332
G_03839 K03088 mup Bacteroidetes Others 332
G_03263 K18929 mup Bacteroidetes Others 839
G_03263 K18929 mup Bacteroidetes Others 839
G_02039 K01624 mup Bacteroidetes Others 669
G_02039 K01624 mup Bacteroidetes Others 669
G_03589 K00029 mup Bacteroidetes Others 1391
G_03589 K00029 mup Bacteroidetes Others 1391
G_01582 K01933 mup Bacteroidetes Others 696
G_01582 K01933 mup Bacteroidetes Others 696
G_00948 K02197 mup Bacteroidetes Others 169
G_00948 K02197 mup Bacteroidetes Others 169
G_00166 K03564 mup Bacteroidetes Others 271
G_00166 K03564 mup Bacteroidetes Others 271
G_03322 K01657 mup Bacteroidetes Others 857
G_03322 K01657 mup Bacteroidetes Others 857
G_03594 K06168 mup Bacteroidetes Others 918
G_03594 K06168 mup Bacteroidetes Others 918
G_03424 K07391 mup Bacteroidetes Others 325
G_03424 K07391 mup Bacteroidetes Others 325
G_01452 K03742 mup Bacteroidetes Others 687
G_01452 K03742 mup Bacteroidetes Others 687
G_03497 K07395 mup Bacteroidetes Others 407
G_03497 K07395 mup Bacteroidetes Others 407
G_01467 K13789 mup Bacteroidetes Others 524
G_01467 K13789 mup Bacteroidetes Others 524
G_03767 K02078 mup Bacteroidetes Others 155
G_03767 K02078 mup Bacteroidetes Others 155
G_02313 K03979 mup Bacteroidetes Others 556
G_02313 K03979 mup Bacteroidetes Others 556
G_01203 K01491 mup Bacteroidetes Others 535
G_01203 K01491 mup Bacteroidetes Others 535
G_03832 K08307 dti Deltaproteobacteria Others 124
G_03832 K08307 dti Deltaproteobacteria Others 124
G_00047 K02113 scn Bacteroidetes Others 181
G_00047 K02113 scn Bacteroidetes Others 181
G_00826 K10804 mup Bacteroidetes Others 289
G_00826 K10804 mup Bacteroidetes Others 289
G_00787 K01805 mup Bacteroidetes Others 805
G_00787 K01805 mup Bacteroidetes Others 805
G_01460 K09134 mup Bacteroidetes Others 418
G_01460 K09134 mup Bacteroidetes Others 418
G_02751 K02276 mup Bacteroidetes Others 368
G_02751 K02276 mup Bacteroidetes Others 368
G_01219 K13599 deu Deltaproteobacteria Others 437
G_01219 K13599 deu Deltaproteobacteria Others 437
G_01285 K03325 mup Bacteroidetes Others 605
G_01285 K03325 mup Bacteroidetes Others 605
G_02617 K07552 mup Bacteroidetes Others 508
G_02617 K07552 mup Bacteroidetes Others 508
G_01401 K07456 mup Bacteroidetes Others 1341
G_01401 K07456 mup Bacteroidetes Others 1341
G_03433 K07386 mup Bacteroidetes Others 1075
G_03433 K07386 mup Bacteroidetes Others 1075
G_00215 K01956 mup Bacteroidetes Others 699
G_00215 K01956 mup Bacteroidetes Others 699
G_01403 K01868 mup Bacteroidetes Others 1167
G_01403 K01868 mup Bacteroidetes Others 1167
G_00755 K01206 nko Bacteroidetes Others 1002
G_00755 K01206 nko Bacteroidetes Others 1002
G_01694 K03412 ruf Bacteroidetes Others 295
G_01694 K03412 ruf Bacteroidetes Others 295
G_00824 K02429 mup Bacteroidetes Others 511
G_00824 K02429 mup Bacteroidetes Others 511
G_01380 K03469 mup Bacteroidetes Others 286
G_01380 K03469 mup Bacteroidetes Others 286
G_03344 K01057 mup Bacteroidetes Others 373
G_03344 K01057 mup Bacteroidetes Others 373
G_02324 K02112 mup Bacteroidetes Others 944
G_02324 K02112 mup Bacteroidetes Others 944
G_03333 K03320 mup Bacteroidetes Others 619
G_03333 K03320 mup Bacteroidetes Others 619
G_03633 K07720 pri Firmicutes Bacilli 89
G_03018 K00342 mup Bacteroidetes Others 768
G_03018 K00342 mup Bacteroidetes Others 768
G_01087 K01854 mos Gammaproteobacteria Others 583
G_01961 K09922 scn Bacteroidetes Others 154
G_01961 K09922 scn Bacteroidetes Others 154
G_00645 K18954 cdn Betaproteobacteria Others 105
G_00645 K18954 cdn Betaproteobacteria Others 105
G_02549 K00211 mup Bacteroidetes Others 805
G_02549 K00211 mup Bacteroidetes Others 805
G_02644 K02065 mup Bacteroidetes Others 442
G_02644 K02065 mup Bacteroidetes Others 442
G_00871 K02687 mup Bacteroidetes Others 458
G_00871 K02687 mup Bacteroidetes Others 458
G_01746 K07058 mup Bacteroidetes Others 501
G_01746 K07058 mup Bacteroidetes Others 501
G_01496 K00286 mup Bacteroidetes Others 504
G_01496 K00286 mup Bacteroidetes Others 504
G_00554 K08482 mup Bacteroidetes Others 914
G_00554 K08482 mup Bacteroidetes Others 914
G_00732 K00800 mup Bacteroidetes Others 732
G_00732 K00800 mup Bacteroidetes Others 732
G_02082 K00759 mup Bacteroidetes Others 296
G_02082 K00759 mup Bacteroidetes Others 296
G_00448 K00858 mup Bacteroidetes Others 525
G_00448 K00858 mup Bacteroidetes Others 525
G_00892 K00275 mup Bacteroidetes Others 408
G_00892 K00275 mup Bacteroidetes Others 408
G_03239 K03832 mup Bacteroidetes Others 126
G_03239 K03832 mup Bacteroidetes Others 126
G_03875 K07636 auh Firmicutes Bacilli 154
G_01184 K02004 mup Bacteroidetes Others 1199
G_01184 K02004 mup Bacteroidetes Others 1199
G_02229 K00526 mup Bacteroidetes Others 612
G_02229 K00526 mup Bacteroidetes Others 612
G_02996 K06929 mup Bacteroidetes Others 227
G_02996 K06929 mup Bacteroidetes Others 227
G_01113 K01775 mup Bacteroidetes Others 1318
G_01113 K01775 mup Bacteroidetes Others 1318
G_00077 K07304 mup Bacteroidetes Others 288
G_00077 K07304 mup Bacteroidetes Others 288
G_02244 K03531 mup Bacteroidetes Others 863
G_02244 K03531 mup Bacteroidetes Others 863
G_01327 K03100 mup Bacteroidetes Others 543
G_01327 K03100 mup Bacteroidetes Others 543
G_02272 K13002 nko Bacteroidetes Others 231
G_02272 K13002 nko Bacteroidetes Others 231
G_01025 K00937 mup Bacteroidetes Others 955
G_01025 K00937 mup Bacteroidetes Others 955
G_02532 K02881 mup Bacteroidetes Others 194
G_02532 K02881 mup Bacteroidetes Others 194
G_01435 K01028 mup Bacteroidetes Others 446
G_01435 K01028 mup Bacteroidetes Others 446
G_02520 K02879 mup Bacteroidetes Others 281
G_02520 K02879 mup Bacteroidetes Others 281
G_03740 K00453 mup Bacteroidetes Others 563
G_03740 K00453 mup Bacteroidetes Others 563
G_00040 K05366 mup Bacteroidetes Others 1377
G_00040 K05366 mup Bacteroidetes Others 1377
G_02770 K01810 mup Bacteroidetes Others 1009
G_02770 K01810 mup Bacteroidetes Others 1009
G_02181 K07668 ean Firmicutes Bacilli 85
G_00095 K02902 mup Bacteroidetes Others 153
G_00095 K02902 mup Bacteroidetes Others 153
G_03722 K01952 mup Bacteroidetes Others 453
G_03722 K01952 mup Bacteroidetes Others 453
G_01295 K00390 mup Bacteroidetes Others 416
G_01295 K00390 mup Bacteroidetes Others 416
G_00790 K03534 phe Bacteroidetes Others 89
G_00790 K03534 phe Bacteroidetes Others 89
G_03765 K03685 mup Bacteroidetes Others 433
G_03765 K03685 mup Bacteroidetes Others 433
G_02525 K02919 bbd Bacteroidetes Others 73
G_02525 K02919 bbd Bacteroidetes Others 73
G_00976 K07037 mup Bacteroidetes Others 1141
G_00976 K07037 mup Bacteroidetes Others 1141
G_01235 K09767 mup Bacteroidetes Others 229
G_01235 K09767 mup Bacteroidetes Others 229
G_01833 K03778 mup Bacteroidetes Others 431
G_01833 K03778 mup Bacteroidetes Others 431
G_01448 K01740 mup Bacteroidetes Others 801
G_01448 K01740 mup Bacteroidetes Others 801
G_00175 K08602 mup Bacteroidetes Others 1065
G_00175 K08602 mup Bacteroidetes Others 1065
G_03572 K01662 mup Bacteroidetes Others 1199
G_03572 K01662 mup Bacteroidetes Others 1199
G_02595 K09955 mup Bacteroidetes Others 1157
G_02595 K09955 mup Bacteroidetes Others 1157
G_02557 K02992 mup Bacteroidetes Others 289
G_02557 K02992 mup Bacteroidetes Others 289
G_02387 K02863 mup Bacteroidetes Others 457
G_02387 K02863 mup Bacteroidetes Others 457
G_03961 K01710 mup Bacteroidetes Others 667
G_03961 K01710 mup Bacteroidetes Others 667
G_02708 K00008 cpi Bacteroidetes Others 511
G_02708 K00008 cpi Bacteroidetes Others 511
G_01700 K03650 mup Bacteroidetes Others 751
G_01700 K03650 mup Bacteroidetes Others 751
G_03752 K00507 mup Bacteroidetes Others 410
G_03752 K00507 mup Bacteroidetes Others 410
G_00932 K11927 mup Bacteroidetes Others 837
G_00932 K11927 mup Bacteroidetes Others 837
G_00378 K07458 pcm Bacteroidetes Others 212
G_00378 K07458 pcm Bacteroidetes Others 212
G_03438 K01737 mup Bacteroidetes Others 265
G_03438 K01737 mup Bacteroidetes Others 265
G_03852 K01424 mup Bacteroidetes Others 655
G_03852 K01424 mup Bacteroidetes Others 655
G_03146 K09710 mup Bacteroidetes Others 243
G_03146 K09710 mup Bacteroidetes Others 243
G_02898 K01154 rud Bacteroidetes Others 264
